actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-14T00:43:17.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-14T00:43:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-14T00:43:20.4Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612752,0,0,2023-02-14T00:43:20Z,40000,False,,,0,,Jump Ball J. Sims vs. N. Claxton: Tip to J. Randle,"[203944, 1630579, 1629651]",1610612752.0,NYK,startperiod,J. Randle,203944.0,Randle,J. Randle,Sims,1630579.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-02-14T00:43:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.56964520367937,37.99019607843137,1610612752,0,0,2023-02-14T00:43:39Z,70000,False,-60.0,46.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-02-14T00:43:38.2Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,0,0,2023-02-14T00:45:25Z,80000,False,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M37.00S,2023-02-14T00:43:39.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,95.74572930354796,95.09803921568627,1610612752,0,0,2023-02-14T00:43:46Z,90000,False,225.0,-13.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M34.00S,2023-02-14T00:43:42.5Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,0,0,2023-02-14T00:43:46Z,100000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2023-02-14T00:43:56.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,5.206964520367937,22.54901960784314,1610612751,0,2,2023-02-14T00:43:59Z,110000,False,137.0,-4.0,1,left,M. Bridges 13' pullup Jump Shot (2 PTS) (S. Dinwiddie 1 AST),"[1628969, 203915]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.73,Made,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
13,PT10M56.00S,2023-02-14T00:44:20.6Z,1,REGULAR,2pt,Jump Shot,[],1628973,79.31997371879106,20.34313725490196,1610612752,0,2,2023-02-14T00:44:28Z,130000,False,-148.0,142.0,1,right,MISS J. Brunson 20' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,20.53,Missed,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2023-02-14T00:44:22.6Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,0,2,2023-02-14T00:44:28Z,140000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT10M44.00S,2023-02-14T00:44:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,32.14520367936925,45.34313725490196,1610612751,0,2,2023-02-14T00:44:36Z,150000,False,23.0,250.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
16,PT10M40.00S,2023-02-14T00:44:36.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,0,2,2023-02-14T00:44:36Z,160000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M30.00S,2023-02-14T00:44:46.6Z,1,REGULAR,2pt,Jump Shot,[],203944,95.48291721419186,77.69607843137256,1610612752,2,2,2023-02-14T00:44:50Z,170000,False,138.0,-10.0,1,right,J. Randle 13' step back Jump Shot (2 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.89,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M09.00S,2023-02-14T00:45:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,18.478975032851512,40.44117647058824,1610612751,2,2,2023-02-14T00:45:13Z,180000,False,48.0,121.0,1,left,MISS S. Dinwiddie 13' fadeaway Shot,[203915],1610612751.0,BKN,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,13.03,Missed,,,,,,,,,,,,,,,,,,
19,PT10M07.00S,2023-02-14T00:45:09.7Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,2,2,2023-02-14T00:45:13Z,190000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M56.00S,2023-02-14T00:45:21.1Z,1,REGULAR,2pt,Jump Shot,[],203944,93.51182654402102,16.666666666666664,1610612752,4,2,2023-02-14T00:45:26Z,200000,False,-167.0,8.0,1,right,J. Randle 16' fadeaway Jump Shot (4 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,16.69,Made,,,,,4.0,,,,,,,,,,,,,
21,PT09M42.00S,2023-02-14T00:45:37.9Z,1,REGULAR,foul,personal,[],1628973,,,1610612751,4,2,2023-02-14T00:45:48Z,210000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1628969]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627962.0,1.0,0.0,Bridges,1628969.0,,,,,
23,PT09M36.00S,2023-02-14T00:45:58.0Z,1,REGULAR,2pt,Jump Shot,[],1629661,19.530223390275953,27.205882352941174,1610612751,4,4,2023-02-14T00:46:00Z,230000,False,114.0,131.0,1,left,C. Johnson 17' pullup Jump Shot (2 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,17.37,Made,,,,,2.0,,,,,,,,,,,,,
24,PT09M11.00S,2023-02-14T00:46:22.4Z,1,REGULAR,2pt,Jump Shot,[],1629656,85.3646517739816,68.87254901960785,1610612752,4,4,2023-02-14T00:46:27Z,240000,False,94.0,85.0,1,right,MISS Q. Grimes 12' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,12.71,Missed,,,,,,,,,,,,,,,,,,
25,PT09M08.00S,2023-02-14T00:46:25.4Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,4,4,2023-02-14T00:46:27Z,250000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT08M59.00S,2023-02-14T00:46:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,8.09789750328515,62.99019607843137,1610612751,4,4,2023-02-14T00:46:40Z,260000,False,-65.0,24.0,1,left,MISS S. Dinwiddie 6' driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
