actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT09M59.00S,2022-11-27T23:14:24.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,2,2,2022-11-27T23:14:34Z,170000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT09M47.00S,2022-11-27T23:14:36.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,94.56307490144546,50.0,1610612763,2,4,2022-11-27T23:14:40Z,180000,False,0.0,-1.0,1,right,S. Adams cutting DUNK (2 PTS) (D. Brooks 1 AST),"[203500, 1628415]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,
20,PT09M23.00S,2022-11-27T23:14:59.8Z,1,REGULAR,3pt,Jump Shot,[],203944,28.07161629434954,21.813725490196077,1610612752,2,4,2022-11-27T23:15:21Z,200000,False,141.0,211.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
21,PT09M21.00S,2022-11-27T23:15:01.8Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,2,4,2022-11-27T23:15:21Z,210000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT09M15.00S,2022-11-27T23:15:07.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,78.13731931668858,10.049019607843137,1610612763,2,7,2022-11-27T23:16:16Z,220000,False,-200.0,153.0,1,right,J. Jackson Jr. 25' 3PT running (3 PTS) (J. Morant 1 AST),"[1628991, 1629630]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,
24,PT09M00.00S,2022-11-27T23:15:22.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,28.991458607095925,73.2843137254902,1610612752,2,7,2022-11-27T23:15:27Z,240000,False,-116.0,220.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
25,PT08M58.00S,2022-11-27T23:15:24.9Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,2,7,2022-11-27T23:15:27Z,250000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT08M55.00S,2022-11-27T23:15:32.2Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612752,2,7,2022-11-27T23:15:39Z,260000,False,,,0,,S. Adams shooting personal FOUL (1 PF) (Robinson 2 FT),"[203500, 1629011]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Robinson,1629011.0,,,,
28,PT08M55.00S,2022-11-27T23:15:57.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,3,7,2022-11-27T23:15:57Z,280000,False,,,0,,M. Robinson Free Throw 1 of 2 (1 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
29,PT08M55.00S,2022-11-27T23:16:20.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,4,7,2022-11-27T23:16:20Z,290000,False,,,0,,M. Robinson Free Throw 2 of 2 (2 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
30,PT08M36.00S,2022-11-27T23:16:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.9060446780552,53.18627450980392,1610612763,4,7,2022-11-27T23:16:45Z,300000,False,16.0,5.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629011]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,Robinson,1629011.0,,
31,PT08M36.00S,2022-11-27T23:16:39.5Z,1,REGULAR,block,,[],1629011,,,1610612763,4,7,2022-11-27T23:16:42Z,310000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M34.00S,2022-11-27T23:16:41.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,4,7,2022-11-27T23:16:45Z,320000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M29.00S,2022-11-27T23:16:47.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,12.434296977660972,4.166666666666666,1610612752,7,7,2022-11-27T23:17:55Z,330000,False,229.0,64.0,1,left,J. Brunson 3PT step back (3 PTS) (R. Barrett 1 AST),"[1628973, 1629628]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
35,PT08M16.00S,2022-11-27T23:17:03.7Z,1,REGULAR,foul,personal,[],1629656,,,1610612763,7,7,2022-11-27T23:17:11Z,350000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1629630]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202007.0,,1.0,0.0,Morant,1629630.0,,,,
37,PT08M12.00S,2022-11-27T23:17:27.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,69.99014454664915,26.715686274509803,1610612763,7,7,2022-11-27T23:18:29Z,370000,False,-116.0,230.0,1,right,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
38,PT08M10.00S,2022-11-27T23:17:29.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,7,2022-11-27T23:17:38Z,380000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M01.00S,2022-11-27T23:17:38.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,14.011169513797633,39.46078431372549,1610612752,9,7,2022-11-27T23:17:43Z,390000,False,53.0,79.0,1,left,R. Barrett 9' driving Hook (2 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,9.51,Made,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,,,
41,PT07M35.00S,2022-11-27T23:18:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,94.95729303547962,51.9607843137255,1610612763,9,7,2022-11-27T23:18:08Z,410000,False,10.0,-5.0,1,right,MISS S. Adams Layup,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
42,PT07M33.00S,2022-11-27T23:18:06.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,9,7,2022-11-27T23:18:08Z,420000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M25.00S,2022-11-27T23:18:14.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,9,7,2022-11-27T23:18:17Z,430000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1629630]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Morant,1629630.0
44,PT07M25.00S,2022-11-27T23:18:14.0Z,1,REGULAR,steal,,[],1629630,,,1610612763,9,7,2022-11-27T23:18:15Z,440000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M21.00S,2022-11-27T23:18:20.2Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,9,7,2022-11-27T23:18:27Z,450000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1146.0,1.0,,,,,,,,
46,PT07M21.00S,2022-11-27T23:18:20.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612752,9,7,2022-11-27T23:18:33Z,460000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M21.00S,2022-11-27T23:18:20.3Z,1,REGULAR,substitution,in,[],1630583,,,1610612752,9,7,2022-11-27T23:18:33Z,470000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2022-11-27T23:18:43.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,21.632720105124836,51.225490196078425,1610612752,9,7,2022-11-27T23:18:51Z,480000,False,-6.0,151.0,1,left,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.09,Missed,,,,,,,,,,,,,,,,,,
49,PT07M06.00S,2022-11-27T23:18:45.8Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,9,7,2022-11-27T23:18:51Z,490000,False,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT06M54.00S,2022-11-27T23:18:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,94.1688567674113,47.549019607843135,1610612763,9,9,2022-11-27T23:19:03Z,500000,False,-12.0,2.0,1,right,J. Konchar driving Layup (2 PTS) (J. Morant 2 AST),"[1629723, 1629630]",1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,
51,PT06M47.00S,2022-11-27T23:19:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629628,7.5722733245729295,2.941176470588235,1610612752,9,9,2022-11-27T23:19:09Z,510000,False,235.0,19.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
52,PT06M45.00S,2022-11-27T23:19:07.1Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,9,9,2022-11-27T23:19:09Z,520000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M39.00S,2022-11-27T23:19:16.5Z,1,REGULAR,turnover,traveling,[],1629630,,,1610612763,9,9,2022-11-27T23:19:20Z,530000,False,,,0,,J. Morant traveling TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1146.0,2.0,,,,,,,,
54,PT06M39.00S,2022-11-27T23:19:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,9,9,2022-11-27T23:19:22Z,540000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M27.00S,2022-11-27T23:22:31.4Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612752,9,9,2022-11-27T23:22:39Z,550000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Randle 2 FT),"[1630583, 203944]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Randle,203944.0,,,,
58,PT06M27.00S,2022-11-27T23:22:56.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,10,9,2022-11-27T23:23:16Z,570000,False,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
59,PT06M27.00S,2022-11-27T23:22:56.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,10,9,2022-11-27T23:23:16Z,580000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2022-11-27T23:22:58.6Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,10,9,2022-11-27T23:23:16Z,590000,False,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,59.0,4.0,4.0,0.0,,,,,,,,,,,,,,
61,PT06M16.00S,2022-11-27T23:23:23.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,68.01905387647832,46.07843137254902,1610612763,10,12,2022-11-27T23:23:47Z,600000,False,-20.0,248.0,1,right,D. Brooks 24' 3PT step back (3 PTS) (J. Morant 3 AST),"[1628415, 1629630]",1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,3.0,J. Morant,1629630.0,3.0,,,,,,,,,,
63,PT06M02.00S,2022-11-27T23:23:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.389618922470433,51.71568627450981,1610612752,10,12,2022-11-27T23:23:40Z,620000,False,-9.0,8.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 203500]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,Adams,203500.0,,
64,PT06M02.00S,2022-11-27T23:23:36.3Z,1,REGULAR,block,,[],203500,,,1610612752,10,12,2022-11-27T23:23:38Z,630000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M00.00S,2022-11-27T23:23:38.3Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,10,12,2022-11-27T23:23:40Z,640000,False,,,0,,J. Konchar REBOUND (Off:0 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,63.0,5.0,5.0,0.0,,,,,,,,,,,,,,
66,PT05M56.00S,2022-11-27T23:23:42.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,94.1688567674113,51.225490196078425,1610612763,10,14,2022-11-27T23:25:05Z,650000,False,6.0,2.0,1,right,J. Morant running alley-oop Layup (4 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,4.0,S. Aldama,1630583.0,1.0,,,,,,,,,,
68,PT05M42.00S,2022-11-27T23:23:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.652431011826544,50.0,1610612752,12,14,2022-11-27T23:24:00Z,670000,False,0.0,10.0,1,left,R. Barrett driving Layup (4 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,4.0,,,,,,,,,,,,,
69,PT05M21.00S,2022-11-27T23:24:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,95.3515111695138,44.11764705882353,1610612763,12,14,2022-11-27T23:24:23Z,680000,False,-29.0,-9.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
70,PT05M19.00S,2022-11-27T23:24:18.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,12,14,2022-11-27T23:24:23Z,690000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,,
71,PT05M16.00S,2022-11-27T23:24:23.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,27.414586070959263,22.54901960784314,1610612752,12,14,2022-11-27T23:26:59Z,700000,False,137.0,205.0,1,left,MISS Q. Grimes 24' running 3PT,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
72,PT05M14.00S,2022-11-27T23:24:25.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,12,14,2022-11-27T23:24:29Z,710000,False,,,0,,J. Konchar REBOUND (Off:0 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,71.0,6.0,6.0,0.0,,,,,,,,,,,,,,
73,PT05M02.00S,2022-11-27T23:24:37.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,94.56307490144546,48.28431372549019,1610612763,12,16,2022-11-27T23:27:21Z,720000,False,-9.0,-1.0,1,right,S. Aldama reverse DUNK (2 PTS) (S. Adams 2 AST),"[1630583, 203500]",1610612763.0,MEM,reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,2.0,S. Adams,203500.0,2.0,,,,,,,,,,
75,PT04M46.00S,2022-11-27T23:24:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612752,12,16,2022-11-27T23:25:11Z,740000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Robinson 2 FT),"[1629723, 1629011]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,1.0,0.0,Robinson,1629011.0,,,,
79,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,12,16,2022-11-27T23:25:48Z,755000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,12,16,2022-11-27T23:25:48Z,757500,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,out,[],1628415,,,1610612752,12,16,2022-11-27T23:25:48Z,758750,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,out,[],1629723,,,1610612752,12,16,2022-11-27T23:25:48Z,759375,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,in,[],201565,,,1610612752,12,16,2022-11-27T23:25:48Z,759687,False,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,12,16,2022-11-27T23:25:48Z,759843,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,in,[],1626145,,,1610612752,12,16,2022-11-27T23:25:48Z,759921,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M46.00S,2022-11-27T23:25:14.2Z,1,REGULAR,substitution,in,[],1631223,,,1610612752,12,16,2022-11-27T23:25:48Z,759960,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2022-11-27T23:25:34.0Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,12,16,2022-11-27T23:26:06Z,760000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
