actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M21.00S,2023-01-25T00:43:52.2Z,1,REGULAR,foul,personal,[],1629628,,,1610612739,3,0,2023-01-25T00:44:13Z,180000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1628386]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,1198.0,1.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
20,PT10M09.00S,2023-01-25T00:44:22.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,20.581471747700395,31.372549019607842,1610612739,3,2,2023-01-25T00:44:27Z,200000,False,93.0,141.0,1,left,D. Mitchell 16' Jump Shot (2 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,16.9,Made,2.0,,,,,,,,,,,,
21,PT09M54.00S,2023-01-25T00:44:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.03745072273325,46.568627450980394,1610612752,5,2,2023-01-25T00:44:41Z,210000,False,-17.0,4.0,1,right,R. Barrett Layup (2 PTS) (Q. Grimes 1 AST),"[1629628, 1629656]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,2.0,Q. Grimes,1629656.0,1.0,,,,,,,,,
23,PT09M40.00S,2023-01-25T00:44:51.3Z,1,REGULAR,3pt,Jump Shot,[],1630596,8.492115637319317,4.6568627450980395,1610612739,5,2,2023-01-25T00:44:58Z,230000,False,227.0,27.0,1,left,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,22.83,Missed,,,,,,,,,,,,,
24,PT09M38.00S,2023-01-25T00:44:53.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,5,2,2023-01-25T00:44:58Z,240000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT09M30.00S,2023-01-25T00:45:01.3Z,1,REGULAR,3pt,Jump Shot,[],203944,74.06373193166885,82.35294117647058,1610612752,8,2,2023-01-25T00:45:06Z,250000,False,162.0,191.0,1,right,J. Randle 25' 3PT step back (6 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,25.05,Made,6.0,,,,,,,,,,,,
26,PT09M11.00S,2023-01-25T00:45:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.465834428383708,75.49019607843137,1610612739,8,2,2023-01-25T00:45:27Z,260000,False,-127.0,215.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.0,Missed,,,,,,,,,,,,,
27,PT09M09.00S,2023-01-25T00:45:22.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,8,2,2023-01-25T00:45:27Z,270000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,
28,PT09M04.00S,2023-01-25T00:45:27.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,72.61826544021025,78.92156862745098,1610612752,8,2,2023-01-25T00:46:07Z,280000,False,145.0,205.0,1,right,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,25.08,Missed,,,,,,,,,,,,,
29,PT09M02.00S,2023-01-25T00:45:29.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,2,2023-01-25T00:45:36Z,290000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
30,PT08M52.00S,2023-01-25T00:45:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.440867279894875,49.01960784313725,1610612739,8,4,2023-01-25T00:45:44Z,300000,False,5.0,17.0,1,left,J. Allen DUNK (2 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,1.81,Made,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,
32,PT08M34.00S,2023-01-25T00:45:57.9Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,8,4,2023-01-25T00:46:02Z,320000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1628378]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
33,PT08M34.00S,2023-01-25T00:45:57.9Z,1,REGULAR,steal,,[],1628378,,,1610612739,8,4,2023-01-25T00:46:00Z,330000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
34,PT08M30.00S,2023-01-25T00:46:00.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,5.863994743758213,51.470588235294116,1610612739,8,6,2023-01-25T00:46:08Z,340000,False,-7.0,3.0,1,left,D. Mitchell running DUNK (4 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,0.78,Made,4.0,,,,,,,,,,,,
35,PT08M10.00S,2023-01-25T00:46:20.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,75.3777923784494,84.55882352941177,1610612752,8,6,2023-01-25T00:46:31Z,350000,False,173.0,179.0,1,right,MISS J. Brunson 24' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,24.87,Missed,,,,,,,,,,,,,
36,PT08M08.00S,2023-01-25T00:46:22.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,6,2023-01-25T00:46:31Z,360000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,
37,PT08M02.00S,2023-01-25T00:46:29.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,28.728646517739815,75.49019607843137,1610612739,8,9,2023-01-25T00:46:33Z,370000,False,-127.0,218.0,1,left,D. Garland 25' 3PT  (3 PTS) (I. Okoro 2 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,25.21,Made,3.0,I. Okoro,1630171.0,2.0,,,,,,,,,
39,PT07M43.00S,2023-01-25T00:46:48.3Z,1,REGULAR,turnover,bad pass,[],1630579,,,1610612752,8,9,2023-01-25T00:46:52Z,390000,False,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1630579, 1629636]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Garland,1629636.0,,
40,PT07M43.00S,2023-01-25T00:46:48.3Z,1,REGULAR,steal,,[],1629636,,,1610612739,8,9,2023-01-25T00:46:50Z,400000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
41,PT07M37.00S,2023-01-25T00:46:58.5Z,1,REGULAR,foul,offensive,[],1630596,,,1610612739,8,9,2023-01-25T00:47:04Z,410000,False,,,0,,E. Mobley charge offensive FOUL (1 PF),"[1630596, 1628973]",1610612739.0,CLE,charge,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,1662.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
43,PT07M37.00S,2023-01-25T00:46:58.5Z,1,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,8,9,2023-01-25T00:46:58Z,430000,False,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,1662.0,,,,,,,,,,,,,,,1.0,,,,
44,PT07M25.00S,2023-01-25T00:47:23.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203944,66.70499342969777,51.71568627450981,1610612752,11,9,2023-01-25T00:47:27Z,440000,False,9.0,260.0,1,right,J. Randle 26' 3PT  (9 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,26.06,Made,9.0,R. Barrett,1629628.0,1.0,,,,,,,,,
46,PT07M11.00S,2023-01-25T00:47:36.5Z,1,REGULAR,2pt,Jump Shot,[],1629636,24.129434954007884,46.32352941176471,1610612739,11,9,2023-01-25T00:47:43Z,460000,False,18.0,174.0,1,left,MISS D. Garland 17' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,17.53,Missed,,,,,,,,,,,,,
47,PT07M09.00S,2023-01-25T00:47:38.5Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,11,9,2023-01-25T00:47:43Z,470000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT07M03.00S,2023-01-25T00:47:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.9060446780552,52.20588235294118,1610612752,13,9,2023-01-25T00:47:52Z,480000,False,11.0,5.0,1,right,Q. Grimes driving reverse Layup (2 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,1.2,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,
50,PT07M03.00S,2023-01-25T00:47:51.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612739,13,9,2023-01-25T00:47:51Z,500000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2023-01-25T00:51:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.652431011826544,48.529411764705884,1610612739,13,11,2023-01-25T00:51:08Z,510000,False,7.0,10.0,1,left,E. Mobley cutting Layup (2 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.24,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,
53,PT06M26.00S,2023-01-25T00:51:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.72996057818659,44.36274509803921,1610612752,13,11,2023-01-25T00:51:35Z,530000,False,-28.0,63.0,1,right,MISS R. Barrett 6' driving bank Shot,[1629628],1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.88,Missed,,,,,,,,,,,,,
54,PT06M24.00S,2023-01-25T00:51:27.9Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,13,11,2023-01-25T00:51:35Z,540000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,
55,PT06M16.00S,2023-01-25T00:51:36.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,95.3515111695138,94.85294117647058,1610612752,16,11,2023-01-25T00:51:46Z,550000,False,224.0,-9.0,1,right,R. Barrett 3PT  (5 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,,,22.45,Made,5.0,J. Randle,203944.0,2.0,,,,,,,,,
58,PT06M06.00S,2023-01-25T00:53:03.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.33442838370565,77.45098039215686,1610612739,16,14,2023-01-25T00:53:11Z,580000,False,-137.0,214.0,1,left,D. Mitchell 25' 3PT step back (7 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.41,Made,7.0,,,,,,,,,,,,
59,PT05M44.00S,2023-01-25T00:53:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.62746386333771,48.77450980392157,1610612752,16,14,2023-01-25T00:53:45Z,590000,False,-6.0,83.0,1,right,MISS J. Brunson 8' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.28,Missed,,,,,,,,,,,,,
60,PT05M42.00S,2023-01-25T00:53:26.3Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,16,14,2023-01-25T00:53:32Z,600000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,59.0,3.0,2.0,1.0,,,,,
61,PT05M42.00S,2023-01-25T00:53:28.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,94.40999984741211,50.0,1610612752,18,14,2023-01-25T00:53:38Z,610000,False,0.0,0.0,1,right,J. Randle tip Layup (11 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,11.0,,,,,,,,,,,,
62,PT05M32.00S,2023-01-25T00:53:36.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.338370565045992,51.9607843137255,1610612739,18,16,2023-01-25T00:54:02Z,620000,False,-10.0,-2.0,1,left,J. Allen DUNK (4 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,4.0,D. Garland,1629636.0,1.0,,,,,,,,,
64,PT05M23.00S,2023-01-25T00:53:46.1Z,1,REGULAR,3pt,Jump Shot,[],203944,77.21747700394218,12.009803921568627,1610612752,21,16,2023-01-25T00:53:50Z,640000,False,-190.0,162.0,1,right,J. Randle 24' 3PT  (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,24.95,Made,14.0,,,,,,,,,,,,
65,PT05M12.00S,2023-01-25T00:53:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,23.99802890932983,9.558823529411764,1610612739,21,19,2023-01-25T00:54:02Z,650000,False,202.0,173.0,1,left,D. Garland 26' 3PT pullup (6 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,26.62,Made,6.0,,,,,,,,,,,,
66,PT04M52.00S,2023-01-25T00:54:19.9Z,1,REGULAR,foul,personal,[],1628378,,,1610612752,21,19,2023-01-25T00:54:28Z,660000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1629628]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,1662.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
68,PT04M52.00S,2023-01-25T00:54:20.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612752,21,19,2023-01-25T00:54:34Z,680000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M52.00S,2023-01-25T00:54:20.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612752,21,19,2023-01-25T00:54:34Z,690000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT04M52.00S,2023-01-25T00:54:20.0Z,1,REGULAR,substitution,in,[],201567,,,1610612752,21,19,2023-01-25T00:54:34Z,700000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M52.00S,2023-01-25T00:54:20.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612752,21,19,2023-01-25T00:54:34Z,710000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M39.00S,2023-01-25T00:54:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629628,78.26872536136662,89.70588235294117,1610612752,24,19,2023-01-25T00:55:04Z,720000,False,199.0,152.0,1,right,R. Barrett 24' 3PT  (8 PTS) (J. Brunson 2 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,24.99,Made,8.0,J. Brunson,1628973.0,2.0,,,,,,,,,
74,PT04M17.00S,2023-01-25T00:55:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,15.062417871222076,53.67647058823529,1610612739,24,21,2023-01-25T00:55:29Z,740000,False,-18.0,89.0,1,left,J. Allen 9' floating Jump Shot (6 PTS) (K. Love 1 AST),"[1628386, 201567]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.1,Made,6.0,K. Love,201567.0,1.0,,,,,,,,,
76,PT04M02.00S,2023-01-25T00:55:35.7Z,1,REGULAR,2pt,Jump Shot,[],1628973,81.553876478318,67.8921568627451,1610612752,24,21,2023-01-25T00:55:42Z,760000,False,89.0,121.0,1,right,MISS J. Brunson 15' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,15.04,Missed,,,,,,,,,,,,,
77,PT04M00.00S,2023-01-25T00:55:37.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,24,21,2023-01-25T00:55:42Z,770000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,
78,PT03M42.00S,2023-01-25T00:55:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,19.004599211563733,48.529411764705884,1610612739,24,21,2023-01-25T00:56:02Z,780000,False,7.0,126.0,1,left,MISS J. Allen 12' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.63,Missed,,,,,,,,,,,,,
79,PT03M40.00S,2023-01-25T00:55:59.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,24,21,2023-01-25T00:55:59Z,790000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,78.0,,,,,,,,
81,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,out,[],1630579,,,1610612752,24,21,2023-01-25T00:56:30Z,810000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,24,21,2023-01-25T00:56:30Z,820000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,24,21,2023-01-25T00:56:30Z,830000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612752,24,21,2023-01-25T00:56:30Z,840000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,24,21,2023-01-25T00:56:30Z,850000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,24,21,2023-01-25T00:56:30Z,860000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,24,21,2023-01-25T00:56:30Z,870000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M40.00S,2023-01-25T00:56:00.5Z,1,REGULAR,substitution,in,[],201937,,,1610612752,24,21,2023-01-25T00:56:30Z,880000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
