actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-16T20:12:40.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-16T20:12:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-01-16T20:12:41.8Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2023-01-16T20:12:41Z,40000,False,,,0,,Jump Ball M. Robinson vs. S. Barnes: Tip to J. Brunson,"[1628973, 1629011, 1630567]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-01-16T20:12:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.30026281208936,46.81372549019608,1610612752,2,0,2023-01-16T20:13:05Z,70000,False,-16.0,1.0,1,right,J. Brunson driving finger roll Layup (2 PTS) (Q. Grimes 1 AST),"[1628973, 1629656]",1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-01-16T20:13:13.3Z,1,REGULAR,3pt,Jump Shot,[],1627783,26.231931668856767,81.37254901960785,1610612761,2,0,2023-01-16T20:13:18Z,90000,False,-157.0,194.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-01-16T20:13:15.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,2,0,2023-01-16T20:13:18Z,100000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M21.00S,2023-01-16T20:13:20.8Z,1,REGULAR,foul,personal,[],1627832,,,1610612752,2,0,2023-01-16T20:13:34Z,110000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1629628]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,1.0,0.0,Barrett,1629628.0,,,,,
13,PT11M09.00S,2023-01-16T20:13:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,93.77463863337714,48.03921568627451,1610612752,2,0,2023-01-16T20:14:00Z,130000,False,-10.0,6.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 1627783]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,Siakam,1627783.0,,,
14,PT11M09.00S,2023-01-16T20:13:55.3Z,1,REGULAR,block,,[],1627783,,,1610612752,2,0,2023-01-16T20:13:57Z,140000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M07.00S,2023-01-16T20:13:57.3Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,2,0,2023-01-16T20:14:00Z,150000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
16,PT11M06.00S,2023-01-16T20:14:03.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,7.178055190538765,49.26470588235294,1610612761,2,0,2023-01-16T20:14:14Z,160000,False,4.0,15.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.54,Missed,,,,,,,,,,,,,,,,,,
