actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M21.00S,2022-11-12T00:56:00.0Z,1,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612765,12,12,2022-11-12T00:56:15Z,850000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629629, 202711]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
87,PT05M21.00S,2022-11-12T00:56:51.9Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,12,13,2022-11-12T00:56:51Z,870000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
88,PT05M21.00S,2022-11-12T00:57:08.4Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,12,14,2022-11-12T00:57:08Z,880000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
89,PT05M08.00S,2022-11-12T00:57:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.56307490144546,46.81372549019608,1610612752,14,14,2022-11-12T00:57:27Z,890000,False,-16.0,-1.0,1,right,R. Barrett cutting finger roll Layup (6 PTS) (C. Reddish 1 AST),"[1629628, 1629629]",1610612752.0,NYK,cutting finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,1.6,Made,6.0,C. Reddish,1629629.0,1.0,,,,,,,,
91,PT04M53.00S,2022-11-12T00:57:37.8Z,1,REGULAR,2pt,Jump Shot,[],1630165,23.603810775295663,34.068627450980394,1610612765,14,16,2022-11-12T00:57:42Z,910000,False,80.0,169.0,1,left,K. Hayes 18' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,18.72,Made,4.0,,,,,,,,,,,
92,PT04M43.00S,2022-11-12T00:57:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,94.03745072273325,44.36274509803921,1610612752,16,16,2022-11-12T00:57:53Z,920000,False,-28.0,4.0,1,right,D. Rose driving finger roll Layup (2 PTS),[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,2.84,Made,2.0,,,,,,,,,,,
93,PT04M29.00S,2022-11-12T00:58:04.5Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612765,16,16,2022-11-12T00:58:19Z,930000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Diallo 2 FT),"[203944, 1628977]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,1201.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,
96,PT04M29.00S,2022-11-12T00:58:21.0Z,1,REGULAR,substitution,out,[],1628392,,,1610612765,16,16,2022-11-12T00:58:41Z,945000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2022-11-12T00:58:21.0Z,1,REGULAR,substitution,in,[],1630579,,,1610612765,16,16,2022-11-12T00:58:41Z,947500,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M29.00S,2022-11-12T00:58:37.6Z,1,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,16,17,2022-11-12T00:58:37Z,950000,False,,,0,,H. Diallo Free Throw 1 of 2 (1 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
98,PT04M29.00S,2022-11-12T00:59:01.6Z,1,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,16,18,2022-11-12T00:59:01Z,960000,False,,,0,,H. Diallo Free Throw 2 of 2 (2 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
99,PT04M25.00S,2022-11-12T00:59:12.1Z,1,REGULAR,foul,offensive,[],1630579,,,1610612752,16,18,2022-11-12T00:59:21Z,970000,False,,,0,,J. Sims offensive FOUL (1 PF),"[1630579, 202711]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,202027.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
101,PT04M25.00S,2022-11-12T00:59:12.1Z,1,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,16,18,2022-11-12T00:59:12Z,990000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,202027.0,,,,,1.0,,,,,,,,,,,,,,
102,PT04M13.00S,2022-11-12T00:59:37.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,17.95335085413929,59.55882352941176,1610612765,16,20,2022-11-12T00:59:44Z,1000000,False,-48.0,116.0,1,left,B. Bogdanovic 12' pullup Jump Shot (6 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.57,Made,6.0,,,,,,,,,,,
103,PT03M54.00S,2022-11-12T00:59:56.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,94.56307490144546,4.411764705882353,1610612752,19,20,2022-11-12T01:00:02Z,1010000,False,-228.0,-1.0,1,right,R. Barrett 3PT  (9 PTS) (D. Rose 1 AST),"[1629628, 201565]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,22.79,Made,9.0,D. Rose,201565.0,1.0,,,,,,,,
105,PT03M45.00S,2022-11-12T01:00:05.9Z,1,REGULAR,3pt,Jump Shot,[],202711,4.681340341655716,96.81372549019608,1610612765,19,20,2022-11-12T01:00:19Z,1030000,False,-234.0,-8.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,23.43,Missed,,,,,,,,,,,,
106,PT03M40.00S,2022-11-12T01:00:10.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,19,20,2022-11-12T01:00:19Z,1040000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,105.0,3.0,2.0,1.0,,,,
107,PT03M38.00S,2022-11-12T01:00:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.30026281208936,48.03921568627451,1610612752,21,20,2022-11-12T01:00:23Z,1050000,False,-10.0,1.0,1,right,J. Randle cutting Layup (6 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,0.99,Made,6.0,R. Barrett,1629628.0,1.0,,,,,,,,
109,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612752,21,20,2022-11-12T01:00:32Z,1070000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Randle 1 FT),"[1630165, 203944]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1201.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
111,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,out,[],1629629,,,1610612752,21,20,2022-11-12T01:00:37Z,1090000,False,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612752,21,20,2022-11-12T01:00:37Z,1100000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,21,20,2022-11-12T01:00:37Z,1110000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,in,[],1631105,,,1610612752,21,20,2022-11-12T01:00:37Z,1120000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,out,[],1631093,,,1610612752,21,20,2022-11-12T01:00:50Z,1130000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M38.00S,2022-11-12T01:00:17.5Z,1,REGULAR,substitution,in,[],202692,,,1610612752,21,20,2022-11-12T01:00:50Z,1140000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M38.00S,2022-11-12T01:01:05.6Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,22,20,2022-11-12T01:01:05Z,1150000,False,,,0,,J. Randle Free Throw 1 of 1 (7 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
118,PT03M27.00S,2022-11-12T01:01:20.4Z,1,REGULAR,3pt,Jump Shot,[],202711,32.14520367936925,36.76470588235294,1610612765,22,20,2022-11-12T01:01:27Z,1160000,False,66.0,250.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,25.83,Missed,,,,,,,,,,,,
119,PT03M22.00S,2022-11-12T01:01:25.4Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,22,20,2022-11-12T01:01:27Z,1170000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,
120,PT03M09.00S,2022-11-12T01:01:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612752,22,20,2022-11-12T01:01:48Z,1180000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Barrett 2 FT),"[202711, 1629628]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,201639.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
123,PT03M09.00S,2022-11-12T01:01:53.9Z,1,REGULAR,substitution,out,[],203944,,,1610612752,22,20,2022-11-12T01:02:21Z,1195000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M09.00S,2022-11-12T01:01:53.9Z,1,REGULAR,substitution,out,[],202711,,,1610612752,22,20,2022-11-12T01:02:21Z,1197500,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M09.00S,2022-11-12T01:01:53.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,22,20,2022-11-12T01:02:21Z,1198750,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M09.00S,2022-11-12T01:01:53.9Z,1,REGULAR,substitution,in,[],1630587,,,1610612752,22,20,2022-11-12T01:02:21Z,1199375,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2022-11-12T01:02:07.5Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,23,20,2022-11-12T01:02:38Z,1200000,False,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
127,PT03M09.00S,2022-11-12T01:02:07.5Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,23,20,2022-11-12T01:02:38Z,1210000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
128,PT03M05.00S,2022-11-12T01:02:11.5Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,23,20,2022-11-12T01:02:38Z,1220000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,127.0,1.0,0.0,1.0,,,,
129,PT03M02.00S,2022-11-12T01:02:34.4Z,1,REGULAR,turnover,lost ball,[],1630167,,,1610612752,23,20,2022-11-12T01:02:41Z,1230000,False,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1630165]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left,,,,,,1.0,,,,,,,,,,,Hayes,1630165.0,,
130,PT03M02.00S,2022-11-12T01:02:34.4Z,1,REGULAR,steal,,[],1630165,,,1610612765,23,20,2022-11-12T01:02:35Z,1240000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
131,PT02M59.00S,2022-11-12T01:02:37.8Z,1,REGULAR,turnover,lost ball,[],1630165,,,1610612765,23,20,2022-11-12T01:02:43Z,1250000,False,,,0,,K. Hayes lost ball TURNOVER (2 TO),"[1630165, 1630167]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,2.0,,,,,,,,,,,Toppin,1630167.0,,
132,PT02M59.00S,2022-11-12T01:02:37.8Z,1,REGULAR,steal,,[],1630167,,,1610612752,23,20,2022-11-12T01:02:39Z,1260000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
133,PT02M44.00S,2022-11-12T01:02:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,94.03745072273325,49.754901960784316,1610612752,23,20,2022-11-12T01:02:57Z,1270000,False,-1.0,4.0,1,right,MISS D. Rose driving finger roll Layup - blocked,"[201565, 1630587]",1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,0.37,Missed,,,,,,,,,,,Livers,1630587.0
134,PT02M44.00S,2022-11-12T01:02:52.4Z,1,REGULAR,block,,[],1630587,,,1610612752,23,20,2022-11-12T01:02:54Z,1280000,False,,,0,,I. Livers BLOCK (1 BLK),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT02M41.00S,2022-11-12T01:02:55.4Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,23,20,2022-11-12T01:02:57Z,1290000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,
136,PT02M30.00S,2022-11-12T01:03:06.9Z,1,REGULAR,2pt,Jump Shot,[],1628977,22.158344283837057,45.588235294117645,1610612765,23,20,2022-11-12T01:03:12Z,1300000,False,22.0,156.0,1,left,MISS H. Diallo 15' step back Shot,[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Center,,,,,,,15.74,Missed,,,,,,,,,,,,
137,PT02M27.00S,2022-11-12T01:03:09.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,23,20,2022-11-12T01:03:12Z,1310000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,136.0,2.0,1.0,1.0,,,,
138,PT02M18.00S,2022-11-12T01:03:20.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612752,23,20,2022-11-12T01:03:37Z,1320000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Barrett 2 FT),"[202692, 1629628]",1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1201.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
140,PT02M18.00S,2022-11-12T01:03:40.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,23,20,2022-11-12T01:03:40Z,1340000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M18.00S,2022-11-12T01:06:29.4Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,24,20,2022-11-12T01:06:29Z,1350000,False,,,0,,R. Barrett Free Throw 1 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
142,PT02M18.00S,2022-11-12T01:06:41.4Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,25,20,2022-11-12T01:06:41Z,1360000,False,,,0,,R. Barrett Free Throw 2 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
143,PT02M09.00S,2022-11-12T01:06:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630587,7.30946123521682,5.88235294117647,1610612765,25,20,2022-11-12T01:07:09Z,1370000,False,221.0,16.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,,,,22.12,Missed,,,,,,,,,,,,
144,PT02M06.00S,2022-11-12T01:07:03.0Z,1,REGULAR,rebound,offensive,[],1628977,,,1610612765,25,20,2022-11-12T01:07:03Z,1380000,False,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,143.0,1.0,0.0,1.0,,,,
145,PT02M05.00S,2022-11-12T01:07:07.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612765,25,20,2022-11-12T01:07:17Z,1390000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Diallo 2 FT),"[1630579, 1628977]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1201.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,
147,PT02M05.00S,2022-11-12T01:07:29.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,25,20,2022-11-12T01:07:29Z,1410000,False,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
148,PT02M05.00S,2022-11-12T01:07:29.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,25,20,2022-11-12T01:07:29Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,
149,PT02M05.00S,2022-11-12T01:07:29.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612765,25,20,2022-11-12T01:07:41Z,1430000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M05.00S,2022-11-12T01:07:29.2Z,1,REGULAR,substitution,out,[],1630579,,,1610612765,25,20,2022-11-12T01:07:41Z,1440000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M05.00S,2022-11-12T01:07:29.2Z,1,REGULAR,substitution,in,[],203095,,,1610612765,25,20,2022-11-12T01:07:41Z,1450000,False,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M05.00S,2022-11-12T01:07:29.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612765,25,20,2022-11-12T01:07:41Z,1460000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M05.00S,2022-11-12T01:07:59.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,25,21,2022-11-12T01:07:59Z,1470000,False,,,0,,H. Diallo Free Throw 2 of 2 (3 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
154,PT01M54.00S,2022-11-12T01:08:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630167,95.0886990801577,3.6764705882352944,1610612752,25,21,2022-11-12T01:08:16Z,1480000,False,-232.0,-6.0,1,right,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,23.17,Missed,,,,,,,,,,,,
155,PT01M49.00S,2022-11-12T01:08:16.3Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,25,21,2022-11-12T01:08:16Z,1490000,False,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,154.0,2.0,1.0,1.0,,,,
156,PT01M42.00S,2022-11-12T01:08:24.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612765,25,21,2022-11-12T01:08:31Z,1500000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Hayes 2 FT),"[1630193, 1630165]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,201639.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,,,,,,,
158,PT01M42.00S,2022-11-12T01:08:54.3Z,1,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,25,22,2022-11-12T01:08:54Z,1520000,False,,,0,,K. Hayes Free Throw 1 of 2 (5 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
159,PT01M42.00S,2022-11-12T01:09:11.6Z,1,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,25,23,2022-11-12T01:09:11Z,1530000,False,,,0,,K. Hayes Free Throw 2 of 2 (6 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
160,PT01M36.00S,2022-11-12T01:09:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612752,25,23,2022-11-12T01:09:35Z,1540000,False,,,0,,A. Burks personal FOUL (2 PF) (Fournier 2 FT),"[202692, 203095]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,1201.0,2.0,0.0,Fournier,203095.0,,,,,,,,,,,,,,,
162,PT01M36.00S,2022-11-12T01:09:56.3Z,1,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,26,23,2022-11-12T01:10:17Z,1560000,False,,,0,,E. Fournier Free Throw 1 of 2 (1 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
163,PT01M36.00S,2022-11-12T01:09:56.3Z,1,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,26,23,2022-11-12T01:10:17Z,1570000,False,,,0,,MISS E. Fournier Free Throw 2 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
164,PT01M33.00S,2022-11-12T01:09:59.3Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,26,23,2022-11-12T01:10:17Z,1580000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,163.0,2.0,2.0,0.0,,,,
165,PT01M19.00S,2022-11-12T01:10:31.3Z,1,REGULAR,2pt,Jump Shot,[],202692,7.835085413929041,72.30392156862744,1610612765,26,23,2022-11-12T01:10:40Z,1590000,False,-112.0,21.0,1,left,MISS A. Burks 11' fadeaway Shot,[202692],1610612765.0,DET,fadeaway,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,,,,,,,11.35,Missed,,,,,,,,,,,,
166,PT01M14.00S,2022-11-12T01:10:36.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,26,23,2022-11-12T01:10:40Z,1600000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,
167,PT01M03.00S,2022-11-12T01:10:49.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612752,26,23,2022-11-12T01:10:56Z,1610000,False,,,0,,K. Hayes personal FOUL (2 PF) (Fournier 2 FT),"[1630165, 203095]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,201639.0,2.0,0.0,Fournier,203095.0,,,,,,,,,,,,,,,
170,PT01M03.00S,2022-11-12T01:11:00.8Z,1,REGULAR,substitution,out,[],1630165,,,1610612752,26,23,2022-11-12T01:11:20Z,1625000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M03.00S,2022-11-12T01:11:00.8Z,1,REGULAR,substitution,in,[],1630180,,,1610612752,26,23,2022-11-12T01:11:20Z,1627500,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
