actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT04M33.00S,2022-10-26T23:55:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.273981603153747,35.53921568627451,1610612752,21,16,2022-10-27T00:00:11Z,830000,72.0,82.0,1,left,R. Barrett 10' floating Jump Shot (4 PTS),[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,10.91,Made,4.0,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2022-10-26T23:56:15.1Z,1,REGULAR,foul,personal,[],203095,,,1610612766,21,16,2022-10-26T23:56:51Z,850000,,,0,,E. Fournier personal FOUL (2 PF),"[203095, 1628372]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Right,,,,,,,204058.0,2.0,0.0,Smith Jr.,1628372.0,,,,,,,,,
94,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612766,21,16,2022-10-26T23:56:34Z,870000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,out,[],1628372,,,1610612766,21,16,2022-10-26T23:56:34Z,880000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,out,[],1626162,,,1610612766,21,16,2022-10-26T23:56:34Z,890000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,out,[],203486,,,1610612766,21,16,2022-10-26T23:56:34Z,900000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612766,21,16,2022-10-26T23:56:34Z,910000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,21,16,2022-10-26T23:56:34Z,920000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,21,16,2022-10-26T23:56:34Z,930000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,in,[],1630547,,,1610612766,21,16,2022-10-26T23:56:34Z,940000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,out,[],203095,,,1610612766,21,16,2022-10-26T23:56:54Z,950000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M20.00S,2022-10-26T23:56:15.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612766,21,16,2022-10-26T23:56:54Z,960000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M11.00S,2022-10-26T23:57:11.6Z,1,REGULAR,turnover,traveling,[],202330,,,1610612766,21,16,2022-10-26T23:57:15Z,970000,,,0,,G. Hayward traveling TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,,2.0,,
105,PT04M02.00S,2022-10-26T23:57:27.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,31.750985545335087,36.029411764705884,1610612752,21,16,2022-10-27T00:01:34Z,980000,70.0,246.0,1,left,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2022-10-26T23:57:29.8Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,21,16,2022-10-26T23:57:35Z,990000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,
107,PT03M43.00S,2022-10-26T23:57:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,94.56307490144546,51.470588235294116,1610612766,21,18,2022-10-26T23:57:50Z,1000000,7.0,-1.0,1,right,J. McDaniels driving Layup (5 PTS),[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.75,Made,5.0,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2022-10-26T23:57:56.7Z,1,REGULAR,3pt,Jump Shot,[],203944,32.802233902759525,53.92156862745098,1610612752,21,18,2022-10-27T00:02:48Z,1010000,-20.0,256.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2022-10-26T23:57:58.7Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,21,18,2022-10-26T23:58:02Z,1020000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,
110,PT03M23.00S,2022-10-26T23:58:06.9Z,1,REGULAR,2pt,Jump Shot,[],1630547,90.75229960578186,30.14705882352941,1610612766,21,18,2022-10-26T23:58:11Z,1030000,-99.0,34.0,1,right,MISS J. Bouknight 10' driving floating Shot,[1630547],1610612766.0,CHA,driving floating,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Left,10.51,Missed,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2022-10-26T23:58:08.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,21,18,2022-10-26T23:58:11Z,1040000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,110.0,2.0,2.0,0.0,,,,,
112,PT03M14.00S,2022-10-26T23:58:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.732588699080158,50.73529411764706,1610612752,23,18,2022-10-26T23:58:19Z,1050000,-4.0,1.0,1,left,J. Randle driving Layup (6 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.4,Made,6.0,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2022-10-26T23:58:29.1Z,1,REGULAR,2pt,Jump Shot,[],202330,74.98357424441524,32.35294117647059,1610612766,23,20,2022-10-26T23:58:33Z,1060000,-88.0,183.0,1,right,G. Hayward 20' pullup Jump Shot (4 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,20.29,Made,4.0,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2022-10-26T23:58:41.1Z,1,REGULAR,foul,personal,[],1630177,,,1610612752,23,20,2022-10-27T00:01:31Z,1070000,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 1628973]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
116,PT02M53.00S,2022-10-26T23:58:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,23,20,2022-10-26T23:58:51Z,1090000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,23,20,2022-10-27T00:01:43Z,1100000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,out,[],203944,,,1610612752,23,20,2022-10-27T00:01:43Z,1110000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,out,[],202330,,,1610612752,23,20,2022-10-27T00:01:43Z,1120000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,in,[],1629629,,,1610612752,23,20,2022-10-27T00:01:43Z,1130000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,23,20,2022-10-27T00:01:43Z,1140000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2022-10-26T23:58:51.4Z,1,REGULAR,substitution,in,[],1629023,,,1610612752,23,20,2022-10-27T00:01:43Z,1150000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M44.00S,2022-10-27T00:02:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.770696452036795,39.705882352941174,1610612752,25,20,2022-10-27T00:02:06Z,1160000,51.0,105.0,1,left,I. Quickley 11' driving floating Jump Shot (2 PTS) (J. Brunson 2 AST),"[1630193, 1628973]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,2.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
124,PT02M22.00S,2022-10-27T00:02:23.8Z,1,REGULAR,3pt,Jump Shot,[],1630177,78.0059132720105,9.068627450980392,1610612766,25,23,2022-10-27T00:05:13Z,1170000,-205.0,154.0,1,right,T. Maledon 25' 3PT pullup (3 PTS) (N. Richards 1 AST),"[1630177, 1630208]",1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,25.63,Made,3.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,,
126,PT02M06.00S,2022-10-27T00:02:40.7Z,1,REGULAR,3pt,Jump Shot,[],1628392,32.14520367936925,51.470588235294116,1610612752,25,23,2022-10-27T00:02:49Z,1190000,-7.0,250.0,1,left,MISS I. Hartenstein 24' 3PT,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2022-10-27T00:02:42.7Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612752,25,23,2022-10-27T00:02:49Z,1200000,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,126.0,1.0,0.0,1.0,,,,,
128,PT01M58.00S,2022-10-27T00:02:50.7Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,25,23,2022-10-27T00:02:55Z,1210000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,,,,,,,,,,,2.0,,
129,PT01M44.00S,2022-10-27T00:03:19.6Z,1,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,25,23,2022-10-27T00:03:25Z,1220000,,,0,,P. Washington step out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,step,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,,1.0,,
130,PT01M44.00S,2022-10-27T00:03:19.7Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,25,23,2022-10-27T00:03:30Z,1230000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M44.00S,2022-10-27T00:03:19.7Z,1,REGULAR,substitution,in,[],201565,,,1610612752,25,23,2022-10-27T00:03:30Z,1240000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M29.00S,2022-10-27T00:03:54.5Z,1,REGULAR,turnover,lost ball,[],1629629,,,1610612752,25,23,2022-10-27T00:03:59Z,1250000,,,0,,C. Reddish lost ball TURNOVER (1 TO),"[1629629, 1630547]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Bouknight,1630547.0
133,PT01M29.00S,2022-10-27T00:03:54.5Z,1,REGULAR,steal,,[],1630547,,,1610612766,25,23,2022-10-27T00:03:55Z,1260000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
134,PT01M26.00S,2022-10-27T00:03:58.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630547,93.51182654402102,49.01960784313725,1610612766,25,25,2022-10-27T00:07:20Z,1270000,-5.0,8.0,1,right,J. Bouknight running Layup (2 PTS),[1630547],1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2022-10-27T00:04:07.2Z,1,REGULAR,3pt,Jump Shot,[],201565,26.10052562417871,79.41176470588235,1610612752,28,25,2022-10-27T00:08:15Z,1280000,-147.0,193.0,1,left,D. Rose 24' 3PT pullup (3 PTS) (I. Quickley 1 AST),"[201565, 1630193]",1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,24.25,Made,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
137,PT01M01.00S,2022-10-27T00:04:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,94.30026281208936,47.549019607843135,1610612766,28,27,2022-10-27T00:04:26Z,1300000,-12.0,1.0,1,right,N. Richards Layup (2 PTS) (J. Bouknight 1 AST),"[1630208, 1630547]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,,,,
139,PT00M52.50S,2022-10-27T00:04:33.6Z,1,REGULAR,2pt,Jump Shot,[],1630193,16.63929040735874,22.058823529411764,1610612752,28,27,2022-10-27T00:04:39Z,1320000,140.0,104.0,1,left,MISS I. Quickley 17' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,17.41,Missed,,,,,,,,,,,,,,,,,,
140,PT00M50.00S,2022-10-27T00:04:36.1Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,28,27,2022-10-27T00:04:39Z,1330000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,139.0,2.0,2.0,0.0,,,,,
141,PT00M44.10S,2022-10-27T00:04:42.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629667,94.69448094612353,51.71568627450981,1610612766,28,27,2022-10-27T00:09:41Z,1340000,9.0,-3.0,1,right,MISS J. McDaniels running Layup - blocked,"[1629667, 1628392]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,Hartenstein,1628392.0,,,
142,PT00M44.10S,2022-10-27T00:04:42.5Z,1,REGULAR,block,,[],1628392,,,1610612766,28,27,2022-10-27T00:04:45Z,1350000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M42.10S,2022-10-27T00:04:44.5Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612752,28,27,2022-10-27T00:04:49Z,1360000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,
144,PT00M39.70S,2022-10-27T00:04:50.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612752,28,27,2022-10-27T00:05:02Z,1370000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Reddish 2 FT),"[1629667, 1629629]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,2.0,0.0,Reddish,1629629.0,,,,,,,,,
146,PT00M39.70S,2022-10-27T00:05:11.6Z,1,REGULAR,freethrow,1 of 2,[],1629629,,,1610612752,29,27,2022-10-27T00:05:11Z,1390000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT00M39.70S,2022-10-27T00:05:26.2Z,1,REGULAR,freethrow,2 of 2,[],1629629,,,1610612752,30,27,2022-10-27T00:05:26Z,1400000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT00M28.50S,2022-10-27T00:05:39.3Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612766,30,27,2022-10-27T00:05:45Z,1410000,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1628392]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0
149,PT00M28.50S,2022-10-27T00:05:39.3Z,1,REGULAR,steal,,[],1628392,,,1610612752,30,27,2022-10-27T00:05:40Z,1420000,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
150,PT00M23.30S,2022-10-27T00:05:44.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629629,6.1268068331143235,49.01960784313725,1610612752,30,27,2022-10-27T00:11:09Z,1430000,5.0,5.0,1,left,MISS C. Reddish running Layup,[1629629],1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
151,PT00M22.10S,2022-10-27T00:05:45.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,30,27,2022-10-27T00:11:09Z,1440000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,150.0,1.0,0.0,1.0,,,,,
152,PT00M22.10S,2022-10-27T00:05:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628392,5.590000152587891,50.0,1610612752,32,27,2022-10-27T00:05:47Z,1450000,0.0,0.0,1,left,I. Hartenstein tip Layup (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
153,PT00M03.90S,2022-10-27T00:06:05.9Z,1,REGULAR,3pt,Jump Shot,[],1629667,71.69842312746385,18.627450980392158,1610612766,32,30,2022-10-27T00:06:10Z,1460000,-157.0,214.0,1,right,J. McDaniels 26' 3PT  (8 PTS) (T. Maledon 1 AST),"[1629667, 1630177]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.5,Made,8.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
155,PT00M00.00S,2022-10-27T00:06:16.6Z,1,REGULAR,2pt,Jump Shot,[],201565,26.49474375821288,50.0,1610612752,32,30,2022-10-27T00:11:43Z,1480000,0.0,197.0,1,left,MISS D. Rose 19' driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,Mid-Range,16-24 Center,19.66,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-10-27T00:06:16.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,30,2022-10-27T00:06:56Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,155.0,,,,,,,,
157,PT00M00.00S,2022-10-27T00:06:20.4Z,1,REGULAR,period,end,[],0,,,1610612752,32,30,2022-10-27T00:06:20Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-10-27T00:07:51.2Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612752,32,30,2022-10-27T00:08:53Z,1510000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-10-27T00:07:51.2Z,2,REGULAR,substitution,in,['startperiod'],1628372,,,1610612752,32,30,2022-10-27T00:08:53Z,1520000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-10-27T00:08:55.1Z,2,REGULAR,period,start,[],0,,,1610612766,32,30,2022-10-27T00:08:55Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M48.00S,2022-10-27T00:09:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.94152431011827,50.49019607843137,1610612766,32,30,2022-10-27T00:12:50Z,1540000,2.0,70.0,1,right,MISS P. Washington 7' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
162,PT11M47.00S,2022-10-27T00:09:07.9Z,2,REGULAR,rebound,defensive,[],201565,,,1610612752,32,30,2022-10-27T00:09:51Z,1550000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,
169,PT11M47.00S,2022-10-27T00:09:14.0Z,2,REGULAR,turnover,out-of-bounds,[],201565,,,1610612752,32,30,2022-10-27T00:10:37Z,1555000,,,0,,D. Rose step out-of-bounds TURNOVER (1 TO),[201565],1610612752.0,NYK,step,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,,1.0,,
164,PT11M34.00S,2022-10-27T00:09:41.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628372,88.12417871222075,10.294117647058822,1610612766,32,32,2022-10-27T00:13:20Z,1570000,-199.0,59.0,1,right,D. Smith Jr. 20' pullup Jump Shot (4 PTS),[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left,20.71,Made,4.0,,,,,,,,,,,,,,,,,
165,PT11M24.00S,2022-10-27T00:09:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,14.011169513797633,48.529411764705884,1610612752,34,32,2022-10-27T00:13:47Z,1580000,7.0,79.0,1,left,D. Rose 7' driving floating Jump Shot (5 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,5.0,,,,,,,,,,,,,,,,,
166,PT11M24.00S,2022-10-27T00:09:56.2Z,2,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612752,34,32,2022-10-27T00:10:04Z,1590000,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Rose 1 FT),"[1628372, 201565]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,1.0,0.0,Rose,201565.0,,,,,,,,,
168,PT11M24.00S,2022-10-27T00:10:23.0Z,2,REGULAR,freethrow,1 of 1,[],201565,,,1610612752,35,32,2022-10-27T00:10:23Z,1610000,,,0,,D. Rose Free Throw 1 of 1 (6 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
170,PT11M07.00S,2022-10-27T00:10:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630547,94.30026281208936,3.6764705882352944,1610612766,35,35,2022-10-27T00:10:46Z,1620000,-232.0,1.0,1,right,J. Bouknight 3PT  (5 PTS) (D. Smith Jr. 2 AST),"[1630547, 1628372]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Left Corner 3,24+ Left,23.16,Made,5.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,,,,
