actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-02T22:11:17.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-02T22:11:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-04-02T22:11:20.8Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2023-04-02T22:11:20Z,40000,False,,,0,,Jump Ball M. Robinson vs. D. Gafford: Tip to J. Brunson,"[1628973, 1629011, 1629655]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-04-02T22:11:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.908672798948752,50.73529411764706,1610612752,0,0,2023-04-02T22:11:41Z,70000,False,-4.0,59.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-04-02T22:11:36.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,0,2023-04-02T22:20:56Z,80000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
59,PT11M41.00S,2023-04-02T22:11:45.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,7.539421813403408,50.0,1610612752,0,0,2023-04-02T22:22:03Z,85000,False,0.0,18.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
60,PT11M38.00S,2023-04-02T22:11:48.1Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,0,0,2023-04-02T22:22:03Z,87500,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-04-02T22:11:54.7Z,1,REGULAR,turnover,lost ball,[],1630557,,,1610612764,0,0,2023-04-02T22:12:02Z,90000,False,,,0,,C. Kispert lost ball TURNOVER (1 TO),"[1630557, 1630193]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,
10,PT11M22.00S,2023-04-02T22:11:54.7Z,1,REGULAR,steal,,[],1630193,,,1610612752,0,0,2023-04-02T22:11:57Z,100000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2023-04-02T22:11:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,5.995400788436268,48.03921568627451,1610612752,2,0,2023-04-02T22:12:06Z,110000,False,10.0,4.0,1,left,I. Quickley running Layup (2 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,2.0,,,,,,,,,,
12,PT10M57.00S,2023-04-02T22:12:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,94.1688567674113,46.32352941176471,1610612764,2,2,2023-04-02T22:12:23Z,120000,False,-18.0,2.0,1,right,C. Kispert driving Layup (2 PTS),[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,2.0,,,,,,,,,,
13,PT10M32.00S,2023-04-02T22:12:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,10.85742444152431,37.5,1610612752,2,2,2023-04-02T22:12:47Z,130000,False,62.0,50.0,1,left,MISS I. Quickley 7' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
14,PT10M30.00S,2023-04-02T22:12:46.5Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,2,2,2023-04-02T22:12:47Z,140000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M20.00S,2023-04-02T22:12:57.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,85.62746386333771,50.73529411764706,1610612764,2,2,2023-04-02T22:13:01Z,150000,False,4.0,83.0,1,right,MISS D. Wright 8' driving floating Shot,[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,8.27,Missed,,,,,,,,,,,,,,,,,,
16,PT10M18.00S,2023-04-02T22:12:59.3Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,2,2023-04-02T22:13:01Z,160000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M15.00S,2023-04-02T22:13:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629656,29.122864651773984,26.225490196078432,1610612752,5,2,2023-04-02T22:13:11Z,170000,False,119.0,221.0,1,left,Q. Grimes 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,
19,PT09M56.00S,2023-04-02T22:13:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,93.51182654402102,57.35294117647059,1610612764,5,2,2023-04-02T22:13:28Z,190000,False,37.0,8.0,1,right,MISS D. Avdija driving floating bank Shot,[1630166],1610612764.0,WAS,driving floating bank,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
20,PT09M52.00S,2023-04-02T22:13:24.4Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,5,2,2023-04-02T22:13:24Z,200000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT09M52.00S,2023-04-02T22:13:25.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,93.9060446780552,49.50980392156863,1610612764,5,4,2023-04-02T22:13:33Z,210000,False,-2.0,5.0,1,right,D. Gafford putback DUNK (2 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,2.0,,,,,,,,,,
22,PT09M35.00S,2023-04-02T22:13:41.8Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,5,4,2023-04-02T22:13:45Z,220000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1626153]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Wright,1626153.0,,,,,,,,,,,
23,PT09M35.00S,2023-04-02T22:13:41.8Z,1,REGULAR,steal,,[],1626153,,,1610612764,5,4,2023-04-02T22:13:43Z,230000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M14.00S,2023-04-02T22:14:02.6Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612764,5,4,2023-04-02T22:14:07Z,240000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1628973]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,,
25,PT09M14.00S,2023-04-02T22:14:02.6Z,1,REGULAR,steal,,[],1628973,,,1610612752,5,4,2023-04-02T22:14:39Z,250000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
26,PT09M11.00S,2023-04-02T22:14:06.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,6.258212877792378,50.73529411764706,1610612752,7,4,2023-04-02T22:14:11Z,260000,False,-4.0,6.0,1,left,O. Toppin running alley-oop DUNK (2 PTS) (Q. Grimes 1 AST),"[1630167, 1629656]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,2.0,Q. Grimes,1629656.0,1.0,,,,,,,
28,PT08M56.00S,2023-04-02T22:14:20.1Z,1,REGULAR,foul,personal,['3freethrow'],1630193,,,1610612764,7,4,2023-04-02T22:14:28Z,280000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Kispert 3 FT),"[1630193, 1630557]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Kispert,1630557.0,,
30,PT08M56.00S,2023-04-02T22:14:51.2Z,1,REGULAR,freethrow,1 of 3,[],1630557,,,1610612764,7,5,2023-04-02T22:14:51Z,300000,False,,,0,,C. Kispert Free Throw 1 of 3 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
31,PT08M56.00S,2023-04-02T22:15:08.3Z,1,REGULAR,freethrow,2 of 3,[],1630557,,,1610612764,7,6,2023-04-02T22:15:08Z,310000,False,,,0,,C. Kispert Free Throw 2 of 3 (4 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
32,PT08M56.00S,2023-04-02T22:15:24.2Z,1,REGULAR,freethrow,3 of 3,[],1630557,,,1610612764,7,7,2023-04-02T22:15:24Z,320000,False,,,0,,C. Kispert Free Throw 3 of 3 (5 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
33,PT08M45.00S,2023-04-02T22:15:37.1Z,1,REGULAR,turnover,bad pass,[],1630167,,,1610612752,7,7,2023-04-02T22:15:40Z,330000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1626153]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Wright,1626153.0,,,,,,,,,,,
34,PT08M45.00S,2023-04-02T22:15:37.1Z,1,REGULAR,steal,,[],1626153,,,1610612764,7,7,2023-04-02T22:15:38Z,340000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
35,PT08M41.00S,2023-04-02T22:15:41.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,95.3515111695138,3.431372549019608,1610612764,7,10,2023-04-02T22:15:46Z,350000,False,-233.0,-9.0,1,right,C. Kispert 3PT  (8 PTS) (D. Wright 1 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,8.0,D. Wright,1626153.0,1.0,,,,,,,
37,PT08M24.00S,2023-04-02T22:15:58.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.652431011826544,49.754901960784316,1610612752,9,10,2023-04-02T22:16:02Z,370000,False,1.0,10.0,1,left,O. Toppin alley-oop DUNK (4 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,4.0,I. Quickley,1630193.0,1.0,,,,,,,
39,PT08M01.00S,2023-04-02T22:16:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,94.69448094612353,46.32352941176471,1610612764,9,10,2023-04-02T22:16:25Z,390000,False,-18.0,-3.0,1,right,MISS J. Davis cutting Layup - blocked,"[1631098, 1629011]",1610612764.0,WAS,cutting,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
40,PT08M01.00S,2023-04-02T22:16:21.4Z,1,REGULAR,block,,[],1629011,,,1610612764,9,10,2023-04-02T22:16:23Z,400000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M01.00S,2023-04-02T22:16:21.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,9,10,2023-04-02T22:16:40Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,39.0,,,,,,,,,,,,,,,,,
42,PT08M01.00S,2023-04-02T22:16:32.9Z,1,REGULAR,foul,personal,[],1629655,,,1610612752,9,10,2023-04-02T22:16:44Z,420000,False,,,0,,D. Gafford loose ball personal FOUL (1 PF),"[1629655, 1629656]",1610612764.0,WAS,loose ball,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Grimes,1629656.0,,
44,PT07M39.00S,2023-04-02T22:16:57.8Z,1,REGULAR,3pt,Jump Shot,[],1630193,10.068988173455978,2.696078431372549,1610612752,12,10,2023-04-02T22:17:02Z,440000,False,237.0,42.0,1,left,I. Quickley 24' 3PT  (5 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.02,Made,,,,,,,,5.0,O. Toppin,1630167.0,1.0,,,,,,,
46,PT07M22.00S,2023-04-02T22:17:14.6Z,1,REGULAR,2pt,Jump Shot,[],1630557,75.90341655716163,62.254901960784316,1610612764,12,12,2023-04-02T22:17:18Z,460000,False,61.0,174.0,1,right,C. Kispert 18' step back Jump Shot (10 PTS),[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Right Center,18.45,Made,,,,,,,,10.0,,,,,,,,,,
47,PT07M00.00S,2023-04-02T22:17:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.383048620236531,62.254901960784316,1610612752,12,12,2023-04-02T22:17:40Z,470000,False,-61.0,55.0,1,left,MISS J. Brunson 8' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,8.2,Missed,,,,,,,,,,,,,,,,,,
48,PT06M57.00S,2023-04-02T22:17:39.5Z,1,REGULAR,rebound,defensive,[],1631098,,,1610612764,12,12,2023-04-02T22:17:40Z,480000,False,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M57.00S,2023-04-02T22:17:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612764,12,12,2023-04-02T22:17:49Z,490000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Kispert 2 FT),"[1628973, 1630557]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Kispert,1630557.0,,
51,PT06M57.00S,2023-04-02T22:17:51.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,12,2023-04-02T22:17:51Z,510000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M57.00S,2023-04-02T22:17:51.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,12,12,2023-04-02T22:20:38Z,520000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2023-04-02T22:17:51.6Z,1,REGULAR,substitution,in,[],1630692,,,1610612764,12,12,2023-04-02T22:20:38Z,530000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M57.00S,2023-04-02T22:21:00.3Z,1,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,12,13,2023-04-02T22:21:00Z,540000,False,,,0,,C. Kispert Free Throw 1 of 2 (11 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
55,PT06M57.00S,2023-04-02T22:21:13.4Z,1,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,12,14,2023-04-02T22:21:13Z,550000,False,,,0,,C. Kispert Free Throw 2 of 2 (12 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
