actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT09M57.00S,2023-03-02T00:43:42.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,8,6,2023-03-02T00:43:45Z,180000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT09M52.00S,2023-03-02T00:43:50.4Z,1,REGULAR,3pt,Jump Shot,[],203944,67.23061760840999,49.26470588235294,1610612752,8,6,2023-03-02T00:44:05Z,190000,False,-4.0,256.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
20,PT09M50.00S,2023-03-02T00:43:52.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,8,6,2023-03-02T00:44:05Z,200000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M44.00S,2023-03-02T00:44:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612751,8,6,2023-03-02T00:44:36Z,230000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628973, 1628969]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Bridges,1628969.0,,,,,
25,PT09M44.00S,2023-03-02T00:44:45.0Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,8,7,2023-03-02T00:44:45Z,250000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2023-03-02T00:45:00.5Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,8,8,2023-03-02T00:45:00Z,260000,False,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2023-03-02T00:45:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,86.67871222076215,45.34313725490196,1610612752,8,8,2023-03-02T00:45:25Z,270000,False,-23.0,73.0,1,right,MISS R. Barrett 7' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2023-03-02T00:45:17.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,8,8,2023-03-02T00:45:25Z,280000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M24.00S,2023-03-02T00:45:22.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,29.6484888304862,27.696078431372552,1610612751,8,8,2023-03-02T00:45:42Z,290000,False,112.0,226.0,1,left,MISS S. Dinwiddie 25' running pullup 3PT,[203915],1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
30,PT09M21.00S,2023-03-02T00:45:25.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,8,8,2023-03-02T00:45:29Z,300000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M18.00S,2023-03-02T00:45:32.0Z,1,REGULAR,foul,personal,[],203915,,,1610612752,8,8,2023-03-02T00:45:37Z,310000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1629011]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Robinson,1629011.0,,,,,
33,PT09M11.00S,2023-03-02T00:45:54.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,79.45137976346912,72.05882352941177,1610612752,8,8,2023-03-02T00:46:14Z,330000,False,110.0,141.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,17.88,Missed,,,,,,,,,,,,,,,,,,
34,PT09M09.00S,2023-03-02T00:45:56.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,8,8,2023-03-02T00:46:12Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,33.0,,,,,,,,,,,,,
35,PT09M09.00S,2023-03-02T00:46:08.5Z,1,REGULAR,foul,personal,[],1629651,,,1610612752,8,8,2023-03-02T00:46:20Z,350000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 1629011]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,1.0,0.0,Robinson,1629011.0,,,,,
37,PT09M02.00S,2023-03-02T00:46:23.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,93.9060446780552,50.0,1610612752,10,8,2023-03-02T00:46:27Z,370000,False,0.0,5.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.48,Made,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
39,PT08M32.00S,2023-03-02T00:46:54.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,9.674770039421814,3.6764705882352944,1610612751,10,11,2023-03-02T00:47:08Z,390000,False,232.0,38.0,1,left,M. Bridges 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.48,Made,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
41,PT08M14.00S,2023-03-02T00:47:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.01511169513797,51.71568627450981,1610612752,12,11,2023-03-02T00:47:31Z,410000,False,9.0,32.0,1,right,J. Brunson driving floating Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,,,,,,,,,,,,,,,,,
42,PT08M01.00S,2023-03-02T00:47:28.0Z,1,REGULAR,foul,personal,[],1629628,,,1610612751,12,11,2023-03-02T00:47:33Z,420000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1629651]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,1.0,0.0,Claxton,1629651.0,,,,,
44,PT08M01.00S,2023-03-02T00:47:28.1Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,12,11,2023-03-02T00:47:41Z,440000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M01.00S,2023-03-02T00:47:28.1Z,1,REGULAR,substitution,in,[],1626220,,,1610612751,12,11,2023-03-02T00:47:41Z,450000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2023-03-02T00:47:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629661,31.882391590013142,28.676470588235293,1610612751,12,11,2023-03-02T00:47:59Z,460000,False,107.0,247.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
47,PT07M55.00S,2023-03-02T00:47:55.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,12,11,2023-03-02T00:47:59Z,470000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,,,
48,PT07M45.00S,2023-03-02T00:48:05.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,49.754901960784316,1610612752,14,11,2023-03-02T00:48:09Z,480000,False,-1.0,5.0,1,right,M. Robinson DUNK (4 PTS) (J. Randle 2 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.49,Made,4.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
50,PT07M38.00S,2023-03-02T00:48:17.0Z,1,REGULAR,foul,offensive,[],203915,,,1610612751,14,11,2023-03-02T00:48:27Z,500000,False,,,0,,S. Dinwiddie offensive FOUL (2 PF),"[203915, 1629628]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,204058.0,2.0,0.0,Barrett,1629628.0,,,,,
52,PT07M38.00S,2023-03-02T00:48:17.0Z,1,REGULAR,turnover,offensive foul,[],203915,,,1610612751,14,11,2023-03-02T00:48:17Z,520000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,204058.0,,,,,1.0,,,,
53,PT07M23.00S,2023-03-02T00:48:46.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,86.81011826544021,94.6078431372549,1610612752,17,11,2023-03-02T00:48:51Z,530000,False,223.0,71.0,1,right,Q. Grimes 3PT  (3 PTS) (J. Randle 3 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.42,Made,3.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
55,PT07M21.00S,2023-03-02T00:48:52.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,17,11,2023-03-02T00:48:52Z,550000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2023-03-02T00:51:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,14.931011826544022,39.21568627450981,1610612751,17,11,2023-03-02T00:52:03Z,560000,False,54.0,88.0,1,left,MISS S. Dinwiddie 10' driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,10.31,Missed,,,,,,,,,,,,,,,,,,
57,PT07M09.00S,2023-03-02T00:51:59.0Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,17,11,2023-03-02T00:52:03Z,570000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,
58,PT06M58.00S,2023-03-02T00:52:09.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,90.22667542706965,94.6078431372549,1610612752,20,11,2023-03-02T00:52:14Z,580000,False,223.0,39.0,1,right,Q. Grimes 3PT  (6 PTS) (J. Randle 4 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,22.65,Made,6.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
60,PT06M39.00S,2023-03-02T00:52:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,6.521024967148489,48.77450980392157,1610612751,20,11,2023-03-02T00:52:34Z,600000,False,6.0,9.0,1,left,MISS R. O'Neale driving Layup - blocked,"[1626220, 1629011]",1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,Robinson,1629011.0,,
61,PT06M39.00S,2023-03-02T00:52:28.3Z,1,REGULAR,block,,[],1629011,,,1610612751,20,11,2023-03-02T00:52:31Z,610000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2023-03-02T00:52:30.3Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,20,11,2023-03-02T00:52:34Z,620000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,
63,PT06M36.00S,2023-03-02T00:52:33.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,4.812746386333772,96.56862745098039,1610612751,20,11,2023-03-02T00:52:46Z,630000,False,-233.0,-7.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2023-03-02T00:52:34.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,20,11,2023-03-02T00:53:18Z,640000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,63.0,,,,,,,,,,,,,
66,PT06M19.00S,2023-03-02T00:52:56.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,67.36202365308804,52.94117647058824,1610612752,23,11,2023-03-02T00:53:14Z,660000,False,15.0,254.0,1,right,J. Brunson 25' 3PT pullup (7 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.47,Made,7.0,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2023-03-02T00:53:09.0Z,1,REGULAR,foul,personal,[],1629656,,,1610612751,23,11,2023-03-02T00:53:13Z,670000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 203915]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,204058.0,1.0,0.0,Dinwiddie,203915.0,,,,,
69,PT06M09.00S,2023-03-02T00:53:09.1Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,23,11,2023-03-02T00:53:27Z,690000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2023-03-02T00:53:09.1Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,23,11,2023-03-02T00:53:27Z,700000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2023-03-02T00:53:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.863994743758213,47.05882352941176,1610612751,23,13,2023-03-02T00:54:18Z,710000,False,15.0,3.0,1,left,N. Claxton driving finger roll Layup (2 PTS),[1629651],1610612751.0,BKN,driving finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2023-03-02T00:53:53.5Z,1,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612751,23,13,2023-03-02T00:53:57Z,720000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Claxton 1 FT),"[1629011, 1629651]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Claxton,1629651.0,,,,,
74,PT06M02.00S,2023-03-02T00:54:17.1Z,1,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,23,14,2023-03-02T00:54:17Z,740000,False,,,0,,N. Claxton Free Throw 1 of 1 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2023-03-02T00:54:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629656,90.62089356110381,95.34313725490196,1610612752,26,14,2023-03-02T00:54:37Z,750000,False,227.0,36.0,1,right,Q. Grimes 3PT  (9 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,22.95,Made,9.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
77,PT05M29.00S,2023-03-02T00:54:52.5Z,1,REGULAR,3pt,Jump Shot,[],1630560,3.3672798948751645,96.07843137254902,1610612751,26,17,2023-03-02T00:54:57Z,770000,False,-230.0,-21.0,1,left,C. Thomas 3PT  (3 PTS) (S. Dinwiddie 3 AST),"[1630560, 203915]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,23.13,Made,3.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
79,PT05M18.00S,2023-03-02T00:55:04.4Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,26,17,2023-03-02T00:55:09Z,790000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1628969]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Bridges,1628969.0
80,PT05M18.00S,2023-03-02T00:55:04.4Z,1,REGULAR,steal,,[],1628969,,,1610612751,26,17,2023-03-02T00:55:06Z,800000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2023-03-02T00:55:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.258212877792378,49.26470588235294,1610612751,26,19,2023-03-02T00:55:14Z,810000,False,4.0,6.0,1,left,M. Bridges running Layup (7 PTS),[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.73,Made,7.0,,,,,,,,,,,,,,,,,
82,PT04M57.00S,2023-03-02T00:55:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612752,26,19,2023-03-02T00:55:32Z,820000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Brunson 2 FT),"[1628969, 1628973]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,,,
85,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,26,19,2023-03-02T00:56:26Z,835000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612752,26,19,2023-03-02T00:56:26Z,837500,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,out,[],203915,,,1610612752,26,19,2023-03-02T00:56:26Z,838750,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,26,19,2023-03-02T00:56:26Z,839375,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,in,[],1627827,,,1610612752,26,19,2023-03-02T00:56:26Z,839687,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M57.00S,2023-03-02T00:55:48.3Z,1,REGULAR,substitution,in,[],203552,,,1610612752,26,19,2023-03-02T00:56:26Z,839843,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M57.00S,2023-03-02T00:56:08.2Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,27,19,2023-03-02T00:56:08Z,840000,False,,,0,,J. Brunson Free Throw 1 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
91,PT04M57.00S,2023-03-02T00:56:40.1Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,28,19,2023-03-02T00:56:40Z,850000,False,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
