actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT09M34.00S,2023-02-26T00:45:40.2Z,1,REGULAR,foul,personal,['3freethrow'],1626196,,,1610612752,10,4,2023-02-26T00:45:54Z,200000,False,,,0,,J. Richardson shooting personal FOUL (1 PF) (Brunson 3 FT),"[1626196, 1628973]",1610612740.0,NOP,shooting,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1199.0,1.0,0.0,Brunson,1628973.0,,,,,
22,PT09M34.00S,2023-02-26T00:46:08.0Z,1,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,11,4,2023-02-26T00:46:08Z,220000,False,,,0,,J. Brunson Free Throw 1 of 3 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
23,PT09M34.00S,2023-02-26T00:46:24.9Z,1,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,12,4,2023-02-26T00:46:24Z,230000,False,,,0,,J. Brunson Free Throw 2 of 3 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M34.00S,2023-02-26T00:46:42.7Z,1,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,13,4,2023-02-26T00:46:42Z,240000,False,,,0,,J. Brunson Free Throw 3 of 3 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
25,PT09M21.00S,2023-02-26T00:46:57.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,91.01511169513797,30.14705882352941,1610612740,13,6,2023-02-26T00:47:01Z,250000,False,-99.0,32.0,1,right,B. Ingram 10' turnaround fadeaway Jump Shot (2 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,10.43,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M03.00S,2023-02-26T00:47:16.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.17411300919842,30.637254901960787,1610612752,13,6,2023-02-26T00:47:23Z,260000,False,97.0,231.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
27,PT08M59.00S,2023-02-26T00:47:20.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,13,6,2023-02-26T00:47:23Z,270000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,
28,PT08M51.00S,2023-02-26T00:47:27.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.40013140604468,44.6078431372549,1610612740,13,8,2023-02-26T00:47:30Z,280000,False,-27.0,151.0,1,right,B. Ingram 15' pullup Jump Shot (4 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.29,Made,4.0,,,,,,,,,,,,,,,,,
29,PT08M37.00S,2023-02-26T00:47:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.389618922470433,48.77450980392157,1610612752,13,8,2023-02-26T00:52:12Z,290000,False,6.0,8.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
30,PT08M35.00S,2023-02-26T00:47:46.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,13,8,2023-02-26T00:49:31Z,300000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,29.0,,,,,,,,,,,,,,,,
34,PT08M16.00S,2023-02-26T00:48:11.1Z,1,REGULAR,3pt,Jump Shot,[],1626196,67.88764783180025,40.19607843137255,1610612740,13,8,2023-02-26T00:48:14Z,340000,False,-49.0,249.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
35,PT08M14.00S,2023-02-26T00:48:13.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,13,8,2023-02-26T00:48:14Z,350000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,
36,PT08M06.00S,2023-02-26T00:48:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.783837056504599,52.450980392156865,1610612752,15,8,2023-02-26T00:51:31Z,360000,False,-12.0,11.0,1,left,R. Barrett driving finger roll Layup (4 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.67,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M06.00S,2023-02-26T00:48:27.2Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612752,15,8,2023-02-26T00:48:32Z,370000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Barrett 1 FT),"[1630529, 1629628]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,1.0,0.0,Barrett,1629628.0,,,,,
39,PT08M06.00S,2023-02-26T00:48:49.0Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,16,8,2023-02-26T00:48:49Z,390000,False,,,0,,R. Barrett Free Throw 1 of 1 (5 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
40,PT07M56.00S,2023-02-26T00:49:01.7Z,1,REGULAR,3pt,Jump Shot,[],203468,81.8166885676741,93.13725490196079,1610612740,16,8,2023-02-26T00:49:08Z,400000,False,216.0,118.0,1,right,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
41,PT07M53.00S,2023-02-26T00:49:04.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,16,8,2023-02-26T00:49:08Z,410000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT07M42.00S,2023-02-26T00:49:15.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.863994743758213,51.470588235294116,1610612752,18,8,2023-02-26T00:49:25Z,420000,False,-7.0,3.0,1,left,M. Robinson alley-oop DUNK (2 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.78,Made,2.0,,,,,R. Barrett,1629628.0,1.0,,,,,,,,,,
44,PT07M30.00S,2023-02-26T00:49:27.1Z,1,REGULAR,3pt,Jump Shot,[],1626196,74.06373193166885,18.38235294117647,1610612740,18,11,2023-02-26T00:49:34Z,440000,False,-158.0,191.0,1,right,J. Richardson 24' 3PT  (3 PTS) (H. Jones 1 AST),"[1626196, 1630529]",1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,24.82,Made,3.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,,,
46,PT07M10.00S,2023-02-26T00:49:46.9Z,1,REGULAR,3pt,Jump Shot,[],203944,32.802233902759525,46.07843137254902,1610612752,18,11,2023-02-26T00:49:51Z,460000,False,20.0,256.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
47,PT07M07.00S,2023-02-26T00:49:49.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,18,11,2023-02-26T00:49:51Z,470000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,
48,PT06M56.00S,2023-02-26T00:50:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.03745072273325,50.245098039215684,1610612740,18,13,2023-02-26T00:50:04Z,480000,False,1.0,4.0,1,right,H. Jones cutting Layup (4 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.37,Made,4.0,,,,,J. Valanciunas,202685.0,1.0,,,,,,,,,,
50,PT06M39.00S,2023-02-26T00:50:17.9Z,1,REGULAR,3pt,Jump Shot,[],203944,30.831143232588698,68.38235294117648,1610612752,21,13,2023-02-26T00:50:22Z,500000,False,-92.0,237.0,1,left,J. Randle 25' 3PT  (11 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.45,Made,11.0,,,,,R. Barrett,1629628.0,2.0,,,,,,,,,,
52,PT06M26.00S,2023-02-26T00:50:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.56307490144546,46.81372549019608,1610612740,21,13,2023-02-26T00:50:38Z,520000,False,-16.0,-1.0,1,right,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
53,PT06M26.00S,2023-02-26T00:50:35.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,21,13,2023-02-26T00:50:35Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,52.0,,,,,,,,,,,,,,,,
55,PT06M26.00S,2023-02-26T00:50:39.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,21,13,2023-02-26T00:50:39Z,550000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M19.00S,2023-02-26T00:53:51.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,86.81011826544021,20.833333333333336,1610612740,21,15,2023-02-26T00:59:15Z,560000,False,-146.0,71.0,1,right,B. Ingram 16' turnaround Jump Shot (6 PTS),[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,16.24,Made,6.0,,,,,,,,,,,,,,,,,
57,PT06M01.00S,2023-02-26T00:54:10.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,14.536793692509855,3.431372549019608,1610612752,24,15,2023-02-26T00:54:14Z,570000,False,233.0,84.0,1,left,J. Brunson 24' 3PT  (6 PTS) (R. Barrett 3 AST),"[1628973, 1629628]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,24.75,Made,6.0,,,,,R. Barrett,1629628.0,3.0,,,,,,,,,,
59,PT05M42.00S,2023-02-26T00:54:32.0Z,1,REGULAR,turnover,traveling,[],1630529,,,1610612740,24,15,2023-02-26T00:54:35Z,590000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1199.0,,,,,1.0,,,,
60,PT05M42.00S,2023-02-26T00:54:32.1Z,1,REGULAR,substitution,out,[],203468,,,1610612752,24,15,2023-02-26T00:54:42Z,600000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M42.00S,2023-02-26T00:54:32.1Z,1,REGULAR,substitution,in,[],1630631,,,1610612752,24,15,2023-02-26T00:54:42Z,610000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M24.00S,2023-02-26T00:55:06.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,17.296320630749015,46.81372549019608,1610612752,24,15,2023-02-26T00:55:14Z,620000,False,16.0,110.0,1,left,MISS J. Randle 11' pullup bank Shot,[203944],1610612752.0,NYK,pullup bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,11.12,Missed,,,,,,,,,,,,,,,,,,
63,PT05M24.00S,2023-02-26T00:55:06.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,24,15,2023-02-26T00:55:10Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,62.0,,,,,,,,,,,,,,,,
64,PT05M24.00S,2023-02-26T00:55:12.8Z,1,REGULAR,foul,personal,[],202685,,,1610612752,24,15,2023-02-26T00:55:32Z,640000,False,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 1629011]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Robinson,1629011.0,,,,,
66,PT05M24.00S,2023-02-26T00:55:12.9Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,24,15,2023-02-26T00:55:30Z,660000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M24.00S,2023-02-26T00:55:12.9Z,1,REGULAR,substitution,out,[],1630529,,,1610612752,24,15,2023-02-26T00:55:30Z,670000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M24.00S,2023-02-26T00:55:12.9Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,24,15,2023-02-26T00:55:30Z,680000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M24.00S,2023-02-26T00:55:12.9Z,1,REGULAR,substitution,in,[],1630530,,,1610612752,24,15,2023-02-26T00:55:30Z,690000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M16.00S,2023-02-26T00:55:52.2Z,1,REGULAR,turnover,bad pass,[],1629011,,,1610612752,24,15,2023-02-26T00:55:55Z,700000,False,,,0,,M. Robinson bad pass TURNOVER (1 TO),"[1629011, 1626196]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,16-24 Center,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,
71,PT05M16.00S,2023-02-26T00:55:52.2Z,1,REGULAR,steal,,[],1626196,,,1610612740,24,15,2023-02-26T00:55:53Z,710000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,16-24 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M11.00S,2023-02-26T00:55:57.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,94.95729303547962,95.58823529411765,1610612740,24,15,2023-02-26T00:56:01Z,720000,False,228.0,-5.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
73,PT05M09.00S,2023-02-26T00:55:59.6Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,24,15,2023-02-26T00:56:01Z,730000,False,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,,,
74,PT05M04.00S,2023-02-26T00:56:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,5.863994743758213,49.26470588235294,1610612752,24,15,2023-02-26T00:56:09Z,740000,False,4.0,3.0,1,left,MISS Q. Grimes running Layup,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
75,PT05M02.00S,2023-02-26T00:56:06.7Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,24,15,2023-02-26T00:56:06Z,750000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,
76,PT05M02.00S,2023-02-26T00:56:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.338370565045992,49.50980392156863,1610612752,26,15,2023-02-26T00:56:11Z,760000,False,2.0,-2.0,1,left,J. Randle putback Layup (13 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.34,Made,13.0,,,,,,,,,,,,,,,,,
77,PT04M50.00S,2023-02-26T00:56:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,86.81011826544021,58.333333333333336,1610612740,26,15,2023-02-26T00:56:22Z,770000,False,42.0,71.0,1,right,MISS J. Richardson 8' driving floating Shot,[1626196],1610612740.0,NOP,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,8.28,Missed,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2023-02-26T00:56:20.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,26,15,2023-02-26T00:56:22Z,780000,False,,,0,,M. Robinson REBOUND (Off:0 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,
79,PT04M38.00S,2023-02-26T00:56:30.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,31.225361366622867,23.774509803921568,1610612752,26,15,2023-02-26T00:56:33Z,790000,False,131.0,241.0,1,left,MISS J. Brunson 27' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
80,PT04M37.00S,2023-02-26T00:56:31.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,26,15,2023-02-26T00:56:33Z,800000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,
81,PT04M30.00S,2023-02-26T00:56:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,94.95729303547962,50.98039215686274,1610612740,26,17,2023-02-26T00:56:41Z,810000,False,5.0,-5.0,1,right,J. Alvarado driving finger roll Layup (2 PTS) (B. Ingram 2 AST),"[1630631, 1627742]",1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,0.71,Made,2.0,,,,,B. Ingram,1627742.0,2.0,,,,,,,,,,
83,PT04M10.00S,2023-02-26T00:56:58.2Z,1,REGULAR,2pt,Jump Shot,[],1628973,22.421156373193167,26.47058823529412,1610612752,28,17,2023-02-26T00:57:01Z,830000,False,118.0,158.0,1,left,J. Brunson 19' step back Jump Shot (8 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.72,Made,8.0,,,,,,,,,,,,,,,,,
84,PT03M44.00S,2023-02-26T00:57:24.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,93.11760840998686,79.41176470588235,1610612740,28,17,2023-02-26T00:57:29Z,840000,False,147.0,12.0,1,right,MISS B. Ingram 14' step back Shot,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,14.76,Missed,,,,,,,,,,,,,,,,,,
