actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M00.00S,2022-12-03T17:55:52.4Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,16,13,2022-12-03T17:55:52Z,780000,False,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,85.0,1.0,0.0,1.0,,,,,,,,,,
87,PT04M58.00S,2022-12-03T17:55:53.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,31.61957950065703,33.088235294117645,1610612742,16,16,2022-12-03T17:58:42Z,790000,False,85.0,245.0,1,left,L. Doncic 25' 3PT pullup (5 PTS) (M. Kleber 1 AST),"[1629029, 1628467]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.89,5.0,M. Kleber,1628467.0,1.0,,,,,
89,PT04M43.00S,2022-12-03T17:56:08.0Z,1,REGULAR,3pt,Jump Shot,[],203944,95.48291721419186,3.1862745098039214,1610612752,16,16,2022-12-03T17:56:12Z,810000,False,-234.0,-10.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.43,,,,,,,,,
90,PT04M41.00S,2022-12-03T17:56:10.0Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612752,16,16,2022-12-03T17:56:12Z,820000,False,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,89.0,1.0,0.0,1.0,,,,,,,,,,
91,PT04M39.00S,2022-12-03T17:56:12.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,69.33311432325887,28.921568627450984,1610612752,19,16,2022-12-03T17:56:16Z,830000,False,-105.0,236.0,1,right,I. Quickley 25' 3PT step back (3 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.83,3.0,,,,,,,,
92,PT04M29.00S,2022-12-03T17:56:23.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.6484888304862,22.058823529411764,1610612742,19,16,2022-12-03T17:56:36Z,840000,False,140.0,226.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.59,,,,,,,,,
93,PT04M27.00S,2022-12-03T17:56:25.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,19,16,2022-12-03T17:56:36Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,92.0,,,,,,,,,,,,,
94,PT04M27.00S,2022-12-03T17:56:32.6Z,1,REGULAR,foul,personal,[],1630193,,,1610612742,19,16,2022-12-03T17:56:51Z,860000,False,,,0,,I. Quickley loose ball personal FOUL (1 PF),"[1630193, 1627827]",1610612752.0,NYK,loose ball,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,204059.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,
96,PT04M27.00S,2022-12-03T17:56:32.7Z,1,REGULAR,substitution,out,[],1629011,,,1610612742,19,16,2022-12-03T17:56:44Z,880000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2022-12-03T17:56:32.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,19,16,2022-12-03T17:56:44Z,890000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M27.00S,2022-12-03T17:56:32.7Z,1,REGULAR,substitution,in,[],1628392,,,1610612742,19,16,2022-12-03T17:56:44Z,900000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M27.00S,2022-12-03T17:56:32.7Z,1,REGULAR,substitution,in,[],203493,,,1610612742,19,16,2022-12-03T17:56:44Z,910000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2022-12-03T17:56:59.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,7.30946123521682,3.6764705882352944,1610612742,19,16,2022-12-03T17:57:03Z,920000,False,232.0,16.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.22,,,,,,,,,
101,PT04M16.00S,2022-12-03T17:57:02.1Z,1,REGULAR,rebound,defensive,[],201565,,,1610612752,19,16,2022-12-03T17:57:03Z,930000,False,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Right Corner 3,24+ Right,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,
102,PT04M09.00S,2022-12-03T17:57:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,89.96386333771353,46.81372549019608,1610612752,21,16,2022-12-03T17:57:12Z,940000,False,-16.0,42.0,1,right,D. Rose driving floating Jump Shot (2 PTS),[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,4.47,2.0,,,,,,,,
103,PT03M51.00S,2022-12-03T17:57:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.1268068331143235,48.03921568627451,1610612742,21,18,2022-12-03T17:57:31Z,950000,False,10.0,5.0,1,left,L. Doncic Layup (7 PTS) (J. Green 1 AST),"[1629029, 1630182]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.1,7.0,J. Green,1630182.0,1.0,,,,,
105,PT03M25.00S,2022-12-03T17:57:55.7Z,1,REGULAR,2pt,Jump Shot,[],201565,96.5341655716163,93.62745098039215,1610612752,21,18,2022-12-03T17:58:15Z,970000,False,218.0,-20.0,1,right,MISS D. Rose 21' turnaround Shot,[201565],1610612752.0,NYK,turnaround,,,Rose,D. Rose,,,,,Mid-Range,24+ Right,,,,,,Missed,,,,,21.9,,,,,,,,,
106,PT03M25.00S,2022-12-03T17:57:55.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,21,18,2022-12-03T17:58:15Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,24+ Right,,,,,,,105.0,,,,,,,,,,,,,
107,PT03M25.00S,2022-12-03T17:57:59.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,21,18,2022-12-03T17:58:08Z,990000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,,,,,,,,,,,,
108,PT03M25.00S,2022-12-03T17:57:59.4Z,1,REGULAR,substitution,out,[],203501,,,1610612742,21,18,2022-12-03T17:58:18Z,1000000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M25.00S,2022-12-03T17:57:59.4Z,1,REGULAR,substitution,in,[],201580,,,1610612742,21,18,2022-12-03T17:58:18Z,1010000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M07.00S,2022-12-03T17:58:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628467,5.863994743758213,47.794117647058826,1610612742,21,18,2022-12-03T17:58:42Z,1020000,False,11.0,3.0,1,left,MISS M. Kleber driving finger roll Layup,[1628467],1610612742.0,DAL,driving finger roll,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.13,,,,,,,,,
111,PT03M05.00S,2022-12-03T17:58:41.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,21,18,2022-12-03T17:58:42Z,1030000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,
112,PT02M57.00S,2022-12-03T17:58:51.4Z,1,REGULAR,foul,personal,[],1629029,,,1610612752,21,18,2022-12-03T17:59:05Z,1040000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 203944]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,204059.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
114,PT02M57.00S,2022-12-03T17:59:06.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,21,18,2022-12-03T17:59:06Z,1060000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M47.00S,2022-12-03T18:02:01.7Z,1,REGULAR,3pt,Jump Shot,[],203944,71.69842312746385,75.49019607843137,1610612752,21,18,2022-12-03T18:02:06Z,1070000,False,127.0,214.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.87,,,,,,,,,
116,PT02M44.00S,2022-12-03T18:02:04.7Z,1,REGULAR,rebound,defensive,[],201580,,,1610612742,21,18,2022-12-03T18:02:06Z,1080000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Right Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT02M31.00S,2022-12-03T18:02:17.7Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,21,18,2022-12-03T18:02:22Z,1090000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1628392]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,
118,PT02M31.00S,2022-12-03T18:02:17.7Z,1,REGULAR,steal,,[],1628392,,,1610612752,21,18,2022-12-03T18:02:19Z,1100000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2022-12-03T18:02:22.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203944,94.03745072273325,49.50980392156863,1610612752,23,18,2022-12-03T18:03:06Z,1110000,False,-2.0,4.0,1,right,J. Randle running Layup (9 PTS) (D. Rose 1 AST),"[203944, 201565]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.43,9.0,D. Rose,201565.0,1.0,,,,,
121,PT02M28.00S,2022-12-03T18:02:25.7Z,1,REGULAR,violation,defensive goaltending,[],1628467,,,1610612752,23,18,2022-12-03T18:02:34Z,1130000,False,,,0,,M. Kleber defensive goaltending VIOLATION,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,200833.0,,,,,,,,,,,,,,,,,,,
122,PT02M06.00S,2022-12-03T18:02:55.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,28.465834428383708,15.931372549019606,1610612742,23,18,2022-12-03T18:03:23Z,1140000,False,170.0,215.0,1,left,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,27.44,,,,,,,,,
123,PT02M02.00S,2022-12-03T18:02:59.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,23,18,2022-12-03T18:02:59Z,1150000,False,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,122.0,2.0,1.0,1.0,,,,,,,,,,
124,PT01M54.00S,2022-12-03T18:03:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.43166885676742,45.09803921568628,1610612752,23,18,2022-12-03T18:03:10Z,1160000,False,-25.0,0.0,1,right,MISS I. Hartenstein cutting Layup - blocked,"[1628392, 1629029]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.45,,,,,,,,Doncic,1629029.0
125,PT01M54.00S,2022-12-03T18:03:06.7Z,1,REGULAR,block,,[],1629029,,,1610612752,23,18,2022-12-03T18:03:09Z,1170000,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M52.00S,2022-12-03T18:03:08.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,23,18,2022-12-03T18:03:10Z,1180000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,,
127,PT01M36.00S,2022-12-03T18:03:25.3Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,23,18,2022-12-03T18:03:29Z,1190000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1628392]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,Hartenstein,1628392.0,,
128,PT01M36.00S,2022-12-03T18:03:25.3Z,1,REGULAR,steal,,[],1628392,,,1610612752,23,18,2022-12-03T18:03:28Z,1200000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2022-12-03T18:03:34.7Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612752,23,18,2022-12-03T18:03:52Z,1210000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Randle 2 FT),"[1630182, 203944]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
131,PT01M31.00S,2022-12-03T18:03:59.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,24,18,2022-12-03T18:03:59Z,1230000,False,,,0,,J. Randle Free Throw 1 of 2 (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,
132,PT01M31.00S,2022-12-03T18:04:20.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,25,18,2022-12-03T18:04:20Z,1240000,False,,,0,,J. Randle Free Throw 2 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,
133,PT01M12.00S,2022-12-03T18:04:43.4Z,1,REGULAR,3pt,Jump Shot,[],1628467,30.305519053876477,23.52941176470588,1610612742,25,18,2022-12-03T18:04:46Z,1250000,False,132.0,232.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.75,,,,,,,,,
134,PT01M09.00S,2022-12-03T18:04:46.4Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,25,18,2022-12-03T18:04:46Z,1260000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,133.0,3.0,2.0,1.0,,,,,,,,,,
135,PT01M06.00S,2022-12-03T18:04:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,88.51839684625493,49.01960784313725,1610612752,27,18,2022-12-03T18:04:56Z,1270000,False,-5.0,55.0,1,right,J. Randle driving floating Jump Shot (13 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,5.56,13.0,,,,,,,,
136,PT01M06.00S,2022-12-03T18:04:54.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628467,,,1610612752,27,18,2022-12-03T18:05:21Z,1280000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Randle 1 FT),"[1628467, 203944]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
138,PT01M06.00S,2022-12-03T18:05:22.0Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,28,18,2022-12-03T18:05:22Z,1300000,False,,,0,,J. Randle Free Throw 1 of 1 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,
139,PT00M55.50S,2022-12-03T18:05:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630182,27.020367936925098,19.607843137254903,1610612742,28,18,2022-12-03T18:05:46Z,1310000,False,152.0,201.0,1,left,MISS J. Green 25' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.24,,,,,,,,,
140,PT00M53.90S,2022-12-03T18:05:43.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,28,18,2022-12-03T18:05:46Z,1320000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
141,PT00M40.50S,2022-12-03T18:05:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,84.44480946123521,43.627450980392155,1610612752,30,18,2022-12-03T18:06:00Z,1330000,False,-32.0,94.0,1,right,D. Rose 9' floating Jump Shot (4 PTS) (J. Randle 1 AST),"[201565, 203944]",1610612752.0,NYK,floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,9.9,4.0,J. Randle,203944.0,1.0,,,,,
143,PT00M25.10S,2022-12-03T18:06:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,6.389618922470433,49.50980392156863,1610612742,30,20,2022-12-03T18:06:18Z,1350000,False,2.0,8.0,1,left,J. McGee driving Layup (2 PTS) (J. Green 2 AST),"[201580, 1630182]",1610612742.0,DAL,driving,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.8,2.0,J. Green,1630182.0,2.0,,,,,
145,PT00M02.00S,2022-12-03T18:06:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,94.43166885676742,47.549019607843135,1610612752,32,20,2022-12-03T18:06:44Z,1370000,False,-12.0,0.0,1,right,Q. Grimes driving reverse Layup (5 PTS) (D. Rose 2 AST),"[1629656, 201565]",1610612752.0,NYK,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.23,5.0,D. Rose,201565.0,2.0,,,,,
150,PT00M00.00S,2022-12-03T18:07:50.7Z,1,REGULAR,period,end,[],0,,,1610612742,32,20,2022-12-03T18:07:50Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612742,32,20,2022-12-03T18:09:12Z,1430000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612742,32,20,2022-12-03T18:09:12Z,1440000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,32,20,2022-12-03T18:09:12Z,1450000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,in,['startperiod'],1629629,,,1610612742,32,20,2022-12-03T18:09:12Z,1460000,False,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612742,32,20,2022-12-03T18:09:12Z,1470000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,32,20,2022-12-03T18:09:12Z,1480000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,32,20,2022-12-03T18:09:21Z,1490000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-03T18:07:58.7Z,2,REGULAR,substitution,in,['startperiod'],202722,,,1610612742,32,20,2022-12-03T18:09:21Z,1500000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-03T18:09:30.3Z,2,REGULAR,period,start,[],0,,,1610612742,32,20,2022-12-03T18:09:30Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M45.00S,2022-12-03T18:09:44.9Z,2,REGULAR,turnover,lost ball,[],201580,,,1610612742,32,20,2022-12-03T18:09:50Z,1520000,False,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 1630167]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Toppin,1630167.0,,
161,PT11M45.00S,2022-12-03T18:09:44.9Z,2,REGULAR,steal,,[],1630167,,,1610612752,32,20,2022-12-03T18:09:47Z,1530000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M40.00S,2022-12-03T18:09:49.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629629,94.1688567674113,48.03921568627451,1610612752,32,20,2022-12-03T18:11:44Z,1540000,False,-10.0,2.0,1,right,MISS C. Reddish running Layup - blocked,"[1629629, 201580]",1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.01,,,,,,,,McGee,201580.0
163,PT11M40.00S,2022-12-03T18:09:49.3Z,2,REGULAR,block,,[],201580,,,1610612752,32,20,2022-12-03T18:09:51Z,1550000,False,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M37.00S,2022-12-03T18:09:52.3Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,32,20,2022-12-03T18:09:55Z,1560000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,
165,PT11M27.00S,2022-12-03T18:10:01.9Z,2,REGULAR,3pt,Jump Shot,[],203915,9.543363994743759,94.85294117647058,1610612742,32,23,2022-12-03T18:12:47Z,1570000,False,-224.0,37.0,1,left,S. Dinwiddie 3PT step back (6 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.74,6.0,,,,,,,,
166,PT11M08.00S,2022-12-03T18:10:20.4Z,2,REGULAR,2pt,Jump Shot,[],1630193,93.64323258869908,31.862745098039213,1610612752,34,23,2022-12-03T18:10:32Z,1580000,False,-91.0,7.0,1,right,I. Quickley 9' turnaround fadeaway Jump Shot (5 PTS),[1630193],1610612752.0,NYK,turnaround fadeaway,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,Made,,,,,9.1,5.0,,,,,,,,
167,PT10M56.00S,2022-12-03T18:10:33.3Z,2,REGULAR,3pt,Jump Shot,[],203493,5.206964520367937,97.79411764705883,1610612742,34,23,2022-12-03T18:10:37Z,1590000,False,-239.0,-4.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.9,,,,,,,,,
168,PT10M53.00S,2022-12-03T18:10:36.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,34,23,2022-12-03T18:10:37Z,1600000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,
169,PT10M50.00S,2022-12-03T18:10:41.2Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612752,34,23,2022-12-03T18:10:52Z,1610000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Toppin 2 FT),"[202722, 1630167]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,1626301.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,
