actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M02.00S,2023-02-05T00:13:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.652431011826544,58.333333333333336,1610612752,5,6,2023-02-05T00:13:32Z,190000,False,-42.0,10.0,1,left,R. Barrett driving bank Jump Shot (2 PTS) (J. Sims 1 AST),"[1629628, 1630579]",1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.29,Made,2.0,J. Sims,1630579.0,1.0,,,,,,,,,,,,,,
21,PT09M44.00S,2023-02-05T00:13:41.9Z,1,REGULAR,3pt,Jump Shot,[],202694,94.03745072273325,2.450980392156863,1610612746,5,9,2023-02-05T00:13:45Z,210000,False,-238.0,4.0,1,right,M. Morris Sr. 3PT  (3 PTS) (P. George 2 AST),"[202694, 202331]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.77,Made,3.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
23,PT09M32.00S,2023-02-05T00:13:53.9Z,1,REGULAR,3pt,Jump Shot,[],203944,27.94021024967148,23.284313725490197,1610612752,5,9,2023-02-05T00:13:57Z,230000,False,134.0,210.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
24,PT09M29.00S,2023-02-05T00:13:56.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,9,2023-02-05T00:13:57Z,240000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,
25,PT09M25.00S,2023-02-05T00:14:02.8Z,1,REGULAR,foul,personal,[],1628973,,,1610612746,5,9,2023-02-05T00:14:15Z,250000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 202694]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Morris Sr.,202694.0,,,,,,,,,
27,PT09M16.00S,2023-02-05T00:14:29.5Z,1,REGULAR,2pt,Jump Shot,[],202695,89.96386333771353,20.588235294117645,1610612746,5,9,2023-02-05T00:14:34Z,270000,False,-147.0,42.0,1,right,MISS K. Leonard 15' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,15.29,Missed,,,,,,,,,,,,,,,,,,
28,PT09M14.00S,2023-02-05T00:14:31.5Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,5,9,2023-02-05T00:14:34Z,280000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,
29,PT09M08.00S,2023-02-05T00:14:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.389618922470433,38.72549019607843,1610612752,5,9,2023-02-05T00:14:41Z,290000,False,56.0,8.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2023-02-05T00:14:40.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,9,2023-02-05T00:14:40Z,300000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,29.0,3.0,3.0,0.0,,,,,
31,PT09M01.00S,2023-02-05T00:14:44.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,94.43166885676742,48.77450980392157,1610612746,5,11,2023-02-05T00:14:49Z,310000,False,-6.0,0.0,1,right,T. Mann running Layup (5 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,,,,,,,,,,,,,,,,,
32,PT08M46.00S,2023-02-05T00:14:59.2Z,1,REGULAR,2pt,Jump Shot,[],1628973,26.10052562417871,34.80392156862745,1610612752,7,11,2023-02-05T00:15:03Z,320000,False,76.0,193.0,1,left,J. Brunson 20' step back Jump Shot (2 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,20.72,Made,2.0,,,,,,,,,,,,,,,,,
33,PT08M34.00S,2023-02-05T00:15:12.0Z,1,REGULAR,3pt,Jump Shot,[],202331,67.88764783180025,55.392156862745104,1610612746,7,14,2023-02-05T00:15:16Z,330000,False,27.0,249.0,1,right,P. George 25' 3PT pullup (6 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.09,Made,6.0,,,,,,,,,,,,,,,,,
34,PT08M14.00S,2023-02-05T00:15:34.8Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612752,7,14,2023-02-05T00:15:49Z,340000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Randle 2 FT),"[1629611, 203944]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,202027.0,1.0,0.0,Randle,203944.0,,,,,,,,,
36,PT08M14.00S,2023-02-05T00:16:01.8Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,8,14,2023-02-05T00:16:01Z,360000,False,,,0,,J. Randle Free Throw 1 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M14.00S,2023-02-05T00:16:19.5Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,9,14,2023-02-05T00:16:19Z,370000,False,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
38,PT07M58.00S,2023-02-05T00:16:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,81.8166885676741,39.21568627450981,1610612746,9,16,2023-02-05T00:16:45Z,380000,False,-54.0,118.0,1,right,P. George 13' fadeaway Jump Shot (8 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,13.01,Made,8.0,,,,,,,,,,,,,,,,,
39,PT07M40.00S,2023-02-05T00:16:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.645860709592641,65.19607843137256,1610612752,11,16,2023-02-05T00:17:00Z,390000,False,-76.0,57.0,1,left,J. Brunson 9' fadeaway Jump Shot (4 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,9.5,Made,4.0,,,,,,,,,,,,,,,,,
40,PT07M21.00S,2023-02-05T00:17:15.3Z,1,REGULAR,2pt,Jump Shot,[],202695,84.97043363994744,30.14705882352941,1610612746,11,18,2023-02-05T00:17:18Z,400000,False,-99.0,89.0,1,right,K. Leonard 13' pullup Jump Shot (2 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,13.32,Made,2.0,,,,,,,,,,,,,,,,,
41,PT07M01.00S,2023-02-05T00:17:39.3Z,1,REGULAR,foul,personal,['2freethrow'],202331,,,1610612752,11,18,2023-02-05T00:17:50Z,410000,False,,,0,,P. George shooting personal FOUL (1 PF) (Grimes 2 FT),"[202331, 1629656]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
43,PT07M01.00S,2023-02-05T00:18:02.2Z,1,REGULAR,freethrow,1 of 2,[],1629656,,,1610612752,12,18,2023-02-05T00:18:02Z,430000,False,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
44,PT07M01.00S,2023-02-05T00:18:14.1Z,1,REGULAR,freethrow,2 of 2,[],1629656,,,1610612752,13,18,2023-02-05T00:18:14Z,440000,False,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
45,PT06M51.00S,2023-02-05T00:18:25.9Z,1,REGULAR,3pt,Jump Shot,[],202331,68.01905387647832,62.5,1610612746,13,18,2023-02-05T00:18:30Z,450000,False,62.0,248.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
46,PT06M48.00S,2023-02-05T00:18:28.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,13,18,2023-02-05T00:18:30Z,460000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,
47,PT06M42.00S,2023-02-05T00:18:34.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,31.882391590013142,55.63725490196079,1610612752,16,18,2023-02-05T00:18:38Z,470000,False,-28.0,247.0,1,left,J. Brunson 24' 3PT  (7 PTS) (R. Barrett 1 AST),"[1628973, 1629628]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,24.88,Made,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
49,PT06M40.00S,2023-02-05T00:18:42.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,18,2023-02-05T00:18:42Z,490000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M25.00S,2023-02-05T00:21:55.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,89.70105124835742,46.07843137254902,1610612746,16,18,2023-02-05T00:22:34Z,500000,False,-20.0,44.0,1,right,MISS K. Leonard driving Hook,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
51,PT06M24.00S,2023-02-05T00:21:56.6Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,16,18,2023-02-05T00:22:34Z,510000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,50.0,1.0,0.0,1.0,,,,,
52,PT06M23.00S,2023-02-05T00:21:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202695,94.03745072273325,49.26470588235294,1610612746,16,20,2023-02-05T00:22:02Z,520000,False,-4.0,4.0,1,right,K. Leonard putback Layup (4 PTS),[202695],1610612746.0,LAC,putback,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.51,Made,4.0,,,,,,,,,,,,,,,,,
53,PT06M09.00S,2023-02-05T00:22:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.347568988173457,59.31372549019608,1610612752,16,20,2023-02-05T00:22:58Z,530000,False,-47.0,120.0,1,left,MISS J. Brunson 12' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
54,PT06M05.00S,2023-02-05T00:22:16.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,20,2023-02-05T00:22:17Z,540000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,53.0,4.0,4.0,0.0,,,,,
55,PT05M54.00S,2023-02-05T00:22:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629611,68.80749014454665,64.2156862745098,1610612746,16,20,2023-02-05T00:22:31Z,550000,False,71.0,241.0,1,right,MISS T. Mann 25' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
56,PT05M51.00S,2023-02-05T00:22:29.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,16,20,2023-02-05T00:22:31Z,560000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT05M45.00S,2023-02-05T00:22:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.588042049934298,58.57843137254902,1610612752,18,20,2023-02-05T00:22:40Z,570000,False,-43.0,94.0,1,left,J. Randle 10' driving floating Jump Shot (7 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,7.0,,,,,,,,,,,,,,,,,
58,PT05M31.00S,2023-02-05T00:22:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.68528252299606,40.19607843137255,1610612746,18,20,2023-02-05T00:22:53Z,580000,False,-49.0,120.0,1,right,MISS K. Leonard 12' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.93,Missed,,,,,,,,,,,,,,,,,,
59,PT05M29.00S,2023-02-05T00:22:51.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,20,2023-02-05T00:22:53Z,590000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,
60,PT05M19.00S,2023-02-05T00:23:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629628,8.360709592641262,3.431372549019608,1610612752,18,20,2023-02-05T00:23:05Z,600000,False,233.0,26.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
61,PT05M16.00S,2023-02-05T00:23:04.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,18,20,2023-02-05T00:23:05Z,610000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,
62,PT04M58.00S,2023-02-05T00:23:23.3Z,1,REGULAR,2pt,Jump Shot,[],202694,90.88370565045992,90.19607843137256,1610612746,18,20,2023-02-05T00:23:28Z,620000,False,201.0,33.0,1,right,MISS M. Morris Sr. 20' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right,20.37,Missed,,,,,,,,,,,,,,,,,,
63,PT04M55.00S,2023-02-05T00:23:26.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,18,20,2023-02-05T00:23:28Z,630000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,
64,PT04M49.00S,2023-02-05T00:23:31.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,30.56833114323259,62.254901960784316,1610612752,18,20,2023-02-05T00:24:20Z,640000,False,-61.0,235.0,1,left,MISS R. Barrett 24' running 3PT,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,24.27,Missed,,,,,,,,,,,,,,,,,,
65,PT04M45.00S,2023-02-05T00:23:35.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,20,2023-02-05T00:23:36Z,650000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,64.0,5.0,5.0,0.0,,,,,
66,PT04M35.00S,2023-02-05T00:23:46.2Z,1,REGULAR,3pt,Jump Shot,[],202331,67.49342969776609,51.470588235294116,1610612746,18,23,2023-02-05T00:23:50Z,660000,False,7.0,253.0,1,right,P. George 25' 3PT pullup (11 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.32,Made,11.0,,,,,,,,,,,,,,,,,
67,PT04M11.00S,2023-02-05T00:24:12.2Z,1,REGULAR,foul,personal,[],202694,,,1610612752,18,23,2023-02-05T00:24:58Z,670000,False,,,0,,M. Morris Sr. personal FOUL (1 PF),"[202694, 203944]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,,,,,,,202049.0,1.0,0.0,Randle,203944.0,,,,,,,,,
69,PT04M11.00S,2023-02-05T00:24:12.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,18,23,2023-02-05T00:24:38Z,690000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT04M11.00S,2023-02-05T00:24:12.2Z,1,REGULAR,substitution,out,[],1629611,,,1610612752,18,23,2023-02-05T00:24:38Z,700000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M11.00S,2023-02-05T00:24:12.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,18,23,2023-02-05T00:24:38Z,710000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M11.00S,2023-02-05T00:24:12.2Z,1,REGULAR,substitution,in,[],202704,,,1610612752,18,23,2023-02-05T00:24:38Z,720000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M02.00S,2023-02-05T00:24:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.521024967148489,50.73529411764706,1610612752,20,23,2023-02-05T00:25:01Z,770000,False,-4.0,9.0,1,left,R. Barrett driving Layup (4 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.95,Made,4.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
79,PT03M47.00S,2023-02-05T00:25:12.6Z,1,REGULAR,3pt,Jump Shot,[],202695,92.19776609724047,3.6764705882352944,1610612746,20,26,2023-02-05T00:25:16Z,790000,False,-232.0,21.0,1,right,K. Leonard 3PT  (7 PTS) (P. George 3 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.25,Made,7.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
81,PT03M31.00S,2023-02-05T00:25:28.8Z,1,REGULAR,3pt,Jump Shot,[],203944,31.09395532194481,30.637254901960787,1610612752,20,26,2023-02-05T00:25:34Z,810000,False,97.0,240.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
82,PT03M29.00S,2023-02-05T00:25:30.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,20,26,2023-02-05T00:25:34Z,820000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,81.0,6.0,6.0,0.0,,,,,
83,PT03M17.00S,2023-02-05T00:25:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,90.62089356110381,57.35294117647059,1610612746,20,26,2023-02-05T00:25:48Z,830000,False,37.0,36.0,1,right,MISS P. George driving finger roll Layup,[202331],1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
84,PT03M13.00S,2023-02-05T00:25:47.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,20,26,2023-02-05T00:25:48Z,840000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,83.0,3.0,3.0,0.0,,,,,
85,PT03M07.00S,2023-02-05T00:25:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.915243101182654,51.9607843137255,1610612752,20,26,2023-02-05T00:25:56Z,850000,False,-10.0,13.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 202694]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,Morris Sr.,202694.0,,,
86,PT03M07.00S,2023-02-05T00:25:53.0Z,1,REGULAR,block,,[],202694,,,1610612752,20,26,2023-02-05T00:25:55Z,860000,False,,,0,,M. Morris Sr. BLOCK (1 BLK),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
