actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-04-09T17:12:11.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-09T17:12:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-09T17:12:14.3Z,1,REGULAR,jumpball,recovered,[],1629614,,,1610612754,0,0,2023-04-09T17:12:14Z,40000,False,,,0,,Jump Ball I. Jackson vs. M. Robinson: Tip to A. Nembhard,"[1629614, 1630543, 1629011]",1610612754.0,IND,startperiod,A. Nembhard,1629614.0,Nembhard,A. Nembhard,Jackson,1630543.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-04-09T17:12:30.9Z,1,REGULAR,2pt,Jump Shot,[],1629614,22.552562417871222,27.696078431372552,1610612754,0,2,2023-04-09T17:12:34Z,70000,False,112.0,159.0,1,left,A. Nembhard 19' pullup Jump Shot (2 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,19.46,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M16.00S,2023-04-09T17:12:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.07293035479631,41.66666666666667,1610612752,2,2,2023-04-09T17:12:58Z,80000,False,-42.0,69.0,1,right,I. Quickley 8' driving floating Jump Shot (2 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,2.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
10,PT11M00.00S,2023-04-09T17:13:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.652431011826544,55.63725490196079,1610612754,2,2,2023-04-09T17:13:19Z,100000,False,-28.0,10.0,1,left,MISS A. Nembhard driving reverse Layup,[1629614],1610612754.0,IND,driving reverse,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
11,PT10M58.00S,2023-04-09T17:13:12.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,2,2023-04-09T17:13:19Z,110000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M51.00S,2023-04-09T17:13:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,86.5473061760841,41.911764705882355,1610612752,4,2,2023-04-09T17:14:38Z,120000,False,-40.0,74.0,1,right,O. Toppin 8' driving floating Jump Shot (2 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,driving floating,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,8.43,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
14,PT10M51.00S,2023-04-09T17:13:25.5Z,1,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612752,4,2,2023-04-09T17:13:40Z,140000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Toppin 1 FT),"[1630174, 1630167]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,1.0,0.0,Toppin,1630167.0,,,,,
16,PT10M51.00S,2023-04-09T17:13:43.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,4,2,2023-04-09T17:13:43Z,160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M51.00S,2023-04-09T17:16:38.2Z,1,REGULAR,freethrow,1 of 1,[],1630167,,,1610612752,5,2,2023-04-09T17:16:38Z,170000,False,,,0,,O. Toppin Free Throw 1 of 1 (3 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
