actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
29,PT10M05.00S,2023-01-10T00:44:21.9Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,3,2023-01-10T00:44:25Z,290000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,
30,PT09M57.00S,2023-01-10T00:44:30.8Z,1,REGULAR,3pt,Jump Shot,[],203507,69.33311432325887,73.77450980392157,1610612749,2,6,2023-01-10T00:44:35Z,300000,False,119.0,236.0,1,right,G. Antetokounmpo 26' 3PT  (3 PTS) (J. Holiday 2 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,26.41,Made,3.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
32,PT09M33.00S,2023-01-10T00:44:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629011,7.440867279894875,41.17647058823529,1610612752,2,6,2023-01-10T00:44:59Z,320000,False,44.0,17.0,1,left,MISS M. Robinson turnaround Hook - blocked,"[1629011, 203507]",1610612752.0,NYK,turnaround,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
33,PT09M33.00S,2023-01-10T00:44:53.6Z,1,REGULAR,block,,[],203507,,,1610612752,2,6,2023-01-10T00:44:57Z,330000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M29.00S,2023-01-10T00:44:57.6Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,2,6,2023-01-10T00:44:59Z,340000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,
35,PT09M27.00S,2023-01-10T00:45:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,68.80749014454665,60.049019607843135,1610612749,2,6,2023-01-10T00:45:25Z,350000,False,50.0,241.0,1,right,MISS J. Holiday 24' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.59,Missed,,,,,,,,,,,,,,,,,,
36,PT09M26.00S,2023-01-10T00:45:02.5Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,2,6,2023-01-10T00:45:02Z,360000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,35.0,3.0,2.0,1.0,,
39,PT09M26.00S,2023-01-10T00:45:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,2,6,2023-01-10T00:45:44Z,390000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629011, 203507]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
41,PT09M26.00S,2023-01-10T00:45:45.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,2,7,2023-01-10T00:45:45Z,410000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
42,PT09M26.00S,2023-01-10T00:45:45.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,2,7,2023-01-10T00:46:05Z,420000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT09M24.00S,2023-01-10T00:45:47.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,2,7,2023-01-10T00:46:05Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,
45,PT09M17.00S,2023-01-10T00:46:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,95.87713534822602,4.901960784313726,1610612749,2,7,2023-01-10T00:46:32Z,450000,False,-225.0,-14.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,
46,PT09M13.00S,2023-01-10T00:46:32.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,2,7,2023-01-10T00:46:32Z,460000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,
47,PT09M09.00S,2023-01-10T00:46:35.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,8.229303547963205,97.05882352941177,1610612752,2,7,2023-01-10T00:47:42Z,470000,False,-235.0,25.0,1,left,MISS Q. Grimes running 3PT,[1629656],1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
48,PT09M05.00S,2023-01-10T00:46:39.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,7,2023-01-10T00:46:42Z,480000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,47.0,4.0,3.0,1.0,,
49,PT08M55.00S,2023-01-10T00:46:49.5Z,1,REGULAR,3pt,Jump Shot,[],201950,95.0886990801577,95.83333333333334,1610612749,2,10,2023-01-10T00:46:53Z,490000,False,229.0,-6.0,1,right,J. Holiday 3PT  (3 PTS) (P. Connaughton 1 AST),"[201950, 1626192]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,22.93,Made,3.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
51,PT08M36.00S,2023-01-10T00:47:07.9Z,1,REGULAR,3pt,Jump Shot,[],203944,30.436925098554536,65.93137254901961,1610612752,2,10,2023-01-10T00:47:12Z,510000,False,-80.0,234.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
52,PT08M33.00S,2023-01-10T00:47:10.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,2,10,2023-01-10T00:47:12Z,520000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,51.0,1.0,1.0,0.0,,
53,PT08M24.00S,2023-01-10T00:47:20.1Z,1,REGULAR,3pt,Jump Shot,[],203507,70.64717477003943,71.81372549019608,1610612749,2,10,2023-01-10T00:48:30Z,530000,False,109.0,223.0,1,right,MISS G. Antetokounmpo 24' pullup bank 3PT,[203507],1610612749.0,MIL,pullup bank,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
54,PT08M21.00S,2023-01-10T00:47:23.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,2,10,2023-01-10T00:47:24Z,540000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,
55,PT08M12.00S,2023-01-10T00:47:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.719448094612352,58.82352941176471,1610612752,2,10,2023-01-10T00:48:05Z,550000,False,-44.0,95.0,1,left,MISS J. Randle 10' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
56,PT08M10.00S,2023-01-10T00:47:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,2,10,2023-01-10T00:47:42Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,55.0,,,,,
58,PT08M03.00S,2023-01-10T00:48:03.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,24.129434954007884,48.77450980392157,1610612752,4,10,2023-01-10T00:48:08Z,580000,False,6.0,174.0,1,left,J. Brunson 17' fadeaway Jump Shot (4 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,17.44,Made,4.0,,,,,,,,,,,,,,,,,
59,PT08M03.00S,2023-01-10T00:48:08.0Z,1,REGULAR,foul,personal,['1freethrow'],201950,,,1610612752,4,10,2023-01-10T00:48:16Z,590000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Brunson 1 FT),"[201950, 1628973]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,1179.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
61,PT08M03.00S,2023-01-10T00:48:31.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628973,,,1610612752,5,10,2023-01-10T00:48:31Z,610000,False,,,0,,J. Brunson Free Throw 1 of 1 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
62,PT07M49.00S,2023-01-10T00:48:57.9Z,1,REGULAR,foul,technical,['1freethrow'],1629011,,,1610612749,5,10,2023-01-10T00:49:07Z,620000,False,,,0,,M. Robinson defensive-3-second technical FOUL (1 Tech),[1629011],1610612752.0,NYK,defensive-3-second,,,Robinson,M. Robinson,,,,,,,,,,,,,202058.0,1.0,1.0,,,,,,,,,,,
63,PT07M49.00S,2023-01-10T00:49:11.8Z,1,REGULAR,freethrow,1 of 1,[],1628960,,,1610612749,5,11,2023-01-10T00:49:11Z,630000,False,,,0,,G. Allen technical Free Throw 1 of 1 (1 PTS),[1628960],1610612749.0,MIL,technical,,,Allen,G. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
64,PT07M39.00S,2023-01-10T00:49:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,91.80354796320631,96.32352941176471,1610612749,5,11,2023-01-10T00:49:38Z,640000,False,232.0,25.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
65,PT07M35.00S,2023-01-10T00:49:37.8Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,5,11,2023-01-10T00:49:38Z,650000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,64.0,2.0,2.0,0.0,,
67,PT07M32.00S,2023-01-10T00:49:48.3Z,1,REGULAR,foul,personal,[],201950,,,1610612752,5,11,2023-01-10T00:50:05Z,670000,False,,,0,,J. Holiday personal FOUL (3 PF),"[201950, 1628973]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,1627524.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
69,PT07M32.00S,2023-01-10T00:49:48.4Z,1,REGULAR,substitution,out,[],201950,,,1610612752,5,11,2023-01-10T00:49:53Z,690000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M32.00S,2023-01-10T00:49:48.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612752,5,11,2023-01-10T00:49:53Z,700000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M32.00S,2023-01-10T00:49:48.4Z,1,REGULAR,substitution,out,[],201572,,,1610612752,5,11,2023-01-10T00:50:00Z,710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M32.00S,2023-01-10T00:49:48.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612752,5,11,2023-01-10T00:50:00Z,720000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M26.00S,2023-01-10T00:50:15.1Z,1,REGULAR,3pt,Jump Shot,[],1630193,30.56833114323259,69.6078431372549,1610612752,5,11,2023-01-10T00:50:19Z,730000,False,-98.0,235.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
74,PT07M22.00S,2023-01-10T00:50:19.1Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,5,11,2023-01-10T00:50:19Z,740000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,73.0,2.0,2.0,0.0,,
75,PT07M12.00S,2023-01-10T00:50:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628975,79.97700394218134,6.61764705882353,1610612749,5,11,2023-01-10T00:50:52Z,750000,False,-217.0,136.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
76,PT07M09.00S,2023-01-10T00:50:32.2Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,5,11,2023-01-10T00:50:32Z,760000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,75.0,3.0,3.0,0.0,,
77,PT07M04.00S,2023-01-10T00:50:37.5Z,1,REGULAR,3pt,Jump Shot,[],203944,28.33442838370565,74.50980392156863,1610612752,5,11,2023-01-10T00:51:13Z,770000,False,-123.0,214.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
78,PT07M01.00S,2023-01-10T00:50:40.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,11,2023-01-10T00:50:42Z,780000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,77.0,5.0,4.0,1.0,,
79,PT06M55.00S,2023-01-10T00:50:46.3Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,5,11,2023-01-10T00:50:50Z,790000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1629656]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,
80,PT06M55.00S,2023-01-10T00:50:46.3Z,1,REGULAR,steal,,[],1629656,,,1610612752,5,11,2023-01-10T00:50:50Z,800000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT06M51.00S,2023-01-10T00:50:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,5.601182654402102,47.794117647058826,1610612752,7,11,2023-01-10T00:51:00Z,810000,False,11.0,0.0,1,left,I. Quickley running Layup (2 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.1,Made,2.0,,,,,,,,,,,,,,,,,
82,PT06M33.00S,2023-01-10T00:51:07.4Z,1,REGULAR,3pt,Jump Shot,[],1626192,96.00854139290408,94.36274509803921,1610612749,7,11,2023-01-10T00:51:11Z,820000,False,222.0,-15.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,22.23,Missed,,,,,,,,,,,,,,,,,,
83,PT06M30.00S,2023-01-10T00:51:10.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,7,11,2023-01-10T00:51:11Z,830000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,82.0,2.0,2.0,0.0,,
84,PT06M22.00S,2023-01-10T00:51:19.1Z,1,REGULAR,3pt,Jump Shot,[],203944,32.933639947437584,48.28431372549019,1610612752,7,11,2023-01-10T00:51:24Z,840000,False,9.0,257.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
