actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-22T00:41:50.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-22T00:41:50Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-22T00:41:53.0Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2022-12-22T00:41:53Z,40000,False,,,0,,Jump Ball M. Robinson vs. S. Barnes: Tip to J. Brunson,"[1628973, 1629011, 1630567]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2022-12-22T00:42:14.1Z,1,REGULAR,2pt,Jump Shot,[],1629628,84.05059132720105,21.07843137254902,1610612752,0,0,2022-12-22T00:42:22Z,70000,False,-145.0,97.0,1,right,MISS R. Barrett 17' fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left,17.43,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2022-12-22T00:42:16.1Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612761,0,0,2022-12-22T00:42:22Z,80000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,16-24 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2022-12-22T00:42:22.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,5.863994743758213,50.98039215686274,1610612761,0,2,2022-12-22T00:43:01Z,90000,False,-5.0,3.0,1,left,F. VanVleet running Layup (2 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M08.00S,2022-12-22T00:42:40.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.30026281208936,49.50980392156863,1610612752,2,2,2022-12-22T00:42:48Z,100000,False,-2.0,1.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
12,PT10M51.00S,2022-12-22T00:42:58.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,12.565703022339028,2.941176470588235,1610612761,2,2,2022-12-22T00:43:04Z,120000,False,235.0,66.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
13,PT10M49.00S,2022-12-22T00:43:00.4Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,2,2,2022-12-22T00:43:04Z,130000,False,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT10M47.00S,2022-12-22T00:43:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,9.149145860709593,54.65686274509803,1610612761,2,2,2022-12-22T00:43:45Z,140000,False,-23.0,34.0,1,left,MISS S. Barnes putback Layup,[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2022-12-22T00:43:03.4Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,2,2,2022-12-22T00:43:09Z,150000,False,,,0,,S. Barnes REBOUND (Off:2 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,14.0,2.0,0.0,2.0,,,,,,,,,,,,,,
16,PT10M45.00S,2022-12-22T00:43:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,2,2,2022-12-22T00:45:28Z,152500,False,0.0,0.0,1,left,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
17,PT10M44.00S,2022-12-22T00:43:06.3Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,2,2,2022-12-22T00:44:30Z,153750,False,,,0,,S. Barnes REBOUND (Off:3 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,16.0,3.0,0.0,3.0,,,,,,,,,,,,,,
18,PT10M43.00S,2022-12-22T00:43:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,8.09789750328515,46.32352941176471,1610612761,2,2,2022-12-22T00:45:44Z,155000,False,18.0,24.0,1,left,MISS S. Barnes putback Layup,[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2022-12-22T00:43:08.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,2,2,2022-12-22T00:44:43Z,157500,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M31.00S,2022-12-22T00:43:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,90.88370565045992,42.8921568627451,1610612752,4,2,2022-12-22T00:43:42Z,210000,False,-36.0,33.0,1,right,R. Barrett fadeaway bank Jump Shot (2 PTS),[1629628],1610612752.0,NYK,fadeaway bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M17.00S,2022-12-22T00:43:48.4Z,1,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612761,4,2,2022-12-22T00:43:58Z,220000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1630193, 1627832]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,VanVleet,1627832.0,,,,,
24,PT10M17.00S,2022-12-22T00:44:09.8Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,4,3,2022-12-22T00:44:09Z,240000,False,,,0,,F. VanVleet Free Throw 1 of 2 (3 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
25,PT10M17.00S,2022-12-22T00:44:23.0Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,4,4,2022-12-22T00:44:23Z,250000,False,,,0,,F. VanVleet Free Throw 2 of 2 (4 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
26,PT10M03.00S,2022-12-22T00:44:38.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,67.88764783180025,45.09803921568628,1610612752,7,4,2022-12-22T00:44:45Z,260000,False,-25.0,249.0,1,right,R. Barrett 25' 3PT  (5 PTS) (J. Brunson 1 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.06,Made,,,,,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
28,PT09M40.00S,2022-12-22T00:45:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,29.911300919842315,30.14705882352941,1610612761,7,4,2022-12-22T00:45:07Z,280000,False,99.0,229.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2022-12-22T00:45:03.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,4,2022-12-22T00:45:07Z,290000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M22.00S,2022-12-22T00:45:18.7Z,1,REGULAR,2pt,Jump Shot,[],203944,74.98357424441524,33.82352941176471,1610612752,9,4,2022-12-22T00:45:22Z,300000,False,-81.0,183.0,1,right,J. Randle 19' Jump Shot (2 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,19.98,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M11.00S,2022-12-22T00:45:29.7Z,1,REGULAR,2pt,Jump Shot,[],1627783,22.683968462549277,49.26470588235294,1610612761,9,6,2022-12-22T00:45:33Z,310000,False,4.0,161.0,1,left,P. Siakam 16' step back Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1627783, 1627832]",1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,16.07,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
33,PT08M53.00S,2022-12-22T00:45:51.8Z,1,REGULAR,foul,personal,['2freethrow'],1627823,,,1610612752,9,6,2022-12-22T00:46:03Z,330000,False,,,0,,J. Hernangomez shooting personal FOUL (1 PF) (Randle 2 FT),"[1627823, 203944]",1610612761.0,TOR,shooting,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Randle,203944.0,,,,,
35,PT08M53.00S,2022-12-22T00:46:19.9Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,9,6,2022-12-22T00:46:19Z,350000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2022-12-22T00:46:19.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,9,6,2022-12-22T00:46:19Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2022-12-22T00:46:38.1Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,10,6,2022-12-22T00:46:38Z,370000,False,,,0,,J. Randle Free Throw 2 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
38,PT08M36.00S,2022-12-22T00:47:07.2Z,1,REGULAR,2pt,Jump Shot,[],1630567,23.078186596583443,44.11764705882353,1610612761,10,6,2022-12-22T00:47:15Z,380000,False,29.0,164.0,1,left,MISS S. Barnes 16' floating Shot - blocked,"[1630567, 1629011]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,Robinson,1629011.0,,,
39,PT08M36.00S,2022-12-22T00:47:07.2Z,1,REGULAR,block,,[],1629011,,,1610612761,10,6,2022-12-22T00:47:09Z,390000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M34.00S,2022-12-22T00:47:09.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,10,6,2022-12-22T00:47:15Z,400000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
41,PT08M25.00S,2022-12-22T00:47:17.6Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612752,10,6,2022-12-22T00:47:20Z,410000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1627832]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
42,PT08M25.00S,2022-12-22T00:47:17.6Z,1,REGULAR,steal,,[],1627832,,,1610612761,10,6,2022-12-22T00:47:19Z,420000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M20.00S,2022-12-22T00:47:22.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,6.389618922470433,48.529411764705884,1610612761,10,6,2022-12-22T00:49:56Z,430000,False,7.0,8.0,1,left,MISS F. VanVleet running Layup,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2022-12-22T00:47:24.7Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,10,6,2022-12-22T00:47:27Z,440000,False,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,,,
45,PT08M18.00S,2022-12-22T00:47:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627783,6.389618922470433,50.98039215686274,1610612761,10,8,2022-12-22T00:47:31Z,450000,False,-5.0,8.0,1,left,P. Siakam putback Layup (4 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,4.0,,,,,,,,,,,,,
46,PT08M07.00S,2022-12-22T00:47:39.4Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,10,8,2022-12-22T00:47:45Z,460000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201638.0,,,,,,,1.0,,
47,PT08M07.00S,2022-12-22T00:47:44.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,10,8,2022-12-22T00:47:49Z,470000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
48,PT07M45.00S,2022-12-22T00:48:13.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,26.231931668856767,62.99019607843137,1610612761,10,8,2022-12-22T00:50:29Z,480000,False,-65.0,194.0,1,left,MISS O. Anunoby 20' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,20.47,Missed,,,,,,,,,,,,,,,,,,
49,PT07M43.00S,2022-12-22T00:48:15.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,10,8,2022-12-22T00:48:19Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Left Center,,,48.0,,,,,,,,,,,,,,,,,
51,PT07M41.00S,2022-12-22T00:48:39.9Z,1,REGULAR,turnover,backcourt,[],1627832,,,1610612761,10,8,2022-12-22T00:48:54Z,510000,False,,,0,,F. VanVleet backcourt TURNOVER (1 TO),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201639.0,,,,,,,1.0,,
52,PT07M26.00S,2022-12-22T00:49:17.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,91.67214191852825,72.54901960784314,1610612752,10,8,2022-12-22T00:49:22Z,520000,False,113.0,26.0,1,right,MISS J. Brunson 11' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,11.56,Missed,,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2022-12-22T00:49:19.6Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612761,10,8,2022-12-22T00:49:19Z,530000,False,,,0,,J. Hernangomez REBOUND (Off:0 Def:2),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,8-16 Right,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M20.00S,2022-12-22T00:49:24.1Z,1,REGULAR,3pt,Jump Shot,[],1627783,32.53942181340342,52.20588235294118,1610612761,10,8,2022-12-22T00:49:33Z,540000,False,-11.0,253.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
55,PT07M18.00S,2022-12-22T00:49:26.1Z,1,REGULAR,rebound,offensive,[],1627823,,,1610612761,10,8,2022-12-22T00:49:33Z,550000,False,,,0,,J. Hernangomez REBOUND (Off:1 Def:2),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Center,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,
56,PT07M18.00S,2022-12-22T00:49:29.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627823,5.590000152587891,50.0,1610612761,10,10,2022-12-22T00:49:38Z,560000,False,0.0,0.0,1,left,J. Hernangomez tip Layup (2 PTS),[1627823],1610612761.0,TOR,tip,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
57,PT06M57.00S,2022-12-22T00:49:46.2Z,1,REGULAR,2pt,Jump Shot,[],1629628,78.53153745072274,48.28431372549019,1610612752,10,10,2022-12-22T00:49:55Z,570000,False,-9.0,149.0,1,right,MISS R. Barrett 14' Jump Shot,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Center,14.95,Missed,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2022-12-22T00:49:48.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,10,10,2022-12-22T00:49:55Z,580000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Center,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,
59,PT06M54.00S,2022-12-22T00:49:51.7Z,1,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612752,10,10,2022-12-22T00:50:15Z,590000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Robinson 2 FT),"[1627783, 1629011]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Robinson,1629011.0,,,,,
61,PT06M54.00S,2022-12-22T00:50:13.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,10,10,2022-12-22T00:50:13Z,610000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2022-12-22T00:53:13.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,11,10,2022-12-22T00:53:13Z,620000,False,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
63,PT06M54.00S,2022-12-22T00:53:33.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,12,10,2022-12-22T00:53:33Z,630000,False,,,0,,M. Robinson Free Throw 2 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
