actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT09M49.00S,2022-12-17T01:12:38.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,4,6,2022-12-17T01:12:39Z,180000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT09M45.00S,2022-12-17T01:12:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202696,30.042706964520367,28.431372549019606,1610612741,4,6,2022-12-17T01:12:48Z,190000,False,108.0,230.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,25.39,Missed,,,,,,,,,,,,,,,,
20,PT09M43.00S,2022-12-17T01:12:45.5Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,4,6,2022-12-17T01:12:45Z,200000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,
21,PT09M32.00S,2022-12-17T01:12:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.51182654402102,49.26470588235294,1610612752,4,8,2022-12-17T01:12:59Z,210000,False,-4.0,8.0,1,right,J. Randle driving Layup (2 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,0.93,Made,2.0,,,,,,,,,,,,,,,
22,PT09M20.00S,2022-12-17T01:13:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,8.492115637319317,43.38235294117647,1610612741,6,8,2022-12-17T01:13:11Z,220000,False,33.0,27.0,1,left,P. Williams turnaround bank Jump Shot (4 PTS) (N. Vucevic 1 AST),"[1630172, 202696]",1610612741.0,CHI,turnaround bank,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,4.29,Made,4.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,
24,PT09M07.00S,2022-12-17T01:13:20.4Z,1,REGULAR,3pt,Jump Shot,[],203944,68.41327201051249,23.03921568627451,1610612752,6,8,2022-12-17T01:13:26Z,240000,False,-135.0,244.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,27.91,Missed,,,,,,,,,,,,,,,,
25,PT09M03.00S,2022-12-17T01:13:24.4Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,6,8,2022-12-17T01:13:26Z,250000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT08M56.00S,2022-12-17T01:13:32.0Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,6,8,2022-12-17T01:13:37Z,260000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 203944]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,Randle,203944.0,,,,,,
27,PT08M56.00S,2022-12-17T01:13:32.0Z,1,REGULAR,steal,,[],203944,,,1610612752,6,8,2022-12-17T01:13:34Z,270000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
28,PT08M47.00S,2022-12-17T01:13:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,78.40013140604468,92.15686274509804,1610612752,6,11,2022-12-17T01:13:43Z,280000,False,211.0,151.0,1,right,J. Brunson 25' 3PT  (6 PTS) (Q. Grimes 1 AST),"[1628973, 1629656]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,25.9,Made,6.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,
30,PT08M27.00S,2022-12-17T01:14:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630172,1.2647831800262812,96.07843137254902,1610612741,9,11,2022-12-17T01:14:06Z,300000,False,-230.0,-41.0,1,left,P. Williams 3PT  (7 PTS) (A. Caruso 2 AST),"[1630172, 1627936]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,23.39,Made,7.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,
32,PT08M03.00S,2022-12-17T01:14:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,90.48948751642575,41.42156862745098,1610612752,9,11,2022-12-17T01:14:28Z,320000,False,-43.0,37.0,1,right,MISS J. Randle turnaround bank Shot,[203944],1610612752.0,NYK,turnaround bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,5.66,Missed,,,,,,,,,,,,,,,,
33,PT08M01.00S,2022-12-17T01:14:26.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,11,2022-12-17T01:14:28Z,330000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT07M52.00S,2022-12-17T01:14:35.2Z,1,REGULAR,3pt,Jump Shot,[],1627936,3.892904073587385,94.85294117647058,1610612741,12,11,2022-12-17T01:14:39Z,340000,False,-224.0,-16.0,1,left,A. Caruso 3PT  (3 PTS) (D. DeRozan 1 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,22.49,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,
36,PT07M34.00S,2022-12-17T01:14:53.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.51182654402102,50.73529411764706,1610612752,12,13,2022-12-17T01:14:58Z,360000,False,4.0,8.0,1,right,M. Robinson cutting DUNK (2 PTS) (J. Brunson 1 AST),"[1629011, 1628973]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,0.93,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,
38,PT07M20.00S,2022-12-17T01:15:07.5Z,1,REGULAR,3pt,Jump Shot,[],1627936,27.94021024967148,78.43137254901961,1610612741,15,13,2022-12-17T01:16:17Z,380000,False,-142.0,210.0,1,left,A. Caruso 25' 3PT pullup (6 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,25.37,Made,6.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,
40,PT07M03.00S,2022-12-17T01:15:23.8Z,1,REGULAR,2pt,Jump Shot,[],1628973,74.32654402102497,54.90196078431373,1610612752,15,13,2022-12-17T01:15:29Z,400000,False,25.0,189.0,1,right,MISS J. Brunson 19' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,19.04,Missed,,,,,,,,,,,,,,,,
41,PT07M00.00S,2022-12-17T01:15:26.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,13,2022-12-17T01:15:29Z,410000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,
42,PT06M51.00S,2022-12-17T01:15:36.5Z,1,REGULAR,2pt,Jump Shot,[],203897,20.45006570302234,22.794117647058822,1610612741,17,13,2022-12-17T01:19:39Z,420000,False,136.0,140.0,1,left,Z. LaVine 19' pullup Jump Shot (2 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,19.5,Made,2.0,,,,,,,,,,,,,,,
43,PT06M23.00S,2022-12-17T01:16:11.1Z,1,REGULAR,2pt,Jump Shot,[],203944,82.21090670170827,32.84313725490196,1610612752,17,13,2022-12-17T01:18:26Z,430000,False,-86.0,115.0,1,right,MISS J. Randle 14' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,14.32,Missed,,,,,,,,,,,,,,,,
44,PT06M21.00S,2022-12-17T01:16:13.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,17,13,2022-12-17T01:18:26Z,440000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,
45,PT06M16.00S,2022-12-17T01:16:17.2Z,1,REGULAR,2pt,Layup,[],203897,7.966491458607096,33.82352941176471,1610612741,17,13,2022-12-17T01:21:16Z,450000,False,81.0,22.0,1,left,MISS Z. LaVine 8' driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,8.39,Missed,,,,,,,,,,,,,,,,
46,PT06M15.00S,2022-12-17T01:16:18.2Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,17,13,2022-12-17T01:20:44Z,460000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT06M00.00S,2022-12-17T01:16:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.46714848883047,56.372549019607845,1610612752,17,13,2022-12-17T01:21:52Z,470000,False,32.0,65.0,1,right,MISS R. Barrett 7' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,7.27,Missed,,,,,,,,,,,,,,,,
48,PT05M57.00S,2022-12-17T01:16:30.2Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,17,13,2022-12-17T01:16:37Z,480000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT05M55.00S,2022-12-17T01:16:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,5.863994743758213,48.529411764705884,1610612741,19,13,2022-12-17T01:16:45Z,490000,False,7.0,3.0,1,left,Z. LaVine driving Layup (4 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,0.78,Made,4.0,,,,,,,,,,,,,,,
50,PT05M52.00S,2022-12-17T01:16:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,19,13,2022-12-17T01:16:52Z,500000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT05M44.00S,2022-12-17T01:19:57.4Z,1,REGULAR,foul,personal,[],1627936,,,1610612752,19,13,2022-12-17T01:20:03Z,510000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1628973]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,,,,,,,,,,,,,,1.0,0.0,Brunson,1628973.0,,
53,PT05M31.00S,2022-12-17T01:20:23.9Z,1,REGULAR,3pt,Jump Shot,[],203944,96.5341655716163,95.34313725490196,1610612752,19,13,2022-12-17T01:20:29Z,530000,False,227.0,-20.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,22.76,Missed,,,,,,,,,,,,,,,,
54,PT05M27.00S,2022-12-17T01:20:27.9Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,19,13,2022-12-17T01:20:29Z,540000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT05M20.00S,2022-12-17T01:20:35.8Z,1,REGULAR,2pt,Jump Shot,[],201942,4.155716162943495,77.94117647058823,1610612741,19,13,2022-12-17T01:20:40Z,550000,False,-140.0,-13.0,1,left,MISS D. DeRozan 14' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,14.03,Missed,,,,,,,,,,,,,,,,
56,PT05M20.00S,2022-12-17T01:20:35.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,19,13,2022-12-17T01:20:40Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,55.0,,,,,,,,,,,
60,PT05M20.00S,2022-12-17T01:20:40.1Z,1,REGULAR,substitution,out,[],201942,,,1610612752,19,13,2022-12-17T01:21:41Z,600000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M20.00S,2022-12-17T01:20:40.1Z,1,REGULAR,substitution,in,[],201609,,,1610612752,19,13,2022-12-17T01:21:41Z,610000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT04M58.00S,2022-12-17T01:21:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,68.9388961892247,22.794117647058822,1610612752,19,16,2022-12-17T01:24:10Z,620000,False,-136.0,239.0,1,right,Q. Grimes 27' 3PT step back (3 PTS),[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,27.54,Made,3.0,,,,,,,,,,,,,,,
63,PT04M43.00S,2022-12-17T01:21:58.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,3.892904073587385,94.11764705882352,1610612741,19,16,2022-12-17T01:22:03Z,630000,False,-221.0,-16.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,22.12,Missed,,,,,,,,,,,,,,,,
64,PT04M41.00S,2022-12-17T01:22:00.0Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,19,16,2022-12-17T01:22:03Z,640000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,
65,PT04M37.00S,2022-12-17T01:22:06.9Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,19,16,2022-12-17T01:22:19Z,650000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (1 TO),[1629628],1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,1151.0,1.0,,,,,,,,,,,,,,,,,,
66,PT04M37.00S,2022-12-17T01:22:12.9Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,19,16,2022-12-17T01:22:20Z,660000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT04M37.00S,2022-12-17T01:22:12.9Z,1,REGULAR,substitution,out,[],1629628,,,1610612741,19,16,2022-12-17T01:22:20Z,670000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT04M37.00S,2022-12-17T01:22:12.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,19,16,2022-12-17T01:22:20Z,680000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M37.00S,2022-12-17T01:22:12.9Z,1,REGULAR,substitution,in,[],1630193,,,1610612741,19,16,2022-12-17T01:22:20Z,690000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT04M18.00S,2022-12-17T01:22:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,8.360709592641262,47.794117647058826,1610612741,21,16,2022-12-17T01:22:48Z,700000,False,11.0,26.0,1,left,N. Vucevic driving Layup (4 PTS),[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,2.83,Made,4.0,,,,,,,,,,,,,,,
71,PT04M03.00S,2022-12-17T01:22:57.9Z,1,REGULAR,3pt,Jump Shot,[],203944,68.41327201051249,63.23529411764706,1610612752,21,16,2022-12-17T01:23:02Z,710000,False,66.0,244.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,25.32,Missed,,,,,,,,,,,,,,,,
72,PT04M01.00S,2022-12-17T01:22:59.9Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,21,16,2022-12-17T01:23:02Z,720000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,
73,PT03M50.00S,2022-12-17T01:23:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.03745072273325,50.73529411764706,1610612752,21,18,2022-12-17T01:23:16Z,730000,False,4.0,4.0,1,right,J. Randle Layup (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,0.51,Made,4.0,,,,,,,,,,,,,,,
74,PT03M36.00S,2022-12-17T01:23:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201609,5.995400788436268,55.392156862745104,1610612741,23,18,2022-12-17T01:23:30Z,740000,False,-27.0,4.0,1,left,G. Dragic driving finger roll Layup (2 PTS) (N. Vucevic 3 AST),"[201609, 202696]",1610612741.0,CHI,driving finger roll,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,2.73,Made,2.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,
75,PT03M20.00S,2022-12-17T01:23:40.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,70.38436268068331,70.58823529411765,1610612752,23,21,2022-12-17T01:26:59Z,750000,False,103.0,226.0,1,right,Q. Grimes 24' 3PT step back (6 PTS) (M. Robinson 1 AST),"[1629656, 1629011]",1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,24.82,Made,6.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,
77,PT03M05.00S,2022-12-17T01:23:55.2Z,1,REGULAR,3pt,Jump Shot,[],202696,31.09395532194481,30.88235294117647,1610612741,23,21,2022-12-17T01:23:59Z,770000,False,96.0,240.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,25.82,Missed,,,,,,,,,,,,,,,,
78,PT03M03.00S,2022-12-17T01:23:57.2Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,23,21,2022-12-17T01:23:59Z,780000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,
79,PT02M43.00S,2022-12-17T01:24:18.1Z,1,REGULAR,3pt,Jump Shot,[],1630193,91.14651773981603,3.9215686274509802,1610612752,23,21,2022-12-17T01:27:40Z,790000,False,-230.0,31.0,1,right,MISS I. Quickley step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,23.24,Missed,,,,,,,,,,,,,,,,
80,PT02M40.00S,2022-12-17T01:24:21.1Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,23,21,2022-12-17T01:24:29Z,800000,False,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,79.0,2.0,0.0,2.0,,,,,,,,
81,PT02M39.00S,2022-12-17T01:24:21.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,69.33311432325887,69.85294117647058,1610612752,23,24,2022-12-17T01:24:26Z,810000,False,99.0,236.0,1,right,Q. Grimes 25' 3PT  (9 PTS) (M. Robinson 2 AST),"[1629656, 1629011]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,25.59,Made,9.0,M. Robinson,1629011.0,2.0,,,,,,,,,,,,
83,PT02M38.00S,2022-12-17T01:24:31.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,23,24,2022-12-17T01:24:31Z,830000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT02M38.00S,2022-12-17T01:26:47.8Z,1,REGULAR,substitution,out,[],203897,,,1610612741,23,24,2022-12-17T01:27:12Z,840000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT02M38.00S,2022-12-17T01:26:47.8Z,1,REGULAR,substitution,out,[],202696,,,1610612741,23,24,2022-12-17T01:27:12Z,850000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
