actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M00.00S,2023-02-01T01:24:18.6Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,23,12,2023-02-01T01:24:19Z,860000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
88,PT03M44.00S,2023-02-01T01:24:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,11.908672798948752,53.67647058823529,1610612746,23,14,2023-02-01T01:24:43Z,870000,False,-18.0,59.0,1,left,N. Powell 6' driving floating Jump Shot (2 PTS) (K. Leonard 2 AST),"[1626181, 202695]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,2.0,K. Leonard,202695.0,2.0,,,,,,,,,,,,,,
90,PT03M44.00S,2023-02-01T01:24:41.7Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612746,23,14,2023-02-01T01:24:56Z,890000,False,,,0,,C. White shooting personal FOUL (1 PF) (Powell 1 FT),"[1629632, 1626181]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,,,,,,1.0,0.0,Powell,1626181.0
92,PT03M44.00S,2023-02-01T01:24:48.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,23,14,2023-02-01T01:24:53Z,910000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M44.00S,2023-02-01T01:24:48.7Z,1,REGULAR,substitution,in,[],202704,,,1610612746,23,14,2023-02-01T01:24:53Z,920000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M44.00S,2023-02-01T01:25:07.8Z,1,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,23,15,2023-02-01T01:25:07Z,930000,False,,,0,,N. Powell Free Throw 1 of 1 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
95,PT03M31.00S,2023-02-01T01:25:21.7Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,23,15,2023-02-01T01:25:27Z,940000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 201587]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Batum,201587.0,,,,
96,PT03M31.00S,2023-02-01T01:25:21.7Z,1,REGULAR,steal,,[],201587,,,1610612746,23,15,2023-02-01T01:25:27Z,950000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
97,PT03M17.00S,2023-02-01T01:25:36.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202331,6.389618922470433,51.9607843137255,1610612746,23,15,2023-02-01T01:25:42Z,960000,False,-10.0,8.0,1,left,MISS P. George driving Layup - blocked,"[202331, 1627884]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,Jones Jr.,1627884.0,,,,,,,
98,PT03M17.00S,2023-02-01T01:25:36.0Z,1,REGULAR,block,,[],1627884,,,1610612746,23,15,2023-02-01T01:25:38Z,970000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT03M14.00S,2023-02-01T01:25:39.0Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,23,15,2023-02-01T01:25:42Z,980000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,97.0,1.0,0.0,1.0,,,,,,,,,,
100,PT03M13.00S,2023-02-01T01:25:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201587,7.440867279894875,49.754901960784316,1610612746,23,15,2023-02-01T01:27:22Z,990000,False,1.0,17.0,1,left,MISS N. Batum putback Layup,[201587],1610612746.0,LAC,putback,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
101,PT03M13.00S,2023-02-01T01:25:39.9Z,1,REGULAR,rebound,offensive,[],202331,,,1610612746,23,15,2023-02-01T01:25:47Z,1000000,False,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,100.0,3.0,2.0,1.0,,,,,,,,,,
102,PT03M08.00S,2023-02-01T01:25:45.1Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,23,15,2023-02-01T01:25:50Z,1010000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 203897]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,LaVine,203897.0,,,,
103,PT03M08.00S,2023-02-01T01:25:45.1Z,1,REGULAR,steal,,[],203897,,,1610612741,23,15,2023-02-01T01:26:05Z,1020000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
104,PT03M01.00S,2023-02-01T01:25:51.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630172,92.9862023653088,50.49019607843137,1610612741,25,15,2023-02-01T01:28:43Z,1030000,False,2.0,13.0,1,right,P. Williams running DUNK (2 PTS) (A. Caruso 1 AST),"[1630172, 1627936]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
106,PT02M46.00S,2023-02-01T01:26:06.6Z,1,REGULAR,3pt,Jump Shot,[],202695,26.49474375821288,19.852941176470587,1610612746,25,15,2023-02-01T01:26:16Z,1050000,False,151.0,197.0,1,left,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
107,PT02M45.00S,2023-02-01T01:26:07.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,25,15,2023-02-01T01:26:16Z,1060000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,106.0,3.0,3.0,0.0,,,,,,,,,,
108,PT02M45.00S,2023-02-01T01:26:13.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,25,15,2023-02-01T01:26:13Z,1070000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,out,[],203897,,,1610612741,25,15,2023-02-01T01:28:53Z,1080000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,25,15,2023-02-01T01:28:53Z,1090000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,out,[],202331,,,1610612741,25,15,2023-02-01T01:28:53Z,1100000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,in,[],202696,,,1610612741,25,15,2023-02-01T01:28:53Z,1110000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,in,[],201942,,,1610612741,25,15,2023-02-01T01:28:53Z,1120000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2023-02-01T01:28:18.9Z,1,REGULAR,substitution,in,[],203496,,,1610612741,25,15,2023-02-01T01:28:53Z,1130000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M25.00S,2023-02-01T01:29:28.4Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,25,15,2023-02-01T01:29:35Z,1140000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628954.0,,,1.0,,,,,,
116,PT02M16.00S,2023-02-01T01:29:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202695,9.543363994743759,49.754901960784316,1610612746,25,15,2023-02-01T01:30:04Z,1150000,False,1.0,37.0,1,left,MISS K. Leonard driving Layup - blocked,"[202695, 201942]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,DeRozan,201942.0,,,,,,,
117,PT02M16.00S,2023-02-01T01:29:47.9Z,1,REGULAR,block,,[],201942,,,1610612746,25,15,2023-02-01T01:29:50Z,1160000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M16.00S,2023-02-01T01:29:47.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,25,15,2023-02-01T01:29:54Z,1170000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,116.0,,,,,,,,,,,,,
120,PT02M05.00S,2023-02-01T01:30:06.3Z,1,REGULAR,2pt,Jump Shot,[],201942,71.82982917214193,49.50980392156863,1610612741,25,15,2023-02-01T01:30:10Z,1190000,False,-2.0,212.0,1,right,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,21.23,Missed,,,,,,,,,,,,,,,,,,
121,PT02M02.00S,2023-02-01T01:30:09.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,25,15,2023-02-01T01:30:10Z,1200000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
122,PT01M50.00S,2023-02-01T01:30:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.863994743758213,50.73529411764706,1610612746,25,17,2023-02-01T01:30:28Z,1210000,False,-4.0,3.0,1,left,N. Powell cutting Layup (5 PTS) (R. Jackson 1 AST),"[1626181, 202704]",1610612746.0,LAC,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.45,Made,5.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,
124,PT01M33.00S,2023-02-01T01:30:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,77.34888304862024,11.27450980392157,1610612741,28,17,2023-02-01T01:30:49Z,1230000,False,-194.0,160.0,1,right,C. White 25' 3PT pullup (6 PTS) (N. Vucevic 1 AST),"[1629632, 202696]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.14,Made,6.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
126,PT01M12.00S,2023-02-01T01:30:59.3Z,1,REGULAR,3pt,Jump Shot,[],203496,31.488173455978973,49.754901960784316,1610612746,28,20,2023-02-01T01:31:04Z,1250000,False,1.0,243.0,1,left,R. Covington 24' 3PT  (3 PTS) (N. Powell 1 AST),"[203496, 1626181]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,24.35,Made,3.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
128,PT00M57.90S,2023-02-01T01:31:15.2Z,1,REGULAR,2pt,Jump Shot,[],201942,90.3580814717477,78.18627450980392,1610612741,30,20,2023-02-01T01:31:19Z,1270000,False,141.0,38.0,1,right,D. DeRozan 14' pullup Jump Shot (6 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,14.6,Made,6.0,,,,,,,,,,,,,,,,,
129,PT00M47.40S,2023-02-01T01:31:28.4Z,1,REGULAR,3pt,Jump Shot,[],202704,30.831143232588698,70.09803921568627,1610612746,30,20,2023-02-01T01:31:48Z,1280000,False,-100.0,237.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
130,PT00M45.00S,2023-02-01T01:31:30.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,30,20,2023-02-01T01:31:37Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,129.0,,,,,,,,,,,,,
132,PT00M35.20S,2023-02-01T01:31:53.1Z,1,REGULAR,2pt,Jump Shot,[],201942,76.16622864651774,48.28431372549019,1610612741,32,20,2023-02-01T01:32:28Z,1310000,False,-9.0,172.0,1,right,D. DeRozan 17' pullup Jump Shot (8 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.17,Made,8.0,,,,,,,,,,,,,,,,,
133,PT00M30.70S,2023-02-01T01:32:02.2Z,1,REGULAR,3pt,Jump Shot,[],1626181,30.56833114323259,78.92156862745098,1610612746,32,20,2023-02-01T01:32:57Z,1320000,False,-145.0,235.0,1,left,MISS N. Powell 27' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
134,PT00M25.70S,2023-02-01T01:32:07.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,32,20,2023-02-01T01:32:07Z,1330000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,133.0,5.0,5.0,0.0,,,,,,,,,,
135,PT00M08.40S,2023-02-01T01:32:24.5Z,1,REGULAR,3pt,Jump Shot,[],202696,69.46452036793693,73.2843137254902,1610612741,32,20,2023-02-01T01:33:15Z,1340000,False,116.0,235.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
136,PT00M06.40S,2023-02-01T01:32:26.5Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,32,20,2023-02-01T01:32:26Z,1350000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,
137,PT00M00.00S,2023-02-01T01:32:35.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,70.64717477003943,47.30392156862745,1610612741,32,20,2023-02-01T01:33:40Z,1360000,False,-13.0,223.0,1,right,MISS D. DeRozan 22' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,22.38,Missed,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2023-02-01T01:32:35.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,32,20,2023-02-01T01:32:40Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,137.0,,,,,,,,,,,,,
139,PT00M00.00S,2023-02-01T01:32:39.7Z,1,REGULAR,period,end,[],0,,,1610612741,32,20,2023-02-01T01:32:39Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2023-02-01T01:34:52.0Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612741,32,20,2023-02-01T01:35:09Z,1390000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2023-02-01T01:34:52.0Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612741,32,20,2023-02-01T01:35:09Z,1400000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-02-01T01:34:52.0Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,32,20,2023-02-01T01:35:09Z,1410000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-02-01T01:34:52.0Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612741,32,20,2023-02-01T01:35:09Z,1420000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-02-01T01:35:19.1Z,2,REGULAR,period,start,[],0,,,1610612746,32,20,2023-02-01T01:35:19Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M47.00S,2023-02-01T01:35:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612746,32,20,2023-02-01T01:35:44Z,1440000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Powell 2 FT),"[1627936, 1626181]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,,,1.0,0.0,Powell,1626181.0
147,PT11M47.00S,2023-02-01T01:35:57.4Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,32,21,2023-02-01T01:35:57Z,1460000,False,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
148,PT11M47.00S,2023-02-01T01:36:16.8Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,32,22,2023-02-01T01:36:16Z,1470000,False,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
149,PT11M34.00S,2023-02-01T01:36:30.6Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,32,22,2023-02-01T01:41:25Z,1480000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 203496]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,Covington,203496.0,,,,
150,PT11M34.00S,2023-02-01T01:36:30.6Z,2,REGULAR,steal,,[],203496,,,1610612746,32,22,2023-02-01T01:36:32Z,1490000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
151,PT11M30.00S,2023-02-01T01:36:34.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202331,29.517082785808146,73.77450980392157,1610612746,32,22,2023-02-01T01:37:57Z,1500000,False,-119.0,225.0,1,left,MISS P. George 25' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
152,PT11M28.00S,2023-02-01T01:36:36.7Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,32,22,2023-02-01T01:36:39Z,1510000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT11M15.00S,2023-02-01T01:36:50.2Z,2,REGULAR,2pt,Jump Shot,[],201942,93.38042049934296,77.20588235294117,1610612741,34,22,2023-02-01T01:36:54Z,1520000,False,136.0,10.0,1,right,D. DeRozan 13' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.63,Made,10.0,,,,,,,,,,,,,,,,,
154,PT10M58.00S,2023-02-01T01:37:05.9Z,2,REGULAR,3pt,Jump Shot,[],203496,29.911300919842315,67.40196078431373,1610612746,34,22,2023-02-01T01:37:13Z,1530000,False,-87.0,229.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
155,PT10M56.00S,2023-02-01T01:37:07.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,34,22,2023-02-01T01:37:13Z,1540000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
156,PT10M46.00S,2023-02-01T01:37:18.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,96.13994743758212,95.09803921568627,1610612741,37,22,2023-02-01T01:37:22Z,1550000,False,225.0,-16.0,1,right,A. Caruso 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.61,Made,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
158,PT10M30.00S,2023-02-01T01:37:34.8Z,2,REGULAR,3pt,Jump Shot,[],201587,26.363337713534822,77.45098039215686,1610612746,37,22,2023-02-01T01:37:40Z,1570000,False,-137.0,195.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,23.87,Missed,,,,,,,,,,,,,,,,,,
159,PT10M26.00S,2023-02-01T01:37:38.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,37,22,2023-02-01T01:37:40Z,1580000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,158.0,6.0,6.0,0.0,,,,,,,,,,
160,PT10M20.00S,2023-02-01T01:37:44.4Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612741,37,22,2023-02-01T01:37:48Z,1590000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 202331]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,George,202331.0,,,,
161,PT10M20.00S,2023-02-01T01:37:44.4Z,2,REGULAR,steal,,[],202331,,,1610612746,37,22,2023-02-01T01:37:46Z,1600000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
162,PT10M15.00S,2023-02-01T01:37:49.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203496,28.465834428383708,22.30392156862745,1610612746,37,22,2023-02-01T01:40:57Z,1610000,False,138.0,215.0,1,left,MISS R. Covington 25' running 3PT,[203496],1610612746.0,LAC,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
163,PT10M10.00S,2023-02-01T01:37:54.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,37,22,2023-02-01T01:37:57Z,1620000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,
164,PT09M58.00S,2023-02-01T01:38:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,63.55124835742444,54.90196078431373,1610612741,37,22,2023-02-01T01:38:12Z,1630000,False,25.0,290.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,29.11,Missed,,,,,,,,,,,,,,,,,,
165,PT09M53.00S,2023-02-01T01:38:12.6Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,37,22,2023-02-01T01:38:12Z,1640000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT09M38.00S,2023-02-01T01:38:26.9Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,37,22,2023-02-01T01:41:55Z,1650000,False,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1627936]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,3.0,Caruso,1627936.0,,,,
167,PT09M38.00S,2023-02-01T01:38:26.9Z,2,REGULAR,steal,,[],1627936,,,1610612741,37,22,2023-02-01T01:38:28Z,1660000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
168,PT09M33.00S,2023-02-01T01:38:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,94.1688567674113,55.88235294117647,1610612741,37,22,2023-02-01T01:38:40Z,1670000,False,29.0,2.0,1,right,MISS C. White running Layup - blocked,"[1629632, 203496]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,Covington,203496.0,,,,,,,
