actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-31T01:10:14.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-31T01:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-12-31T01:10:17.2Z,1,REGULAR,jumpball,recovered,[],1630191,,,1610612765,0,0,2022-12-31T01:10:17Z,40000,False,,,0,,Jump Ball J. Duren vs. N. Vucevic: Tip to I. Stewart,"[1630191, 1631105, 202696]",1610612765.0,DET,startperiod,I. Stewart,1630191.0,Stewart,I. Stewart,Duren,1631105.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2022-12-31T01:10:32.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,12.434296977660972,49.754901960784316,1610612765,0,0,2022-12-31T01:10:53Z,70000,False,1.0,64.0,1,left,MISS S. Bey 6' turnaround Hook,[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2022-12-31T01:10:35.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,0,0,2022-12-31T01:10:53Z,80000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2022-12-31T01:10:37.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,6.258212877792378,49.50980392156863,1610612765,0,2,2022-12-31T01:11:09Z,90000,False,2.0,6.0,1,left,J. Duren DUNK (2 PTS) (S. Bey 1 AST),"[1631105, 1630180]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,
11,PT11M21.00S,2022-12-31T01:10:51.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.99277266754271,49.754901960784316,1610612741,0,2,2022-12-31T01:10:57Z,110000,False,-1.0,60.0,1,right,MISS N. Vucevic 6' Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
12,PT11M19.00S,2022-12-31T01:10:53.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,2,2022-12-31T01:10:57Z,120000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M14.00S,2022-12-31T01:10:58.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,5.995400788436268,48.28431372549019,1610612765,0,4,2022-12-31T01:11:07Z,130000,False,9.0,4.0,1,left,J. Ivey running Layup (2 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,2.0,,,,,,,,,,,,,
14,PT11M01.00S,2022-12-31T01:11:11.7Z,1,REGULAR,2pt,Jump Shot,[],1630172,90.22667542706965,26.96078431372549,1610612741,0,4,2022-12-31T01:12:16Z,140000,False,-115.0,39.0,1,right,MISS P. Williams 12' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,12.18,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2022-12-31T01:11:14.7Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,0,4,2022-12-31T01:11:17Z,150000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
