actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT03M51.00S,2023-02-05T01:26:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612757,20,17,2023-02-05T01:26:48Z,900000,False,,,0,,A. Dosunmu personal FOUL (2 PF) (Simons 2 FT),"[1630245, 1629014]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202007.0,2.0,0.0,Simons,1629014.0,,,,,
93,PT03M51.00S,2023-02-05T01:27:06.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629014,,,1610612757,20,18,2023-02-05T01:27:06Z,920000,False,,,0,,A. Simons Free Throw 1 of 2 (3 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
94,PT03M51.00S,2023-02-05T01:27:23.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629014,,,1610612757,20,19,2023-02-05T01:27:23Z,930000,False,,,0,,A. Simons Free Throw 2 of 2 (4 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
95,PT03M44.00S,2023-02-05T01:27:35.3Z,1,REGULAR,foul,personal,[],1630570,,,1610612741,20,19,2023-02-05T01:27:43Z,940000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 203083]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1198.0,1.0,0.0,Drummond,203083.0,,,,,
97,PT03M44.00S,2023-02-05T01:27:43.2Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,20,19,2023-02-05T01:27:51Z,960000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M44.00S,2023-02-05T01:27:43.2Z,1,REGULAR,substitution,in,[],201609,,,1610612741,20,19,2023-02-05T01:27:51Z,970000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M42.00S,2023-02-05T01:28:08.2Z,1,REGULAR,turnover,traveling,[],203897,,,1610612741,20,19,2023-02-05T01:28:13Z,980000,False,,,0,,Z. LaVine traveling TURNOVER (1 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1162.0,,,,,1.0,,,,
100,PT03M26.00S,2023-02-05T01:28:34.5Z,1,REGULAR,foul,offensive,[],203924,,,1610612757,20,19,2023-02-05T01:28:53Z,990000,False,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1629632]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202007.0,1.0,0.0,White,1629632.0,,,,,
102,PT03M26.00S,2023-02-05T01:28:34.5Z,1,REGULAR,turnover,offensive foul,[],203924,,,1610612757,20,19,2023-02-05T01:28:34Z,1010000,False,,,0,,J. Grant offensive foul TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202007.0,,,,,1.0,,,,
103,PT03M26.00S,2023-02-05T01:28:54.9Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,20,19,2023-02-05T01:29:04Z,1020000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M26.00S,2023-02-05T01:28:54.9Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,20,19,2023-02-05T01:29:04Z,1030000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M26.00S,2023-02-05T01:29:09.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,20,19,2023-02-05T01:33:10Z,1040000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M13.00S,2023-02-05T01:32:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203083,7.30946123521682,48.28431372549019,1610612741,22,19,2023-02-05T01:32:28Z,1070000,False,9.0,16.0,1,left,A. Drummond Layup (2 PTS) (C. White 1 AST),"[203083, 1629632]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.83,Made,,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,,
110,PT02M52.00S,2023-02-05T01:32:44.4Z,1,REGULAR,turnover,bad pass,[],1630570,,,1610612757,22,19,2023-02-05T01:40:54Z,1090000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 201609]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Dragic,201609.0,,
111,PT02M52.00S,2023-02-05T01:32:44.4Z,1,REGULAR,steal,,[],201609,,,1610612741,22,19,2023-02-05T01:32:47Z,1100000,False,,,0,,G. Dragic STEAL (1 STL),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
112,PT02M47.00S,2023-02-05T01:32:50.0Z,1,REGULAR,turnover,lost ball,[],201609,,,1610612741,22,19,2023-02-05T01:33:52Z,1110000,False,,,0,,G. Dragic lost ball TURNOVER (1 TO),"[201609, 1627780]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,
113,PT02M47.00S,2023-02-05T01:32:50.0Z,1,REGULAR,steal,,[],1627780,,,1610612757,22,19,2023-02-05T01:32:51Z,1120000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2023-02-05T01:32:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,91.80354796320631,49.754901960784316,1610612757,22,21,2023-02-05T01:33:00Z,1130000,False,-1.0,25.0,1,right,J. Grant Layup (7 PTS) (A. Simons 2 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.45,Made,,7.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,
116,PT02M27.00S,2023-02-05T01:33:10.0Z,1,REGULAR,3pt,Jump Shot,[],203897,27.414586070959263,80.3921568627451,1610612741,25,21,2023-02-05T01:33:15Z,1150000,False,-152.0,205.0,1,left,Z. LaVine 25' 3PT  (13 PTS) (G. Dragic 1 AST),"[203897, 201609]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.54,Made,,13.0,G. Dragic,201609.0,1.0,,,,,,,,,,,,,
118,PT02M15.00S,2023-02-05T01:33:21.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.9388961892247,23.774509803921568,1610612757,25,21,2023-02-05T01:33:26Z,1170000,False,-131.0,239.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
119,PT02M11.00S,2023-02-05T01:33:25.0Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,25,21,2023-02-05T01:33:26Z,1180000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,118.0,,,,,1.0,1.0,0.0,,,,,,,,,,
120,PT02M03.00S,2023-02-05T01:33:33.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,30.17411300919842,77.94117647058823,1610612741,28,21,2023-02-05T01:33:37Z,1190000,False,-140.0,231.0,1,left,C. White 27' 3PT  (3 PTS) (A. Drummond 1 AST),"[1629632, 203083]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.0,Made,,3.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,
122,PT01M40.00S,2023-02-05T01:33:55.9Z,1,REGULAR,2pt,Jump Shot,[],1631101,90.09526938239159,23.52941176470588,1610612757,28,23,2023-02-05T01:34:00Z,1210000,False,-132.0,41.0,1,right,S. Sharpe 13' pullup Jump Shot (2 PTS) (A. Simons 3 AST),"[1631101, 1629014]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,13.85,Made,,2.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,
124,PT01M30.00S,2023-02-05T01:34:08.5Z,1,REGULAR,foul,personal,[],1630570,,,1610612741,28,23,2023-02-05T01:34:29Z,1230000,False,,,0,,T. Watford personal FOUL (2 PF),"[1630570, 201609]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Dragic,201609.0,,,,,
126,PT01M30.00S,2023-02-05T01:34:18.4Z,1,REGULAR,substitution,out,[],1629014,,,1610612741,28,23,2023-02-05T01:34:23Z,1250000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M30.00S,2023-02-05T01:34:18.4Z,1,REGULAR,substitution,out,[],203924,,,1610612741,28,23,2023-02-05T01:34:23Z,1260000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M30.00S,2023-02-05T01:34:18.4Z,1,REGULAR,substitution,in,[],203081,,,1610612741,28,23,2023-02-05T01:34:23Z,1270000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M30.00S,2023-02-05T01:34:18.4Z,1,REGULAR,substitution,in,[],1629642,,,1610612741,28,23,2023-02-05T01:34:23Z,1280000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2023-02-05T01:34:52.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612741,28,23,2023-02-05T01:35:02Z,1290000,False,,,0,,N. Little shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629642, 203897]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1198.0,1.0,0.0,LaVine,203897.0,,,,,
132,PT01M14.00S,2023-02-05T01:35:23.8Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,29,23,2023-02-05T01:35:23Z,1310000,False,,,0,,Z. LaVine Free Throw 1 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
133,PT01M14.00S,2023-02-05T01:35:46.4Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,30,23,2023-02-05T01:35:46Z,1320000,False,,,0,,Z. LaVine Free Throw 2 of 2 (15 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
134,PT01M12.00S,2023-02-05T01:35:54.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612757,30,23,2023-02-05T01:36:06Z,1330000,False,,,0,,C. White personal FOUL (1 PF) (Lillard 2 FT),"[1629632, 203081]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,1.0,0.0,Lillard,203081.0,,,,,
136,PT01M12.00S,2023-02-05T01:36:35.4Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,30,24,2023-02-05T01:36:35Z,1350000,False,,,0,,D. Lillard Free Throw 1 of 2 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
137,PT01M12.00S,2023-02-05T01:36:57.1Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,30,25,2023-02-05T01:36:57Z,1360000,False,,,0,,D. Lillard Free Throw 2 of 2 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
138,PT01M04.00S,2023-02-05T01:37:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201609,5.601182654402102,50.98039215686274,1610612741,32,25,2023-02-05T01:42:12Z,1370000,False,-5.0,0.0,1,left,G. Dragic driving finger roll Layup (2 PTS),[201609],1610612741.0,CHI,driving finger roll,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,0.49,Made,,2.0,,,,,,,,,,,,,,,,
139,PT00M41.40S,2023-02-05T01:37:34.7Z,1,REGULAR,3pt,Jump Shot,[],1631101,87.07293035479631,4.901960784313726,1610612757,32,25,2023-02-05T01:37:39Z,1380000,False,-225.0,69.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
140,PT00M38.20S,2023-02-05T01:37:37.9Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,32,25,2023-02-05T01:37:39Z,1390000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,139.0,,,,,2.0,2.0,0.0,,,,,,,,,,
141,PT00M28.90S,2023-02-05T01:37:48.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.075558475689881,50.49019607843137,1610612741,34,25,2023-02-05T01:37:54Z,1400000,False,-2.0,-5.0,1,left,A. Drummond alley-oop DUNK (4 PTS) (G. Dragic 2 AST),"[203083, 201609]",1610612741.0,CHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.54,Made,,4.0,G. Dragic,201609.0,2.0,,,,,,,,,,,,,
143,PT00M11.20S,2023-02-05T01:38:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.80354796320631,48.529411764705884,1610612757,34,27,2023-02-05T01:38:13Z,1420000,False,-7.0,25.0,1,right,D. Lillard driving finger roll Layup (9 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.56,Made,,9.0,,,,,,,,,,,,,,,,
144,PT00M00.00S,2023-02-05T01:38:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.338370565045992,48.529411764705884,1610612741,34,27,2023-02-05T01:38:32Z,1430000,False,7.0,-2.0,1,left,MISS A. Drummond cutting Layup,[203083],1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2023-02-05T01:38:31.8Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,34,27,2023-02-05T01:38:31Z,1440000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,144.0,,,,,1.0,1.0,0.0,,,,,,,,,,
146,PT00M00.00S,2023-02-05T01:38:33.2Z,1,REGULAR,period,end,[],0,,,1610612757,34,27,2023-02-05T01:38:33Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-02-05T01:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612757,34,27,2023-02-05T01:40:48Z,1460000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-02-05T01:40:28.5Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,34,27,2023-02-05T01:40:48Z,1470000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-02-05T01:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],201942,,,1610612757,34,27,2023-02-05T01:40:48Z,1480000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-02-05T01:40:28.5Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,34,27,2023-02-05T01:40:48Z,1490000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-02-05T01:41:07.0Z,2,REGULAR,period,start,[],0,,,1610612757,34,27,2023-02-05T01:41:07Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M43.00S,2023-02-05T01:41:23.0Z,2,REGULAR,3pt,Jump Shot,[],203081,65.25952693823915,31.862745098039213,1610612757,34,30,2023-02-05T01:43:09Z,1510000,False,-91.0,274.0,1,right,D. Lillard 28' 3PT pullup (12 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.87,Made,,12.0,,,,,,,,,,,,,,,,
153,PT11M14.00S,2023-02-05T01:41:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.521024967148489,50.98039215686274,1610612741,36,30,2023-02-05T01:41:56Z,1520000,False,-5.0,9.0,1,left,C. White driving Layup (5 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.01,Made,,5.0,,,,,,,,,,,,,,,,
154,PT11M01.00S,2023-02-05T01:42:04.7Z,2,REGULAR,3pt,Jump Shot,[],203081,68.80749014454665,69.11764705882352,1610612757,36,30,2023-02-05T01:42:11Z,1530000,False,96.0,241.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
155,PT10M57.00S,2023-02-05T01:42:10.3Z,2,REGULAR,rebound,offensive,[],1631101,,,1610612757,36,30,2023-02-05T01:42:10Z,1540000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,154.0,,,,,1.0,0.0,1.0,,,,,,,,,,
156,PT10M57.00S,2023-02-05T01:42:10.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631101,94.40999984741211,50.0,1610612757,36,30,2023-02-05T01:42:16Z,1550000,False,0.0,0.0,1,right,MISS S. Sharpe tip Layup,[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
157,PT10M57.00S,2023-02-05T01:42:10.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,36,30,2023-02-05T01:42:16Z,1560000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,156.0,,,,,3.0,3.0,0.0,,,,,,,,,,
159,PT10M57.00S,2023-02-05T01:42:18.9Z,2,REGULAR,turnover,out-of-bounds,[],203083,,,1610612741,36,30,2023-02-05T01:43:29Z,1580000,False,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (1 TO),[203083],1610612741.0,CHI,bad pass,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,,1.0,,,,
160,PT10M33.00S,2023-02-05T01:42:46.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,93.51182654402102,12.009803921568627,1610612757,36,32,2023-02-05T01:42:51Z,1590000,False,-190.0,8.0,1,right,S. Sharpe 19' step back Jump Shot (4 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,19.02,Made,,4.0,,,,,,,,,,,,,,,,
161,PT10M20.00S,2023-02-05T01:42:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.770696452036795,45.588235294117645,1610612741,38,32,2023-02-05T01:44:15Z,1600000,False,22.0,105.0,1,left,D. DeRozan 10' floating Jump Shot (4 PTS) (G. Dragic 3 AST),"[201942, 201609]",1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,,4.0,G. Dragic,201609.0,3.0,,,,,,,,,,,,,
163,PT10M10.00S,2023-02-05T01:43:14.2Z,2,REGULAR,foul,offensive,[],203081,,,1610612757,38,32,2023-02-05T01:44:43Z,1620000,False,,,0,,D. Lillard charge offensive FOUL (1 PF),"[203081, 201942]",1610612757.0,POR,charge,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,DeRozan,201942.0,,,,,
165,PT10M10.00S,2023-02-05T01:43:14.2Z,2,REGULAR,turnover,offensive foul,[],203081,,,1610612757,38,32,2023-02-05T01:43:14Z,1640000,False,,,0,,D. Lillard offensive foul TURNOVER (1 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,,,,,1.0,,,,
166,PT10M10.00S,2023-02-05T01:43:26.4Z,2,REGULAR,substitution,out,[],203083,,,1610612741,38,32,2023-02-05T01:43:29Z,1650000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M10.00S,2023-02-05T01:43:26.4Z,2,REGULAR,substitution,in,[],202696,,,1610612741,38,32,2023-02-05T01:43:29Z,1660000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M10.00S,2023-02-05T01:43:30.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,38,32,2023-02-05T01:43:41Z,1670000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M10.00S,2023-02-05T01:43:30.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,38,32,2023-02-05T01:43:41Z,1680000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M58.00S,2023-02-05T01:43:47.0Z,2,REGULAR,turnover,backcourt,[],201942,,,1610612741,38,32,2023-02-05T01:44:00Z,1690000,False,,,0,,D. DeRozan backcourt TURNOVER (1 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1198.0,,,,,1.0,,,,
171,PT09M54.00S,2023-02-05T01:44:04.2Z,2,REGULAR,foul,personal,[],202696,,,1610612757,38,32,2023-02-05T01:44:12Z,1700000,False,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 203081]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,1.0,0.0,Lillard,203081.0,,,,,
173,PT09M48.00S,2023-02-05T01:44:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,93.38042049934296,48.77450980392157,1610612757,38,34,2023-02-05T01:45:40Z,1720000,False,-6.0,10.0,1,right,D. Lillard driving reverse Layup (14 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.15,Made,,14.0,,,,,,,,,,,,,,,,
174,PT09M36.00S,2023-02-05T01:44:46.4Z,2,REGULAR,2pt,Jump Shot,[],201942,9.017739816031538,87.25490196078431,1610612741,40,34,2023-02-05T01:44:55Z,1730000,False,-186.0,32.0,1,left,D. DeRozan 18' Jump Shot (6 PTS) (G. Dragic 4 AST),"[201942, 201609]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,18.91,Made,,6.0,G. Dragic,201609.0,4.0,,,,,,,,,,,,,
176,PT09M25.00S,2023-02-05T01:44:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.32917214191852,51.71568627450981,1610612757,40,36,2023-02-05T01:46:03Z,1750000,False,9.0,20.0,1,right,D. Lillard driving Layup (16 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.14,Made,,16.0,,,,,,,,,,,,,,,,
177,PT09M14.00S,2023-02-05T01:45:08.0Z,2,REGULAR,2pt,Jump Shot,[],202696,10.85742444152431,17.647058823529413,1610612741,42,36,2023-02-05T01:45:12Z,1760000,False,162.0,50.0,1,left,N. Vucevic 16' Jump Shot (4 PTS) (G. Dragic 5 AST),"[202696, 201609]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,16.92,Made,,4.0,G. Dragic,201609.0,5.0,,,,,,,,,,,,,
179,PT08M59.00S,2023-02-05T01:45:23.3Z,2,REGULAR,3pt,Jump Shot,[],203081,65.91655716162943,47.05882352941176,1610612757,42,39,2023-02-05T01:46:23Z,1780000,False,-15.0,268.0,1,right,D. Lillard 26' 3PT pullup (19 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.83,Made,,19.0,,,,,,,,,,,,,,,,
181,PT08M46.00S,2023-02-05T01:45:35.9Z,2,REGULAR,3pt,Jump Shot,[],202696,30.17411300919842,68.87254901960785,1610612741,42,39,2023-02-05T01:45:42Z,1800000,False,-94.0,231.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
182,PT08M42.00S,2023-02-05T01:45:39.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,42,39,2023-02-05T01:45:42Z,1810000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,181.0,,,,,1.0,1.0,0.0,,,,,,,,,,
