shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
10:37,17,PT10M37.00S,2022-12-11T01:12:16.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202696,32.53942181340342,48.03921568627451,1610612741,6,2,2022-12-11T01:12:23Z,170000,False,10.0,253.0,1,left,N. Vucevic 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[202696, 201942]",9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.36,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
10:22,19,PT10M22.00S,2022-12-11T01:12:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.24901445466492,51.71568627450981,1610612742,6,4,2022-12-11T01:12:36Z,190000,False,9.0,11.0,1,right,S. Dinwiddie driving Layup (2 PTS),[203915],26,1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,,,,,,,,,,,,,,,,,
10:07,20,PT10M07.00S,2022-12-11T01:12:45.0Z,1,REGULAR,3pt,Jump Shot,[],203897,30.17411300919842,73.0392156862745,1610612741,6,4,2022-12-11T01:12:49Z,200000,False,-115.0,231.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],8,1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
10:05,21,PT10M05.00S,2022-12-11T01:12:47.0Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,6,4,2022-12-11T01:12:49Z,210000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
09:52,23,PT09M52.00S,2022-12-11T01:13:16.8Z,1,REGULAR,3pt,Jump Shot,[],203501,74.32654402102497,83.82352941176471,1610612742,6,4,2022-12-11T01:13:21Z,230000,False,169.0,189.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
09:48,24,PT09M48.00S,2022-12-11T01:13:20.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,6,4,2022-12-11T01:13:21Z,240000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
09:38,25,PT09M38.00S,2022-12-11T01:13:30.2Z,1,REGULAR,3pt,Jump Shot,[],201942,28.597240473061763,76.22549019607843,1610612741,6,4,2022-12-11T01:13:35Z,250000,False,-131.0,216.0,1,left,MISS D. DeRozan 25' 3PT,[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
09:36,26,PT09M36.00S,2022-12-11T01:13:32.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,6,4,2022-12-11T01:13:35Z,260000,False,,,0,,TEAM defensive REBOUND,[],,1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,25.0,,,,,,,,,,,,,
09:14,28,PT09M14.00S,2022-12-11T01:14:03.2Z,1,REGULAR,turnover,lost ball,[],1627827,,,1610612742,6,4,2022-12-11T01:14:07Z,280000,False,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 203897]",10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,LaVine,203897.0,,,,,,,
09:14,29,PT09M14.00S,2022-12-11T01:14:03.2Z,1,REGULAR,steal,,[],203897,,,1610612741,6,4,2022-12-11T01:14:38Z,290000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:09,30,PT09M09.00S,2022-12-11T01:14:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,5.469776609724048,47.794117647058826,1610612741,8,4,2022-12-11T01:14:20Z,300000,False,11.0,-1.0,1,left,Z. LaVine driving Layup (2 PTS),[203897],8,1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,,,,,,,,,,,,,,,,,
09:00,32,PT09M00.00S,2022-12-11T01:14:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.9060446780552,53.431372549019606,1610612742,8,4,2022-12-11T01:14:25Z,320000,False,17.0,5.0,1,right,MISS S. Dinwiddie Layup,[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
09:00,34,PT09M00.00S,2022-12-11T01:14:16.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,4,2022-12-11T01:14:25Z,340000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
08:53,35,PT08M53.00S,2022-12-11T01:14:26.4Z,1,REGULAR,foul,personal,['2freethrow'],203915,,,1610612741,8,4,2022-12-11T01:14:54Z,350000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Caruso 2 FT),"[203915, 1627936]",26,1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Caruso,1627936.0,,
08:53,37,PT08M53.00S,2022-12-11T01:14:55.0Z,1,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,8,4,2022-12-11T01:14:55Z,370000,False,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:53,38,PT08M53.00S,2022-12-11T01:14:55.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,8,4,2022-12-11T01:14:55Z,380000,False,,,0,,TEAM offensive REBOUND,[],,1610612741.0,CHI,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,
08:53,39,PT08M53.00S,2022-12-11T01:15:09.3Z,1,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,9,4,2022-12-11T01:15:09Z,390000,False,,,0,,A. Caruso Free Throw 2 of 2 (1 PTS),[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
08:33,40,PT08M33.00S,2022-12-11T01:15:32.0Z,1,REGULAR,3pt,Jump Shot,[],203501,69.85873850197109,74.01960784313727,1610612742,9,4,2022-12-11T01:15:39Z,400000,False,120.0,231.0,1,right,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],11,1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
08:27,41,PT08M27.00S,2022-12-11T01:15:38.0Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,9,4,2022-12-11T01:15:39Z,410000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
08:12,42,PT08M12.00S,2022-12-11T01:15:52.0Z,1,REGULAR,3pt,Jump Shot,[],203897,4.418528252299605,95.34313725490196,1610612741,12,4,2022-12-11T01:15:57Z,420000,False,-227.0,-11.0,1,left,Z. LaVine 3PT  (5 PTS) (P. Williams 1 AST),"[203897, 1630172]",8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.7,Made,5.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
08:12,44,PT08M12.00S,2022-12-11T01:15:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,12,4,2022-12-11T01:15:57Z,440000,False,,,0,,DAL Timeout,[],,1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:54,45,PT07M54.00S,2022-12-11T01:19:13.3Z,1,REGULAR,2pt,Jump Shot,[],1626174,84.31340341655716,23.774509803921568,1610612742,12,4,2022-12-11T01:19:29Z,450000,False,-131.0,95.0,1,right,MISS C. Wood 16' Jump Shot,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left,16.19,Missed,,,,,,,,,,,,,,,,,,
07:50,46,PT07M50.00S,2022-12-11T01:19:17.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,12,4,2022-12-11T01:19:19Z,460000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
07:38,47,PT07M38.00S,2022-12-11T01:19:29.3Z,1,REGULAR,3pt,Jump Shot,[],1630172,4.812746386333772,95.34313725490196,1610612741,15,4,2022-12-11T01:19:33Z,470000,False,-227.0,-7.0,1,left,P. Williams 3PT  (6 PTS) (A. Caruso 1 AST),"[1630172, 1627936]",44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,22.68,Made,6.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
07:22,49,PT07M22.00S,2022-12-11T01:19:44.8Z,1,REGULAR,turnover,lost ball,[],1626174,,,1610612742,15,4,2022-12-11T01:19:52Z,490000,False,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1627936]",35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,
07:22,50,PT07M22.00S,2022-12-11T01:19:44.8Z,1,REGULAR,steal,,[],1627936,,,1610612741,15,4,2022-12-11T01:19:46Z,500000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
07:17,51,PT07M17.00S,2022-12-11T01:19:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,4.681340341655716,49.26470588235294,1610612741,17,4,2022-12-11T01:20:02Z,510000,False,4.0,-8.0,1,left,Z. LaVine driving Layup (7 PTS) (P. Williams 2 AST),"[203897, 1630172]",8,1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.93,Made,7.0,P. Williams,1630172.0,2.0,,,,,,,,,,,,,,
06:58,53,PT06M58.00S,2022-12-11T01:20:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.9060446780552,50.73529411764706,1610612742,17,6,2022-12-11T01:20:12Z,530000,False,4.0,5.0,1,right,S. Dinwiddie driving finger roll Layup (4 PTS),[203915],26,1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,,,,,,,,,,,,,,,,,
06:39,54,PT06M39.00S,2022-12-11T01:20:27.3Z,1,REGULAR,3pt,Jump Shot,[],202696,30.436925098554536,67.40196078431373,1610612741,20,6,2022-12-11T01:20:32Z,540000,False,-87.0,234.0,1,left,N. Vucevic 24' 3PT  (6 PTS) (D. DeRozan 2 AST),"[202696, 201942]",9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,24.93,Made,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
06:21,56,PT06M21.00S,2022-12-11T01:20:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,87.20433639947439,58.08823529411765,1610612742,20,6,2022-12-11T01:20:49Z,560000,False,40.0,68.0,1,right,MISS S. Dinwiddie 7' pullup Shot,[203915],26,1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
06:20,57,PT06M20.00S,2022-12-11T01:20:46.4Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,20,6,2022-12-11T01:20:46Z,570000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,
06:13,58,PT06M13.00S,2022-12-11T01:20:53.3Z,1,REGULAR,3pt,Jump Shot,[],1630172,22.421156373193167,12.009803921568627,1610612741,20,6,2022-12-11T01:20:59Z,580000,False,190.0,158.0,1,left,MISS P. Williams 24' 3PT,[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
06:10,59,PT06M10.00S,2022-12-11T01:20:56.3Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,20,6,2022-12-11T01:21:33Z,590000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
05:56,61,PT05M56.00S,2022-12-11T01:21:10.3Z,1,REGULAR,turnover,lost ball,[],1627827,,,1610612742,20,6,2022-12-11T01:21:15Z,610000,False,,,0,,D. Finney-Smith lost ball TURNOVER (2 TO),"[1627827, 203897]",10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,LaVine,203897.0,,,,,,,
05:56,62,PT05M56.00S,2022-12-11T01:21:10.3Z,1,REGULAR,steal,,[],203897,,,1610612741,20,6,2022-12-11T01:22:58Z,620000,False,,,0,,Z. LaVine STEAL (2 STL),[203897],8,1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
05:47,63,PT05M47.00S,2022-12-11T01:21:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,4.155716162943495,54.166666666666664,1610612741,22,6,2022-12-11T01:21:24Z,630000,False,-21.0,-13.0,1,left,Z. LaVine driving Layup (9 PTS),[203897],8,1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.47,Made,9.0,,,,,,,,,,,,,,,,,
05:47,64,PT05M47.00S,2022-12-11T01:21:25.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,6,2022-12-11T01:21:25Z,640000,False,,,0,,DAL Timeout,[],,1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,65,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,out,[],201942,,,1610612742,22,6,2022-12-11T01:23:49Z,650000,False,,,0,,SUB out: D. DeRozan,[201942],11,1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,66,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,out,[],1627936,,,1610612742,22,6,2022-12-11T01:23:49Z,660000,False,,,0,,SUB out: A. Caruso,[1627936],6,1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,67,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,out,[],203501,,,1610612742,22,6,2022-12-11T01:23:49Z,670000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,68,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,out,[],1626174,,,1610612742,22,6,2022-12-11T01:23:49Z,680000,False,,,0,,SUB out: C. Wood,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,69,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612742,22,6,2022-12-11T01:23:49Z,690000,False,,,0,,SUB in: C. White,[1629632],0,1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,70,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612742,22,6,2022-12-11T01:23:49Z,700000,False,,,0,,SUB in: A. Dosunmu,[1630245],12,1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,71,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,in,[],203493,,,1610612742,22,6,2022-12-11T01:23:49Z,710000,False,,,0,,SUB in: R. Bullock,[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47,72,PT05M47.00S,2022-12-11T01:23:24.2Z,1,REGULAR,substitution,in,[],202689,,,1610612742,22,6,2022-12-11T01:23:49Z,720000,False,,,0,,SUB in: K. Walker,[202689],34,1610612742.0,DAL,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
05:25,73,PT05M25.00S,2022-12-11T01:24:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,88.12417871222075,55.88235294117647,1610612742,22,6,2022-12-11T01:24:47Z,730000,False,29.0,59.0,1,right,MISS K. Walker 6' floating Shot - blocked,"[202689, 1630172]",34,1610612742.0,DAL,floating,,,Walker,K. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,Williams,1630172.0
05:25,74,PT05M25.00S,2022-12-11T01:24:41.5Z,1,REGULAR,block,,[],1630172,,,1610612742,22,6,2022-12-11T01:24:44Z,740000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],44,1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:25,75,PT05M25.00S,2022-12-11T01:24:41.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,6,2022-12-11T01:25:12Z,750000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],0,1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
05:22,76,PT05M22.00S,2022-12-11T01:24:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630245,5.732588699080158,50.49019607843137,1610612741,24,6,2022-12-11T01:25:03Z,760000,False,-2.0,1.0,1,left,A. Dosunmu running Layup (2 PTS) (C. White 1 AST),"[1630245, 1629632]",12,1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
05:22,77,PT05M22.00S,2022-12-11T01:24:53.4Z,1,REGULAR,violation,defensive goaltending,[],203939,,,1610612741,24,6,2022-12-11T01:25:03Z,770000,False,,,0,,D. Powell defensive goaltending VIOLATION,[203939],7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
05:08,78,PT05M08.00S,2022-12-11T01:25:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.77463863337714,47.05882352941176,1610612742,24,8,2022-12-11T01:25:15Z,780000,False,-15.0,6.0,1,right,S. Dinwiddie Layup (6 PTS),[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,,,,,,,,
04:49,80,PT04M49.00S,2022-12-11T01:25:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.389618922470433,49.50980392156863,1610612741,26,8,2022-12-11T01:25:29Z,790000,False,2.0,8.0,1,left,N. Vucevic Layup (8 PTS) (C. White 2 AST),"[202696, 1629632]",9,1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.8,Made,8.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
04:38,82,PT04M38.00S,2022-12-11T01:25:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.77463863337714,49.26470588235294,1610612742,26,10,2022-12-11T01:25:45Z,810000,False,-4.0,6.0,1,right,D. Powell cutting finger roll Layup (4 PTS) (S. Dinwiddie 2 AST),"[203939, 203915]",7,1610612742.0,DAL,cutting finger roll,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
04:22,84,PT04M22.00S,2022-12-11T01:25:53.2Z,1,REGULAR,2pt,Jump Shot,[],203897,21.107095926412615,81.86274509803921,1610612741,28,10,2022-12-11T01:25:59Z,830000,False,-159.0,146.0,1,left,Z. LaVine 21' step back Jump Shot (11 PTS),[203897],8,1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,21.6,Made,11.0,,,,,,,,,,,,,,,,,
