actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-04T01:12:25.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-04T01:12:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-04T01:12:27.7Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2023-03-04T01:12:27Z,40000,False,,,0,,Jump Ball D. Ayton vs. N. Vucevic: Tip to C. Paul,"[101108, 1629028, 202696]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-03-04T01:12:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.601182654402102,50.49019607843137,1610612756,0,2,2023-03-04T01:13:48Z,70000,False,-2.0,0.0,1,left,D. Ayton cutting Layup (2 PTS) (K. Durant 1 AST),"[1629028, 201142]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-03-04T01:13:04.4Z,1,REGULAR,2pt,Jump Shot,[],201942,73.53810775295663,47.549019607843135,1610612741,2,2,2023-03-04T01:13:09Z,90000,False,-12.0,196.0,1,right,D. DeRozan 19' Jump Shot (2 PTS) (Z. LaVine 1 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.66,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
11,PT10M58.00S,2023-03-04T01:13:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.719448094612352,37.745098039215684,1610612756,2,4,2023-03-04T01:13:32Z,110000,False,61.0,95.0,1,left,K. Durant 11' pullup Jump Shot (2 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,11.33,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M40.00S,2023-03-04T01:13:43.6Z,1,REGULAR,2pt,Jump Shot,[],201942,76.82325886990802,68.62745098039215,1610612741,4,4,2023-03-04T01:14:42Z,120000,False,93.0,165.0,1,right,D. DeRozan 18' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.98,Made,4.0,,,,,,,,,,,,,,,,,
14,PT10M29.00S,2023-03-04T01:14:10.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,7.966491458607096,18.872549019607842,1610612756,4,4,2023-03-04T01:15:29Z,140000,False,156.0,22.0,1,left,MISS D. Booker 15' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,15.72,Missed,,,,,,,,,,,,,,,,,,
15,PT10M26.00S,2023-03-04T01:14:13.6Z,1,REGULAR,rebound,offensive,[],101108,,,1610612756,4,4,2023-03-04T01:14:13Z,150000,False,,,0,,C. Paul REBOUND (Off:1 Def:0),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M18.00S,2023-03-04T01:14:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,13.354139290407357,4.166666666666666,1610612756,4,7,2023-03-04T01:14:26Z,160000,False,229.0,73.0,1,left,D. Booker 24' 3PT  (3 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,24.05,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
18,PT09M58.00S,2023-03-04T01:14:40.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.09526938239159,42.64705882352941,1610612741,6,7,2023-03-04T01:14:50Z,180000,False,-37.0,41.0,1,right,N. Vucevic Hook (2 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
20,PT09M44.00S,2023-03-04T01:14:54.9Z,1,REGULAR,2pt,Jump Shot,[],201142,26.231931668856767,66.42156862745098,1610612756,6,9,2023-03-04T01:14:59Z,200000,False,-82.0,194.0,1,left,K. Durant 21' Jump Shot (4 PTS) (D. Booker 1 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,21.07,Made,4.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
22,PT09M33.00S,2023-03-04T01:15:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,93.38042049934296,47.549019607843135,1610612741,8,9,2023-03-04T01:15:10Z,220000,False,-12.0,10.0,1,right,P. Beverley driving reverse Layup (2 PTS),[201976],1610612741.0,CHI,driving reverse,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.57,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M29.00S,2023-03-04T01:15:13.1Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612756,8,9,2023-03-04T01:15:19Z,230000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Booker 2 FT),"[203897, 1626164]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2004.0,1.0,0.0,Booker,1626164.0,,,,,
25,PT09M29.00S,2023-03-04T01:15:40.5Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,8,9,2023-03-04T01:15:40Z,250000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
