actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-17T00:45:43.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-17T00:45:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-17T00:45:45.6Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-02-17T00:45:45Z,40000,False,,,0,,Jump Ball B. Lopez vs. N. Vucevic: Tip to G. Antetokounmpo,"[203507, 201572, 202696]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2023-02-17T00:46:07.7Z,1,REGULAR,2pt,Jump Shot,[],1628975,18.478975032851512,16.666666666666664,1610612749,0,0,2023-02-17T00:46:12Z,70000,False,167.0,121.0,1,left,MISS J. Carter 20' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,20.61,Missed,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2023-02-17T00:46:10.7Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,0,0,2023-02-17T00:46:12Z,80000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-02-17T00:46:19.6Z,1,REGULAR,3pt,Jump Shot,[],202696,69.59592641261499,26.47058823529412,1610612741,3,0,2023-02-17T00:46:25Z,90000,False,-118.0,233.0,1,right,N. Vucevic 26' 3PT  (3 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,3.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
11,PT11M08.00S,2023-02-17T00:46:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,10.200394218134035,49.50980392156863,1610612749,3,0,2023-02-17T00:46:49Z,110000,False,2.0,43.0,1,left,MISS G. Antetokounmpo driving floating bank Shot,[203507],1610612749.0,MIL,driving floating bank,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2023-02-17T00:46:37.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,3,0,2023-02-17T00:46:49Z,120000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT11M08.00S,2023-02-17T00:46:49.2Z,1,REGULAR,foul,personal,[],202696,,,1610612749,3,0,2023-02-17T00:46:58Z,140000,False,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 203507]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
16,PT11M02.00S,2023-02-17T00:47:03.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,28.728646517739815,21.813725490196077,1610612749,3,0,2023-02-17T00:47:08Z,160000,False,141.0,218.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2023-02-17T00:47:07.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,0,2023-02-17T00:47:08Z,170000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M51.00S,2023-02-17T00:47:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.9862023653088,50.0,1610612741,3,0,2023-02-17T00:47:24Z,180000,False,0.0,13.0,1,right,MISS N. Vucevic driving Layup - blocked,"[202696, 201572]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,
19,PT10M51.00S,2023-02-17T00:47:14.3Z,1,REGULAR,block,,[],201572,,,1610612741,3,0,2023-02-17T00:47:17Z,190000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M50.00S,2023-02-17T00:47:15.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,3,0,2023-02-17T00:47:24Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,18.0,,,,,,,,,,,,,,,,,
22,PT10M46.00S,2023-02-17T00:47:36.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202696,72.35545335085413,33.57843137254902,1610612741,5,0,2023-02-17T00:47:47Z,220000,False,-82.0,207.0,1,right,N. Vucevic 22' Jump Shot (5 PTS) (P. Williams 1 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,22.31,Made,,,,,5.0,P. Williams,1630172.0,1.0,,,,,,,,,,
24,PT10M29.00S,2023-02-17T00:47:53.0Z,1,REGULAR,3pt,Jump Shot,[],201572,31.488173455978973,59.31372549019608,1610612749,5,3,2023-02-17T00:47:57Z,240000,False,-47.0,243.0,1,left,B. Lopez 24' 3PT  (3 PTS) (J. Holiday 1 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,24.79,Made,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,
26,PT10M12.00S,2023-02-17T00:48:10.1Z,1,REGULAR,3pt,Jump Shot,[],202696,69.59592641261499,70.09803921568627,1610612741,5,3,2023-02-17T00:48:15Z,260000,False,100.0,233.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2023-02-17T00:48:13.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,3,2023-02-17T00:48:15Z,270000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT10M04.00S,2023-02-17T00:48:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201572,31.882391590013142,22.794117647058822,1610612749,5,6,2023-02-17T00:48:24Z,280000,False,136.0,247.0,1,left,B. Lopez 28' 3PT  (6 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.21,Made,,,,,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
30,PT09M52.00S,2023-02-17T00:48:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.51182654402102,51.225490196078425,1610612741,7,6,2023-02-17T00:48:34Z,300000,False,6.0,8.0,1,right,C. White driving Layup (2 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M41.00S,2023-02-17T00:48:40.7Z,1,REGULAR,3pt,Jump Shot,[],201950,31.61957950065703,45.09803921568628,1610612749,7,9,2023-02-17T00:48:46Z,310000,False,25.0,245.0,1,left,J. Holiday 24' 3PT step back (3 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.59,Made,,,,,3.0,,,,,,,,,,,,,
32,PT09M25.00S,2023-02-17T00:48:58.2Z,1,REGULAR,2pt,Jump Shot,[],1630245,84.57621550591328,81.61764705882352,1610612741,7,9,2023-02-17T00:49:01Z,320000,False,158.0,92.0,1,right,MISS A. Dosunmu 18' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right,18.32,Missed,,,,,,,,,,,,,,,,,,
33,PT09M22.00S,2023-02-17T00:49:01.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,7,9,2023-02-17T00:49:01Z,330000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,32.0,3.0,2.0,1.0,,,,,,,,,,,,,,
34,PT09M13.00S,2023-02-17T00:49:09.5Z,1,REGULAR,3pt,Jump Shot,[],201572,33.327858081471746,69.85294117647058,1610612749,7,9,2023-02-17T00:49:14Z,340000,False,-99.0,261.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,,
35,PT09M10.00S,2023-02-17T00:49:12.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,7,9,2023-02-17T00:49:14Z,350000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
