actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M38.00S,2023-02-07T01:14:31.9Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,5,4,2023-02-07T01:14:31Z,200000,False,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
21,PT10M38.00S,2023-02-07T01:14:47.3Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,6,4,2023-02-07T01:14:47Z,210000,False,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M20.00S,2023-02-07T01:15:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.9060446780552,52.20588235294118,1610612759,6,6,2023-02-07T01:15:11Z,220000,False,11.0,5.0,1,right,K. Johnson driving finger roll Layup (4 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.2,Made,4.0,,,,,,,,,,,,,,,,,
23,PT10M07.00S,2023-02-07T01:15:19.2Z,1,REGULAR,2pt,Jump Shot,[],1630172,26.544021024967147,33.57460171568628,1610612741,8,6,2023-02-07T01:15:26Z,230000,False,82.0,197.0,1,left,P. Williams 21' pullup Jump Shot (2 PTS) (N. Vucevic 1 AST),"[1630172, 202696]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,21.34,Made,2.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
24,PT09M55.00S,2023-02-07T01:15:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,81.15965834428384,42.8921568627451,1610612759,8,8,2023-02-07T01:18:08Z,240000,False,-36.0,125.0,1,right,J. Richardson 12' pullup Jump Shot (2 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,12.96,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M34.00S,2023-02-07T01:15:52.7Z,1,REGULAR,2pt,Jump Shot,[],201942,23.603810775295663,31.127450980392158,1610612741,10,8,2023-02-07T01:15:57Z,250000,False,94.0,169.0,1,left,D. DeRozan 19' pullup Jump Shot (4 PTS) (P. Williams 1 AST),"[201942, 1630172]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,19.39,Made,4.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
27,PT09M23.00S,2023-02-07T01:16:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.77463863337714,47.794117647058826,1610612759,10,8,2023-02-07T01:16:11Z,260000,False,-11.0,6.0,1,right,MISS M. Branham driving reverse Layup,[1631103],1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
28,PT09M21.00S,2023-02-07T01:16:06.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,8,2023-02-07T01:16:11Z,270000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,
29,PT09M08.00S,2023-02-07T01:16:19.1Z,1,REGULAR,3pt,Jump Shot,[],203897,29.38567674113009,71.32352941176471,1610612741,10,8,2023-02-07T01:16:26Z,280000,False,-107.0,224.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
30,PT09M03.00S,2023-02-07T01:16:24.1Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,10,8,2023-02-07T01:16:51Z,290000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,
31,PT08M56.00S,2023-02-07T01:16:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628966,71.96123521681997,22.058823529411764,1610612759,10,11,2023-02-07T01:16:48Z,300000,False,-140.0,211.0,1,right,K. Bates-Diop 25' 3PT  (3 PTS) (J. Richardson 1 AST),"[1628966, 1626196]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,25.31,Made,3.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
34,PT08M38.00S,2023-02-07T01:16:48.8Z,1,REGULAR,3pt,Jump Shot,[],202696,26.49474375821288,80.3921568627451,1610612741,10,11,2023-02-07T01:16:56Z,320000,False,-152.0,197.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
35,PT08M31.00S,2023-02-07T01:16:55.8Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,10,11,2023-02-07T01:16:56Z,330000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,
36,PT08M31.00S,2023-02-07T01:16:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630172,5.590000152587891,50.0,1610612741,12,11,2023-02-07T01:16:55Z,340000,False,0.0,0.0,1,left,P. Williams putback Layup (4 PTS),[1630172],1610612741.0,CHI,putback,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M22.00S,2023-02-07T01:17:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.77463863337714,50.0,1610612759,12,13,2023-02-07T01:17:17Z,350000,False,0.0,6.0,1,right,K. Johnson driving finger roll Layup (6 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.6,Made,6.0,,,,,,,,,,,,,,,,,
38,PT08M22.00S,2023-02-07T01:17:11.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,13,2023-02-07T01:17:11Z,360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M05.00S,2023-02-07T01:20:22.4Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,12,13,2023-02-07T01:20:26Z,370000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1626196]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,
40,PT08M05.00S,2023-02-07T01:20:22.4Z,1,REGULAR,steal,,[],1626196,,,1610612759,12,13,2023-02-07T01:20:24Z,380000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
41,PT08M02.00S,2023-02-07T01:20:28.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626196,93.51182654402102,51.225490196078425,1610612759,12,13,2023-02-07T01:21:08Z,390000,False,6.0,8.0,1,right,MISS J. Richardson driving Layup,[1626196],1610612759.0,SAS,driving,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
42,PT08M00.00S,2023-02-07T01:20:30.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,12,13,2023-02-07T01:21:08Z,400000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,41.0,1.0,0.0,1.0,,,,,
43,PT07M56.00S,2023-02-07T01:20:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,12,15,2023-02-07T01:20:31Z,410000,False,0.0,0.0,1,right,J. Poeltl tip Layup (4 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
44,PT07M37.00S,2023-02-07T01:20:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630172,28.991458607095925,13.23529411764706,1610612741,12,15,2023-02-07T01:20:58Z,420000,False,184.0,220.0,1,left,MISS P. Williams 28' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,28.67,Missed,,,,,,,,,,,,,,,,,,
45,PT07M33.00S,2023-02-07T01:20:54.8Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,12,15,2023-02-07T01:20:58Z,430000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,44.0,1.0,0.0,1.0,,,,,
46,PT07M27.00S,2023-02-07T01:21:00.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,17.95335085413929,28.431372549019606,1610612741,12,15,2023-02-07T01:21:05Z,440000,False,108.0,116.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,15.86,Missed,,,,,,,,,,,,,,,,,,
47,PT07M26.00S,2023-02-07T01:21:01.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,12,15,2023-02-07T01:21:05Z,450000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,46.0,,,,,,,,
49,PT07M13.00S,2023-02-07T01:21:20.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628966,89.30683311432325,48.03921568627451,1610612759,12,17,2023-02-07T01:21:27Z,470000,False,-10.0,48.0,1,right,K. Bates-Diop turnaround Hook (5 PTS) (J. Poeltl 1 AST),"[1628966, 1627751]",1610612759.0,SAS,turnaround,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,5.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
51,PT07M02.00S,2023-02-07T01:21:30.6Z,1,REGULAR,3pt,Jump Shot,[],202696,30.17411300919842,27.941176470588236,1610612741,15,17,2023-02-07T01:21:35Z,490000,False,110.0,231.0,1,left,N. Vucevic 25' 3PT  (5 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,25.61,Made,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
53,PT06M48.00S,2023-02-07T01:21:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,93.11760840998686,47.794117647058826,1610612759,15,17,2023-02-07T01:21:49Z,510000,False,-11.0,12.0,1,right,MISS M. Branham driving Layup,[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
55,PT06M45.00S,2023-02-07T01:21:47.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,17,2023-02-07T01:21:49Z,530000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,
56,PT06M39.00S,2023-02-07T01:21:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,5.601182654402102,52.69607843137255,1610612741,17,17,2023-02-07T01:21:58Z,540000,False,-13.0,0.0,1,left,D. DeRozan driving Layup (6 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,,,,,,,,,,,,,,,,,
57,PT06M28.00S,2023-02-07T01:22:09.6Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612759,17,17,2023-02-07T01:22:16Z,550000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Poeltl 2 FT),"[202696, 1627751]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,
59,PT06M28.00S,2023-02-07T01:22:41.7Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,17,18,2023-02-07T01:22:41Z,570000,False,,,0,,J. Poeltl Free Throw 1 of 2 (5 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
60,PT06M28.00S,2023-02-07T01:22:58.6Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,17,19,2023-02-07T01:22:58Z,580000,False,,,0,,J. Poeltl Free Throw 2 of 2 (6 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2023-02-07T01:23:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.440867279894875,46.32352941176471,1610612741,17,19,2023-02-07T01:24:47Z,590000,False,18.0,17.0,1,left,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
62,PT05M58.00S,2023-02-07T01:23:29.4Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,17,19,2023-02-07T01:24:47Z,600000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,61.0,3.0,2.0,1.0,,,,,
63,PT05M58.00S,2023-02-07T01:23:29.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,19,19,2023-02-07T01:23:48Z,610000,False,0.0,0.0,1,left,N. Vucevic tip Layup (7 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
64,PT05M45.00S,2023-02-07T01:23:43.1Z,1,REGULAR,2pt,Jump Shot,[],1626196,76.16622864651774,30.392156862745097,1610612759,19,19,2023-02-07T01:23:50Z,620000,False,-98.0,172.0,1,right,MISS J. Richardson 19' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,19.75,Missed,,,,,,,,,,,,,,,,,,
65,PT05M45.00S,2023-02-07T01:23:43.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,19,19,2023-02-07T01:23:50Z,630000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
66,PT05M28.00S,2023-02-07T01:24:00.5Z,1,REGULAR,3pt,Jump Shot,[],203897,30.831143232588698,66.66666666666666,1610612741,22,19,2023-02-07T01:25:35Z,640000,False,-83.0,237.0,1,left,Z. LaVine 25' 3PT step back (5 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.15,Made,5.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,
68,PT05M28.00S,2023-02-07T01:24:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,19,2023-02-07T01:24:05Z,660000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,out,[],202696,,,1610612759,22,19,2023-02-07T01:26:43Z,670000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,out,[],201942,,,1610612759,22,19,2023-02-07T01:26:43Z,680000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,22,19,2023-02-07T01:26:43Z,690000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,in,[],203083,,,1610612759,22,19,2023-02-07T01:26:43Z,700000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,in,[],1629632,,,1610612759,22,19,2023-02-07T01:26:43Z,710000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2023-02-07T01:25:50.6Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,22,19,2023-02-07T01:26:43Z,720000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2023-02-07T01:27:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,81.07752956636006,41.56709558823529,1610612759,22,19,2023-02-07T01:27:27Z,730000,False,-42.0,125.0,1,right,MISS K. Bates-Diop 13' driving floating Shot,[1628966],1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2023-02-07T01:27:22.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,22,19,2023-02-07T01:27:27Z,740000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,
77,PT04M58.00S,2023-02-07T01:27:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.178055190538765,46.81372549019608,1610612741,24,19,2023-02-07T01:27:41Z,750000,False,16.0,15.0,1,left,Z. LaVine driving finger roll Layup (7 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.19,Made,7.0,,,,,,,,,,,,,,,,,
78,PT04M43.00S,2023-02-07T01:27:44.0Z,1,REGULAR,3pt,Jump Shot,[],1626196,67.88764783180025,60.5392156862745,1610612759,24,19,2023-02-07T01:27:48Z,760000,False,53.0,249.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
79,PT04M41.00S,2023-02-07T01:27:46.0Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,24,19,2023-02-07T01:27:48Z,770000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,78.0,3.0,2.0,1.0,,,,,
80,PT04M30.00S,2023-02-07T01:27:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,19.97371879106439,54.557291666666664,1610612741,26,19,2023-02-07T01:28:49Z,780000,False,-23.0,135.0,1,left,Z. LaVine 13' fadeaway Jump Shot (9 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,13.72,Made,9.0,,,,,,,,,,,,,,,,,
81,PT04M10.00S,2023-02-07T01:28:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,93.42969776609723,60.31709558823529,1610612759,26,19,2023-02-07T01:28:25Z,790000,False,52.0,9.0,1,right,MISS B. Wesley driving Layup,[1631104],1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
82,PT04M08.00S,2023-02-07T01:28:19.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,26,19,2023-02-07T01:28:25Z,800000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,
83,PT03M55.00S,2023-02-07T01:28:31.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,5.338370565045992,49.754901960784316,1610612741,28,19,2023-02-07T01:28:36Z,810000,False,1.0,-2.0,1,left,P. Williams driving DUNK (6 PTS) (Z. LaVine 2 AST),"[1630172, 203897]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.26,Made,6.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
