actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
194,PT10M17.00S,2022-12-29T01:39:34.4Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612749,33,32,2022-12-29T01:40:11Z,1920000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203083, 203507]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,1.0,0.0,Antetokounmpo,203507.0,,,
196,PT10M17.00S,2022-12-29T01:40:12.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,33,33,2022-12-29T01:40:45Z,1940000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
197,PT10M17.00S,2022-12-29T01:40:12.7Z,2,REGULAR,substitution,out,[],201588,,,1610612749,33,33,2022-12-29T01:40:18Z,1950000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M17.00S,2022-12-29T01:40:12.7Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,33,33,2022-12-29T01:40:18Z,1960000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M17.00S,2022-12-29T01:40:12.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,33,33,2022-12-29T01:40:45Z,1970000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT10M14.00S,2022-12-29T01:40:15.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,33,33,2022-12-29T01:40:45Z,1980000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,199.0,4.0,3.0,1.0,,,,,,,,,,,
201,PT10M00.00S,2022-12-29T01:40:50.3Z,2,REGULAR,2pt,Jump Shot,[],201942,74.45795006570303,49.26470588235294,1610612741,35,33,2022-12-29T01:52:01Z,1990000,False,-4.0,188.0,1,right,D. DeRozan 18' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.76,Made,12.0,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2022-12-29T01:41:02.3Z,2,REGULAR,3pt,Jump Shot,[],204060,30.436925098554536,69.85294117647058,1610612749,35,33,2022-12-29T01:41:09Z,2000000,False,-99.0,234.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2022-12-29T01:41:05.6Z,2,REGULAR,rebound,offensive,[],1630699,,,1610612749,35,33,2022-12-29T01:41:05Z,2010000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:0),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,202.0,1.0,0.0,1.0,,,,,,,,,,,
204,PT09M44.00S,2022-12-29T01:41:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630699,6.389618922470433,50.49019607843137,1610612749,35,33,2022-12-29T01:53:00Z,2020000,False,-2.0,8.0,1,left,MISS M. Beauchamp driving Layup - blocked,"[1630699, 203083]",1610612749.0,MIL,driving,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,0.8,Missed,,Drummond,203083.0,,,,,,,,,,,,,,,
205,PT09M44.00S,2022-12-29T01:41:06.6Z,2,REGULAR,block,,[],203083,,,1610612749,35,33,2022-12-29T01:41:09Z,2030000,False,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M44.00S,2022-12-29T01:41:06.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,35,33,2022-12-29T01:41:35Z,2040000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,204.0,,,,,,,,,,,,,,
208,PT09M30.00S,2022-12-29T01:41:30.7Z,2,REGULAR,2pt,Jump Shot,[],201942,73.80091984231275,55.14705882352941,1610612741,37,33,2022-12-29T01:53:27Z,2060000,False,26.0,194.0,1,right,D. DeRozan 19' pullup Jump Shot (14 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.55,Made,14.0,,,,,,,,,,,,,,,,,
209,PT09M16.00S,2022-12-29T01:41:43.7Z,2,REGULAR,2pt,Jump Shot,[],203507,26.231931668856767,68.13725490196079,1610612749,37,33,2022-12-29T01:41:54Z,2070000,False,-91.0,194.0,1,left,MISS G. Antetokounmpo 21' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,21.42,Missed,,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2022-12-29T01:41:47.7Z,2,REGULAR,rebound,defensive,[],201609,,,1610612741,37,33,2022-12-29T01:41:54Z,2080000,False,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Left Center,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,
211,PT09M09.00S,2022-12-29T01:41:51.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending', 'fastbreak']",203083,92.59198423127464,47.794117647058826,1610612741,39,33,2022-12-29T01:54:16Z,2090000,False,-11.0,17.0,1,right,A. Drummond turnaround Hook (6 PTS) (G. Dragic 1 AST),"[203083, 201609]",1610612741.0,CHI,turnaround,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.03,Made,6.0,,,,,,,G. Dragic,201609.0,1.0,,,,,,,,
213,PT09M09.00S,2022-12-29T01:41:58.1Z,2,REGULAR,violation,defensive goaltending,[],203507,,,1610612741,39,33,2022-12-29T01:42:04Z,2110000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,
214,PT09M09.00S,2022-12-29T01:42:07.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,33,2022-12-29T01:42:07Z,2120000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M09.00S,2022-12-29T01:44:30.7Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,39,33,2022-12-29T01:44:43Z,2130000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M09.00S,2022-12-29T01:44:30.7Z,2,REGULAR,substitution,out,[],204060,,,1610612749,39,33,2022-12-29T01:44:43Z,2140000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M09.00S,2022-12-29T01:44:30.7Z,2,REGULAR,substitution,in,[],202083,,,1610612749,39,33,2022-12-29T01:44:43Z,2150000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M09.00S,2022-12-29T01:44:30.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,33,2022-12-29T01:44:43Z,2160000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2022-12-29T01:45:12.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,5.995400788436268,48.28431372549019,1610612749,39,35,2022-12-29T01:55:13Z,2170000,False,9.0,4.0,1,left,B. Lopez DUNK (4 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.94,Made,4.0,,,,,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,
221,PT08M34.00S,2022-12-29T01:45:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,80.89684625492772,37.99019607843137,1610612741,39,35,2022-12-29T01:45:42Z,2190000,False,-60.0,127.0,1,right,MISS G. Dragic 14' pullup Shot,[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,14.06,Missed,,,,,,,,,,,,,,,,,,
222,PT08M34.00S,2022-12-29T01:45:34.6Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,39,35,2022-12-29T01:45:42Z,2200000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,,
223,PT08M21.00S,2022-12-29T01:45:49.5Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,39,35,2022-12-29T01:46:08Z,2210000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,,
224,PT08M21.00S,2022-12-29T01:45:52.4Z,2,REGULAR,substitution,out,[],203083,,,1610612741,39,35,2022-12-29T01:46:11Z,2220000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M21.00S,2022-12-29T01:45:52.4Z,2,REGULAR,substitution,in,[],202696,,,1610612741,39,35,2022-12-29T01:46:11Z,2230000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M08.00S,2022-12-29T01:46:37.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,65.91655716162943,41.66666666666667,1610612741,39,35,2022-12-29T01:46:45Z,2240000,False,-42.0,268.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,27.11,Missed,,,,,,,,,,,,,,,,,,
227,PT08M03.00S,2022-12-29T01:46:42.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,35,2022-12-29T01:46:45Z,2250000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,226.0,7.0,3.0,4.0,,,,,,,,,,,
228,PT07M56.00S,2022-12-29T01:46:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,9.017739816031538,62.5,1610612749,39,35,2022-12-29T01:56:54Z,2260000,False,-62.0,32.0,1,left,MISS B. Lopez 7' turnaround Shot - blocked,"[201572, 201942]",1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,DeRozan,201942.0,,,,,,,,,,,,,,,
229,PT07M56.00S,2022-12-29T01:46:48.5Z,2,REGULAR,block,,[],201942,,,1610612749,39,35,2022-12-29T01:46:52Z,2270000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M51.00S,2022-12-29T01:46:53.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,35,2022-12-29T02:03:56Z,2280000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,228.0,5.0,5.0,0.0,,,,,,,,,,,
335,PT07M51.00S,2022-12-29T01:46:51.3Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,39,35,2022-12-29T02:04:42Z,2285000,False,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 201572]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Lopez,201572.0
336,PT07M51.00S,2022-12-29T01:46:51.3Z,2,REGULAR,steal,,[],201572,,,1610612749,39,35,2022-12-29T02:04:19Z,2287500,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT07M50.00S,2022-12-29T01:46:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,6.1268068331143235,51.225490196078425,1610612749,39,37,2022-12-29T02:04:19Z,2290000,False,-6.0,5.0,1,left,G. Antetokounmpo Layup (12 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.8,Made,12.0,,,,,,,B. Lopez,201572.0,1.0,,,,,,,,
237,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,out,[],201942,,,1610612741,39,37,2022-12-29T01:47:25Z,2350000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,out,[],1626192,,,1610612741,39,37,2022-12-29T01:47:25Z,2370000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,in,[],203897,,,1610612741,39,37,2022-12-29T01:47:25Z,2380000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612741,39,37,2022-12-29T01:47:25Z,2400000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,out,[],201609,,,1610612741,39,37,2022-12-29T01:53:34Z,2405000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT07M38.00S,2022-12-29T01:47:16.4Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,39,37,2022-12-29T01:53:34Z,2407500,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M31.00S,2022-12-29T01:47:45.5Z,2,REGULAR,foul,personal,['3freethrow'],1628960,,,1610612741,39,37,2022-12-29T01:48:00Z,2410000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Green 3 FT),"[1628960, 1629750]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1662.0,1.0,0.0,Green,1629750.0,,,
245,PT07M31.00S,2022-12-29T01:48:17.1Z,2,REGULAR,freethrow,1 of 3,[],1629750,,,1610612741,40,37,2022-12-29T02:13:44Z,2430000,False,,,0,,J. Green Free Throw 1 of 3 (1 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
246,PT07M31.00S,2022-12-29T01:48:35.6Z,2,REGULAR,freethrow,2 of 3,[],1629750,,,1610612741,41,37,2022-12-29T02:13:44Z,2440000,False,,,0,,J. Green Free Throw 2 of 3 (2 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
247,PT07M31.00S,2022-12-29T01:48:51.5Z,2,REGULAR,freethrow,3 of 3,[],1629750,,,1610612741,42,37,2022-12-29T02:13:44Z,2450000,False,,,0,,J. Green Free Throw 3 of 3 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
248,PT07M16.00S,2022-12-29T01:49:09.4Z,2,REGULAR,2pt,Jump Shot,[],203507,23.078186596583443,61.76470588235294,1610612749,42,37,2022-12-29T01:49:14Z,2460000,False,-59.0,164.0,1,left,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.46,Missed,,,,,,,,,,,,,,,,,,
249,PT07M12.00S,2022-12-29T01:49:13.4Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,42,37,2022-12-29T01:49:14Z,2470000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,
250,PT07M03.00S,2022-12-29T01:49:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,88.91261498028909,52.450980392156865,1610612741,42,37,2022-12-29T01:53:54Z,2480000,False,12.0,52.0,1,right,MISS P. Williams driving floating Shot - blocked,"[1630172, 201572]",1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,Lopez,201572.0,,,,,,,,,,,,,,,
251,PT07M03.00S,2022-12-29T01:49:22.8Z,2,REGULAR,block,,[],201572,,,1610612741,42,37,2022-12-29T01:49:25Z,2490000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M58.00S,2022-12-29T01:49:27.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,42,37,2022-12-29T01:49:28Z,2500000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,250.0,8.0,4.0,4.0,,,,,,,,,,,
253,PT06M58.00S,2022-12-29T01:49:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.732588699080158,48.77450980392157,1610612749,42,39,2022-12-29T01:49:35Z,2510000,False,6.0,1.0,1,left,G. Antetokounmpo driving Layup (14 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.63,Made,14.0,,,,,,,,,,,,,,,,,
254,PT06M58.00S,2022-12-29T01:49:38.1Z,2,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612749,42,39,2022-12-29T01:50:12Z,2520000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1629750, 203507]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,1.0,0.0,Antetokounmpo,203507.0,,,
256,PT06M58.00S,2022-12-29T01:49:44.1Z,2,REGULAR,substitution,out,[],202083,,,1610612749,42,39,2022-12-29T01:49:54Z,2540000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M58.00S,2022-12-29T01:49:44.1Z,2,REGULAR,substitution,in,[],204060,,,1610612749,42,39,2022-12-29T01:49:54Z,2550000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M58.00S,2022-12-29T01:50:13.5Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,42,40,2022-12-29T01:50:13Z,2560000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
259,PT06M39.00S,2022-12-29T01:50:34.2Z,2,REGULAR,2pt,Jump Shot,[],203897,74.85216819973719,50.245098039215684,1610612741,44,40,2022-12-29T02:05:35Z,2570000,False,1.0,184.0,1,right,Z. LaVine 18' pullup Jump Shot (8 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,18.39,Made,8.0,,,,,,,,,,,,,,,,,
260,PT06M19.00S,2022-12-29T01:50:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612749,44,40,2022-12-29T01:51:22Z,2580000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629750, 203507]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Antetokounmpo,203507.0,,,
262,PT06M19.00S,2022-12-29T01:51:28.7Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,44,41,2022-12-29T01:51:28Z,2600000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
263,PT06M19.00S,2022-12-29T01:51:48.3Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,44,42,2022-12-29T01:51:48Z,2610000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
264,PT06M04.00S,2022-12-29T01:52:06.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.43823915900131,50.49019607843137,1610612741,46,42,2022-12-29T02:06:24Z,2620000,False,2.0,47.0,1,right,N. Vucevic turnaround Hook (4 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,4.0,,,,,,,Z. LaVine,203897.0,1.0,,,,,,,,
266,PT05M48.00S,2022-12-29T01:52:20.6Z,2,REGULAR,3pt,Jump Shot,[],204060,4.812746386333772,4.411764705882353,1610612749,46,42,2022-12-29T01:53:12Z,2640000,False,228.0,-7.0,1,left,MISS J. Ingles 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
267,PT05M48.00S,2022-12-29T01:52:20.6Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,46,42,2022-12-29T01:53:12Z,2650000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,,,,266.0,2.0,1.0,1.0,,,,,,,,,,,
268,PT05M46.00S,2022-12-29T01:52:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,6.389618922470433,49.26470588235294,1610612749,46,44,2022-12-29T02:07:16Z,2660000,False,4.0,8.0,1,left,B. Lopez putback Layup (6 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.85,Made,6.0,,,,,,,,,,,,,,,,,
269,PT05M46.00S,2022-12-29T01:52:29.1Z,2,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612749,46,44,2022-12-29T01:52:53Z,2670000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Lopez 1 FT),"[1630172, 201572]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Lopez,201572.0,,,
271,PT05M46.00S,2022-12-29T01:52:40.4Z,2,REGULAR,substitution,out,[],1629750,,,1610612749,46,44,2022-12-29T01:53:00Z,2690000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M46.00S,2022-12-29T01:52:40.4Z,2,REGULAR,substitution,in,[],1631207,,,1610612749,46,44,2022-12-29T01:53:00Z,2700000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M46.00S,2022-12-29T01:52:54.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201572,,,1610612749,46,45,2022-12-29T01:52:54Z,2710000,False,,,0,,B. Lopez Free Throw 1 of 1 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
274,PT05M30.00S,2022-12-29T01:53:12.9Z,2,REGULAR,2pt,Jump Shot,[],203897,75.50919842312747,54.90196078431373,1610612741,46,45,2022-12-29T02:07:56Z,2720000,False,25.0,178.0,1,right,MISS Z. LaVine 17' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,17.94,Missed,,,,,,,,,,,,,,,,,,
275,PT05M30.00S,2022-12-29T01:53:12.9Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,46,45,2022-12-29T01:53:18Z,2730000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,
278,PT05M08.00S,2022-12-29T01:53:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204060,10.33180026281209,50.0,1610612749,46,45,2022-12-29T01:53:44Z,2740000,False,0.0,45.0,1,left,MISS J. Ingles driving floating Shot,[204060],1610612749.0,MIL,driving floating,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
