actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-05T01:10:31.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-05T01:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-05T01:10:34.8Z,1,REGULAR,jumpball,recovered,[],1627732,,,1610612751,0,0,2023-01-05T01:10:34Z,40000,False,,,0,,Jump Ball R. O'Neale vs. N. Vucevic: Tip to B. Simmons,"[1627732, 1626220, 202696]",1610612751.0,BKN,startperiod,B. Simmons,1627732.0,Simmons,B. Simmons,O'Neale,1626220.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-01-05T01:10:47.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,80.3712220762155,93.38235294117648,1610612751,0,0,2023-01-05T01:10:54Z,70000,False,217.0,132.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-01-05T01:10:49.0Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,0,0,2023-01-05T01:10:54Z,80000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2023-01-05T01:10:59.7Z,1,REGULAR,3pt,Jump Shot,[],203897,30.56833114323259,69.36274509803921,1610612741,0,0,2023-01-05T01:12:21Z,90000,False,-97.0,235.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2023-01-05T01:11:03.7Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,0,0,2023-01-05T01:11:06Z,100000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M18.00S,2023-01-05T01:11:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.28449408672799,50.0,1610612751,0,2,2023-01-05T02:16:10Z,110000,False,0.0,76.0,1,right,K. Irving 7' driving floating Jump Shot (2 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M00.00S,2023-01-05T01:11:30.8Z,1,REGULAR,3pt,Jump Shot,[],1630172,25.312089356110377,13.23529411764706,1610612741,3,2,2023-01-05T01:11:36Z,120000,False,184.0,185.0,1,left,P. Williams 26' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1630172, 201942]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
14,PT10M39.00S,2023-01-05T01:11:51.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,86.5473061760841,48.529411764705884,1610612751,3,2,2023-01-05T01:11:57Z,140000,False,-7.0,74.0,1,right,MISS B. Simmons 7' turnaround Hook,[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
15,PT10M35.00S,2023-01-05T01:11:55.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,2,2023-01-05T01:11:55Z,150000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
