actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
57,PT05M44.00S,2023-02-03T01:22:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.258212877792378,48.529411764705884,1610612741,19,18,2023-02-03T01:22:57Z,570000,False,7.0,6.0,1,left,D. DeRozan driving finger roll Layup (2 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,,,,,,,,,,,,,,,,,
58,PT05M29.00S,2023-02-03T01:23:08.6Z,1,REGULAR,2pt,Jump Shot,[],202330,80.89684625492772,17.892156862745097,1610612766,19,18,2023-02-03T01:23:15Z,580000,False,-161.0,127.0,1,right,MISS G. Hayward 20' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,20.47,Missed,,,,,,,,,,,,,,,,,,
59,PT05M26.00S,2023-02-03T01:23:11.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,19,18,2023-02-03T01:23:25Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,58.0,,,,,,,,,,,
60,PT05M26.00S,2023-02-03T01:23:15.8Z,1,REGULAR,foul,personal,[],203486,,,1610612741,19,18,2023-02-03T01:23:30Z,600000,False,,,0,,M. Plumlee loose ball personal FOUL (1 PF),"[203486, 201942]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left,,,,,,,202037.0,,,,,,1.0,0.0,DeRozan,201942.0,,,,
62,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,19,18,2023-02-03T01:23:41Z,620000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,19,18,2023-02-03T01:23:41Z,630000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,19,18,2023-02-03T01:23:41Z,640000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,19,18,2023-02-03T01:23:41Z,650000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,out,[],202330,,,1610612741,19,18,2023-02-03T01:24:08Z,655000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2023-02-03T01:23:28.5Z,1,REGULAR,substitution,in,[],1629667,,,1610612741,19,18,2023-02-03T01:24:08Z,657500,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M17.00S,2023-02-03T01:23:46.8Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,19,18,2023-02-03T01:23:52Z,660000,False,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 203486]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,,,,,,,Plumlee,203486.0,,
68,PT05M17.00S,2023-02-03T01:23:46.8Z,1,REGULAR,steal,,[],203486,,,1610612766,19,18,2023-02-03T01:23:48Z,670000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
69,PT05M12.00S,2023-02-03T01:23:51.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629023,92.06636005256242,49.50980392156863,1610612766,19,20,2023-02-03T01:27:59Z,680000,False,-2.0,22.0,1,right,P. Washington running finger roll Layup (4 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,running finger roll,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.22,Made,4.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
73,PT04M50.00S,2023-02-03T01:24:13.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,10.200394218134035,95.58823529411765,1610612741,22,20,2023-02-03T01:24:18Z,700000,False,-228.0,43.0,1,left,A. Caruso 3PT  (3 PTS) (Z. LaVine 3 AST),"[1627936, 203897]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.2,Made,3.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,
148,PT04M33.00S,2023-02-03T01:24:32.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,68.28186596583443,74.26470588235294,1610612766,22,20,2023-02-03T01:35:08Z,712500,False,121.0,246.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
149,PT04M33.00S,2023-02-03T01:24:32.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,22,20,2023-02-03T01:35:08Z,713750,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,148.0,,,,,,,,,,,
77,PT04M33.00S,2023-02-03T01:25:17.1Z,1,REGULAR,jumpball,recovered,[],203897,,,1610612741,22,20,2023-02-03T01:35:08Z,720000,False,,,0,,Jump Ball N. Vucevic vs. M. Plumlee: Tip to Z. LaVine,"[203897, 202696, 203486]",1610612741.0,CHI,outofbounds,Z. LaVine,203897.0,LaVine,Z. LaVine,Vucevic,202696.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
82,PT04M30.00S,2023-02-03T01:25:24.1Z,1,REGULAR,foul,personal,[],1629667,,,1610612741,22,20,2023-02-03T01:25:28Z,790000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 203897]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,,202037.0,,,,,,1.0,0.0,LaVine,203897.0,,,,
84,PT04M30.00S,2023-02-03T01:25:30.7Z,1,REGULAR,substitution,out,[],202696,,,1610612741,22,20,2023-02-03T01:25:38Z,810000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M30.00S,2023-02-03T01:25:30.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612741,22,20,2023-02-03T01:25:38Z,820000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M30.00S,2023-02-03T01:25:30.7Z,1,REGULAR,substitution,in,[],203083,,,1610612741,22,20,2023-02-03T01:25:38Z,830000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M30.00S,2023-02-03T01:25:30.7Z,1,REGULAR,substitution,in,[],1628372,,,1610612741,22,20,2023-02-03T01:25:38Z,840000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M09.00S,2023-02-03T01:25:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,18.74178712220762,44.85294117647059,1610612741,22,20,2023-02-03T01:35:17Z,850000,False,26.0,124.0,1,left,MISS P. Williams 12' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
89,PT04M04.00S,2023-02-03T01:25:57.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,22,20,2023-02-03T01:25:57Z,860000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT03M50.00S,2023-02-03T01:26:11.9Z,1,REGULAR,turnover,bad pass,[],203486,,,1610612766,22,20,2023-02-03T01:26:20Z,870000,False,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 203897]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,LaVine,203897.0,,
91,PT03M50.00S,2023-02-03T01:26:11.9Z,1,REGULAR,steal,,[],203897,,,1610612741,22,20,2023-02-03T01:26:15Z,880000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
