actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M45.00S,2022-10-30T00:12:38.6Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,1,2,2022-10-30T00:12:38Z,170000,,,0,,D. DeRozan Free Throw 2 of 2 (1 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
18,PT10M32.00S,2022-10-30T00:12:52.0Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,1,2,2022-10-30T00:12:55Z,180000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1627936]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,
19,PT10M32.00S,2022-10-30T00:12:52.0Z,1,REGULAR,steal,,[],1627936,,,1610612741,1,2,2022-10-30T00:12:54Z,190000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
20,PT10M26.00S,2022-10-30T00:12:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,5.732588699080158,45.83333333333333,1610612741,3,2,2022-10-30T00:13:02Z,200000,21.0,1.0,1,left,Z. LaVine driving reverse Layup (2 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
22,PT10M15.00S,2022-10-30T00:13:12.4Z,1,REGULAR,foul,personal,[],1627936,,,1610612755,3,2,2022-10-30T00:13:21Z,220000,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 202699]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202053.0,1.0,0.0,Harris,202699.0,,,,,
24,PT10M01.00S,2022-10-30T00:13:41.2Z,1,REGULAR,2pt,Jump Shot,[],203954,71.69842312746385,51.470588235294116,1610612755,3,2,2022-10-30T00:13:45Z,240000,7.0,214.0,1,right,MISS J. Embiid 21' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,21.36,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2022-10-30T00:13:44.2Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,3,2,2022-10-30T00:13:45Z,250000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M53.00S,2022-10-30T00:13:56.3Z,1,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,3,2,2022-10-30T00:14:14Z,260000,,,0,,P. Williams step out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,step,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,1.0,,,,
27,PT09M44.00S,2022-10-30T00:14:09.4Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612755,3,2,2022-10-30T00:14:15Z,270000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Harden 2 FT),"[201942, 201935]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,1.0,0.0,Harden,201935.0,,,,,
29,PT09M44.00S,2022-10-30T00:14:33.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,3,3,2022-10-30T00:14:33Z,290000,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
30,PT09M44.00S,2022-10-30T00:14:50.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,3,4,2022-10-30T00:14:50Z,300000,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M34.00S,2022-10-30T00:15:03.3Z,1,REGULAR,turnover,traveling,[],202696,,,1610612741,3,4,2022-10-30T00:15:10Z,310000,,,0,,N. Vucevic traveling TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628485.0,,,,,1.0,,,,
32,PT09M18.00S,2022-10-30T00:15:29.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,96.13994743758212,3.431372549019608,1610612755,3,7,2022-10-30T00:15:33Z,320000,-233.0,-16.0,1,right,T. Maxey 3PT  (3 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.34,Made,,,,,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,
34,PT09M12.00S,2022-10-30T00:15:38.7Z,1,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612741,3,7,2022-10-30T00:15:45Z,340000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Caruso 2 FT),"[1630178, 1627936]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,2.0,0.0,Caruso,1627936.0,,,,,
36,PT09M12.00S,2022-10-30T00:16:02.2Z,1,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,4,7,2022-10-30T00:16:02Z,360000,,,0,,A. Caruso Free Throw 1 of 2 (1 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
37,PT09M12.00S,2022-10-30T00:16:18.0Z,1,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,5,7,2022-10-30T00:16:18Z,370000,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
38,PT09M00.00S,2022-10-30T00:16:32.4Z,1,REGULAR,2pt,Jump Shot,[],201935,78.9257555847569,40.931372549019606,1610612755,5,9,2022-10-30T00:16:38Z,380000,-45.0,146.0,1,right,J. Harden 15' step back Jump Shot (4 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,15.25,Made,,,,,4.0,,,,,,,,,,,,,
39,PT08M36.00S,2022-10-30T00:16:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.995400788436268,44.11764705882353,1610612741,5,9,2022-10-30T00:17:00Z,390000,29.0,4.0,1,left,MISS N. Vucevic driving Layup - blocked,"[202696, 200782]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,Tucker,200782.0
40,PT08M36.00S,2022-10-30T00:16:56.0Z,1,REGULAR,block,,[],200782,,,1610612741,5,9,2022-10-30T00:16:58Z,400000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M34.00S,2022-10-30T00:16:58.0Z,1,REGULAR,rebound,defensive,[],200782,,,1610612755,5,9,2022-10-30T00:17:00Z,410000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M19.00S,2022-10-30T00:17:13.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],200782,92.32917214191852,36.76470588235294,1610612755,5,11,2022-10-30T00:17:17Z,420000,-66.0,20.0,1,right,P. Tucker 6' Hook (2 PTS) (J. Harden 2 AST),"[200782, 201935]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,2.0,J. Harden,201935.0,2.0,,,,,,,,,,
44,PT08M06.00S,2022-10-30T00:17:26.0Z,1,REGULAR,3pt,Jump Shot,[],203897,5.995400788436268,95.34313725490196,1610612741,5,11,2022-10-30T00:18:49Z,440000,-227.0,4.0,1,left,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2022-10-30T00:17:29.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,5,11,2022-10-30T00:17:31Z,450000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M01.00S,2022-10-30T00:17:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.51182654402102,49.754901960784316,1610612755,5,13,2022-10-30T00:17:38Z,460000,-1.0,8.0,1,right,T. Harris driving Layup (2 PTS) (J. Harden 3 AST),"[202699, 201935]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,J. Harden,201935.0,3.0,,,,,,,,,,
48,PT08M01.00S,2022-10-30T00:17:36.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,5,13,2022-10-30T00:17:36Z,480000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M01.00S,2022-10-30T00:20:10.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612741,5,13,2022-10-30T00:20:22Z,490000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M01.00S,2022-10-30T00:20:10.5Z,1,REGULAR,substitution,in,[],1629680,,,1610612741,5,13,2022-10-30T00:20:22Z,500000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M40.00S,2022-10-30T00:20:59.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,6.521024967148489,50.49019607843137,1610612741,7,13,2022-10-30T00:21:04Z,510000,-2.0,9.0,1,left,N. Vucevic driving DUNK (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
53,PT07M17.00S,2022-10-30T00:21:22.4Z,1,REGULAR,3pt,Jump Shot,[],201935,68.67608409986859,59.80392156862745,1610612755,7,13,2022-10-30T00:21:28Z,530000,49.0,242.0,1,right,MISS J. Harden 24' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
54,PT07M15.00S,2022-10-30T00:21:24.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,7,13,2022-10-30T00:21:28Z,540000,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M06.00S,2022-10-30T00:21:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,5.206964520367937,36.029411764705884,1610612741,7,13,2022-10-30T00:21:37Z,550000,70.0,-4.0,1,left,MISS P. Williams 7' driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,,,,,,,,,,,,,,,,,,
56,PT07M04.00S,2022-10-30T00:21:35.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,13,2022-10-30T00:21:37Z,560000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M54.00S,2022-10-30T00:21:45.0Z,1,REGULAR,3pt,Jump Shot,[],200782,96.13994743758212,94.85294117647058,1610612755,7,16,2022-10-30T00:21:49Z,570000,224.0,-16.0,1,right,P. Tucker 3PT  (5 PTS) (T. Harris 1 AST),"[200782, 202699]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.49,Made,,,,,5.0,T. Harris,202699.0,1.0,,,,,,,,,,
59,PT06M30.00S,2022-10-30T00:22:10.5Z,1,REGULAR,3pt,Jump Shot,[],201942,32.802233902759525,54.166666666666664,1610612741,7,16,2022-10-30T00:22:16Z,590000,-21.0,256.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2022-10-30T00:22:15.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,16,2022-10-30T00:22:16Z,600000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT06M15.00S,2022-10-30T00:22:24.6Z,1,REGULAR,3pt,Jump Shot,[],202699,71.69842312746385,22.30392156862745,1610612755,7,19,2022-10-30T00:22:31Z,610000,-138.0,214.0,1,right,T. Harris 25' 3PT  (5 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,5.0,J. Embiid,203954.0,2.0,,,,,,,,,,
63,PT05M59.00S,2022-10-30T00:22:41.4Z,1,REGULAR,3pt,Jump Shot,[],203897,30.962549277266753,26.96078431372549,1610612741,7,19,2022-10-30T00:22:45Z,630000,115.0,239.0,1,left,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
64,PT05M55.00S,2022-10-30T00:22:43.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,7,19,2022-10-30T00:22:43Z,640000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M47.00S,2022-10-30T00:22:52.7Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612755,7,19,2022-10-30T00:36:21Z,650000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 202696]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,
66,PT05M47.00S,2022-10-30T00:22:52.7Z,1,REGULAR,steal,,[],202696,,,1610612741,7,19,2022-10-30T00:23:32Z,660000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
68,PT05M39.00S,2022-10-30T00:23:03.4Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612741,7,19,2022-10-30T00:23:22Z,680000,,,0,,M. Thybulle shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629680, 201942]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,1.0,0.0,DeRozan,201942.0,,,,,
70,PT05M39.00S,2022-10-30T00:23:38.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,8,19,2022-10-30T00:23:38Z,700000,,,0,,D. DeRozan Free Throw 1 of 2 (2 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
71,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,8,19,2022-10-30T00:23:46Z,710000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,out,[],203897,,,1610612741,8,19,2022-10-30T00:23:46Z,720000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,8,19,2022-10-30T00:23:46Z,730000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,8,19,2022-10-30T00:23:46Z,740000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,8,19,2022-10-30T00:23:46Z,750000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M39.00S,2022-10-30T00:23:39.1Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,8,19,2022-10-30T00:23:46Z,760000,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2022-10-30T00:23:51.8Z,1,REGULAR,substitution,out,[],200782,,,1610612741,8,19,2022-10-30T00:23:54Z,770000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M39.00S,2022-10-30T00:23:51.8Z,1,REGULAR,substitution,in,[],1629001,,,1610612741,8,19,2022-10-30T00:23:54Z,780000,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M39.00S,2022-10-30T00:24:06.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,9,19,2022-10-30T00:24:06Z,790000,,,0,,D. DeRozan Free Throw 2 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
80,PT05M25.00S,2022-10-30T00:24:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.03745072273325,52.20588235294118,1610612755,9,21,2022-10-30T00:24:26Z,800000,11.0,4.0,1,right,J. Embiid driving Layup (4 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,4.0,J. Harden,201935.0,4.0,,,,,,,,,,
82,PT05M06.00S,2022-10-30T00:24:41.7Z,1,REGULAR,3pt,Jump Shot,[],1631207,11.12023653088042,4.6568627450980395,1610612741,9,21,2022-10-30T00:24:48Z,820000,227.0,52.0,1,left,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2022-10-30T00:24:43.7Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,9,21,2022-10-30T00:25:28Z,830000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
84,PT05M02.00S,2022-10-30T00:24:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631207,6.258212877792378,49.26470588235294,1610612741,9,21,2022-10-30T00:24:50Z,840000,4.0,6.0,1,left,MISS D. Terry driving Layup,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
85,PT05M01.00S,2022-10-30T00:24:47.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,9,21,2022-10-30T00:24:50Z,850000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M53.00S,2022-10-30T00:24:54.9Z,1,REGULAR,3pt,Jump Shot,[],203954,72.61826544021025,18.137254901960784,1610612755,9,21,2022-10-30T00:25:02Z,860000,-159.0,205.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2022-10-30T00:24:58.9Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,9,21,2022-10-30T00:24:58Z,870000,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,86.0,2.0,1.0,1.0,,,,,,,,,,,,,,
88,PT04M43.00S,2022-10-30T00:25:08.7Z,1,REGULAR,foul,technical,['1freethrow'],1631207,,,1610612755,9,21,2022-10-30T00:25:17Z,880000,,,0,,D. Terry defensive-3-second technical FOUL (1 Tech),[1631207],1610612741.0,CHI,defensive-3-second,,,Terry,D. Terry,,,,,,,,,,,,,,,,,201639.0,0.0,1.0,,,,,,,
