actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-08T01:10:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-08T01:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-08T01:10:35.8Z,1,REGULAR,jumpball,recovered,[],1630245,,,1610612741,0,0,2023-01-08T01:10:35Z,40000,False,,,0,,Jump Ball N. Vucevic vs. K. Olynyk: Tip to A. Dosunmu,"[1630245, 202696, 203482]",1610612741.0,CHI,startperiod,A. Dosunmu,1630245.0,Dosunmu,A. Dosunmu,Vucevic,202696.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-01-08T01:10:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,91.80354796320631,45.09803921568628,1610612741,0,0,2023-01-08T01:16:33Z,70000,False,-25.0,25.0,1,right,MISS P. Williams driving floating bank Shot,[1630172],1610612741.0,CHI,driving floating bank,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-01-08T01:10:49.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,0,0,2023-01-08T01:10:51Z,80000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-01-08T01:11:04.9Z,1,REGULAR,3pt,Jump Shot,[],203482,30.436925098554536,66.66666666666666,1610612762,0,0,2023-01-08T01:11:12Z,90000,False,-83.0,234.0,1,left,MISS K. Olynyk 24' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2023-01-08T01:11:09.9Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,0,0,2023-01-08T01:11:12Z,100000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M18.00S,2023-01-08T01:11:14.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203897,74.19513797634691,26.225490196078432,1610612741,0,0,2023-01-08T01:11:22Z,110000,False,-119.0,190.0,1,right,MISS Z. LaVine 22' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,22.42,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2023-01-08T01:11:17.3Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,0,0,2023-01-08T01:11:22Z,120000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M03.00S,2023-01-08T01:11:29.0Z,1,REGULAR,3pt,Jump Shot,[],203482,29.25427069645204,22.058823529411764,1610612762,0,0,2023-01-08T01:11:35Z,130000,False,140.0,222.0,1,left,MISS K. Olynyk 26' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2023-01-08T01:11:33.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2023-01-08T01:11:35Z,140000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
