actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-05T00:10:24.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-05T00:10:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-04-05T00:10:27.9Z,1,REGULAR,jumpball,recovered,[],1628381,,,1610612737,0,0,2023-04-05T00:10:27Z,40000,False,,,0,,Jump Ball C. Capela vs. N. Vucevic: Tip to J. Collins,"[1628381, 203991, 202696]",1610612737.0,ATL,startperiod,J. Collins,1628381.0,Collins,J. Collins,Capela,203991.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-04-05T00:10:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.72141918528253,41.05392156862745,1610612737,0,0,2023-04-05T01:04:32Z,70000,False,-45.0,25.0,1,right,MISS J. Collins driving Layup,[1628381],1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-04-05T00:10:47.6Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,0,0,2023-04-05T00:10:52Z,80000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-04-05T00:10:48.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628381,94.40999984741211,50.0,1610612737,0,0,2023-04-05T00:11:04Z,90000,False,0.0,0.0,1,right,MISS J. Collins tip Layup,[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M34.00S,2023-04-05T00:10:49.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2023-04-05T00:11:04Z,100000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2023-04-05T00:10:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,9.149145860709593,47.30392156862745,1610612741,2,0,2023-04-05T00:11:25Z,110000,False,13.0,34.0,1,left,Z. LaVine driving floating bank Jump Shot (2 PTS),[203897],1610612741.0,CHI,driving floating bank,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M07.00S,2023-04-05T00:11:16.1Z,1,REGULAR,3pt,Jump Shot,[],203992,94.1688567674113,5.392156862745098,1610612737,2,3,2023-04-05T00:11:21Z,120000,False,-223.0,2.0,1,right,B. Bogdanovic 3PT  (3 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.3,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,
14,PT10M44.00S,2023-04-05T00:11:38.5Z,1,REGULAR,3pt,Jump Shot,[],201976,23.209592641261498,12.254901960784313,1610612741,2,3,2023-04-05T00:11:44Z,140000,False,189.0,166.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2023-04-05T00:11:41.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,3,2023-04-05T00:11:44Z,150000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M38.00S,2023-04-05T00:11:45.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,74.98357424441524,82.84313725490196,1610612737,2,6,2023-04-05T00:12:10Z,160000,False,164.0,183.0,1,right,B. Bogdanovic 24' 3PT running (6 PTS) (D. Murray 2 AST),"[203992, 1627749]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,24.56,Made,,,,,6.0,D. Murray,1627749.0,2.0,,,,,,,,,,
18,PT10M20.00S,2023-04-05T00:12:02.6Z,1,REGULAR,2pt,Jump Shot,[],203897,25.098554533508544,69.38572303921569,1610612741,2,6,2023-04-05T00:12:47Z,180000,False,-97.0,183.0,1,left,MISS Z. LaVine 20' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,20.74,Missed,,,,,,,,,,,,,,,,,,
19,PT10M17.00S,2023-04-05T00:12:05.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,6,2023-04-05T00:12:07Z,190000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M12.00S,2023-04-05T00:12:11.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,67.7562417871222,64.70588235294117,1610612737,2,6,2023-04-05T00:13:10Z,200000,False,74.0,251.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
21,PT10M07.00S,2023-04-05T00:12:16.3Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,2,6,2023-04-05T00:13:10Z,210000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M03.00S,2023-04-05T00:12:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,92.32917214191852,45.09803921568628,1610612737,2,8,2023-04-05T00:13:31Z,220000,False,-25.0,20.0,1,right,B. Bogdanovic driving Layup (8 PTS) (S. Bey 1 AST),"[203992, 1630180]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,8.0,S. Bey,1630180.0,1.0,,,,,,,,,,
25,PT09M48.00S,2023-04-05T00:12:35.4Z,1,REGULAR,3pt,Jump Shot,[],203897,3.7614980289093296,2.696078431372549,1610612741,2,8,2023-04-05T00:12:40Z,250000,False,237.0,-17.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.71,Missed,,,,,,,,,,,,,,,,,,
26,PT09M45.00S,2023-04-05T00:12:38.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,8,2023-04-05T00:12:38Z,260000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,25.0,3.0,3.0,0.0,,,,,,,,,,,,,,
27,PT09M43.00S,2023-04-05T00:12:42.5Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612737,2,8,2023-04-05T00:13:20Z,270000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Collins 2 FT),"[1627936, 1628381]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Collins,1628381.0,,,,,
29,PT09M43.00S,2023-04-05T00:13:21.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628381,,,1610612737,2,9,2023-04-05T00:13:21Z,290000,False,,,0,,J. Collins Free Throw 1 of 2 (1 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
30,PT09M43.00S,2023-04-05T00:13:26.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,2,9,2023-04-05T00:13:26Z,300000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
