actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
83,PT06M17.00S,2023-01-14T01:22:27.4Z,1,REGULAR,substitution,out,[],1627936,,,1610612760,11,19,2023-01-14T01:22:36Z,830000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M17.00S,2023-01-14T01:22:27.4Z,1,REGULAR,substitution,out,[],202696,,,1610612760,11,19,2023-01-14T01:22:36Z,840000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M17.00S,2023-01-14T01:22:27.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612760,11,19,2023-01-14T01:22:36Z,850000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M17.00S,2023-01-14T01:22:27.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612760,11,19,2023-01-14T01:22:36Z,860000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M12.00S,2023-01-14T01:22:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,51.9607843137255,1610612760,11,19,2023-01-14T01:22:53Z,870000,False,10.0,10.0,1,right,MISS S. Gilgeous-Alexander cutting Layup,[1628983],1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.38,,,,,,,,,,,,
88,PT06M08.00S,2023-01-14T01:22:53.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,11,19,2023-01-14T01:31:37Z,880000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,
89,PT06M00.00S,2023-01-14T01:23:01.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,7.178055190538765,2.450980392156863,1610612741,11,19,2023-01-14T01:23:09Z,890000,False,238.0,15.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.82,,,,,,,,,,,,
90,PT05M54.00S,2023-01-14T01:23:07.6Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,11,19,2023-01-14T01:23:09Z,900000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,89.0,2.0,2.0,0.0,,,,,
91,PT05M46.00S,2023-01-14T01:23:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,93.51182654402102,49.26470588235294,1610612760,11,21,2023-01-14T01:23:19Z,910000,False,-4.0,8.0,1,right,J. Williams driving Layup (6 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.93,,,,,,,,,,,,
92,PT05M24.00S,2023-01-14T01:23:39.8Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612741,11,21,2023-01-14T01:23:50Z,920000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629652, 203897]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
94,PT05M24.00S,2023-01-14T01:24:09.9Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,12,21,2023-01-14T01:24:09Z,940000,False,,,0,,Z. LaVine Free Throw 1 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
95,PT05M24.00S,2023-01-14T01:24:30.7Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,13,21,2023-01-14T01:24:30Z,950000,False,,,0,,Z. LaVine Free Throw 2 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
96,PT05M16.00S,2023-01-14T01:24:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,92.72339027595268,52.450980392156865,1610612760,13,21,2023-01-14T01:30:12Z,960000,False,12.0,16.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.01,,,,,,,,,,,,
97,PT05M14.00S,2023-01-14T01:24:41.9Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,13,21,2023-01-14T01:30:12Z,970000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,
98,PT05M09.00S,2023-01-14T01:24:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,7.966491458607096,5.147058823529411,1610612741,13,21,2023-01-14T01:25:01Z,980000,False,224.0,22.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.54,,,,,,,,,,,,
99,PT05M02.00S,2023-01-14T01:24:52.9Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,13,21,2023-01-14T01:24:52Z,990000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,98.0,3.0,2.0,1.0,,,,,
100,PT04M59.00S,2023-01-14T01:24:55.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203897,3.7614980289093296,95.34313725490196,1610612741,13,21,2023-01-14T01:25:05Z,1000000,False,-227.0,-17.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.73,,,,,,,,,,,,
101,PT04M58.00S,2023-01-14T01:24:57.3Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,13,21,2023-01-14T01:24:57Z,1010000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,100.0,4.0,2.0,2.0,,,,,
102,PT04M56.00S,2023-01-14T01:24:59.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,24.26084099868594,33.82352941176471,1610612741,15,21,2023-01-14T01:25:52Z,1020000,False,81.0,176.0,1,left,C. White 19' pullup Jump Shot (2 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,,,Made,2.0,19.33,A. Dosunmu,1630245.0,2.0,,,,,,,,,
104,PT04M56.00S,2023-01-14T01:25:10.9Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612741,15,21,2023-01-14T01:25:36Z,1040000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (White 1 FT),"[1628983, 1629632]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,203592.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
106,PT04M56.00S,2023-01-14T01:25:17.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,15,21,2023-01-14T01:25:43Z,1060000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M56.00S,2023-01-14T01:25:17.5Z,1,REGULAR,substitution,in,[],1630322,,,1610612741,15,21,2023-01-14T01:25:43Z,1070000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M56.00S,2023-01-14T01:25:36.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629632,,,1610612741,16,21,2023-01-14T01:25:36Z,1080000,False,,,0,,C. White Free Throw 1 of 1 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
109,PT04M38.00S,2023-01-14T01:25:53.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,90.62089356110381,2.450980392156863,1610612760,16,24,2023-01-14T01:26:02Z,1090000,False,-238.0,36.0,1,right,L. Dort 24' 3PT  (7 PTS) (L. Waters III 1 AST),"[1629652, 1630322]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,24.04,L. Waters III,1630322.0,1.0,,,,,,,,,
111,PT04M26.00S,2023-01-14T01:26:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,15.193823915900131,43.627450980392155,1610612741,16,24,2023-01-14T01:26:10Z,1110000,False,32.0,90.0,1,left,MISS C. White 9' fadeaway Shot,[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.58,,,,,,,,,,,,
112,PT04M23.00S,2023-01-14T01:26:08.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,16,24,2023-01-14T01:26:10Z,1120000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,
113,PT04M20.00S,2023-01-14T01:26:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612760,16,24,2023-01-14T01:26:25Z,1130000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630245, 1628983]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,204059.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
115,PT04M20.00S,2023-01-14T01:26:39.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,16,25,2023-01-14T01:27:06Z,1150000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
116,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,out,[],1630245,,,1610612760,16,25,2023-01-14T01:26:53Z,1160000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,out,[],1630172,,,1610612760,16,25,2023-01-14T01:26:53Z,1170000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,16,25,2023-01-14T01:26:53Z,1180000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,in,[],202696,,,1610612760,16,25,2023-01-14T01:26:53Z,1190000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,16,25,2023-01-14T01:26:53Z,1200000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M20.00S,2023-01-14T01:26:44.3Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,16,25,2023-01-14T01:26:53Z,1210000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M20.00S,2023-01-14T01:26:39.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,16,25,2023-01-14T01:27:06Z,1220000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
123,PT04M16.00S,2023-01-14T01:26:43.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,16,25,2023-01-14T01:27:06Z,1230000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,
124,PT04M01.00S,2023-01-14T01:27:23.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612741,16,25,2023-01-14T01:27:30Z,1240000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630322, 203897]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
126,PT04M01.00S,2023-01-14T01:27:48.8Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,17,25,2023-01-14T01:27:48Z,1260000,False,,,0,,Z. LaVine Free Throw 1 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
127,PT04M01.00S,2023-01-14T01:28:04.8Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,18,25,2023-01-14T01:28:04Z,1270000,False,,,0,,Z. LaVine Free Throw 2 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
128,PT03M46.00S,2023-01-14T01:28:20.9Z,1,REGULAR,3pt,Jump Shot,[],1629026,67.23061760840999,29.65686274509804,1610612760,18,28,2023-01-14T01:28:26Z,1280000,False,-102.0,256.0,1,right,K. Williams 27' 3PT  (3 PTS) (L. Dort 1 AST),"[1629026, 1629652]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,27.5,L. Dort,1629652.0,1.0,,,,,,,,,
130,PT03M27.00S,2023-01-14T01:28:39.9Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,18,28,2023-01-14T01:29:25Z,1300000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628983]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0
131,PT03M27.00S,2023-01-14T01:28:39.9Z,1,REGULAR,steal,,[],1628983,,,1610612760,18,28,2023-01-14T01:28:42Z,1310000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
132,PT03M18.00S,2023-01-14T01:28:48.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,73.9323258869908,40.44117647058824,1610612760,18,30,2023-01-14T01:34:29Z,1320000,False,-48.0,193.0,1,right,S. Gilgeous-Alexander 19' step back Jump Shot (7 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,Made,7.0,19.83,,,,,,,,,,,,
133,PT03M04.00S,2023-01-14T01:29:03.1Z,1,REGULAR,3pt,Jump Shot,[],1627884,7.703679369250986,4.166666666666666,1610612741,21,30,2023-01-14T01:29:07Z,1330000,False,229.0,20.0,1,left,D. Jones Jr. 3PT  (3 PTS) (Z. LaVine 1 AST),"[1627884, 203897]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.01,Z. LaVine,203897.0,1.0,,,,,,,,,
135,PT02M57.00S,2023-01-14T01:29:13.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,30,2023-01-14T01:29:13Z,1350000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M57.00S,2023-01-14T01:30:53.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,30,2023-01-14T01:33:10Z,1355000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M57.00S,2023-01-14T01:30:53.6Z,1,REGULAR,substitution,in,[],203488,,,1610612760,21,30,2023-01-14T01:33:10Z,1357500,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M38.00S,2023-01-14T01:32:33.8Z,1,REGULAR,2pt,Jump Shot,[],1629026,78.0059132720105,33.33333333333333,1610612760,21,30,2023-01-14T01:35:08Z,1360000,False,-83.0,154.0,1,right,MISS K. Williams 17' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.53,,,,,,,,,,,,
137,PT02M36.00S,2023-01-14T01:32:35.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,30,2023-01-14T01:36:05Z,1370000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,
138,PT02M29.00S,2023-01-14T01:32:43.1Z,1,REGULAR,3pt,Jump Shot,[],1627936,12.302890932982917,2.2058823529411766,1610612741,21,30,2023-01-14T01:33:18Z,1380000,False,239.0,63.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.72,,,,,,,,,,,,
139,PT02M26.00S,2023-01-14T01:32:46.2Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,21,30,2023-01-14T01:32:46Z,1390000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,138.0,1.0,0.0,1.0,,,,,
140,PT02M22.00S,2023-01-14T01:32:49.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,22.421156373193167,88.97058823529412,1610612741,21,30,2023-01-14T01:33:22Z,1400000,False,-195.0,158.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.11,,,,,,,,,,,,
141,PT02M19.00S,2023-01-14T01:32:52.7Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,21,30,2023-01-14T01:32:52Z,1410000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,
142,PT02M16.00S,2023-01-14T01:32:59.9Z,1,REGULAR,foul,offensive,['inpenalty'],203488,,,1610612760,21,30,2023-01-14T01:33:06Z,1420000,False,,,0,,M. Muscala charge offensive FOUL (1 PF),"[203488, 1627936]",1610612760.0,OKC,charge,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,,,,,,,
144,PT02M16.00S,2023-01-14T01:32:59.9Z,1,REGULAR,turnover,offensive foul,[],203488,,,1610612760,21,30,2023-01-14T01:32:59Z,1440000,False,,,0,,M. Muscala offensive foul TURNOVER (2 TO),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,,,,2.0,,
147,PT02M00.00S,2023-01-14T01:33:35.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627884,5.601182654402102,49.754901960784316,1610612741,23,30,2023-01-14T01:37:05Z,1450000,False,1.0,0.0,1,left,D. Jones Jr. cutting DUNK (5 PTS) (C. White 1 AST),"[1627884, 1629632]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.12,C. White,1629632.0,1.0,,,,,,,,,
149,PT01M44.00S,2023-01-14T01:33:50.9Z,1,REGULAR,3pt,Jump Shot,[],203488,66.96780551905388,42.40196078431372,1610612760,23,30,2023-01-14T01:33:54Z,1470000,False,-38.0,258.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.08,,,,,,,,,,,,
150,PT01M41.00S,2023-01-14T01:33:53.1Z,1,REGULAR,rebound,offensive,[],1630322,,,1610612760,23,30,2023-01-14T01:33:53Z,1480000,False,,,0,,L. Waters III REBOUND (Off:1 Def:0),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,149.0,1.0,0.0,1.0,,,,,
151,PT01M38.00S,2023-01-14T01:33:55.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,73.14388961892247,16.911764705882355,1610612760,23,33,2023-01-14T01:33:59Z,1490000,False,-165.0,200.0,1,right,L. Waters III 25' 3PT  (3 PTS),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.95,,,,,,,,,,,,
152,PT01M19.00S,2023-01-14T01:34:14.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,12.040078843626807,51.9607843137255,1610612741,25,33,2023-01-14T01:34:20Z,1500000,False,-10.0,61.0,1,left,N. Vucevic 6' turnaround Hook (2 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.15,A. Caruso,1627936.0,1.0,,,,,,,,,
154,PT01M05.00S,2023-01-14T01:34:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.5407358738502,49.754901960784316,1610612760,25,33,2023-01-14T01:34:38Z,1520000,False,-1.0,27.0,1,right,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1627884]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.7,,,,,,,,Jones Jr.,1627884.0,,,
155,PT01M05.00S,2023-01-14T01:34:29.3Z,1,REGULAR,block,,[],1627884,,,1610612760,25,33,2023-01-14T01:34:33Z,1530000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT01M01.00S,2023-01-14T01:34:33.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,25,33,2023-01-14T01:34:38Z,1540000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,154.0,2.0,2.0,0.0,,,,,
157,PT00M51.30S,2023-01-14T01:34:43.9Z,1,REGULAR,3pt,Jump Shot,[],203897,27.283180026281208,15.931372549019606,1610612741,25,33,2023-01-14T01:34:48Z,1550000,False,170.0,204.0,1,left,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.57,,,,,,,,,,,,
158,PT00M48.00S,2023-01-14T01:34:47.2Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612760,25,33,2023-01-14T01:34:48Z,1560000,False,,,0,,L. Waters III REBOUND (Off:1 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,
159,PT00M38.60S,2023-01-14T01:34:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,68.01905387647832,59.31372549019608,1610612760,25,33,2023-01-14T01:35:01Z,1570000,False,47.0,248.0,1,right,MISS T. Mann 25' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.24,,,,,,,,,,,,
160,PT00M35.50S,2023-01-14T01:34:59.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,25,33,2023-01-14T01:35:01Z,1580000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,
161,PT00M30.70S,2023-01-14T01:35:06.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,5.601182654402102,52.69607843137255,1610612741,27,33,2023-01-14T01:35:19Z,1590000,False,-13.0,0.0,1,left,Z. LaVine driving Layup (9 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.35,,,,,,,,,,,,
162,PT00M30.70S,2023-01-14T01:35:12.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630544,,,1610612741,27,33,2023-01-14T01:35:20Z,1600000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (LaVine 1 FT),"[1630544, 203897]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
