actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-31T03:13:19.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-31T03:13:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2024-12-31T03:13:25.2Z,1,REGULAR,jumpball,recovered,[],1629014,,,1610612757,0,0,2024-12-31T03:13:25Z,40000,False,,,0,,Jump Ball D. Ayton vs. J. Embiid: Tip to A. Simons,"[1629014, 1629028, 203954]",1610612757.0,POR,startperiod,A. Simons,1629014.0,Simons,A. Simons,Ayton,1629028.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-12-31T03:13:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,90.09526938239159,2.2058823529411766,1610612757,3,0,2024-12-31T03:13:37Z,70000,False,-239.0,41.0,1,right,A. Simons 24' 3PT  (3 PTS) (D. Avdija 1 AST),"[1629014, 1630166]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,24.24,Made,3.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-12-31T03:13:51.8Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612755,3,0,2024-12-31T03:13:56Z,90000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1641739]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Camara,1641739.0,,,,,,,,,,,
10,PT11M26.00S,2024-12-31T03:13:51.8Z,1,REGULAR,steal,,[],1641739,,,1610612757,3,0,2024-12-31T03:13:53Z,100000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2024-12-31T03:15:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,3,0,2024-12-31T03:15:02Z,120000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,PT11M06.00S,2024-12-31T03:17:49.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630166,74.98357424441524,31.372549019607842,1610612757,3,0,2024-12-31T03:17:53Z,150000,False,-93.0,183.0,1,right,MISS D. Avdija 20' step back Shot,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,20.51,Missed,,,,,,,,,,,,,,,,,,
17,PT11M03.00S,2024-12-31T03:17:52.3Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,3,0,2024-12-31T03:17:53Z,160000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,
18,PT11M01.00S,2024-12-31T03:17:54.2Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612757,3,0,2024-12-31T03:17:57Z,170000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1626162]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,
19,PT11M01.00S,2024-12-31T03:17:54.2Z,1,REGULAR,steal,,[],1626162,,,1610612755,3,0,2024-12-31T03:19:21Z,180000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
