actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M50.00S,2024-12-20T03:13:43.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,25.969119579500656,85.04901960784314,1610612743,0,0,2024-12-20T03:13:48Z,160000,False,-175.0,192.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2024-12-20T03:13:46.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,0,2024-12-20T03:13:48Z,170000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M32.00S,2024-12-20T03:14:00.8Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,0,0,2024-12-20T03:14:04Z,180000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1631128]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Braun,1631128.0,,,,,,,,,,,
19,PT10M32.00S,2024-12-20T03:14:00.8Z,1,REGULAR,steal,,[],1631128,,,1610612743,0,0,2024-12-20T03:14:02Z,190000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2024-12-20T03:14:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,7.5722733245729295,48.77450980392157,1610612743,0,2,2024-12-20T03:14:10Z,200000,False,6.0,19.0,1,left,C. Braun running Layup (2 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,2.0,,,,,,,,,,
21,PT10M05.00S,2024-12-20T03:14:28.6Z,1,REGULAR,3pt,Jump Shot,[],203924,66.70499342969777,47.549019607843135,1610612757,3,2,2024-12-20T03:14:32Z,210000,False,-12.0,260.0,1,right,J. Grant 26' 3PT  (3 PTS) (A. Simons 1 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,,3.0,A. Simons,1629014.0,1.0,,,,,,,
23,PT09M57.00S,2024-12-20T03:14:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,46.32352941176471,1610612743,3,2,2024-12-20T03:15:15Z,230000,False,18.0,14.0,1,left,MISS N. Jokić driving Layup - blocked,"[203999, 1629028]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,Ayton,1629028.0,,,,,
24,PT09M57.00S,2024-12-20T03:14:37.6Z,1,REGULAR,block,,[],1629028,,,1610612743,3,2,2024-12-20T03:14:39Z,240000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M55.00S,2024-12-20T03:14:39.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,3,2,2024-12-20T03:15:15Z,250000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,23.0,3.0,3.0,0.0,,,,,,,,,,,,,,
26,PT09M50.00S,2024-12-20T03:14:45.2Z,1,REGULAR,foul,personal,[],1627750,,,1610612757,3,2,2024-12-20T03:14:52Z,260000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1629028]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Ayton,1629028.0
28,PT09M42.00S,2024-12-20T03:15:13.1Z,1,REGULAR,3pt,Jump Shot,[],203924,90.88370565045992,94.11764705882352,1610612757,3,2,2024-12-20T03:15:17Z,280000,False,221.0,33.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
29,PT09M39.00S,2024-12-20T03:15:16.1Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,3,2,2024-12-20T03:15:17Z,290000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M36.00S,2024-12-20T03:15:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,94.95729303547962,50.245098039215684,1610612757,5,2,2024-12-20T03:16:46Z,300000,False,1.0,-5.0,1,right,S. Sharpe driving Layup (2 PTS) (A. Simons 2 AST),"[1631101, 1629014]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,2.0,A. Simons,1629014.0,2.0,,,,,,,
32,PT09M09.00S,2024-12-20T03:15:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.011169513797633,61.76470588235294,1610612743,5,2,2024-12-20T03:15:50Z,320000,False,-59.0,79.0,1,left,MISS N. Jokić 9' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Left,9.86,Missed,,,,,,,,,,,,,,,,,,
33,PT09M07.00S,2024-12-20T03:15:48.1Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,5,2,2024-12-20T03:15:48Z,330000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M01.00S,2024-12-20T03:15:54.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,83.65637319316689,50.245098039215684,1610612757,7,2,2024-12-20T03:16:05Z,340000,False,1.0,101.0,1,right,A. Simons 10' driving floating Jump Shot (2 PTS) (T. Camara 1 AST),"[1629014, 1641739]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,,,,2.0,T. Camara,1641739.0,1.0,,,,,,,
35,PT08M49.00S,2024-12-20T03:16:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.915243101182654,51.71568627450981,1610612743,7,4,2024-12-20T03:16:14Z,350000,False,-9.0,13.0,1,left,J. Murray cutting Layup (2 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,,
37,PT08M38.00S,2024-12-20T03:16:17.8Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612757,7,4,2024-12-20T03:16:22Z,370000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1627750]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Murray,1627750.0,,,,,,,,,,,
38,PT08M38.00S,2024-12-20T03:16:17.8Z,1,REGULAR,steal,,[],1627750,,,1610612743,7,4,2024-12-20T03:19:44Z,380000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
39,PT08M32.00S,2024-12-20T03:16:23.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,7.835085413929041,48.03921568627451,1610612743,7,6,2024-12-20T03:16:34Z,390000,False,10.0,21.0,1,left,C. Braun running Layup (4 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,4.0,J. Murray,1627750.0,1.0,,,,,,,
42,PT08M13.00S,2024-12-20T03:16:42.3Z,1,REGULAR,2pt,Jump Shot,[],1631101,78.0059132720105,33.088235294117645,1610612757,7,6,2024-12-20T03:16:51Z,410000,False,-85.0,154.0,1,right,MISS S. Sharpe 17' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,17.59,Missed,,,,,,,,,,,,,,,,,,
43,PT08M11.00S,2024-12-20T03:16:44.3Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,7,6,2024-12-20T03:20:02Z,420000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,42.0,3.0,1.0,2.0,,,,,,,,,,,,,,
44,PT08M11.00S,2024-12-20T03:16:48.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641739,94.40999984741211,50.0,1610612757,9,6,2024-12-20T03:20:07Z,430000,False,0.0,0.0,1,right,T. Camara tip Layup (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
45,PT08M01.00S,2024-12-20T03:16:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631128,16.376478318002626,95.83333333333334,1610612743,9,9,2024-12-20T03:16:59Z,440000,False,-229.0,101.0,1,left,C. Braun 25' 3PT step back (7 PTS) (N. Jokić 2 AST),"[1631128, 203999]",1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,,7.0,N. Jokić,203999.0,2.0,,,,,,,
46,PT07M44.00S,2024-12-20T03:17:11.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,94.56307490144546,47.30392156862745,1610612757,9,9,2024-12-20T03:17:19Z,450000,False,-13.0,-1.0,1,right,MISS J. Grant reverse DUNK,[203924],1610612757.0,POR,reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2024-12-20T03:17:13.4Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,9,9,2024-12-20T03:17:13Z,460000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M39.00S,2024-12-20T03:17:18.6Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612757,9,9,2024-12-20T03:17:28Z,470000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Grant 2 FT),"[203932, 203924]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Grant,203924.0
50,PT07M39.00S,2024-12-20T03:17:47.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,10,9,2024-12-20T03:17:47Z,490000,False,,,0,,J. Grant Free Throw 1 of 2 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
51,PT07M39.00S,2024-12-20T03:18:05.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,11,9,2024-12-20T03:18:05Z,500000,False,,,0,,J. Grant Free Throw 2 of 2 (5 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
52,PT07M27.00S,2024-12-20T03:18:29.0Z,1,REGULAR,foul,personal,[],1641739,,,1610612743,11,9,2024-12-20T03:22:19Z,510000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1627750]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Murray,1627750.0
54,PT07M27.00S,2024-12-20T03:18:33.4Z,1,REGULAR,substitution,out,[],1629014,,,1610612743,11,9,2024-12-20T03:18:35Z,530000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M27.00S,2024-12-20T03:18:33.4Z,1,REGULAR,substitution,in,[],1630703,,,1610612743,11,9,2024-12-20T03:18:35Z,540000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M15.00S,2024-12-20T03:18:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.091327201051248,49.26470588235294,1610612743,11,11,2024-12-20T03:38:13Z,550000,False,4.0,71.0,1,left,N. Jokić 7' driving floating Jump Shot (2 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,,,,,,,,2.0,J. Murray,1627750.0,2.0,,,,,,,
57,PT07M01.00S,2024-12-20T03:19:11.1Z,1,REGULAR,3pt,Jump Shot,[],203924,84.05059132720105,94.36274509803921,1610612757,14,11,2024-12-20T03:19:15Z,560000,False,222.0,97.0,1,right,J. Grant 24' 3PT  (8 PTS) (S. Sharpe 1 AST),"[203924, 1631101]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.22,Made,,,,,,,,8.0,S. Sharpe,1631101.0,1.0,,,,,,,
59,PT06M52.00S,2024-12-20T03:19:21.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,4.155716162943495,49.754901960784316,1610612743,14,13,2024-12-20T03:19:26Z,580000,False,1.0,-13.0,1,left,M. Porter Jr. alley-oop DUNK (2 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,alley-oop,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,2.0,J. Murray,1627750.0,3.0,,,,,,,
61,PT06M40.00S,2024-12-20T03:19:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,89.43823915900131,49.26470588235294,1610612757,14,13,2024-12-20T03:23:38Z,600000,False,-4.0,47.0,1,right,MISS D. Ayton driving floating Shot,[1629028],1610612757.0,POR,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2024-12-20T03:19:37.3Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,14,13,2024-12-20T03:23:38Z,610000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,4.0,3.0,1.0,,,,,,,,,,,,,,
63,PT06M35.00S,2024-12-20T03:19:38.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,90.88370565045992,43.627450980392155,1610612757,16,13,2024-12-20T03:23:58Z,620000,False,-32.0,33.0,1,right,D. Ayton turnaround Hook (2 PTS),[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,,,,,,,2.0,,,,,,,,,,
64,PT06M30.00S,2024-12-20T03:19:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.389618922470433,46.07843137254902,1610612743,16,15,2024-12-20T03:24:23Z,630000,False,20.0,8.0,1,left,N. Jokić driving finger roll Layup (4 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,4.0,A. Gordon,203932.0,1.0,,,,,,,
66,PT06M25.00S,2024-12-20T03:19:49.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,73.53810775295663,15.686274509803921,1610612757,16,15,2024-12-20T03:24:44Z,650000,False,-172.0,196.0,1,right,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2024-12-20T03:19:51.5Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,16,15,2024-12-20T03:24:44Z,660000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT06M15.00S,2024-12-20T03:19:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,93.9060446780552,57.84313725490197,1610612757,16,15,2024-12-20T03:25:11Z,670000,False,39.0,5.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2024-12-20T03:20:01.3Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,16,15,2024-12-20T03:25:11Z,680000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,68.0,2.0,0.0,2.0,,,,,,,,,,,,,,
70,PT06M13.00S,2024-12-20T03:20:01.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631101,94.40999984741211,50.0,1610612757,18,15,2024-12-20T03:25:15Z,690000,False,0.0,0.0,1,right,S. Sharpe tip DUNK (4 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
71,PT06M12.00S,2024-12-20T03:20:05.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,18,15,2024-12-20T03:20:05Z,700000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M12.00S,2024-12-20T03:20:52.7Z,1,REGULAR,substitution,out,[],1631101,,,1610612743,18,15,2024-12-20T03:22:50Z,710000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M12.00S,2024-12-20T03:20:52.7Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,18,15,2024-12-20T03:22:50Z,720000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M12.00S,2024-12-20T03:20:52.7Z,1,REGULAR,substitution,in,[],1630166,,,1610612743,18,15,2024-12-20T03:22:50Z,730000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2024-12-20T03:20:52.7Z,1,REGULAR,substitution,in,[],201566,,,1610612743,18,15,2024-12-20T03:22:50Z,740000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2024-12-20T03:23:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629008,8.360709592641262,3.9215686274509802,1610612743,18,18,2024-12-20T03:23:22Z,750000,False,230.0,26.0,1,left,M. Porter Jr. 3PT  (5 PTS) (N. Jokić 3 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.19,Made,,,,,,,,5.0,N. Jokić,203999.0,3.0,,,,,,,
80,PT05M40.00S,2024-12-20T03:23:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,85.49605781865965,63.725490196078425,1610612757,18,18,2024-12-20T03:25:55Z,770000,False,69.0,84.0,1,right,MISS S. Henderson 10' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,10.83,Missed,,,,,,,,,,,,,,,,,,
81,PT05M37.00S,2024-12-20T03:23:38.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,18,2024-12-20T03:25:55Z,780000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M30.00S,2024-12-20T03:23:43.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631128,5.601182654402102,51.225490196078425,1610612743,18,20,2024-12-20T03:23:51Z,790000,False,-6.0,0.0,1,left,C. Braun running DUNK (9 PTS) (R. Westbrook 1 AST),"[1631128, 201566]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,9.0,R. Westbrook,201566.0,1.0,,,,,,,
84,PT05M06.00S,2024-12-20T03:24:12.0Z,1,REGULAR,turnover,backcourt,[],1641739,,,1610612757,18,20,2024-12-20T03:24:20Z,810000,False,,,0,,T. Camara backcourt TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,,,202056.0,,,,
85,PT04M55.00S,2024-12-20T03:24:34.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203999,8.623521681997373,75.49019607843137,1610612743,18,22,2024-12-20T03:24:41Z,820000,False,-127.0,29.0,1,left,N. Jokić 13' step back Jump Shot (6 PTS) (R. Westbrook 2 AST),"[203999, 201566]",1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,13.07,Made,,,,,,,,6.0,R. Westbrook,201566.0,2.0,,,,,,,
