actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-14T03:11:53.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-14T03:11:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-14T03:11:56.5Z,1,REGULAR,jumpball,recovered,[],1629638,,,1610612750,0,0,2024-11-14T03:11:56Z,40000,False,,,0,,Jump Ball R. Gobert vs. D. Clingan: Tip to N. Alexander-Walker,"[1629638, 203497, 1642270]",1610612750.0,MIN,startperiod,N. Alexander-Walker,1629638.0,Alexander-Walker,N. Alexander-Walker,Gobert,203497.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-11-14T03:12:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,88.91261498028909,38.48039215686275,1610612750,0,0,2024-11-14T03:12:20Z,70000,False,-58.0,52.0,1,right,MISS A. Edwards 7' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-11-14T03:12:16.8Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,0,0,2024-11-14T03:12:20Z,80000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2024-11-14T03:12:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612750,0,0,2024-11-14T03:12:37Z,90000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Gobert 2 FT),"[1642270, 203497]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
11,PT11M36.00S,2024-11-14T03:12:47.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,0,1,2024-11-14T03:12:47Z,110000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M36.00S,2024-11-14T03:13:05.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,0,2,2024-11-14T03:13:05Z,120000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
14,PT11M12.00S,2024-11-14T03:13:45.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,0,2,2024-11-14T03:13:54Z,140000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,1662.0,,,,,,,,,,,,,
15,PT10M59.00S,2024-11-14T03:14:09.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,69.07030223390277,70.58823529411765,1610612750,0,2,2024-11-14T03:14:15Z,150000,False,103.0,238.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
16,PT10M57.00S,2024-11-14T03:14:11.0Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,0,2,2024-11-14T03:14:15Z,160000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
