actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M37.00S,2025-01-12T03:13:49.6Z,1,REGULAR,2pt,Jump Shot,[],1631101,77.61169513797634,55.392156862745104,1610612757,2,2,2025-01-12T03:13:56Z,170000,False,27.0,158.0,1,right,MISS S. Sharpe 16' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,16.03,Missed,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2025-01-12T03:13:51.6Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,2,2,2025-01-12T03:13:56Z,180000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M26.00S,2025-01-12T03:14:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629312,27.808804204993432,23.774509803921568,1610612748,2,5,2025-01-12T03:14:05Z,190000,False,131.0,209.0,1,left,H. Highsmith 24' 3PT  (3 PTS) (T. Herro 1 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,24.66,Made,3.0,,,,,,,,T. Herro,1629639.0,1.0,,,,,,,
21,PT10M14.00S,2025-01-12T03:14:14.7Z,1,REGULAR,foul,personal,[],1631170,,,1610612757,2,5,2025-01-12T03:14:23Z,210000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 1630166]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Avdija,1630166.0,,
23,PT10M01.00S,2025-01-12T03:14:46.9Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,2,5,2025-01-12T03:14:50Z,230000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1626179]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,2.0,Rozier,1626179.0,,,,,,,,,,,,,,
24,PT10M01.00S,2025-01-12T03:14:46.9Z,1,REGULAR,steal,,[],1626179,,,1610612748,2,5,2025-01-12T03:14:48Z,240000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
25,PT09M50.00S,2025-01-12T03:14:57.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,21.23850197109067,52.20588235294118,1610612748,2,5,2025-01-12T03:15:03Z,250000,False,-11.0,147.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.75,Missed,,,,,,,,,,,,,,,,,,
26,PT09M46.00S,2025-01-12T03:15:01.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,2,5,2025-01-12T03:15:03Z,260000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M43.00S,2025-01-12T03:15:04.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,73.9323258869908,83.82352941176471,1610612757,5,5,2025-01-12T03:15:15Z,270000,False,169.0,193.0,1,right,A. Simons 25' 3PT running (3 PTS) (D. Avdija 1 AST),"[1629014, 1630166]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.62,Made,3.0,,,,,,,,D. Avdija,1630166.0,1.0,,,,,,,
29,PT09M25.00S,2025-01-12T03:15:22.0Z,1,REGULAR,3pt,Jump Shot,[],1626179,16.245072273324574,96.07843137254902,1610612748,5,5,2025-01-12T03:15:27Z,290000,False,-230.0,100.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
30,PT09M22.00S,2025-01-12T03:15:25.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,5,5,2025-01-12T03:15:27Z,300000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M21.00S,2025-01-12T03:15:26.5Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,5,5,2025-01-12T03:15:30Z,310000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1629312]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,3.0,Highsmith,1629312.0,,,,,,,,,,,,,,
32,PT09M21.00S,2025-01-12T03:15:26.5Z,1,REGULAR,steal,,[],1629312,,,1610612748,5,5,2025-01-12T03:15:27Z,320000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2025-01-12T03:15:31.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,37.13863337713535,53.18627450980392,1610612748,5,5,2025-01-12T03:18:00Z,330000,False,-16.0,297.0,1,left,MISS T. Herro 29' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,29.7,Missed,,,,,,,,,,,,,,,,,,
34,PT09M14.00S,2025-01-12T03:15:32.9Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,5,5,2025-01-12T03:15:36Z,340000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT09M03.00S,2025-01-12T03:15:44.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,64.47109067017082,24.509803921568626,1610612757,5,5,2025-01-12T03:15:49Z,350000,False,-127.0,281.0,1,right,MISS A. Simons 30' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,30.9,Missed,,,,,,,,,,,,,,,,,,
36,PT09M00.00S,2025-01-12T03:15:47.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,5,5,2025-01-12T03:15:53Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,35.0,,,,,,,,,,,,,
38,PT08M57.00S,2025-01-12T03:16:10.0Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612757,5,5,2025-01-12T03:16:13Z,380000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628389]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,
39,PT08M57.00S,2025-01-12T03:16:10.0Z,1,REGULAR,steal,,[],1628389,,,1610612748,5,5,2025-01-12T03:16:13Z,390000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
40,PT08M53.00S,2025-01-12T03:16:14.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,5.863994743758213,50.0,1610612748,5,7,2025-01-12T03:16:19Z,400000,False,0.0,3.0,1,left,T. Herro running DUNK (2 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,,,,,,,,B. Adebayo,1628389.0,1.0,,,,,,,
42,PT08M40.00S,2025-01-12T03:16:27.6Z,1,REGULAR,3pt,Jump Shot,[],1631101,66.04796320630749,66.17647058823529,1610612757,5,7,2025-01-12T03:16:32Z,420000,False,81.0,267.0,1,right,MISS S. Sharpe 27' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2025-01-12T03:16:29.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,7,2025-01-12T03:16:32Z,430000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT08M26.00S,2025-01-12T03:16:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.245072273324574,39.950980392156865,1610612748,5,9,2025-01-12T03:16:47Z,440000,False,50.0,100.0,1,left,B. Adebayo 11' turnaround fadeaway Jump Shot (2 PTS) (T. Rozier 1 AST),"[1628389, 1626179]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,2.0,,,,,,,,T. Rozier,1626179.0,1.0,,,,,,,
46,PT08M14.00S,2025-01-12T03:16:53.1Z,1,REGULAR,2pt,Jump Shot,[],1630166,79.188567674113,72.05882352941177,1610612757,7,9,2025-01-12T03:16:58Z,460000,False,110.0,143.0,1,right,D. Avdija 18' pullup Jump Shot (2 PTS) (S. Sharpe 1 AST),"[1630166, 1631101]",1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,18.07,Made,2.0,,,,,,,,S. Sharpe,1631101.0,1.0,,,,,,,
48,PT07M54.00S,2025-01-12T03:17:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,8.492115637319317,43.627450980392155,1610612748,7,9,2025-01-12T03:17:18Z,480000,False,32.0,27.0,1,left,MISS T. Herro driving reverse Layup,[1629639],1610612748.0,MIA,driving reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
49,PT07M53.00S,2025-01-12T03:17:14.6Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,7,9,2025-01-12T03:17:18Z,490000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,
50,PT07M50.00S,2025-01-12T03:17:22.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,92.59198423127464,57.35294117647059,1610612757,9,9,2025-01-12T03:17:32Z,500000,False,37.0,17.0,1,right,D. Avdija running Layup (4 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.06,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2025-01-12T03:17:24.3Z,1,REGULAR,foul,personal,['1freethrow'],1629312,,,1610612757,9,9,2025-01-12T03:17:30Z,510000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Avdija 1 FT),"[1629312, 1630166]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Avdija,1630166.0,,
53,PT07M50.00S,2025-01-12T03:17:49.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630166,,,1610612757,10,9,2025-01-12T03:17:49Z,530000,False,,,0,,D. Avdija Free Throw 1 of 1 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
54,PT07M39.00S,2025-01-12T03:18:02.7Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612748,10,9,2025-01-12T03:18:07Z,540000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1642270]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Left,,,,1.0,Clingan,1642270.0,,,,,,,,,,,,,,
55,PT07M39.00S,2025-01-12T03:18:02.7Z,1,REGULAR,steal,,[],1642270,,,1610612757,10,9,2025-01-12T03:26:20Z,550000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2025-01-12T03:18:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,93.24901445466492,35.294117647058826,1610612757,10,9,2025-01-12T03:22:59Z,560000,False,-74.0,11.0,1,right,MISS S. Sharpe 7' running Layup,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2025-01-12T03:18:08.5Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,10,9,2025-01-12T03:18:23Z,570000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,
58,PT07M32.00S,2025-01-12T03:18:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,94.40999984741211,50.0,1610612757,10,9,2025-01-12T03:18:10Z,580000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
59,PT07M32.00S,2025-01-12T03:18:11.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,10,9,2025-01-12T03:18:11Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,58.0,,,,,,,,,,,,,
61,PT07M32.00S,2025-01-12T03:18:12.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,10,9,2025-01-12T03:18:15Z,610000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M32.00S,2025-01-12T03:18:12.9Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,10,9,2025-01-12T03:18:15Z,620000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M25.00S,2025-01-12T03:18:36.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631101,88.25558475689881,40.68627450980392,1610612757,10,9,2025-01-12T03:18:45Z,630000,False,-47.0,58.0,1,right,MISS S. Sharpe 7' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
64,PT07M23.00S,2025-01-12T03:18:38.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,10,9,2025-01-12T03:18:45Z,640000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
65,PT07M15.00S,2025-01-12T03:18:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628389,33.327858081471746,51.71568627450981,1610612748,10,9,2025-01-12T03:24:31Z,650000,False,-9.0,261.0,1,left,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
66,PT07M13.00S,2025-01-12T03:18:47.9Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,10,9,2025-01-12T03:18:50Z,660000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT07M05.00S,2025-01-12T03:18:56.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,94.30026281208936,47.794117647058826,1610612757,10,9,2025-01-12T03:19:00Z,670000,False,-11.0,1.0,1,right,MISS D. Avdija driving DUNK,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
68,PT07M03.00S,2025-01-12T03:18:58.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,10,9,2025-01-12T03:19:00Z,680000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,
69,PT06M53.00S,2025-01-12T03:19:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,10.068988173455978,96.07843137254902,1610612748,10,9,2025-01-12T03:19:11Z,690000,False,-230.0,42.0,1,left,MISS T. Herro 3PT - blocked,"[1629639, 1642270]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,Clingan,1642270.0
70,PT06M53.00S,2025-01-12T03:19:07.6Z,1,REGULAR,block,,[],1642270,,,1610612748,10,9,2025-01-12T03:19:10Z,700000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
71,PT06M50.00S,2025-01-12T03:19:10.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,10,9,2025-01-12T03:19:11Z,710000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,69.0,4.0,3.0,1.0,,,,,,,,,,
72,PT06M47.00S,2025-01-12T03:19:13.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629312,31.882391590013142,26.47058823529412,1610612748,10,12,2025-01-12T03:19:17Z,720000,False,118.0,247.0,1,left,H. Highsmith 27' 3PT  (6 PTS) (J. Jaquez Jr. 1 AST),"[1629312, 1631170]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,27.37,Made,6.0,,,,,,,,J. Jaquez Jr.,1631170.0,1.0,,,,,,,
74,PT06M35.00S,2025-01-12T03:19:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,94.03745072273325,57.84313725490197,1610612757,10,12,2025-01-12T03:19:30Z,740000,False,39.0,4.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
75,PT06M33.00S,2025-01-12T03:19:29.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,10,12,2025-01-12T03:19:30Z,750000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,74.0,5.0,4.0,1.0,,,,,,,,,,
76,PT06M22.00S,2025-01-12T03:19:39.6Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,10,12,2025-01-12T03:19:44Z,760000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1641739]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,,1.0,Camara,1641739.0,,,,,,,,,,,,,,
77,PT06M22.00S,2025-01-12T03:19:39.6Z,1,REGULAR,steal,,[],1641739,,,1610612757,10,12,2025-01-12T03:19:41Z,770000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M18.00S,2025-01-12T03:19:43.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,92.9862023653088,50.245098039215684,1610612757,12,12,2025-01-12T03:19:54Z,780000,False,1.0,13.0,1,right,S. Sharpe running DUNK (2 PTS) (D. Avdija 2 AST),"[1631101, 1630166]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.35,Made,2.0,,,,,,,,D. Avdija,1630166.0,2.0,,,,,,,
80,PT06M02.00S,2025-01-12T03:19:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,4.28712220762155,49.26470588235294,1610612748,12,14,2025-01-12T03:20:05Z,800000,False,4.0,-12.0,1,left,T. Rozier cutting Layup (2 PTS) (H. Highsmith 1 AST),"[1626179, 1629312]",1610612748.0,MIA,cutting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,,,,,,,,H. Highsmith,1629312.0,1.0,,,,,,,
