actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT05M15.00S,2024-12-07T03:28:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,9,20,2024-12-07T03:28:57Z,890000,False,0.0,0.0,1,right,J. Collins tip Layup (4 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
91,PT04M51.00S,2024-12-07T03:29:22.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.35676741130092,89.2156862745098,1610612757,9,20,2024-12-07T03:29:26Z,900000,False,-196.0,242.0,1,left,MISS D. Avdija 31' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,31.17,Missed,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2024-12-07T03:29:26.2Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,9,20,2024-12-07T03:29:26Z,910000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M41.00S,2024-12-07T03:29:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,90.22667542706965,45.34313725490196,1610612762,9,22,2024-12-07T03:29:45Z,920000,False,-23.0,39.0,1,right,J. Collins running Layup (6 PTS) (C. Sexton 3 AST),"[1628381, 1629012]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,,6.0,C. Sexton,1629012.0,3.0,,,,,,,,,,
95,PT04M27.00S,2024-12-07T03:29:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.521024967148489,45.83333333333333,1610612757,11,22,2024-12-07T03:29:52Z,940000,False,21.0,9.0,1,left,A. Simons driving reverse Layup (4 PTS),[1629014],1610612757.0,POR,driving reverse,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,4.0,,,,,,,,,,,,,
96,PT04M10.00S,2024-12-07T03:30:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.46714848883047,62.5,1610612762,11,22,2024-12-07T03:30:13Z,950000,False,62.0,65.0,1,right,MISS C. Sexton 9' fadeaway bank Shot,[1629012],1610612762.0,UTA,fadeaway bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,9.04,Missed,,,,,,,,,,,,,,,,,,
97,PT04M08.00S,2024-12-07T03:30:04.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,11,22,2024-12-07T03:30:13Z,960000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,,
98,PT04M00.00S,2024-12-07T03:30:12.3Z,1,REGULAR,3pt,Jump Shot,[],1641739,5.338370565045992,95.83333333333334,1610612757,11,22,2024-12-07T03:30:17Z,970000,False,-229.0,-2.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
99,PT03M57.00S,2024-12-07T03:30:15.3Z,1,REGULAR,rebound,defensive,[],1629004,,,1610612762,11,22,2024-12-07T03:30:17Z,980000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:3),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,
100,PT03M54.00S,2024-12-07T03:30:21.2Z,1,REGULAR,foul,personal,[],1641739,,,1610612762,11,22,2024-12-07T03:30:32Z,990000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1641718]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2534.0,,,,2.0,0.0,George,1641718.0,,
102,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612762,11,22,2024-12-07T03:30:44Z,1010000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],203924,,,1610612762,11,22,2024-12-07T03:30:44Z,1020000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1641739,,,1610612762,11,22,2024-12-07T03:30:44Z,1030000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,11,22,2024-12-07T03:30:44Z,1040000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,11,22,2024-12-07T03:30:44Z,1050000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1629004,,,1610612762,11,22,2024-12-07T03:30:44Z,1060000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,11,22,2024-12-07T03:30:44Z,1070000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1631200,,,1610612762,11,22,2024-12-07T03:30:44Z,1080000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1641871,,,1610612762,11,22,2024-12-07T03:30:44Z,1090000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1630625,,,1610612762,11,22,2024-12-07T03:30:44Z,1100000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1642268,,,1610612762,11,22,2024-12-07T03:30:44Z,1110000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1630695,,,1610612762,11,22,2024-12-07T03:30:44Z,1120000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,11,22,2024-12-07T03:30:44Z,1130000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M54.00S,2024-12-07T03:30:26.8Z,1,REGULAR,substitution,in,[],1630548,,,1610612762,11,22,2024-12-07T03:30:44Z,1140000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M37.00S,2024-12-07T03:31:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,87.99277266754271,62.00980392156863,1610612762,11,22,2024-12-07T03:31:12Z,1150000,False,60.0,60.0,1,right,MISS J. Juzang 8' driving floating Shot,[1630548],1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,,,,,
117,PT03M34.00S,2024-12-07T03:31:10.2Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,11,22,2024-12-07T03:31:12Z,1160000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,116.0,4.0,3.0,1.0,,,,,,,,,,,,,,
118,PT03M34.00S,2024-12-07T03:31:12.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,91.40932982917214,51.225490196078425,1610612762,11,24,2024-12-07T03:31:20Z,1170000,False,6.0,28.0,1,right,W. Kessler putback Layup (2 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,2.0,,,,,,,,,,,,,
119,PT03M34.00S,2024-12-07T03:31:15.3Z,1,REGULAR,foul,personal,['1freethrow'],1641871,,,1610612762,11,24,2024-12-07T03:31:23Z,1180000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Kessler 1 FT),"[1641871, 1631117]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Kessler,1631117.0,,
121,PT03M34.00S,2024-12-07T03:31:40.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631117,,,1610612762,11,25,2024-12-07T03:31:40Z,1200000,False,,,0,,W. Kessler Free Throw 1 of 1 (3 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
122,PT03M20.00S,2024-12-07T03:31:56.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,30.17411300919842,23.03921568627451,1610612757,14,25,2024-12-07T03:32:01Z,1210000,False,135.0,231.0,1,left,D. Avdija 26' 3PT  (3 PTS) (D. Banton 1 AST),"[1630166, 1630625]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.75,Made,,,,,3.0,D. Banton,1630625.0,1.0,,,,,,,,,,
124,PT03M00.00S,2024-12-07T03:32:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630548,82.47371879106439,4.166666666666666,1610612762,14,28,2024-12-07T03:32:19Z,1230000,False,-229.0,112.0,1,right,J. Juzang 25' 3PT  (3 PTS) (I. Collier 1 AST),"[1630548, 1642268]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,
126,PT02M51.00S,2024-12-07T03:32:27.2Z,1,REGULAR,foul,personal,[],1642268,,,1610612757,14,28,2024-12-07T03:32:39Z,1250000,False,,,0,,I. Collier personal FOUL (1 PF),"[1642268, 1629014]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627534.0,,,,1.0,0.0,Simons,1629014.0,,
128,PT02M38.00S,2024-12-07T03:32:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,6.915243101182654,54.166666666666664,1610612757,14,28,2024-12-07T03:33:03Z,1270000,False,-21.0,13.0,1,left,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
129,PT02M36.00S,2024-12-07T03:33:01.4Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,14,28,2024-12-07T03:33:03Z,1280000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT02M29.00S,2024-12-07T03:33:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630548,85.75886990801577,4.411764705882353,1610612762,14,28,2024-12-07T03:33:12Z,1290000,False,-228.0,81.0,1,right,MISS J. Juzang 24' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
131,PT02M25.00S,2024-12-07T03:33:12.3Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,14,28,2024-12-07T03:33:12Z,1300000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT02M20.00S,2024-12-07T03:33:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,8.09789750328515,46.81372549019608,1610612757,14,28,2024-12-07T03:33:23Z,1310000,False,16.0,24.0,1,left,MISS D. Banton running finger roll Layup,[1630625],1610612757.0,POR,running finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
133,PT02M18.00S,2024-12-07T03:33:18.6Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,14,28,2024-12-07T03:33:23Z,1320000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT02M05.00S,2024-12-07T03:33:32.1Z,1,REGULAR,3pt,Jump Shot,[],1630695,82.60512483574244,4.166666666666666,1610612762,14,28,2024-12-07T03:33:38Z,1330000,False,-229.0,111.0,1,right,MISS M. Potter 25' 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
135,PT02M02.00S,2024-12-07T03:33:35.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,14,28,2024-12-07T03:33:38Z,1340000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT01M55.00S,2024-12-07T03:33:41.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,24.78646517739816,13.23529411764706,1610612757,14,28,2024-12-07T03:33:46Z,1350000,False,184.0,180.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
137,PT01M54.00S,2024-12-07T03:33:42.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,28,2024-12-07T03:33:46Z,1360000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,136.0,5.0,4.0,1.0,,,,,,,,,,,,,,
138,PT01M44.00S,2024-12-07T03:33:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,92.59198423127464,54.90196078431373,1610612762,14,30,2024-12-07T03:33:57Z,1370000,False,25.0,17.0,1,right,I. Collier driving floating Jump Shot (2 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,2.0,,,,,,,,,,,,,
139,PT01M29.00S,2024-12-07T03:34:08.5Z,1,REGULAR,3pt,Jump Shot,[],1641871,33.065045992115635,35.53921568627451,1610612757,17,30,2024-12-07T03:34:12Z,1380000,False,72.0,258.0,1,left,D. Reath 26' 3PT  (3 PTS) (D. Avdija 1 AST),"[1641871, 1630166]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.82,Made,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
141,PT01M05.00S,2024-12-07T03:34:32.3Z,1,REGULAR,3pt,Jump Shot,[],1641729,92.59198423127464,94.85294117647058,1610612762,17,30,2024-12-07T03:34:37Z,1400000,False,224.0,17.0,1,right,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,22.5,Missed,,,,,,,,,,,,,,,,,,
142,PT01M03.00S,2024-12-07T03:34:34.3Z,1,REGULAR,rebound,offensive,[],1630695,,,1610612762,17,30,2024-12-07T03:34:37Z,1410000,False,,,0,,M. Potter REBOUND (Off:1 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,,,141.0,3.0,2.0,1.0,,,,,,,,,,,,,,
143,PT01M01.00S,2024-12-07T03:34:36.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630548,73.66951379763469,83.33333333333334,1610612762,17,33,2024-12-07T03:34:39Z,1420000,False,167.0,195.0,1,right,J. Juzang 25' 3PT  (6 PTS) (M. Potter 1 AST),"[1630548, 1630695]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,6.0,M. Potter,1630695.0,1.0,,,,,,,,,,
145,PT00M46.00S,2024-12-07T03:34:58.1Z,1,REGULAR,foul,personal,[],1630548,,,1610612757,17,33,2024-12-07T03:35:06Z,1440000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1629014]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Simons,1629014.0,,
147,PT00M46.00S,2024-12-07T03:35:04.2Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,17,33,2024-12-07T03:35:08Z,1460000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M46.00S,2024-12-07T03:35:04.2Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,17,33,2024-12-07T03:35:08Z,1470000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M37.80S,2024-12-07T03:35:29.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,35.69316688567674,42.40196078431372,1610612757,17,33,2024-12-07T03:35:33Z,1480000,False,38.0,283.0,1,left,MISS D. Avdija 28' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,28.55,Missed,,,,,,,,,,,,,,,,,,
150,PT00M35.50S,2024-12-07T03:35:31.8Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,17,33,2024-12-07T03:35:33Z,1490000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M25.70S,2024-12-07T03:35:43.5Z,1,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,17,33,2024-12-07T03:35:50Z,1500000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (1 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,1.0,,,,,,,,
152,PT00M07.30S,2024-12-07T03:36:15.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641871,22.552562417871222,42.8921568627451,1610612757,17,33,2024-12-07T03:36:19Z,1510000,False,36.0,159.0,1,left,MISS D. Reath 16' floating Shot,[1641871],1610612757.0,POR,floating,,,Reath,D. Reath,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
153,PT00M05.30S,2024-12-07T03:36:17.1Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,17,33,2024-12-07T03:36:17Z,1520000,False,,,0,,M. Potter REBOUND (Off:1 Def:3),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Center,,,152.0,4.0,3.0,1.0,,,,,,,,,,,,,,
154,PT00M00.00S,2024-12-07T03:36:25.2Z,1,REGULAR,period,end,[],0,,,1610612762,17,33,2024-12-07T03:36:25Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-07T03:38:29.2Z,2,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,17,33,2024-12-07T03:39:03Z,1540000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-07T03:38:29.2Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612762,17,33,2024-12-07T03:39:03Z,1550000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-07T03:39:08.7Z,2,REGULAR,period,start,[],0,,,1610612762,17,33,2024-12-07T03:39:08Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M44.00S,2024-12-07T03:39:24.0Z,2,REGULAR,2pt,Jump Shot,[],1642268,78.66294349540078,42.15686274509804,1610612762,17,33,2024-12-07T03:39:31Z,1570000,False,-39.0,148.0,1,right,MISS I. Collier 15' pullup Shot,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,15.32,Missed,,,,,,,,,,,,,,,,,,
159,PT11M40.00S,2024-12-07T03:39:28.0Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,17,33,2024-12-07T03:39:31Z,1580000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT11M28.00S,2024-12-07T03:39:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,5.732588699080158,50.49019607843137,1610612757,19,33,2024-12-07T03:39:43Z,1590000,False,-2.0,1.0,1,left,D. Reath cutting Layup (5 PTS) (D. Avdija 2 AST),"[1641871, 1630166]",1610612757.0,POR,cutting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,5.0,D. Avdija,1630166.0,2.0,,,,,,,,,,
162,PT11M15.00S,2024-12-07T03:39:52.0Z,2,REGULAR,3pt,Jump Shot,[],1630548,72.35545335085413,16.666666666666664,1610612762,19,36,2024-12-07T03:39:56Z,1610000,False,-167.0,207.0,1,right,J. Juzang 26' 3PT  (9 PTS) (I. Collier 2 AST),"[1630548, 1642268]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,9.0,I. Collier,1642268.0,2.0,,,,,,,,,,
164,PT10M53.00S,2024-12-07T03:40:14.8Z,2,REGULAR,3pt,Jump Shot,[],1631101,36.74441524310118,48.03921568627451,1610612757,19,36,2024-12-07T03:40:20Z,1630000,False,10.0,293.0,1,left,MISS S. Sharpe 29' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,29.31,Missed,,,,,,,,,,,,,,,,,,
165,PT10M49.00S,2024-12-07T03:40:18.8Z,2,REGULAR,rebound,offensive,[],1641871,,,1610612757,19,36,2024-12-07T03:40:20Z,1640000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,,,
166,PT10M47.00S,2024-12-07T03:40:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,6.258212877792378,48.529411764705884,1610612757,19,36,2024-12-07T03:40:25Z,1650000,False,7.0,6.0,1,left,MISS S. Sharpe driving Layup - blocked,"[1631101, 1630695]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,Potter,1630695.0,,,,,,
167,PT10M47.00S,2024-12-07T03:40:21.0Z,2,REGULAR,block,,[],1630695,,,1610612757,19,36,2024-12-07T03:42:18Z,1660000,False,,,0,,M. Potter BLOCK (1 BLK),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT10M44.00S,2024-12-07T03:40:24.0Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,19,36,2024-12-07T03:40:25Z,1670000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT10M42.00S,2024-12-07T03:40:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,93.11760840998686,51.470588235294116,1610612762,19,36,2024-12-07T03:40:29Z,1680000,False,7.0,12.0,1,right,MISS I. Collier running Layup,[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
170,PT10M40.00S,2024-12-07T03:40:27.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,19,36,2024-12-07T03:40:27Z,1690000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT10M35.00S,2024-12-07T03:40:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.966491458607096,49.01960784313725,1610612757,19,36,2024-12-07T03:42:21Z,1700000,False,5.0,22.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 1630695]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,Potter,1630695.0,,,,,,
