actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M13.00S,2024-11-02T02:15:29.3Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612757,2,7,2024-11-02T02:15:38Z,200000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1631114]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Williams,1631114.0,,
21,PT10M13.00S,2024-11-02T02:15:29.3Z,1,REGULAR,steal,,[],1631114,,,1610612760,2,7,2024-11-02T02:19:04Z,210000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2024-11-02T02:15:34.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631096,91.80354796320631,48.03921568627451,1610612760,2,9,2024-11-02T02:15:45Z,220000,False,-10.0,25.0,1,right,C. Holmgren running DUNK (2 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,2.64,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,
24,PT09M51.00S,2024-11-02T02:15:51.8Z,1,REGULAR,3pt,Jump Shot,[],1641739,26.49474375821288,14.705882352941178,1610612757,5,9,2024-11-02T02:15:58Z,240000,False,176.0,197.0,1,left,T. Camara 26' 3PT  (3 PTS) (D. Avdija 1 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,26.42,Made,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,
26,PT09M33.00S,2024-11-02T02:16:09.2Z,1,REGULAR,2pt,Jump Shot,[],1629652,81.42247043363994,25.49019607843137,1610612760,5,9,2024-11-02T02:16:15Z,260000,False,-123.0,122.0,1,right,MISS L. Dort 17' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,,,,,,17.3,Missed,,,,,,,,,,,,,
27,PT09M30.00S,2024-11-02T02:16:12.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,5,9,2024-11-02T02:16:15Z,270000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT09M19.00S,2024-11-02T02:16:24.0Z,1,REGULAR,3pt,Jump Shot,[],1641739,8.229303547963205,3.6764705882352944,1610612757,8,9,2024-11-02T02:16:28Z,280000,False,232.0,25.0,1,left,T. Camara 3PT  (6 PTS) (D. Ayton 1 AST),"[1641739, 1629028]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,23.29,Made,,,,,6.0,D. Ayton,1629028.0,1.0,,,,,
30,PT09M00.00S,2024-11-02T02:16:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.80354796320631,45.34313725490196,1610612760,8,11,2024-11-02T02:16:50Z,300000,False,-23.0,25.0,1,right,J. Williams driving finger roll Layup (7 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,3.38,Made,,,,,7.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
32,PT08M46.00S,2024-11-02T02:16:56.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,32.013797634691194,64.70588235294117,1610612757,8,11,2024-11-02T02:17:06Z,320000,False,-74.0,248.0,1,left,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,25.9,Missed,,,,,,,,,,,,,
33,PT08M43.00S,2024-11-02T02:16:59.8Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,8,11,2024-11-02T02:17:06Z,330000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,
34,PT08M35.00S,2024-11-02T02:17:08.0Z,1,REGULAR,3pt,Jump Shot,[],1631096,68.9388961892247,70.09803921568627,1610612760,8,11,2024-11-02T02:17:15Z,340000,False,100.0,239.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,25.97,Missed,,,,,,,,,,,,,
35,PT08M32.00S,2024-11-02T02:17:11.0Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,8,11,2024-11-02T02:17:15Z,350000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,
37,PT08M17.00S,2024-11-02T02:17:44.1Z,1,REGULAR,turnover,bad pass,[],1641739,,,1610612757,8,11,2024-11-02T02:25:22Z,370000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1631096]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Holmgren,1631096.0,,
38,PT08M17.00S,2024-11-02T02:17:44.1Z,1,REGULAR,steal,,[],1631096,,,1610612760,8,11,2024-11-02T02:17:47Z,380000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
39,PT08M17.00S,2024-11-02T02:17:48.9Z,1,REGULAR,turnover,out-of-bounds,[],1631096,,,1610612760,8,11,2024-11-02T02:18:59Z,390000,False,,,0,,C. Holmgren bad pass out-of-bounds TURNOVER (1 TO),[1631096],1610612760.0,OKC,bad pass,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,,
40,PT08M08.00S,2024-11-02T02:17:54.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,8.229303547963205,49.26470588235294,1610612757,10,11,2024-11-02T02:18:02Z,400000,False,4.0,25.0,1,left,D. Ayton DUNK (2 PTS) (D. Avdija 2 AST),"[1629028, 1630166]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,2.52,Made,,,,,2.0,D. Avdija,1630166.0,2.0,,,,,
42,PT07M57.00S,2024-11-02T02:18:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612760,10,11,2024-11-02T02:18:30Z,420000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1641739, 1628983]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,1628159.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
44,PT07M57.00S,2024-11-02T02:18:38.2Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,10,12,2024-11-02T02:18:38Z,440000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
45,PT07M57.00S,2024-11-02T02:19:00.2Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,10,13,2024-11-02T02:19:00Z,450000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
46,PT07M36.00S,2024-11-02T02:19:26.5Z,1,REGULAR,foul,personal,[],1630198,,,1610612757,10,13,2024-11-02T02:19:38Z,460000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 203924]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,202037.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
48,PT07M25.00S,2024-11-02T02:20:01.3Z,1,REGULAR,foul,offensive,[],1630166,,,1610612757,10,13,2024-11-02T02:20:14Z,480000,False,,,0,,D. Avdija offensive FOUL (1 PF),"[1630166, 1630198]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,202037.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
50,PT07M25.00S,2024-11-02T02:20:01.3Z,1,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,10,13,2024-11-02T02:20:01Z,500000,False,,,0,,D. Avdija offensive foul TURNOVER (2 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,202037.0,,,,,,,,,,,,,,,2.0,,,,
51,PT07M15.00S,2024-11-02T02:20:29.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,66.17936925098554,64.4607843137255,1610612760,10,16,2024-11-02T02:20:35Z,510000,False,72.0,265.0,1,right,I. Joe 27' 3PT  (3 PTS) (C. Holmgren 3 AST),"[1630198, 1631096]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,27.51,Made,,,,,3.0,C. Holmgren,1631096.0,3.0,,,,,
53,PT07M03.00S,2024-11-02T02:20:41.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,33.722076215505915,44.6078431372549,1610612757,10,16,2024-11-02T02:20:50Z,530000,False,27.0,264.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,26.59,Missed,,,,,,,,,,,,,
54,PT07M01.00S,2024-11-02T02:20:43.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,10,16,2024-11-02T02:20:50Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,53.0,,,,,,,,,,,,
56,PT06M49.00S,2024-11-02T02:21:02.0Z,1,REGULAR,foul,personal,[],1641739,,,1610612760,10,16,2024-11-02T02:21:12Z,560000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1628983]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,202049.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
58,PT06M49.00S,2024-11-02T02:21:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,16,2024-11-02T02:21:15Z,580000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M49.00S,2024-11-02T02:23:57.9Z,1,REGULAR,substitution,out,[],1641739,,,1610612760,10,16,2024-11-02T02:24:17Z,600000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M49.00S,2024-11-02T02:23:57.9Z,1,REGULAR,substitution,in,[],1630703,,,1610612760,10,16,2024-11-02T02:24:17Z,610000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M36.00S,2024-11-02T02:24:46.2Z,1,REGULAR,3pt,Jump Shot,[],1628983,69.59592641261499,76.22549019607843,1610612760,10,16,2024-11-02T02:24:55Z,620000,False,131.0,233.0,1,right,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,26.76,Missed,,,,,,,,,,,,,
63,PT06M34.00S,2024-11-02T02:24:48.2Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,10,16,2024-11-02T02:24:50Z,630000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,
64,PT06M25.00S,2024-11-02T02:24:57.8Z,1,REGULAR,3pt,Jump Shot,[],1630703,33.85348226018397,52.450980392156865,1610612757,10,16,2024-11-02T02:25:02Z,640000,False,-12.0,266.0,1,left,MISS S. Henderson 26' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,26.6,Missed,,,,,,,,,,,,,
65,PT06M22.00S,2024-11-02T02:25:00.8Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,10,16,2024-11-02T02:25:02Z,650000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,,
66,PT06M17.00S,2024-11-02T02:25:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630166,16.113666228646515,50.245098039215684,1610612757,10,16,2024-11-02T02:25:17Z,660000,False,-1.0,99.0,1,left,MISS D. Avdija 9' turnaround Shot,[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.9,Missed,,,,,,,,,,,,,
67,PT06M11.00S,2024-11-02T02:25:12.6Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,10,16,2024-11-02T02:25:17Z,670000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,66.0,3.0,3.0,0.0,,,,,,,,,
68,PT06M03.00S,2024-11-02T02:25:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.9060446780552,52.69607843137255,1610612760,10,16,2024-11-02T02:25:24Z,680000,False,13.0,5.0,1,right,MISS L. Dort driving reverse Layup,[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,1.43,Missed,,,,,,,,,,,,,
69,PT06M01.00S,2024-11-02T02:25:21.3Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,10,16,2024-11-02T02:25:24Z,690000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,
70,PT05M59.00S,2024-11-02T02:25:25.7Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612757,10,16,2024-11-02T02:25:43Z,700000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Grant 2 FT),"[1631096, 203924]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,202049.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
72,PT05M59.00S,2024-11-02T02:25:52.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,11,16,2024-11-02T02:25:52Z,720000,False,,,0,,J. Grant Free Throw 1 of 2 (3 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
73,PT05M59.00S,2024-11-02T02:26:08.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,12,16,2024-11-02T02:26:08Z,730000,False,,,0,,J. Grant Free Throw 2 of 2 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
74,PT05M47.00S,2024-11-02T02:26:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,91.27792378449409,57.59803921568627,1610612760,12,18,2024-11-02T02:26:33Z,740000,False,38.0,29.0,1,right,J. Williams turnaround fadeaway bank Jump Shot (9 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway bank,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.81,Made,,,,,9.0,,,,,,,,
75,PT05M27.00S,2024-11-02T02:26:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.017739816031538,46.07843137254902,1610612757,14,18,2024-11-02T02:26:48Z,750000,False,20.0,32.0,1,left,D. Avdija driving finger roll Layup (2 PTS) (A. Simons 1 AST),"[1630166, 1629014]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,3.78,Made,,,,,2.0,A. Simons,1629014.0,1.0,,,,,
77,PT05M14.00S,2024-11-02T02:26:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628983,70.38436268068331,73.77450980392157,1610612760,14,18,2024-11-02T02:27:01Z,770000,False,119.0,226.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,25.53,Missed,,,,,,,,,,,,,
78,PT05M13.00S,2024-11-02T02:26:54.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,14,18,2024-11-02T02:27:01Z,780000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,77.0,,,,,,,,,,,,
80,PT05M13.00S,2024-11-02T02:27:00.6Z,1,REGULAR,substitution,out,[],1631114,,,1610612757,14,18,2024-11-02T02:27:06Z,800000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2024-11-02T02:27:00.6Z,1,REGULAR,substitution,in,[],1642349,,,1610612757,14,18,2024-11-02T02:27:06Z,810000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2024-11-02T02:27:24.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,30.699737187910642,15.441176470588236,1610612757,14,18,2024-11-02T02:27:28Z,820000,False,173.0,236.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,29.26,Missed,,,,,,,,,,,,,
83,PT04M56.00S,2024-11-02T02:27:28.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,14,18,2024-11-02T02:27:28Z,830000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,
84,PT04M39.00S,2024-11-02T02:27:44.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,65.78515111695138,58.333333333333336,1610612760,14,21,2024-11-02T02:27:49Z,840000,False,42.0,269.0,1,right,L. Dort 27' 3PT  (3 PTS) (I. Joe 1 AST),"[1629652, 1630198]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,27.23,Made,,,,,3.0,I. Joe,1630198.0,1.0,,,,,
86,PT04M25.00S,2024-11-02T02:27:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,10.726018396846255,46.07843137254902,1610612757,14,21,2024-11-02T02:28:08Z,860000,False,20.0,48.0,1,left,MISS D. Avdija driving floating bank Shot,[1630166],1610612757.0,POR,driving floating bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.21,Missed,,,,,,,,,,,,,
87,PT04M22.00S,2024-11-02T02:28:02.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,21,2024-11-02T02:28:08Z,870000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,
88,PT04M19.00S,2024-11-02T02:28:04.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,77.87450722733246,91.42156862745098,1610612760,14,24,2024-11-02T02:28:15Z,880000,False,207.0,155.0,1,right,I. Joe 25' 3PT running (6 PTS) (L. Dort 1 AST),"[1630198, 1629652]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,25.9,Made,,,,,6.0,L. Dort,1629652.0,1.0,,,,,
90,PT03M55.00S,2024-11-02T02:28:29.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,22.28975032851511,93.13725490196079,1610612757,14,24,2024-11-02T02:28:34Z,900000,False,-216.0,157.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,26.68,Missed,,,,,,,,,,,,,
91,PT03M51.00S,2024-11-02T02:28:32.0Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,24,2024-11-02T02:28:32Z,910000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,
