actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-29T03:12:10.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-29T03:12:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-29T03:12:13.2Z,1,REGULAR,jumpball,recovered,[],203915,,,1610612742,0,0,2024-12-29T03:12:13Z,40000,False,,,0,,Jump Ball D. Gafford vs. D. Ayton: Tip to S. Dinwiddie,"[203915, 1629655, 1629028]",1610612742.0,DAL,startperiod,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Gafford,1629655.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-12-29T03:12:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,5.601182654402102,54.90196078431373,1610612742,0,0,2024-12-29T03:12:32Z,70000,False,-25.0,0.0,1,left,MISS D. Gafford turnaround fadeaway bank Shot,[1629655],1610612742.0,DAL,turnaround fadeaway bank,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-12-29T03:12:29.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,0,2024-12-29T03:15:15Z,80000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2024-12-29T03:12:35.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629028,76.95466491458606,49.754901960784316,1610612757,2,0,2024-12-29T03:12:41Z,90000,False,-1.0,164.0,1,right,D. Ayton 16' running Jump Shot (2 PTS) (D. Avdija 1 AST),"[1629028, 1630166]",1610612757.0,POR,running,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.41,Made,,,,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
11,PT11M16.00S,2024-12-29T03:12:53.7Z,1,REGULAR,2pt,Jump Shot,[],203915,6.1268068331143235,66.91176470588235,1610612742,2,2,2024-12-29T03:12:59Z,110000,False,-85.0,5.0,1,left,S. Dinwiddie 8' pullup Jump Shot (2 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,8.48,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M50.00S,2024-12-29T03:13:19.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,93.64323258869908,45.34313725490196,1610612757,2,2,2024-12-29T03:13:24Z,120000,False,-23.0,7.0,1,right,MISS D. Ayton driving Hook,[1629028],1610612757.0,POR,driving,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2024-12-29T03:13:21.6Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,2,2,2024-12-29T03:13:24Z,130000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT10M48.00S,2024-12-29T03:13:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.40999984741211,50.0,1610612757,4,2,2024-12-29T03:13:21Z,140000,False,0.0,0.0,1,right,D. Avdija tip Layup (2 PTS),[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M30.00S,2024-12-29T03:13:39.0Z,1,REGULAR,3pt,Jump Shot,[],202691,17.296320630749015,94.11764705882352,1610612742,4,2,2024-12-29T03:13:43Z,150000,False,-221.0,110.0,1,left,MISS K. Thompson 24' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
16,PT10M29.00S,2024-12-29T03:13:40.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,4,2,2024-12-29T03:13:43Z,160000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M18.00S,2024-12-29T03:13:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,85.89027595269383,94.36274509803921,1610612757,4,2,2024-12-29T03:13:55Z,170000,False,222.0,80.0,1,right,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
18,PT10M16.00S,2024-12-29T03:13:53.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,4,2,2024-12-29T03:13:55Z,180000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M11.00S,2024-12-29T03:13:59.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,30.17411300919842,24.509803921568626,1610612742,4,2,2024-12-29T03:14:06Z,190000,False,127.0,231.0,1,left,MISS S. Dinwiddie 26' running 3PT,[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
