actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-07T03:13:26.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-07T03:13:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-07T03:13:29.0Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,0,0,2025-02-07T03:13:29Z,40000,False,,,0,,Jump Ball D. Ayton vs. D. Sabonis: Tip to D. Avdija,"[1630166, 1629028, 1627734]",1610612757.0,POR,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Ayton,1629028.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2025-02-07T03:13:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,94.1688567674113,53.92156862745098,1610612757,2,0,2025-02-07T03:13:59Z,70000,False,20.0,2.0,1,right,D. Ayton floating Jump Shot (2 PTS) (T. Camara 1 AST),"[1629028, 1641739]",1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2025-02-07T03:14:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,24.129434954007884,87.74509803921569,1610612758,2,3,2025-02-07T03:14:13Z,90000,False,-189.0,174.0,1,left,M. Monk 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.69,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
11,PT11M02.00S,2025-02-07T03:14:23.3Z,1,REGULAR,3pt,Jump Shot,[],1641739,81.553876478318,91.42156862745098,1610612757,2,3,2025-02-07T03:14:26Z,110000,False,207.0,121.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,23.98,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2025-02-07T03:14:25.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,2,3,2025-02-07T03:14:26Z,120000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M54.00S,2025-02-07T03:14:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,5.075558475689881,47.794117647058826,1610612758,2,5,2025-02-07T03:14:36Z,130000,False,11.0,-5.0,1,left,Z. LaVine running Layup (2 PTS),[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.2,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M38.00S,2025-02-07T03:14:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612757,2,5,2025-02-07T03:14:55Z,140000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631099, 1630166]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,1.0,0.0,Avdija,1630166.0,,,,,
16,PT10M38.00S,2025-02-07T03:15:21.1Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,2,5,2025-02-07T03:15:21Z,160000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M38.00S,2025-02-07T03:15:21.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,2,5,2025-02-07T03:15:21Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,
18,PT10M38.00S,2025-02-07T03:15:34.1Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,3,5,2025-02-07T03:15:34Z,180000,False,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
