actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
27,PT09M16.00S,2025-04-13T19:47:05.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642270,95.0886990801577,46.81372549019608,1610612757,7,0,2025-04-13T19:47:16Z,270000,False,-16.0,-6.0,1,right,D. Clingan running Layup (2 PTS) (D. Banton 1 AST),"[1642270, 1630625]",1610612757.0,POR,running,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,2.0,D. Banton,1630625.0,1.0,,,,,,,,,,
29,PT09M16.00S,2025-04-13T19:47:07.9Z,1,REGULAR,foul,personal,['1freethrow'],202693,,,1610612757,7,0,2025-04-13T19:47:19Z,290000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Clingan 1 FT),"[202693, 1642270]",1610612747.0,LAL,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Clingan,1642270.0
31,PT09M16.00S,2025-04-13T19:47:27.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1642270,,,1610612757,7,0,2025-04-13T19:47:42Z,310000,False,,,0,,MISS D. Clingan Free Throw 1 of 1,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2025-04-13T19:47:29.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,7,0,2025-04-13T19:49:10Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,
34,PT09M14.00S,2025-04-13T19:47:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,7,0,2025-04-13T19:49:10Z,340000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M11.00S,2025-04-13T19:50:37.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631200,90.40735873850197,53.53094362745098,1610612757,9,0,2025-04-13T19:50:54Z,360000,False,18.0,38.0,1,right,K. Murray driving DUNK (2 PTS),[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,2.0,,,,,,,,,,,,,
40,PT08M50.00S,2025-04-13T19:50:57.4Z,1,REGULAR,2pt,Jump Shot,[],202693,15.062417871222076,80.88235294117648,1610612747,9,2,2025-04-13T19:51:14Z,370000,False,-154.0,89.0,1,left,M. Morris 17' Jump Shot (2 PTS) (B. James 1 AST),"[202693, 1642355]",1610612747.0,LAL,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left,17.83,Made,,,,,2.0,B. James,1642355.0,1.0,,,,,,,,,,
41,PT08M41.00S,2025-04-13T19:51:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,92.3784494086728,38.21231617647059,1610612757,9,2,2025-04-13T19:51:38Z,380000,False,-59.0,19.0,1,right,MISS M. Thybulle 6' driving Layup,[1629680],1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
42,PT08M39.00S,2025-04-13T19:51:11.0Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612757,9,2,2025-04-13T19:51:38Z,390000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M37.00S,2025-04-13T19:51:12.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629680,92.64126149802891,39.68290441176471,1610612757,11,2,2025-04-13T19:51:46Z,400000,False,-52.0,17.0,1,right,M. Thybulle Hook (2 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M37.00S,2025-04-13T19:51:14.0Z,1,REGULAR,foul,personal,['1freethrow'],203458,,,1610612757,11,2,2025-04-13T19:51:51Z,410000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Thybulle 1 FT),"[203458, 1629680]",1610612747.0,LAL,shooting,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Thybulle,1629680.0
46,PT08M37.00S,2025-04-13T19:51:33.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629680,,,1610612757,11,2,2025-04-13T19:51:38Z,430000,False,,,0,,MISS M. Thybulle Free Throw 1 of 1,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M36.00S,2025-04-13T19:51:34.8Z,1,REGULAR,rebound,defensive,[],202693,,,1610612747,11,2,2025-04-13T19:51:58Z,440000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[202693],1610612747.0,LAL,,,,Morris,M. Morris,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M19.00S,2025-04-13T19:51:52.4Z,1,REGULAR,3pt,Jump Shot,[],203458,34.11834756898817,55.10110294117647,1610612747,11,2,2025-04-13T19:52:22Z,450000,False,-26.0,268.0,1,left,MISS A. Len 26' bank 3PT,[203458],1610612747.0,LAL,bank,,,Len,A. Len,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
49,PT08M17.00S,2025-04-13T19:51:54.4Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,11,2,2025-04-13T19:52:22Z,460000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M55.00S,2025-04-13T19:52:17.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631200,89.09329829172142,43.114276960784316,1610612757,11,2,2025-04-13T19:52:46Z,470000,False,-34.0,50.0,1,right,MISS K. Murray 6' driving bank Hook,[1631200],1610612757.0,POR,driving bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2025-04-13T19:52:19.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,11,2,2025-04-13T19:52:46Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,,,,,,,,,,,,,,,,,
52,PT07M53.00S,2025-04-13T19:52:20.3Z,1,REGULAR,foul,personal,[],202693,,,1610612757,11,2,2025-04-13T19:52:57Z,490000,False,,,0,,M. Morris loose ball personal FOUL (2 PF),"[202693, 1642270]",1610612747.0,LAL,loose ball,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Clingan,1642270.0
54,PT07M44.00S,2025-04-13T19:52:48.9Z,1,REGULAR,foul,personal,['2freethrow'],203458,,,1610612757,11,2,2025-04-13T19:53:16Z,510000,False,,,0,,A. Len shooting personal FOUL (2 PF) (Thybulle 2 FT),"[203458, 1629680]",1610612747.0,LAL,shooting,,,Len,A. Len,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Thybulle,1629680.0
56,PT07M44.00S,2025-04-13T19:53:11.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629680,,,1610612757,11,2,2025-04-13T19:53:27Z,530000,False,,,0,,MISS M. Thybulle Free Throw 1 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M44.00S,2025-04-13T19:53:11.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,11,2,2025-04-13T19:53:27Z,540000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,
58,PT07M44.00S,2025-04-13T19:53:11.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629680,,,1610612757,11,2,2025-04-13T19:53:27Z,550000,False,,,0,,MISS M. Thybulle Free Throw 2 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT07M43.00S,2025-04-13T19:53:12.8Z,1,REGULAR,rebound,defensive,[],1642261,,,1610612747,11,2,2025-04-13T19:53:35Z,560000,False,,,0,,D. Knecht REBOUND (Off:0 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M29.00S,2025-04-13T19:53:40.9Z,1,REGULAR,3pt,Jump Shot,[],1642355,33.98488830486202,26.715686274509803,1610612747,11,2,2025-04-13T19:54:02Z,570000,False,116.0,267.0,1,left,MISS B. James 29' pullup 3PT,[1642355],1610612747.0,LAL,pullup,,,James,B. James,,,,,Above the Break 3,24+ Right Center,29.13,Missed,,,,,,,,,,,,,,,,,,
61,PT07M27.00S,2025-04-13T19:53:42.9Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,11,2,2025-04-13T19:54:02Z,580000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT07M22.00S,2025-04-13T19:53:47.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631200,89.61892247043365,40.728400735294116,1610612757,13,2,2025-04-13T19:54:12Z,590000,False,-46.0,45.0,1,right,K. Murray 6' running Layup (4 PTS),[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,,,,,4.0,,,,,,,,,,,,,
63,PT07M12.00S,2025-04-13T19:54:01.3Z,1,REGULAR,foul,personal,[],1630625,,,1610612747,13,2,2025-04-13T19:54:23Z,600000,False,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 1642261]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Knecht,1642261.0
65,PT07M06.00S,2025-04-13T19:54:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202693,16.162943495400782,63.06295955882353,1610612747,13,4,2025-04-13T19:54:49Z,620000,False,-65.0,99.0,1,left,M. Morris 11' pullup Jump Shot (4 PTS),[202693],1610612747.0,LAL,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Left,11.89,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M45.00S,2025-04-13T19:54:51.0Z,1,REGULAR,3pt,Jump Shot,[],1629680,67.96361695137976,71.30055147058823,1610612757,13,4,2025-04-13T19:55:20Z,630000,False,107.0,249.0,1,right,MISS M. Thybulle 27' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
67,PT06M38.00S,2025-04-13T19:54:58.0Z,1,REGULAR,rebound,defensive,[],1642355,,,1610612747,13,4,2025-04-13T19:55:20Z,640000,False,,,0,,B. James REBOUND (Off:0 Def:1),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Right Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M33.00S,2025-04-13T19:55:02.7Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612747,13,4,2025-04-13T19:55:30Z,650000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Knecht 2 FT),"[1642270, 1642261]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Knecht,1642261.0
70,PT06M33.00S,2025-04-13T19:55:27.2Z,1,REGULAR,freethrow,1 of 2,[],1642261,,,1610612747,13,5,2025-04-13T19:57:26Z,670000,False,,,0,,D. Knecht Free Throw 1 of 2 (1 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
75,PT06M33.00S,2025-04-13T19:55:27.2Z,1,REGULAR,freethrow,2 of 2,[],1642261,,,1610612747,13,6,2025-04-13T19:57:26Z,675000,False,,,0,,D. Knecht Free Throw 2 of 2 (2 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
71,PT06M33.00S,2025-04-13T19:55:28.2Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,13,6,2025-04-13T19:57:26Z,680000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2025-04-13T19:55:28.2Z,1,REGULAR,substitution,out,[],1642355,,,1610612757,13,6,2025-04-13T19:57:26Z,690000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-04-13T19:55:28.2Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,13,6,2025-04-13T19:57:26Z,700000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2025-04-13T19:55:28.2Z,1,REGULAR,substitution,in,[],1630692,,,1610612757,13,6,2025-04-13T19:57:26Z,710000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M21.00S,2025-04-13T19:56:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,89.61892247043365,41.42539828431373,1610612757,13,6,2025-04-13T19:57:00Z,715000,False,-43.0,45.0,1,right,MISS D. Banton 6' driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
77,PT06M18.00S,2025-04-13T19:56:06.8Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612757,13,6,2025-04-13T19:57:00Z,717500,False,,,0,,D. Banton REBOUND (Off:1 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT06M16.00S,2025-04-13T19:56:10.0Z,1,REGULAR,turnover,bad pass,[],1630625,,,1610612757,13,6,2025-04-13T19:57:59Z,750000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1630692]",1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Goodwin,1630692.0,,,,,,,
79,PT06M16.00S,2025-04-13T19:56:10.0Z,1,REGULAR,steal,,[],1630692,,,1610612747,13,6,2025-04-13T19:56:11Z,760000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT06M08.00S,2025-04-13T19:56:15.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629003,31.73455978975032,71.05545343137256,1610612747,13,9,2025-04-13T19:58:10Z,770000,False,-105.0,246.0,1,left,S. Milton 26' 3PT running (3 PTS) (M. Morris 1 AST),"[1629003, 202693]",1610612747.0,LAL,running,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,3.0,M. Morris,202693.0,1.0,,,,,,,,,,
82,PT05M52.00S,2025-04-13T19:56:33.3Z,1,REGULAR,3pt,Jump Shot,[],1630625,70.15440210249672,79.63388480392157,1610612757,13,9,2025-04-13T19:58:32Z,790000,False,148.0,228.0,1,right,MISS D. Banton 27' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2025-04-13T19:56:36.3Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,13,9,2025-04-13T19:58:32Z,800000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,82.0,2.0,1.0,1.0,,,,,,,,,,,,,,
84,PT05M47.00S,2025-04-13T19:56:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,93.16688567674113,60.79580269607843,1610612757,13,9,2025-04-13T19:58:57Z,810000,False,54.0,12.0,1,right,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
85,PT05M47.00S,2025-04-13T19:56:37.7Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,13,9,2025-04-13T19:58:57Z,820000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,84.0,3.0,2.0,1.0,,,,,,,,,,,,,,
