actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M51.00S,2024-11-13T03:13:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,94.82588699080158,50.98039215686274,1610612750,3,2,2024-11-13T03:13:11Z,160000,False,5.0,-4.0,1,right,J. McDaniels reverse Layup (2 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,2.0,R. Gobert,203497.0,1.0,,,,,,,,
18,PT10M34.00S,2024-11-13T03:13:22.0Z,1,REGULAR,3pt,Jump Shot,[],1642270,32.53942181340342,55.392156862745104,1610612757,3,2,2024-11-13T03:13:26Z,180000,False,-27.0,253.0,1,left,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2024-11-13T03:13:25.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,3,2,2024-11-13T03:13:26Z,190000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,
20,PT10M17.00S,2024-11-13T03:13:39.1Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612750,3,2,2024-11-13T03:13:43Z,200000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1642270]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Clingan,1642270.0,,,,,
21,PT10M17.00S,2024-11-13T03:13:39.1Z,1,REGULAR,steal,,[],1642270,,,1610612757,3,2,2024-11-13T03:13:40Z,210000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2024-11-13T03:13:48.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,33.327858081471746,23.03921568627451,1610612757,3,2,2024-11-13T03:13:54Z,220000,False,135.0,261.0,1,left,MISS A. Simons 29' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,29.36,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2024-11-13T03:13:51.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,3,2,2024-11-13T03:13:59Z,230000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
24,PT10M00.00S,2024-11-13T03:13:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,93.9060446780552,50.98039215686274,1610612750,3,4,2024-11-13T03:14:02Z,240000,False,5.0,5.0,1,right,J. McDaniels running Layup (4 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,4.0,,,,,,,,,,,
25,PT09M38.00S,2024-11-13T03:14:17.9Z,1,REGULAR,3pt,Jump Shot,[],203924,18.347568988173457,94.6078431372549,1610612757,3,4,2024-11-13T03:14:23Z,250000,False,-223.0,120.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
26,PT09M35.00S,2024-11-13T03:14:20.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,3,4,2024-11-13T03:14:23Z,260000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M25.00S,2024-11-13T03:14:30.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,82.7365308804205,74.75490196078431,1610612750,3,4,2024-11-13T03:14:35Z,270000,False,124.0,110.0,1,right,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,16.55,Missed,,,,,,,,,,,,,,,,,,
28,PT09M23.00S,2024-11-13T03:14:32.5Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,3,4,2024-11-13T03:14:35Z,280000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,
29,PT09M15.00S,2024-11-13T03:14:41.0Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,3,4,2024-11-13T03:14:44Z,290000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 203497]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,
30,PT09M15.00S,2024-11-13T03:14:41.0Z,1,REGULAR,steal,,[],203497,,,1610612750,3,4,2024-11-13T03:14:42Z,300000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
31,PT09M06.00S,2024-11-13T03:14:49.7Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,3,4,2024-11-13T03:14:54Z,310000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1641739]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Camara,1641739.0,,,,,
32,PT09M06.00S,2024-11-13T03:14:49.7Z,1,REGULAR,steal,,[],1641739,,,1610612757,3,4,2024-11-13T03:14:51Z,320000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M01.00S,2024-11-13T03:14:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,7.703679369250986,47.05882352941176,1610612757,3,4,2024-11-13T03:14:58Z,330000,False,15.0,20.0,1,left,MISS S. Sharpe running Layup - blocked,"[1631101, 1630162]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.47,Missed,Edwards,1630162.0,,,,,,,,,,,,,,,,
34,PT09M01.00S,2024-11-13T03:14:54.8Z,1,REGULAR,block,,[],1630162,,,1610612757,3,4,2024-11-13T03:14:56Z,340000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2024-11-13T03:14:56.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,3,4,2024-11-13T03:14:58Z,350000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT08M56.00S,2024-11-13T03:15:05.6Z,1,REGULAR,foul,offensive,[],203944,,,1610612750,3,4,2024-11-13T03:15:19Z,360000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1641739]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Camara,1641739.0
38,PT08M56.00S,2024-11-13T03:15:05.6Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612750,3,4,2024-11-13T03:15:05Z,380000,False,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,1628951.0,,,,
40,PT08M41.00S,2024-11-13T03:15:53.8Z,1,REGULAR,foul,personal,[],1630162,,,1610612757,3,4,2024-11-13T03:16:01Z,400000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 203924]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Grant,203924.0
42,PT08M34.00S,2024-11-13T03:16:13.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,18.873193166885677,38.23529411764706,1610612757,5,4,2024-11-13T03:16:17Z,420000,False,59.0,125.0,1,left,A. Simons 13' driving floating Jump Shot (2 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,13.8,Made,,,,,,,2.0,,,,,,,,,,,
45,PT08M05.00S,2024-11-13T03:16:55.5Z,1,REGULAR,2pt,Jump Shot,[],203944,94.1688567674113,70.34313725490196,1610612750,5,6,2024-11-13T03:17:05Z,450000,False,102.0,2.0,1,right,J. Randle 10' pullup bank Jump Shot (2 PTS) (M. Conley 1 AST),"[203944, 201144]",1610612750.0,MIN,pullup bank,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,10.17,Made,,,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,
47,PT08M00.00S,2024-11-13T03:17:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,9.411957950065702,50.98039215686274,1610612757,5,6,2024-11-13T03:17:15Z,470000,False,-5.0,36.0,1,left,MISS S. Sharpe driving Layup - blocked,"[1631101, 1630183]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.63,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,
48,PT08M00.00S,2024-11-13T03:17:01.0Z,1,REGULAR,block,,[],1630183,,,1610612757,5,6,2024-11-13T03:17:03Z,480000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M00.00S,2024-11-13T03:17:01.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,5,6,2024-11-13T03:18:42Z,490000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,
50,PT07M46.00S,2024-11-13T03:17:14.5Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,5,6,2024-11-13T03:17:18Z,500000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1641739]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,Camara,1641739.0,,,,,
51,PT07M46.00S,2024-11-13T03:17:14.5Z,1,REGULAR,steal,,[],1641739,,,1610612757,5,6,2024-11-13T03:17:15Z,510000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2024-11-13T03:17:22.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641739,8.229303547963205,57.59803921568627,1610612757,5,6,2024-11-13T03:23:40Z,520000,False,-38.0,25.0,1,left,MISS T. Camara driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2024-11-13T03:17:23.8Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,5,6,2024-11-13T03:22:51Z,530000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,
76,PT07M37.00S,2024-11-13T03:17:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642270,6.8823915900131425,49.26470588235294,1610612757,5,6,2024-11-13T03:22:39Z,535000,False,4.0,12.0,1,left,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
77,PT07M36.00S,2024-11-13T03:17:31.8Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,5,6,2024-11-13T03:23:00Z,537500,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,
54,PT07M21.00S,2024-11-13T03:17:38.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,79.31997371879106,71.07843137254902,1610612750,5,8,2024-11-13T03:17:46Z,540000,False,105.0,142.0,1,right,A. Edwards 17' turnaround Jump Shot (2 PTS),[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,17.68,Made,,,,,,,2.0,,,,,,,,,,,
55,PT07M07.00S,2024-11-13T03:17:53.4Z,1,REGULAR,2pt,Jump Shot,[],1631101,20.71287779237845,59.31372549019608,1610612757,7,8,2024-11-13T03:17:59Z,550000,False,-47.0,142.0,1,left,S. Sharpe 14' pullup Jump Shot (2 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,14.96,Made,,,,,,,2.0,,,,,,,,,,,
56,PT06M55.00S,2024-11-13T03:18:05.7Z,1,REGULAR,3pt,Jump Shot,[],203944,85.10183968462549,4.6568627450980395,1610612750,7,8,2024-11-13T03:18:22Z,560000,False,-227.0,88.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,24.3,Missed,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2024-11-13T03:18:05.7Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,7,8,2024-11-13T03:18:22Z,570000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT06M55.00S,2024-11-13T03:18:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,7,8,2024-11-13T03:18:10Z,580000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2024-11-13T03:18:58.3Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,7,8,2024-11-13T03:20:44Z,590000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M55.00S,2024-11-13T03:18:58.3Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,7,8,2024-11-13T03:20:44Z,600000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M33.00S,2024-11-13T03:21:23.1Z,1,REGULAR,3pt,Jump Shot,[],203924,8.754927726675426,94.85294117647058,1610612757,10,8,2024-11-13T03:21:27Z,610000,False,-224.0,30.0,1,left,J. Grant 3PT  (3 PTS) (S. Henderson 1 AST),"[203924, 1630703]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,22.63,Made,,,,,,,3.0,S. Henderson,1630703.0,1.0,,,,,,,,
63,PT06M19.00S,2024-11-13T03:21:38.4Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,10,8,2024-11-13T03:21:43Z,630000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1631101]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Sharpe,1631101.0,,,,,
64,PT06M19.00S,2024-11-13T03:21:38.4Z,1,REGULAR,steal,,[],1631101,,,1610612757,10,8,2024-11-13T03:21:40Z,640000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2024-11-13T03:21:41.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,5.469776609724048,51.225490196078425,1610612757,10,8,2024-11-13T03:21:49Z,650000,False,-6.0,-1.0,1,left,MISS S. Sharpe running DUNK,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.62,Missed,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2024-11-13T03:21:43.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,10,8,2024-11-13T03:21:43Z,660000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,
67,PT05M59.00S,2024-11-13T03:22:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612750,10,8,2024-11-13T03:22:10Z,670000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Randle 2 FT),"[1631101, 203944]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Randle,203944.0
69,PT05M59.00S,2024-11-13T03:22:29.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,10,9,2024-11-13T03:22:29Z,690000,False,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
70,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,out,[],1642270,,,1610612750,10,9,2024-11-13T03:22:37Z,700000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,out,[],201144,,,1610612750,10,9,2024-11-13T03:22:37Z,710000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,out,[],203497,,,1610612750,10,9,2024-11-13T03:22:37Z,720000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,in,[],1629057,,,1610612750,10,9,2024-11-13T03:22:37Z,730000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612750,10,9,2024-11-13T03:22:37Z,740000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2024-11-13T03:22:30.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,10,9,2024-11-13T03:22:37Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M59.00S,2024-11-13T03:22:57.5Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,10,10,2024-11-13T03:22:57Z,760000,False,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
79,PT05M43.00S,2024-11-13T03:23:13.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.995400788436268,50.73529411764706,1610612757,12,10,2024-11-13T03:23:17Z,770000,False,-4.0,4.0,1,left,R. Williams III DUNK (2 PTS) (J. Grant 1 AST),"[1629057, 203924]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,2.0,J. Grant,203924.0,1.0,,,,,,,,
81,PT05M32.00S,2024-11-13T03:23:24.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.41327201051249,17.401960784313726,1610612750,12,10,2024-11-13T03:23:29Z,790000,False,-163.0,244.0,1,right,MISS A. Edwards 29' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,29.38,Missed,,,,,,,,,,,,,,,,,,
82,PT05M30.00S,2024-11-13T03:23:26.6Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,12,10,2024-11-13T03:23:29Z,800000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,
83,PT05M24.00S,2024-11-13T03:23:32.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630703,31.488173455978973,27.941176470588236,1610612757,15,10,2024-11-13T03:23:39Z,810000,False,110.0,243.0,1,left,S. Henderson 26' 3PT running pullup (3 PTS) (T. Camara 1 AST),"[1630703, 1641739]",1610612757.0,POR,running pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.73,Made,,,,,,,3.0,T. Camara,1641739.0,1.0,,,,,,,,
