actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
185,PT08M51.00S,2025-03-20T02:47:22.7Z,2,REGULAR,steal,,[],1629723,,,1610612763,47,39,2025-03-20T02:47:25Z,1840000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
186,PT08M44.00S,2025-03-20T02:47:29.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628991,68.28186596583443,63.48039215686274,1610612763,47,39,2025-03-20T02:47:36Z,1850000,False,67.0,246.0,1,right,MISS J. Jackson Jr. 25' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,25.48,Missed,,,,,,,,,,,,,,,,
187,PT08M40.00S,2025-03-20T02:47:33.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,47,39,2025-03-20T02:47:36Z,1860000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,
188,PT08M27.00S,2025-03-20T02:47:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,18.873193166885677,59.068627450980394,1610612757,47,39,2025-03-20T02:47:50Z,1870000,False,-45.0,125.0,1,left,MISS A. Simons 13' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,13.29,Missed,,,,,,,,,,,,,,,,
189,PT08M25.00S,2025-03-20T02:47:47.5Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,47,39,2025-03-20T02:47:50Z,1880000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,
190,PT08M16.00S,2025-03-20T02:47:57.2Z,2,REGULAR,2pt,Jump Shot,[],1628991,79.58278580814718,43.38235294117647,1610612763,47,41,2025-03-20T02:48:03Z,1890000,False,-33.0,139.0,1,right,J. Jackson Jr. 14' driving floating Jump Shot (9 PTS) (J. Konchar 1 AST),"[1628991, 1629723]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,14.33,Made,9.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,
192,PT08M04.00S,2025-03-20T02:48:12.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,8.754927726675426,49.01960784313725,1610612757,49,41,2025-03-20T02:48:18Z,1910000,False,5.0,30.0,1,left,D. Avdija driving DUNK (12 PTS) (S. Sharpe 3 AST),"[1630166, 1631101]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,3.02,Made,12.0,S. Sharpe,1631101.0,3.0,,,,,,,,,,,,
194,PT08M04.00S,2025-03-20T02:48:14.4Z,2,REGULAR,foul,personal,['1freethrow'],1630590,,,1610612757,49,41,2025-03-20T02:48:23Z,1930000,False,,,0,,S. Pippen Jr. shooting personal FOUL (2 PF) (Avdija 1 FT),"[1630590, 1630166]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,2.0,0.0,Avdija,1630166.0,,,,
196,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,49,41,2025-03-20T02:49:29Z,1950000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,out,[],1631200,,,1610612757,49,41,2025-03-20T02:49:29Z,1960000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,out,[],1630590,,,1610612757,49,41,2025-03-20T02:49:29Z,1970000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,49,41,2025-03-20T02:49:29Z,1980000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,49,41,2025-03-20T02:49:29Z,1990000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M04.00S,2025-03-20T02:48:24.8Z,2,REGULAR,substitution,in,[],1630217,,,1610612757,49,41,2025-03-20T02:49:29Z,2000000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M04.00S,2025-03-20T02:48:52.9Z,2,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,50,41,2025-03-20T02:48:52Z,2010000,False,,,0,,D. Avdija Free Throw 1 of 1 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
203,PT07M50.00S,2025-03-20T02:49:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,85.75886990801577,49.26470588235294,1610612763,50,43,2025-03-20T02:51:47Z,2020000,False,-4.0,81.0,1,right,V. Williams Jr. 8' driving floating Jump Shot (4 PTS) (J. Jackson Jr. 2 AST),"[1631246, 1628991]",1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,8.15,Made,4.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,
205,PT07M31.00S,2025-03-20T02:49:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,12.697109067017081,44.6078431372549,1610612757,50,43,2025-03-20T02:49:31Z,2040000,False,27.0,67.0,1,left,MISS T. Camara 7' driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,7.21,Missed,,,,,,,,,,,,,,,,
206,PT07M29.00S,2025-03-20T02:49:29.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,50,43,2025-03-20T02:49:31Z,2050000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,
207,PT07M23.00S,2025-03-20T02:49:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629723,71.17279894875165,24.509803921568626,1610612763,50,43,2025-03-20T02:49:41Z,2060000,False,-127.0,218.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,25.3,Missed,,,,,,,,,,,,,,,,
208,PT07M20.00S,2025-03-20T02:49:38.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,50,43,2025-03-20T02:49:41Z,2070000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,
210,PT07M14.00S,2025-03-20T02:49:43.4Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,50,43,2025-03-20T02:49:50Z,2090000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630217]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,,,Bane,1630217.0
211,PT07M14.00S,2025-03-20T02:49:43.4Z,2,REGULAR,steal,,[],1630217,,,1610612763,50,43,2025-03-20T02:49:47Z,2100000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT07M06.00S,2025-03-20T02:49:55.7Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,50,43,2025-03-20T02:50:07Z,2110000,False,,,0,,J. Jackson Jr. charge offensive FOUL (1 PF),"[1628991, 1641739]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,1830.0,,,,,,,,,,,,1.0,0.0,Camara,1641739.0,,,,
214,PT07M06.00S,2025-03-20T02:49:55.7Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,50,43,2025-03-20T02:49:55Z,2130000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,1830.0,2.0,,,,,,,,,,,,,,,,,,
215,PT07M06.00S,2025-03-20T02:50:07.5Z,2,REGULAR,substitution,out,[],1628379,,,1610612757,50,43,2025-03-20T02:50:25Z,2140000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M06.00S,2025-03-20T02:50:07.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612757,50,43,2025-03-20T02:50:25Z,2150000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M06.00S,2025-03-20T02:50:07.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612757,50,43,2025-03-20T02:50:25Z,2160000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M06.00S,2025-03-20T02:50:07.5Z,2,REGULAR,substitution,in,[],1641744,,,1610612757,50,43,2025-03-20T02:50:25Z,2170000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M53.00S,2025-03-20T02:50:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,30.962549277266753,30.392156862745097,1610612757,50,43,2025-03-20T02:53:44Z,2180000,False,98.0,239.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,25.78,Missed,,,,,,,,,,,,,,,,
220,PT06M48.00S,2025-03-20T02:50:37.1Z,2,REGULAR,rebound,offensive,[],1630703,,,1610612757,50,43,2025-03-20T02:50:37Z,2190000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,219.0,1.0,0.0,1.0,,,,,,,,
221,PT06M47.00S,2025-03-20T02:50:37.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630166,28.991458607095925,23.52941176470588,1610612757,53,43,2025-03-20T02:50:42Z,2200000,False,132.0,220.0,1,left,D. Avdija 25' 3PT  (16 PTS) (S. Henderson 3 AST),"[1630166, 1630703]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,25.68,Made,16.0,S. Henderson,1630703.0,3.0,,,,,,,,,,,,
223,PT06M37.00S,2025-03-20T02:50:49.3Z,2,REGULAR,foul,offensive,[],1641744,,,1610612763,53,43,2025-03-20T02:50:57Z,2220000,False,,,0,,Z. Edey offensive FOUL (2 PF),"[1641744, 1630166]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,101283.0,,,,,,,,,,,,2.0,0.0,Avdija,1630166.0,,,,
225,PT06M37.00S,2025-03-20T02:50:49.3Z,2,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,53,43,2025-03-20T02:50:49Z,2240000,False,,,0,,Z. Edey offensive foul TURNOVER (1 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,101283.0,1.0,,,,,,,,,,,,,,,,,,
227,PT06M11.00S,2025-03-20T02:51:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,5.995400788436268,56.61764705882353,1610612757,55,43,2025-03-20T02:51:53Z,2260000,False,-33.0,4.0,1,left,T. Camara driving Layup (5 PTS) (D. Avdija 4 AST),"[1641739, 1630166]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,3.33,Made,5.0,D. Avdija,1630166.0,4.0,,,,,,,,,,,,
229,PT05M59.00S,2025-03-20T02:51:59.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,87.59855453350855,58.82352941176471,1610612763,55,43,2025-03-20T02:52:04Z,2280000,False,44.0,64.0,1,right,MISS Z. Edey 7' Hook,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,7.78,Missed,,,,,,,,,,,,,,,,
230,PT05M56.00S,2025-03-20T02:52:02.9Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,55,43,2025-03-20T02:52:04Z,2290000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,
231,PT05M56.00S,2025-03-20T02:52:03.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,94.40999984741211,50.0,1610612763,55,45,2025-03-20T02:52:03Z,2300000,False,0.0,0.0,1,right,S. Aldama tip Layup (6 PTS),[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,0.0,Made,6.0,,,,,,,,,,,,,,,
232,PT05M46.00S,2025-03-20T02:52:12.8Z,2,REGULAR,3pt,Jump Shot,[],1630166,32.40801576872536,31.372549019607842,1610612757,55,45,2025-03-20T02:52:20Z,2310000,False,93.0,252.0,1,left,MISS D. Avdija 26' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,26.87,Missed,,,,,,,,,,,,,,,,
233,PT05M43.00S,2025-03-20T02:52:15.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,55,45,2025-03-20T02:52:20Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,232.0,,,,,,,,,,,
235,PT05M43.00S,2025-03-20T02:52:20.9Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,55,45,2025-03-20T02:52:23Z,2340000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M43.00S,2025-03-20T02:52:20.9Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,55,45,2025-03-20T02:52:23Z,2350000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M30.00S,2025-03-20T02:52:44.1Z,2,REGULAR,2pt,Jump Shot,[],1642377,91.01511169513797,91.66666666666666,1610612763,55,45,2025-03-20T02:52:49Z,2360000,False,208.0,32.0,1,right,MISS J. Wells 21' Jump Shot,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right,,,21.07,Missed,,,,,,,,,,,,,,,,
238,PT05M27.00S,2025-03-20T02:52:47.1Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,55,45,2025-03-20T02:52:49Z,2370000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,237.0,4.0,4.0,0.0,,,,,,,,
239,PT05M17.00S,2025-03-20T02:52:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612757,55,45,2025-03-20T02:53:10Z,2380000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629723, 1630166]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,
241,PT05M17.00S,2025-03-20T02:53:30.6Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,56,45,2025-03-20T02:53:30Z,2400000,False,,,0,,D. Avdija Free Throw 1 of 2 (17 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
242,PT05M17.00S,2025-03-20T02:53:33.5Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,56,45,2025-03-20T02:53:38Z,2410000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M17.00S,2025-03-20T02:53:33.5Z,2,REGULAR,substitution,in,[],1641871,,,1610612757,56,45,2025-03-20T02:53:38Z,2420000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M17.00S,2025-03-20T02:53:50.2Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,57,45,2025-03-20T02:53:50Z,2430000,False,,,0,,D. Avdija Free Throw 2 of 2 (18 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
245,PT05M06.00S,2025-03-20T02:54:04.9Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,57,45,2025-03-20T02:54:12Z,2440000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,101283.0,1.0,,,,,,,,,,,,,,,,,,
246,PT04M54.00S,2025-03-20T02:54:25.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641871,30.17411300919842,29.411764705882355,1610612757,60,45,2025-03-20T02:54:29Z,2450000,False,103.0,231.0,1,left,D. Reath 25' 3PT  (8 PTS) (S. Henderson 4 AST),"[1641871, 1630703]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,25.3,Made,8.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,
248,PT04M35.00S,2025-03-20T02:54:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,89.30683311432325,3.6764705882352944,1610612763,60,45,2025-03-20T02:54:48Z,2470000,False,-232.0,48.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,23.65,Missed,,,,,,,,,,,,,,,,
249,PT04M32.00S,2025-03-20T02:54:46.5Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612763,60,45,2025-03-20T02:54:48Z,2480000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,
250,PT04M32.00S,2025-03-20T02:54:48.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,90.62089356110381,42.40196078431372,1610612763,60,47,2025-03-20T02:54:52Z,2490000,False,-38.0,36.0,1,right,D. Bane floating Jump Shot (9 PTS),[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Made,9.0,,,,,,,,,,,,,,,
251,PT04M18.00S,2025-03-20T02:55:02.8Z,2,REGULAR,turnover,palming,[],1630703,,,1610612757,60,47,2025-03-20T02:55:11Z,2500000,False,,,0,,S. Henderson palming TURNOVER (1 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,1830.0,1.0,,,,,,,,,,,,,,,,,,
252,PT04M18.00S,2025-03-20T02:55:08.3Z,2,REGULAR,substitution,out,[],1641744,,,1610612763,60,47,2025-03-20T02:55:12Z,2510000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M18.00S,2025-03-20T02:55:08.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,60,47,2025-03-20T02:55:12Z,2520000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M11.00S,2025-03-20T02:55:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,91.93495400788436,53.67647058823529,1610612763,60,47,2025-03-20T02:55:30Z,2530000,False,18.0,23.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1641871]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,2.97,Missed,,,,,,,,,,,,,Reath,1641871.0,,
255,PT04M11.00S,2025-03-20T02:55:27.2Z,2,REGULAR,block,,[],1641871,,,1610612763,60,47,2025-03-20T02:55:29Z,2540000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT04M07.00S,2025-03-20T02:55:31.2Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,60,47,2025-03-20T02:55:30Z,2550000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,
257,PT04M01.00S,2025-03-20T02:55:36.2Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,60,47,2025-03-20T02:55:39Z,2560000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1628991]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
258,PT04M01.00S,2025-03-20T02:55:36.2Z,2,REGULAR,steal,,[],1628991,,,1610612763,60,47,2025-03-20T02:55:38Z,2570000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT03M56.00S,2025-03-20T02:55:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612763,60,47,2025-03-20T02:56:26Z,2580000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Bane 2 FT),"[1641871, 1630217]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right,101283.0,,,,,,,,,,,,2.0,0.0,Bane,1630217.0,,,,
261,PT03M56.00S,2025-03-20T02:56:19.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630217,,,1610612763,60,48,2025-03-20T02:56:48Z,2600000,False,,,0,,D. Bane Free Throw 1 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
262,PT03M56.00S,2025-03-20T02:56:20.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,60,48,2025-03-20T02:56:25Z,2610000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M56.00S,2025-03-20T02:56:20.7Z,2,REGULAR,substitution,in,[],1630590,,,1610612763,60,48,2025-03-20T02:56:25Z,2620000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M56.00S,2025-03-20T02:56:36.7Z,2,REGULAR,substitution,out,[],1631101,,,1610612763,60,48,2025-03-20T02:56:39Z,2630000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M56.00S,2025-03-20T02:56:36.7Z,2,REGULAR,substitution,in,[],1629014,,,1610612763,60,48,2025-03-20T02:56:39Z,2640000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M56.00S,2025-03-20T02:56:19.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630217,,,1610612763,60,48,2025-03-20T02:56:48Z,2650000,False,,,0,,MISS D. Bane Free Throw 2 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
267,PT03M53.00S,2025-03-20T02:56:22.8Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,60,48,2025-03-20T02:56:48Z,2660000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,266.0,5.0,4.0,1.0,,,,,,,,
268,PT03M47.00S,2025-03-20T02:56:53.7Z,2,REGULAR,3pt,Jump Shot,[],1641871,26.10052562417871,17.15686274509804,1610612757,63,48,2025-03-20T02:57:00Z,2670000,False,164.0,193.0,1,left,D. Reath 25' 3PT  (11 PTS) (T. Camara 1 AST),"[1641871, 1641739]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,25.32,Made,11.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,
