actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-23T22:12:12.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-23T22:12:12Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-23T22:12:13.9Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,0,0,2025-03-23T22:12:13Z,40000,False,,,0,,Jump Ball D. Clingan vs. A. Horford: Tip to D. Avdija,"[1630166, 1642270, 201143]",1610612757.0,POR,startperiod,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2025-03-23T22:12:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,89.17542706964521,63.23529411764706,1610612757,0,0,2025-03-23T22:12:42Z,70000,False,66.0,49.0,1,right,MISS T. Camara 8' driving floating Shot,[1641739],1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2025-03-23T22:12:40.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2025-03-23T22:12:42Z,80000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-03-23T22:12:44.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,25.04927726675427,86.02941176470588,1610612738,0,3,2025-03-23T22:13:16Z,90000,False,-180.0,183.0,1,left,P. Pritchard 25' 3PT running (3 PTS) (J. Tatum 1 AST),"[1630202, 1628369]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
11,PT11M11.00S,2025-03-23T22:13:00.0Z,1,REGULAR,3pt,Jump Shot,[],1641739,82.07950065703022,4.6568627450980395,1610612757,3,3,2025-03-23T22:13:03Z,110000,False,-227.0,116.0,1,right,T. Camara 25' 3PT  (3 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.47,Made,,,,,3.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,
13,PT10M56.00S,2025-03-23T22:13:14.6Z,1,REGULAR,3pt,Jump Shot,[],201143,14.668199737187912,4.901960784313726,1610612738,3,3,2025-03-23T22:13:18Z,130000,False,225.0,85.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2025-03-23T22:13:17.6Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,3,3,2025-03-23T22:13:18Z,140000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M34.00S,2025-03-23T22:13:39.4Z,1,REGULAR,foul,personal,[],1630202,,,1610612757,3,3,2025-03-23T22:13:48Z,150000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1630166]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,1.0,0.0,Avdija,1630166.0,,,,,
17,PT10M29.00S,2025-03-23T22:14:16.0Z,1,REGULAR,foul,personal,[],1630202,,,1610612757,3,3,2025-03-23T22:14:21Z,170000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 1630166]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,2.0,0.0,Avdija,1630166.0,,,,,
19,PT10M22.00S,2025-03-23T22:14:36.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,67.36202365308804,37.745098039215684,1610612757,6,3,2025-03-23T22:14:40Z,190000,False,-61.0,254.0,1,right,S. Sharpe 26' 3PT  (3 PTS) (T. Camara 1 AST),"[1631101, 1641739]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,3.0,T. Camara,1641739.0,1.0,,,,,,,,,,
