actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
94,PT03M55.00S,2021-11-05T02:28:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,16.376478318002626,43.13725490196079,1610612745,24,15,2021-11-05T02:28:57Z,920000,34.0,101.0,1,left,C. Wood 10' pullup Jump Shot (4 PTS),[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,10.7,Made,,,,,,,,,,,,,4.0,,,,,
95,PT03M55.00S,2021-11-05T02:28:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629028,,,1610612745,24,15,2021-11-05T02:29:09Z,930000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Wood 1 FT),"[1629028, 1626174]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,1148.0,2.0,0.0,Wood,1626174.0,,,,,,
97,PT03M55.00S,2021-11-05T02:28:58.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,24,15,2021-11-05T02:29:31Z,950000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,out,[],1629028,,,1610612745,24,15,2021-11-05T02:29:35Z,960000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,out,[],1628969,,,1610612745,24,15,2021-11-05T02:29:35Z,970000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,24,15,2021-11-05T02:29:35Z,980000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,24,15,2021-11-05T02:29:35Z,990000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,in,[],1629013,,,1610612745,24,15,2021-11-05T02:29:35Z,1000000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,in,[],201580,,,1610612745,24,15,2021-11-05T02:29:35Z,1010000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,24,15,2021-11-05T02:29:35Z,1020000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M55.00S,2021-11-05T02:29:13.3Z,1,REGULAR,substitution,in,[],201571,,,1610612745,24,15,2021-11-05T02:29:35Z,1030000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2021-11-05T02:29:43.9Z,1,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,24,16,2021-11-05T02:29:43Z,1040000,,,0,,C. Wood Free Throw 1 of 1 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
109,PT03M45.00S,2021-11-05T02:30:06.5Z,1,REGULAR,foul,personal,[],1630231,,,1610612756,24,16,2021-11-05T02:30:16Z,1070000,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 201580]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,1193.0,1.0,0.0,McGee,201580.0,,,,,,
111,PT03M37.00S,2021-11-05T02:30:26.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,66.5735873850197,64.4607843137255,1610612756,24,16,2021-11-05T02:30:31Z,1090000,72.0,262.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,
112,PT03M34.00S,2021-11-05T02:30:29.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,24,16,2021-11-05T02:30:31Z,1100000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,111.0,5.0,5.0,0.0,,,,,,,,,,,,,,
113,PT03M22.00S,2021-11-05T02:30:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.414586070959263,84.06862745098039,1610612745,24,19,2021-11-05T02:30:46Z,1110000,-170.0,205.0,1,left,J. Green 26' 3PT  (5 PTS) (E. Gordon 1 AST),"[1630224, 201569]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.67,Made,,,,,,,,,,,,,5.0,E. Gordon,201569.0,1.0,,
115,PT03M12.00S,2021-11-05T02:30:53.0Z,1,REGULAR,turnover,out-of-bounds,[],203901,,,1610612756,24,19,2021-11-05T02:31:03Z,1130000,,,0,,E. Payton bad pass out-of-bounds TURNOVER (1 TO),[203901],1610612756.0,PHX,bad pass,,,Payton,E. Payton,,,,,,,,,,,1.0,,,1148.0,,,,,,,,,,
117,PT02M56.00S,2021-11-05T02:31:13.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201571,25.837713534822605,12.5,1610612745,24,22,2021-11-05T02:31:19Z,1150000,188.0,190.0,1,left,D. Augustin 26' 3PT  (3 PTS) (C. Wood 1 AST),"[201571, 1626174]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,26.72,Made,,,,,,,,,,,,,3.0,C. Wood,1626174.0,1.0,,
119,PT02M41.00S,2021-11-05T02:31:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,94.30026281208936,50.73529411764706,1610612756,26,22,2021-11-05T02:31:33Z,1170000,4.0,1.0,1,right,J. McGee cutting Layup (2 PTS) (L. Shamet 1 AST),"[201580, 1629013]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,0.39,Made,,,,,,,,,,,,,2.0,L. Shamet,1629013.0,1.0,,
121,PT02M21.00S,2021-11-05T02:31:50.7Z,1,REGULAR,violation,kicked ball,[],201580,,,1610612745,26,22,2021-11-05T02:31:58Z,1190000,,,0,,J. McGee kicked ball VIOLATION,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,1148.0,,,,,,,,,,
123,PT02M21.00S,2021-11-05T02:32:01.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612745,26,22,2021-11-05T02:32:04Z,1210000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M21.00S,2021-11-05T02:32:01.3Z,1,REGULAR,substitution,in,[],1627846,,,1610612745,26,22,2021-11-05T02:32:04Z,1220000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M12.00S,2021-11-05T02:32:17.0Z,1,REGULAR,3pt,Jump Shot,[],1626174,32.013797634691194,34.068627450980394,1610612745,26,22,2021-11-05T02:32:24Z,1230000,80.0,248.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
126,PT02M09.00S,2021-11-05T02:32:20.0Z,1,REGULAR,rebound,defensive,[],1627846,,,1610612756,26,22,2021-11-05T02:32:24Z,1240000,,,0,,A. Nader REBOUND (Off:0 Def:1),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT02M02.00S,2021-11-05T02:32:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,86.67871222076215,52.450980392156865,1610612756,26,22,2021-11-05T02:32:32Z,1250000,12.0,73.0,1,right,MISS J. McGee 7' cutting Layup - blocked,"[201580, 1626174]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,7.37,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
128,PT02M02.00S,2021-11-05T02:32:27.7Z,1,REGULAR,block,,[],1626174,,,1610612756,26,22,2021-11-05T02:32:30Z,1260000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M59.00S,2021-11-05T02:32:30.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,26,22,2021-11-05T02:32:32Z,1270000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,127.0,6.0,6.0,0.0,,,,,,,,,,,,,,
130,PT01M58.00S,2021-11-05T02:32:33.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612745,26,22,2021-11-05T02:32:45Z,1280000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Wood 2 FT),"[1629661, 1626174]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,1193.0,1.0,0.0,Wood,1626174.0,,,,,,
132,PT01M58.00S,2021-11-05T02:33:02.0Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,26,22,2021-11-05T02:33:02Z,1300000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT01M58.00S,2021-11-05T02:33:02.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,26,22,2021-11-05T02:33:02Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
134,PT01M58.00S,2021-11-05T02:33:03.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,26,22,2021-11-05T02:33:07Z,1320000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M58.00S,2021-11-05T02:33:03.0Z,1,REGULAR,substitution,in,[],1628021,,,1610612745,26,22,2021-11-05T02:33:07Z,1330000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2021-11-05T02:33:18.4Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,26,23,2021-11-05T02:33:18Z,1340000,,,0,,C. Wood Free Throw 2 of 2 (6 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
137,PT01M47.00S,2021-11-05T02:33:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,90.75229960578186,56.127450980392155,1610612756,26,23,2021-11-05T02:33:36Z,1350000,31.0,34.0,1,right,MISS C. Johnson driving Layup,[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,
138,PT01M46.00S,2021-11-05T02:33:31.7Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,26,23,2021-11-05T02:36:55Z,1360000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
164,PT01M46.00S,2021-11-05T02:33:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.13600525624179,47.30392156862745,1610612756,26,23,2021-11-05T02:36:25Z,1365000,-13.0,3.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,
165,PT01M46.00S,2021-11-05T02:33:33.2Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,26,23,2021-11-05T02:36:25Z,1367500,,,0,,J. McGee REBOUND (Off:2 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,164.0,2.0,0.0,2.0,,,,,,,,,,,,,,
139,PT01M42.00S,2021-11-05T02:33:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612756,28,23,2021-11-05T02:36:25Z,1370000,0.0,0.0,1,right,J. McGee tip Layup (4 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,,,,,,,,,4.0,,,,,
140,PT01M31.00S,2021-11-05T02:33:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.915243101182654,45.588235294117645,1610612745,28,23,2021-11-05T02:42:03Z,1380000,22.0,13.0,1,left,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,
141,PT01M30.00S,2021-11-05T02:33:47.5Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,28,23,2021-11-05T02:33:53Z,1390000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,140.0,7.0,6.0,1.0,,,,,,,,,,,,,,
142,PT01M30.00S,2021-11-05T02:33:50.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627846,,,1610612745,28,23,2021-11-05T02:34:07Z,1400000,,,0,,A. Nader shooting personal FOUL (1 PF) (Wood 2 FT),"[1627846, 1626174]",1610612756.0,PHX,shooting,,,Nader,A. Nader,,,,,,,,,,,,,,1148.0,1.0,0.0,Wood,1626174.0,,,,,,
145,PT01M30.00S,2021-11-05T02:34:16.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,28,23,2021-11-05T02:34:16Z,1420000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT01M30.00S,2021-11-05T02:34:16.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,28,23,2021-11-05T02:34:16Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,
147,PT01M30.00S,2021-11-05T02:34:28.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,28,24,2021-11-05T02:34:28Z,1440000,,,0,,C. Wood Free Throw 2 of 2 (7 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
148,PT01M16.00S,2021-11-05T02:34:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,93.64323258869908,51.225490196078425,1610612756,28,24,2021-11-05T02:34:47Z,1450000,6.0,7.0,1,right,MISS J. McGee driving bank Shot,[201580],1610612756.0,PHX,driving bank,,,McGee,J. McGee,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,
149,PT01M14.00S,2021-11-05T02:34:46.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,28,24,2021-11-05T02:34:47Z,1460000,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,148.0,8.0,7.0,1.0,,,,,,,,,,,,,,
150,PT01M10.00S,2021-11-05T02:34:50.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626174,32.53942181340342,52.450980392156865,1610612745,28,24,2021-11-05T02:34:55Z,1470000,-12.0,253.0,1,left,MISS C. Wood 25' running pullup 3PT,[1626174],1610612745.0,HOU,running pullup,,,Wood,C. Wood,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
151,PT01M08.00S,2021-11-05T02:34:52.3Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,28,24,2021-11-05T02:34:55Z,1480000,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,150.0,3.0,1.0,2.0,,,,,,,,,,,,,,
152,PT01M00.00S,2021-11-05T02:35:01.7Z,1,REGULAR,2pt,Jump Shot,[],203901,93.9060446780552,66.91176470588235,1610612756,30,24,2021-11-05T02:35:14Z,1490000,85.0,5.0,1,right,E. Payton 8' floating Jump Shot (2 PTS),[203901],1610612756.0,PHX,floating,,,Payton,E. Payton,,,,,8.47,Made,,,,,,,,,,,,,2.0,,,,,
153,PT00M49.70S,2021-11-05T02:35:14.5Z,1,REGULAR,3pt,Jump Shot,[],1626174,31.882391590013142,30.14705882352941,1610612745,30,27,2021-11-05T02:35:19Z,1500000,99.0,247.0,1,left,C. Wood 26' 3PT  (10 PTS) (D. Augustin 1 AST),"[1626174, 201571]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.64,Made,,,,,,,,,,,,,10.0,D. Augustin,201571.0,1.0,,
155,PT00M39.70S,2021-11-05T02:35:27.1Z,1,REGULAR,3pt,Jump Shot,[],1629013,75.50919842312747,11.029411764705882,1610612756,33,27,2021-11-05T02:35:31Z,1520000,-195.0,178.0,1,right,L. Shamet 26' 3PT  (3 PTS) (E. Payton 2 AST),"[1629013, 203901]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.37,Made,,,,,,,,,,,,,3.0,E. Payton,203901.0,2.0,,
157,PT00M28.20S,2021-11-05T02:35:46.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,33,27,2021-11-05T02:35:46Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M28.20S,2021-11-05T02:35:47.7Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,33,27,2021-11-05T02:35:55Z,1550000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M28.20S,2021-11-05T02:35:47.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,33,27,2021-11-05T02:35:55Z,1560000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M22.30S,2021-11-05T02:36:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.783837056504599,47.05882352941176,1610612745,33,29,2021-11-05T02:36:10Z,1570000,15.0,11.0,1,left,A. Sengun running Layup (4 PTS) (D. Augustin 2 AST),"[1630578, 201571]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,1.85,Made,,,,,,,,,,,,,4.0,D. Augustin,201571.0,2.0,,
162,PT00M22.30S,2021-11-05T02:36:09.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201580,,,1610612745,33,29,2021-11-05T02:36:19Z,1590000,,,0,,J. McGee shooting personal FOUL (1 PF) (Sengun 1 FT),"[201580, 1630578]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,1627534.0,1.0,0.0,Sengun,1630578.0,,,,,,
166,PT00M22.30S,2021-11-05T02:36:46.9Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,33,30,2021-11-05T02:36:46Z,1610000,,,0,,A. Sengun Free Throw 1 of 1 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
167,PT00M08.00S,2021-11-05T02:37:03.1Z,1,REGULAR,foul,personal,['3freethrow'],1628021,,,1610612756,33,30,2021-11-05T02:37:14Z,1620000,,,0,,D. Nwaba shooting personal FOUL (1 PF) (Shamet 3 FT),"[1628021, 1629013]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,1148.0,1.0,0.0,Shamet,1629013.0,,,,,,
169,PT00M08.00S,2021-11-05T02:37:28.1Z,1,REGULAR,freethrow,1 of 3,[],1629013,,,1610612756,34,30,2021-11-05T02:37:28Z,1640000,,,0,,L. Shamet Free Throw 1 of 3 (4 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
170,PT00M08.00S,2021-11-05T02:37:41.1Z,1,REGULAR,freethrow,2 of 3,[],1629013,,,1610612756,35,30,2021-11-05T02:37:41Z,1650000,,,0,,L. Shamet Free Throw 2 of 3 (5 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
173,PT00M08.00S,2021-11-05T02:37:57.6Z,1,REGULAR,freethrow,3 of 3,[],1629013,,,1610612756,36,30,2021-11-05T02:37:57Z,1680000,,,0,,L. Shamet Free Throw 3 of 3 (6 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
171,PT00M07.80S,2021-11-05T02:37:42.9Z,1,REGULAR,substitution,out,[],201580,,,1610612745,36,30,2021-11-05T02:41:11Z,1685000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M07.80S,2021-11-05T02:37:42.9Z,1,REGULAR,substitution,in,[],1628969,,,1610612745,36,30,2021-11-05T02:41:11Z,1687500,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M01.00S,2021-11-05T02:38:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201571,6.915243101182654,42.40196078431372,1610612745,36,30,2021-11-05T02:38:13Z,1690000,38.0,13.0,1,left,MISS D. Augustin driving Layup,[201571],1610612745.0,HOU,driving,,,Augustin,D. Augustin,,,,,4.0,Missed,,,,,,,,,,,,,,,,,,
175,PT00M01.00S,2021-11-05T02:38:06.7Z,1,REGULAR,rebound,defensive,[],203901,,,1610612756,36,30,2021-11-05T02:38:13Z,1700000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT00M00.00S,2021-11-05T02:38:12.3Z,1,REGULAR,period,end,[],0,,,1610612756,36,30,2021-11-05T02:38:12Z,1710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-05T02:40:20.2Z,2,REGULAR,substitution,out,['startperiod'],203901,,,1610612756,36,30,2021-11-05T02:40:38Z,1720000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-05T02:40:20.2Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,36,30,2021-11-05T02:40:38Z,1730000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-05T02:40:20.2Z,2,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,36,30,2021-11-05T02:40:38Z,1740000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-05T02:40:20.2Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,36,30,2021-11-05T02:40:38Z,1750000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-05T02:40:48.1Z,2,REGULAR,period,start,[],0,,,1610612745,36,30,2021-11-05T02:40:48Z,1760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M47.00S,2021-11-05T02:41:00.0Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,36,30,2021-11-05T02:41:04Z,1770000,,,0,,E. Gordon lost ball TURNOVER (1 TO),"[201569, 101108]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,,,,,
183,PT11M47.00S,2021-11-05T02:41:00.0Z,2,REGULAR,steal,,[],101108,,,1610612756,36,30,2021-11-05T02:41:03Z,1780000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M36.00S,2021-11-05T02:41:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627846,92.59198423127464,54.90196078431373,1610612756,36,30,2021-11-05T02:41:16Z,1790000,25.0,17.0,1,right,MISS A. Nader cutting Layup,[1627846],1610612756.0,PHX,cutting,,,Nader,A. Nader,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,
186,PT11M32.00S,2021-11-05T02:41:14.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,36,30,2021-11-05T02:41:16Z,1810000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT11M27.00S,2021-11-05T02:41:20.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630578,33.196452036793694,39.950980392156865,1610612745,36,33,2021-11-05T02:41:28Z,1820000,50.0,260.0,1,left,A. Sengun 26' 3PT  (8 PTS) (D. Augustin 3 AST),"[1630578, 201571]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.43,Made,,,,,,,,,,,,,8.0,D. Augustin,201571.0,3.0,,
189,PT10M59.00S,2021-11-05T02:41:47.3Z,2,REGULAR,2pt,Jump Shot,[],1629661,73.53810775295663,55.392156862745104,1610612756,36,33,2021-11-05T02:41:51Z,1840000,27.0,196.0,1,right,MISS C. Johnson 19' Jump Shot,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,19.8,Missed,,,,,,,,,,,,,,,,,,
190,PT10M57.00S,2021-11-05T02:41:49.3Z,2,REGULAR,rebound,defensive,[],201571,,,1610612745,36,33,2021-11-05T02:41:51Z,1850000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
