actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
23,PT10M15.00S,2021-12-30T02:13:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,12.697109067017081,50.49019607843137,1610612760,5,4,2021-12-30T02:13:34Z,230000,-2.0,67.0,1,left,A. Wiggins 6' driving Layup (2 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,6.69,Made,,,,,2.0,,,,,,,,,,,,,,
24,PT10M03.00S,2021-12-30T02:13:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.52496714848883,56.86274509803921,1610612756,7,4,2021-12-30T02:13:48Z,240000,34.0,102.0,1,right,D. Booker 10' pullup Jump Shot (5 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,10.8,Made,,,,,5.0,C. Paul,101108.0,1.0,,,,,,,,,,,
26,PT09M47.00S,2021-12-30T02:13:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,12.828515111695138,49.01960784313725,1610612760,7,6,2021-12-30T02:14:01Z,260000,5.0,68.0,1,left,L. Dort 6' driving Layup (2 PTS) (T. Jerome 1 AST),"[1629652, 1629660]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,6.83,Made,,,,,2.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,
28,PT09M33.00S,2021-12-30T02:14:12.0Z,1,REGULAR,foul,offensive,[],1628969,,,1610612756,7,6,2021-12-30T02:14:22Z,280000,,,0,,M. Bridges offensive FOUL (1 PF),"[1628969, 1629652]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Dort,1629652.0,,,
30,PT09M33.00S,2021-12-30T02:14:12.0Z,1,REGULAR,turnover,offensive foul,[],1628969,,,1610612756,7,6,2021-12-30T02:14:22Z,300000,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,,,202041.0,,,,,,,
31,PT09M19.00S,2021-12-30T02:14:41.9Z,1,REGULAR,foul,offensive,[],1629676,,,1610612760,7,6,2021-12-30T02:14:50Z,310000,,,0,,I. Roby offensive FOUL (2 PF),"[1629676, 101108]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Paul,101108.0,,,
33,PT09M19.00S,2021-12-30T02:14:41.9Z,1,REGULAR,turnover,offensive foul,[],1629676,,,1610612760,7,6,2021-12-30T02:14:41Z,330000,,,0,,I. Roby offensive foul TURNOVER (1 TO),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,1.0,,,202041.0,,,,,,,
34,PT09M10.00S,2021-12-30T02:15:05.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,75.24638633377135,87.25490196078431,1610612756,7,6,2021-12-30T02:15:15Z,340000,186.0,180.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2021-12-30T02:15:06.1Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,7,6,2021-12-30T02:15:15Z,350000,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
36,PT09M08.00S,2021-12-30T02:15:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,92.72339027595268,48.03921568627451,1610612756,7,6,2021-12-30T02:15:28Z,360000,-10.0,16.0,1,right,MISS J. McGee tip Layup,[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2021-12-30T02:15:11.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,7,6,2021-12-30T02:15:28Z,370000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M58.00S,2021-12-30T02:15:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612760,7,6,2021-12-30T02:15:31Z,380000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Jerome 2 FT),"[1629661, 1629660]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Jerome,1629660.0,,,
40,PT08M58.00S,2021-12-30T02:15:43.1Z,1,REGULAR,freethrow,1 of 2,[],1629660,,,1610612760,7,7,2021-12-30T02:15:43Z,400000,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
41,PT08M58.00S,2021-12-30T02:15:55.7Z,1,REGULAR,freethrow,2 of 2,[],1629660,,,1610612760,7,8,2021-12-30T02:15:55Z,410000,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
42,PT08M45.00S,2021-12-30T02:16:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,88.12417871222075,47.549019607843135,1610612756,9,8,2021-12-30T02:16:18Z,420000,-12.0,59.0,1,right,J. McGee 6' alley-oop Layup (4 PTS) (C. Paul 2 AST),"[201580, 101108]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,6.04,Made,,,,,4.0,C. Paul,101108.0,2.0,,,,,,,,,,,
44,PT08M32.00S,2021-12-30T02:16:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,9.411957950065702,59.55882352941176,1610612760,9,10,2021-12-30T02:16:28Z,440000,-48.0,36.0,1,left,T. Jerome Layup (4 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,5.98,Made,,,,,4.0,,,,,,,,,,,,,,
45,PT08M20.00S,2021-12-30T02:16:36.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,75.1149802890933,51.225490196078425,1610612756,11,10,2021-12-30T02:16:48Z,450000,6.0,181.0,1,right,D. Booker 18' pullup Jump Shot (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.15,Made,,,,,7.0,,,,,,,,,,,,,,
46,PT08M04.00S,2021-12-30T02:16:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,12.959921156373195,44.85294117647059,1610612760,11,12,2021-12-30T02:17:13Z,460000,26.0,69.0,1,left,T. Jerome 7' driving floating Jump Shot (6 PTS) (P. Watson 1 AST),"[1629660, 1628778]",1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,7.39,Made,,,,,6.0,P. Watson,1628778.0,1.0,,,,,,,,,,,
47,PT07M43.00S,2021-12-30T02:17:13.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,66.83639947437582,53.18627450980392,1610612756,11,12,2021-12-30T02:19:40Z,470000,16.0,259.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2021-12-30T02:17:13.4Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612756,11,12,2021-12-30T02:17:33Z,480000,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
49,PT07M33.00S,2021-12-30T02:17:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,91.01511169513797,1.715686274509804,1610612756,14,12,2021-12-30T02:17:29Z,490000,-241.0,32.0,1,right,M. Bridges 24' 3PT  (3 PTS) (D. Booker 1 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.35,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
51,PT07M11.00S,2021-12-30T02:17:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628778,27.020367936925098,16.911764705882355,1610612760,14,12,2021-12-30T02:20:50Z,510000,165.0,201.0,1,left,MISS P. Watson 26' 3PT,[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2021-12-30T02:17:47.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,14,12,2021-12-30T02:17:50Z,520000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
53,PT07M01.00S,2021-12-30T02:17:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,87.07293035479631,59.068627450980394,1610612756,16,12,2021-12-30T02:18:00Z,530000,45.0,69.0,1,right,C. Johnson 8' turnaround fadeaway Jump Shot (2 PTS) (C. Paul 3 AST),"[1629661, 101108]",1610612756.0,PHX,turnaround fadeaway,,,Johnson,C. Johnson,,,,,8.25,Made,,,,,2.0,C. Paul,101108.0,3.0,,,,,,,,,,,
55,PT06M37.00S,2021-12-30T02:18:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,18.084756898817346,56.61764705882353,1610612760,16,14,2021-12-30T02:18:35Z,550000,-33.0,117.0,1,left,T. Jerome 12' driving floating Jump Shot (8 PTS),[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,12.21,Made,,,,,8.0,,,,,,,,,,,,,,
56,PT06M37.00S,2021-12-30T02:18:24.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,16,14,2021-12-30T02:18:24Z,560000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M37.00S,2021-12-30T02:20:45.8Z,1,REGULAR,substitution,out,[],201580,,,1610612756,16,14,2021-12-30T02:21:26Z,570000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2021-12-30T02:20:45.8Z,1,REGULAR,substitution,out,[],1628778,,,1610612756,16,14,2021-12-30T02:21:26Z,580000,,,0,,SUB out: P. Watson,[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M37.00S,2021-12-30T02:20:45.8Z,1,REGULAR,substitution,in,[],1630188,,,1610612756,16,14,2021-12-30T02:21:26Z,590000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M37.00S,2021-12-30T02:20:45.8Z,1,REGULAR,substitution,in,[],1629026,,,1610612756,16,14,2021-12-30T02:21:26Z,600000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M22.00S,2021-12-30T02:21:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,90.75229960578186,59.80392156862745,1610612756,16,14,2021-12-30T02:21:43Z,610000,49.0,34.0,1,right,MISS M. Bridges Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2021-12-30T02:21:36.7Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,16,14,2021-12-30T02:24:21Z,620000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT06M16.00S,2021-12-30T02:21:38.6Z,1,REGULAR,3pt,Jump Shot,[],1629026,25.57490144546649,15.196078431372548,1610612760,16,14,2021-12-30T02:21:54Z,630000,174.0,188.0,1,left,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M12.00S,2021-12-30T02:21:42.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,16,14,2021-12-30T02:24:56Z,640000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
66,PT06M07.00S,2021-12-30T02:21:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.94809461235218,49.50980392156863,1610612756,18,14,2021-12-30T02:22:00Z,650000,-2.0,117.0,1,right,C. Paul 11' driving floating Jump Shot (2 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,11.72,Made,,,,,2.0,,,,,,,,,,,,,,
67,PT05M50.00S,2021-12-30T02:22:04.3Z,1,REGULAR,2pt,Jump Shot,[],1629652,27.020367936925098,66.91176470588235,1610612760,18,16,2021-12-30T02:25:54Z,660000,-85.0,201.0,1,left,L. Dort 21' pullup Jump Shot (4 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,21.85,Made,,,,,4.0,,,,,,,,,,,,,,
68,PT05M30.00S,2021-12-30T02:22:28.0Z,1,REGULAR,foul,personal,[],1630598,,,1610612756,18,16,2021-12-30T02:22:32Z,670000,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1626164]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Booker,1626164.0,,,
70,PT05M21.00S,2021-12-30T02:22:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,80.6340341655716,39.950980392156865,1610612756,18,16,2021-12-30T02:26:58Z,690000,-50.0,130.0,1,right,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.89,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M17.00S,2021-12-30T02:22:57.6Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612756,18,16,2021-12-30T02:22:57Z,700000,,,0,,C. Johnson REBOUND (Off:2 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,70.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
72,PT05M16.00S,2021-12-30T02:22:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,91.01511169513797,44.85294117647059,1610612756,18,16,2021-12-30T02:30:32Z,710000,-26.0,32.0,1,right,MISS C. Johnson tip Layup,[1629661],1610612756.0,PHX,tip,,,Johnson,C. Johnson,,,,,4.1,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M09.00S,2021-12-30T02:23:05.2Z,1,REGULAR,rebound,offensive,[],101108,,,1610612756,18,16,2021-12-30T02:30:32Z,720000,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
74,PT05M08.00S,2021-12-30T02:23:06.0Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,18,16,2021-12-30T02:23:32Z,730000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629652]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,,,
75,PT05M08.00S,2021-12-30T02:23:06.0Z,1,REGULAR,steal,,[],1629652,,,1610612760,18,16,2021-12-30T02:23:08Z,740000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M04.00S,2021-12-30T02:23:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,7.703679369250986,52.20588235294118,1610612760,18,16,2021-12-30T02:31:30Z,750000,-11.0,20.0,1,left,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M04.00S,2021-12-30T02:23:16.9Z,1,REGULAR,rebound,offensive,[],1629660,,,1610612760,18,16,2021-12-30T02:23:16Z,760000,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
78,PT05M04.00S,2021-12-30T02:23:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,18,16,2021-12-30T02:23:34Z,770000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,out,[],101108,,,1610612760,18,16,2021-12-30T02:26:09Z,780000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612760,18,16,2021-12-30T02:26:09Z,790000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,out,[],1629026,,,1610612760,18,16,2021-12-30T02:26:09Z,800000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,in,[],1626166,,,1610612760,18,16,2021-12-30T02:26:09Z,810000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,in,[],1629013,,,1610612760,18,16,2021-12-30T02:26:09Z,820000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M04.00S,2021-12-30T02:25:38.0Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,18,16,2021-12-30T02:26:09Z,830000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M01.00S,2021-12-30T02:26:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612760,18,16,2021-12-30T02:26:39Z,840000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Dort 2 FT),"[1629661, 1629652]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Dort,1629652.0,,,
87,PT05M01.00S,2021-12-30T02:26:57.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629652,,,1610612760,18,16,2021-12-30T02:26:57Z,860000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M01.00S,2021-12-30T02:26:57.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,18,16,2021-12-30T02:26:57Z,870000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,
89,PT05M01.00S,2021-12-30T02:26:58.6Z,1,REGULAR,substitution,out,[],1629661,,,1610612760,18,16,2021-12-30T02:27:03Z,880000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M01.00S,2021-12-30T02:26:58.6Z,1,REGULAR,substitution,in,[],1628990,,,1610612760,18,16,2021-12-30T02:27:03Z,890000,,,0,,SUB in: C. Hutchison,[1628990],1610612756.0,PHX,,,,Hutchison,C. Hutchison,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M01.00S,2021-12-30T02:27:21.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629652,,,1610612760,18,17,2021-12-30T02:27:21Z,900000,,,0,,L. Dort Free Throw 2 of 2 (5 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
