actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
97,PT03M42.00S,2022-02-11T03:27:27.2Z,1,REGULAR,rebound,offensive,[],202328,,,1610612749,23,23,2022-02-11T03:27:43Z,920000,,,0,,G. Monroe REBOUND (Off:1 Def:0),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,96.0,1.0,0.0,1.0,,,,,,
99,PT03M42.00S,2022-02-11T03:27:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202328,92.85479632063075,48.529411764705884,1610612749,23,23,2022-02-11T03:34:33Z,925000,-7.0,15.0,1,right,MISS G. Monroe Layup,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M42.00S,2022-02-11T03:27:40.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,23,23,2022-02-11T03:34:33Z,927500,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,99.0,3.0,2.0,1.0,,,,,,
131,PT03M42.00S,2022-02-11T03:27:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,91.11366622864652,52.205882352941174,1610612749,23,23,2022-02-11T04:18:34Z,928750,11.0,31.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,,
132,PT03M41.00S,2022-02-11T03:27:41.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,23,2022-02-11T04:18:34Z,929375,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,
98,PT03M41.00S,2022-02-11T03:27:41.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,23,23,2022-02-11T04:18:10Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M41.00S,2022-02-11T03:27:44.3Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,23,23,2022-02-11T03:27:49Z,960000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M41.00S,2022-02-11T03:27:44.3Z,1,REGULAR,substitution,in,[],203507,,,1610612749,23,23,2022-02-11T03:27:49Z,970000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M36.00S,2022-02-11T03:28:00.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612749,23,23,2022-02-11T03:28:14Z,980000,,,0,,D. Booker shooting personal FOUL (2 PF) (Holiday 2 FT),"[1626164, 201950]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,1148.0,2.0,0.0,Holiday,201950.0,,,,,,,,,,
105,PT03M36.00S,2022-02-11T03:28:19.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201950,,,1610612749,23,24,2022-02-11T03:34:56Z,1000000,,,0,,J. Holiday Free Throw 1 of 2 (11 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
106,PT03M36.00S,2022-02-11T03:28:19.9Z,1,REGULAR,substitution,out,[],1628969,,,1610612749,23,24,2022-02-11T03:28:39Z,1010000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M36.00S,2022-02-11T03:28:19.9Z,1,REGULAR,substitution,in,[],1629028,,,1610612749,23,24,2022-02-11T03:28:39Z,1020000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M36.00S,2022-02-11T03:28:40.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201950,,,1610612749,23,25,2022-02-11T03:34:56Z,1030000,,,0,,J. Holiday Free Throw 2 of 2 (12 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
109,PT03M23.00S,2022-02-11T03:28:54.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,9.149145860709593,97.05882352941177,1610612756,23,25,2022-02-11T03:29:00Z,1040000,-235.0,34.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M23.00S,2022-02-11T03:28:54.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,23,25,2022-02-11T03:29:00Z,1050000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,,,,,
111,PT03M11.00S,2022-02-11T03:29:05.9Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,23,25,2022-02-11T03:29:10Z,1060000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 101108]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,
112,PT03M11.00S,2022-02-11T03:29:05.9Z,1,REGULAR,steal,,[],101108,,,1610612756,23,25,2022-02-11T03:29:07Z,1070000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M03.00S,2022-02-11T03:29:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,7.835085413929041,52.69607843137255,1610612756,25,25,2022-02-11T03:29:20Z,1080000,-13.0,21.0,1,left,D. Ayton reverse Layup (10 PTS) (C. Johnson 1 AST),"[1629028, 1629661]",1610612756.0,PHX,reverse,,,Ayton,D. Ayton,,,,,2.5,Made,10.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,,
115,PT02M57.00S,2022-02-11T03:29:25.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,25,25,2022-02-11T03:29:25Z,1100000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2022-02-11T03:32:20.3Z,1,REGULAR,substitution,out,[],101108,,,1610612749,25,25,2022-02-11T03:32:36Z,1110000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M57.00S,2022-02-11T03:32:20.3Z,1,REGULAR,substitution,in,[],203901,,,1610612749,25,25,2022-02-11T03:32:36Z,1120000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M47.00S,2022-02-11T03:32:56.2Z,1,REGULAR,3pt,Jump Shot,[],1626192,65.52233902759527,54.166666666666664,1610612749,25,25,2022-02-11T03:33:02Z,1130000,21.0,272.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2022-02-11T03:32:59.2Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,25,25,2022-02-11T03:33:02Z,1140000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,
120,PT02M29.00S,2022-02-11T03:33:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,15.982260183968464,43.872549019607845,1610612756,27,25,2022-02-11T03:33:19Z,1150000,31.0,98.0,1,left,E. Payton 10' floating Jump Shot (2 PTS),[203901],1610612756.0,PHX,floating,,,Payton,E. Payton,,,,,10.24,Made,2.0,,,,,,,,,,,,,,,,,,
121,PT02M15.00S,2022-02-11T03:33:31.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,27,25,2022-02-11T03:33:31Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M15.00S,2022-02-11T03:33:32.4Z,1,REGULAR,substitution,out,[],201950,,,1610612749,27,25,2022-02-11T03:33:41Z,1170000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2022-02-11T03:33:32.4Z,1,REGULAR,substitution,out,[],202328,,,1610612749,27,25,2022-02-11T03:33:41Z,1180000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M15.00S,2022-02-11T03:33:32.4Z,1,REGULAR,substitution,in,[],203114,,,1610612749,27,25,2022-02-11T03:33:41Z,1190000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M15.00S,2022-02-11T03:33:32.4Z,1,REGULAR,substitution,in,[],1629623,,,1610612749,27,25,2022-02-11T03:33:41Z,1200000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M07.00S,2022-02-11T03:33:55.3Z,1,REGULAR,3pt,Jump Shot,[],202083,90.75229960578186,2.941176470588235,1610612749,27,28,2022-02-11T03:34:00Z,1210000,-235.0,34.0,1,right,W. Matthews 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.78,Made,3.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,,
128,PT01M38.00S,2022-02-11T03:34:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,12.434296977660972,56.372549019607845,1610612756,29,28,2022-02-11T03:34:31Z,1230000,-32.0,64.0,1,left,J. McGee 7' bank Jump Shot (4 PTS),[201580],1610612756.0,PHX,bank,,,McGee,J. McGee,,,,,7.19,Made,4.0,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2022-02-11T03:34:33.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612749,29,28,2022-02-11T03:34:54Z,1240000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629028, 203507]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,201245.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
133,PT01M31.00S,2022-02-11T03:35:09.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,29,29,2022-02-11T03:35:09Z,1260000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
134,PT01M31.00S,2022-02-11T03:35:10.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612749,29,29,2022-02-11T03:35:13Z,1270000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M31.00S,2022-02-11T03:35:10.4Z,1,REGULAR,substitution,in,[],203109,,,1610612749,29,29,2022-02-11T03:35:13Z,1280000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2022-02-11T03:35:33.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,29,30,2022-02-11T03:35:33Z,1290000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
137,PT01M18.00S,2022-02-11T03:35:46.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201580,14.011169513797633,50.73529411764706,1610612756,29,30,2022-02-11T03:35:53Z,1300000,-4.0,79.0,1,left,MISS J. McGee 7' Hook,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,7.93,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M18.00S,2022-02-11T03:35:46.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,29,30,2022-02-11T03:35:53Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,
140,PT01M11.00S,2022-02-11T03:36:07.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,5.732588699080158,75.98039215686273,1610612756,29,30,2022-02-11T03:37:54Z,1320000,-130.0,1.0,1,left,MISS D. Booker 12' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,12.99,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M09.00S,2022-02-11T03:36:10.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,29,30,2022-02-11T03:36:10Z,1330000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,140.0,3.0,3.0,0.0,,,,,,
142,PT01M02.00S,2022-02-11T03:36:18.7Z,1,REGULAR,turnover,out-of-bounds,[],1629623,,,1610612749,29,30,2022-02-11T03:38:05Z,1340000,,,0,,L. Wigginton bad pass out-of-bounds TURNOVER (1 TO),[1629623],1610612749.0,MIL,bad pass,,,Wigginton,L. Wigginton,,,,,,,,,,,2002.0,,,,,,,,,1.0,,,,,
143,PT00M53.90S,2022-02-11T03:36:42.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203901,6.915243101182654,63.23529411764706,1610612756,31,30,2022-02-11T03:43:42Z,1350000,-66.0,13.0,1,left,E. Payton 6' turnaround Jump Shot (4 PTS),[203901],1610612756.0,PHX,turnaround,,,Payton,E. Payton,,,,,6.74,Made,4.0,,,,,,,,,,,,,,,,,,
144,PT00M45.10S,2022-02-11T03:36:53.9Z,1,REGULAR,3pt,Jump Shot,[],203114,71.04139290407359,21.568627450980394,1610612749,31,33,2022-02-11T03:38:08Z,1360000,-142.0,220.0,1,right,K. Middleton 26' 3PT  (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.17,Made,9.0,,,,,,,,,,,,,,,,,,
146,PT00M31.00S,2022-02-11T03:37:09.6Z,1,REGULAR,3pt,Jump Shot,[],203109,19.398817345597898,94.6078431372549,1610612756,31,33,2022-02-11T03:37:17Z,1380000,-223.0,130.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M27.60S,2022-02-11T03:37:13.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,31,33,2022-02-11T03:37:13Z,1390000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,146.0,4.0,4.0,0.0,,,,,,
148,PT00M23.00S,2022-02-11T03:37:18.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612749,31,33,2022-02-11T03:37:44Z,1400000,,,0,,J. McGee shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[201580, 203507]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,2002.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
150,PT00M23.00S,2022-02-11T03:38:14.0Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,31,33,2022-02-11T03:38:14Z,1420000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M23.00S,2022-02-11T03:38:14.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,31,33,2022-02-11T03:38:14Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,
152,PT00M23.00S,2022-02-11T03:38:15.9Z,1,REGULAR,substitution,out,[],1629623,,,1610612749,31,33,2022-02-11T03:38:31Z,1440000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M23.00S,2022-02-11T03:38:15.9Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,31,33,2022-02-11T03:38:31Z,1450000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M23.00S,2022-02-11T03:38:39.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,31,34,2022-02-11T03:38:39Z,1460000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
155,PT00M01.30S,2022-02-11T03:39:03.8Z,1,REGULAR,2pt,Jump Shot,[],1629661,7.966491458607096,26.96078431372549,1610612756,31,34,2022-02-11T03:46:14Z,1470000,115.0,22.0,1,left,MISS C. Johnson 11' floating Shot,[1629661],1610612756.0,PHX,floating,,,Johnson,C. Johnson,,,,,11.74,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M01.30S,2022-02-11T03:39:03.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,31,34,2022-02-11T03:39:11Z,1480000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,155.0,5.0,5.0,0.0,,,,,,
157,PT00M00.00S,2022-02-11T03:39:12.2Z,1,REGULAR,period,end,[],0,,,1610612749,31,34,2022-02-11T03:39:12Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,out,['startperiod'],201580,,,1610612749,31,34,2022-02-11T03:42:48Z,1500000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612749,31,34,2022-02-11T03:42:48Z,1510000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,out,['startperiod'],203901,,,1610612749,31,34,2022-02-11T03:42:48Z,1520000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,31,34,2022-02-11T03:42:48Z,1530000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612749,31,34,2022-02-11T03:42:48Z,1540000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612749,31,34,2022-02-11T03:42:48Z,1550000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,in,['startperiod'],202687,,,1610612749,31,34,2022-02-11T03:42:48Z,1560000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-11T03:41:30.5Z,2,REGULAR,substitution,in,['startperiod'],1629623,,,1610612749,31,34,2022-02-11T03:42:48Z,1570000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-11T03:42:44.4Z,2,REGULAR,period,start,[],0,,,1610612749,31,34,2022-02-11T03:42:48Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M48.00S,2022-02-11T03:42:55.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.69842312746385,76.7156862745098,1610612749,31,37,2022-02-11T03:43:00Z,1590000,134.0,214.0,1,right,G. Allen 25' 3PT  (6 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.19,Made,6.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,,
169,PT11M19.00S,2022-02-11T03:43:24.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,6.915243101182654,34.80392156862745,1610612756,33,37,2022-02-11T03:43:28Z,1610000,76.0,13.0,1,left,B. Biyombo 7' turnaround Hook (2 PTS),[202687],1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,7.7,Made,2.0,,,,,,,,,,,,,,,,,,
170,PT11M10.00S,2022-02-11T03:43:33.4Z,2,REGULAR,3pt,Jump Shot,[],1626192,71.04139290407359,16.42156862745098,1610612749,33,37,2022-02-11T03:43:37Z,1620000,-168.0,220.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.65,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2022-02-11T03:43:36.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,33,37,2022-02-11T03:43:37Z,1630000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,
212,PT10M59.00S,2022-02-11T03:43:50.6Z,2,REGULAR,3pt,Jump Shot,[],203109,14.241130091984232,96.07843137254902,1610612756,33,37,2022-02-11T03:51:28Z,1645000,-230.0,81.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
213,PT10M59.00S,2022-02-11T03:43:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,33,37,2022-02-11T03:51:28Z,1652500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,
174,PT10M59.00S,2022-02-11T03:44:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,33,37,2022-02-11T03:44:07Z,1660000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M59.00S,2022-02-11T03:44:14.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612756,33,37,2022-02-11T03:50:02Z,1665000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M59.00S,2022-02-11T03:44:14.3Z,2,REGULAR,substitution,out,[],1629623,,,1610612756,33,37,2022-02-11T03:50:02Z,1667500,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M59.00S,2022-02-11T03:44:14.3Z,2,REGULAR,substitution,in,[],201950,,,1610612756,33,37,2022-02-11T03:50:02Z,1668750,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M59.00S,2022-02-11T03:44:14.3Z,2,REGULAR,substitution,in,[],1629670,,,1610612756,33,37,2022-02-11T03:50:02Z,1669375,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M59.00S,2022-02-11T03:44:20.8Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612756,33,37,2022-02-11T03:47:05Z,1670000,,,0,,,[],1610612749.0,MIL,overturned,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,No Foul on L. Wigginton,,
176,PT10M59.00S,2022-02-11T03:47:30.1Z,2,REGULAR,jumpball,recovered,[],1628969,,,1610612756,33,37,2022-02-11T03:47:30Z,1680000,,,0,,Jump Ball B. Biyombo vs. G. Antetokounmpo: Tip to M. Bridges,"[1628969, 202687, 203507]",1610612756.0,PHX,challenge,M. Bridges,1628969.0,Bridges,M. Bridges,Biyombo,202687.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,,,,,
179,PT10M37.00S,2022-02-11T03:47:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,9.280551905387648,43.13725490196079,1610612756,33,37,2022-02-11T03:51:28Z,1710000,34.0,35.0,1,left,MISS J. Crowder driving Layup,[203109],1610612756.0,PHX,driving,,,Crowder,J. Crowder,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
180,PT10M35.00S,2022-02-11T03:47:51.1Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,33,37,2022-02-11T03:47:57Z,1720000,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,179.0,1.0,0.0,1.0,,,,,,
181,PT10M34.00S,2022-02-11T03:47:52.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,9.806176084099869,55.14705882352941,1610612756,35,37,2022-02-11T03:47:59Z,1730000,-26.0,40.0,1,left,B. Biyombo DUNK (4 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,4.73,Made,4.0,,,,,,,,,,,,,,,,,,
