actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M44.00S,2021-12-07T02:11:32.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,4,2,2021-12-07T02:11:36Z,170000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M37.00S,2021-12-07T02:11:42.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,4,2,2021-12-07T02:11:42Z,180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2021-12-07T02:12:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,13.87976346911958,41.911764705882355,1610612759,4,4,2021-12-07T02:12:18Z,190000,40.0,78.0,1,left,K. Johnson 8' driving floating Jump Shot (2 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,8.78,Made,,,,,2.0,D. McDermott,203926.0,1.0,,,,,,,,,,,
21,PT10M09.00S,2021-12-07T02:12:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612756,4,4,2021-12-07T02:12:41Z,210000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Shamet 2 FT),"[1627751, 1629013]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,202058.0,1.0,0.0,Shamet,1629013.0,,,,,,
23,PT10M09.00S,2021-12-07T02:12:57.6Z,1,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,5,4,2021-12-07T02:12:57Z,230000,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
24,PT10M09.00S,2021-12-07T02:13:12.5Z,1,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,6,4,2021-12-07T02:13:12Z,240000,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
26,PT09M50.00S,2021-12-07T02:13:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,25.04927726675427,86.02941176470588,1610612759,6,7,2021-12-07T02:13:39Z,260000,-180.0,183.0,1,left,D. White 25' 3PT  (3 PTS) (D. Murray 2 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,25.68,Made,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
28,PT09M37.00S,2021-12-07T02:13:46.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,89.04402102496715,49.26470588235294,1610612756,8,7,2021-12-07T02:13:52Z,280000,-4.0,50.0,1,right,D. Ayton alley-oop DUNK (6 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,5.06,Made,,,,,6.0,C. Paul,101108.0,1.0,,,,,,,,,,,
30,PT09M17.00S,2021-12-07T02:14:05.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,33.459264126149804,53.67647058823529,1610612759,8,10,2021-12-07T02:14:11Z,300000,-18.0,262.0,1,left,D. Murray 26' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1627749, 1627751]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.26,Made,,,,,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,
32,PT09M01.00S,2021-12-07T02:14:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.60512483574244,38.23529411764706,1610612756,10,10,2021-12-07T02:15:01Z,320000,-59.0,111.0,1,right,M. Bridges 12' pullup Jump Shot (2 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,12.56,Made,,,,,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,
34,PT08M50.00S,2021-12-07T02:14:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.5722733245729295,42.64705882352941,1610612759,10,12,2021-12-07T02:14:38Z,340000,37.0,19.0,1,left,J. Poeltl cutting Layup (4 PTS) (D. Murray 3 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,4.13,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
36,PT08M37.00S,2021-12-07T02:14:45.9Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612756,10,12,2021-12-07T02:14:49Z,360000,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1629640]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,
37,PT08M37.00S,2021-12-07T02:14:45.9Z,1,REGULAR,steal,,[],1629640,,,1610612759,10,12,2021-12-07T02:15:09Z,370000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M34.00S,2021-12-07T02:14:52.8Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,10,12,2021-12-07T02:15:04Z,380000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612759.0,SAS,bad pass,,,Murray,D. Murray,,,,,,,,,,,,,,,202058.0,,,,,1.0,,,,,
39,PT08M34.00S,2021-12-07T02:14:57.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,10,12,2021-12-07T02:14:57Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M20.00S,2021-12-07T02:15:14.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],101108,79.84559789750328,68.13725490196079,1610612756,10,12,2021-12-07T02:15:22Z,400000,91.0,137.0,1,right,MISS C. Paul 16' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,16.43,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M17.00S,2021-12-07T02:15:17.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,10,12,2021-12-07T02:15:22Z,410000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT08M10.00S,2021-12-07T02:15:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.703679369250986,57.84313725490197,1610612759,10,14,2021-12-07T02:15:32Z,420000,-39.0,20.0,1,left,D. White driving Layup (5 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,4.4,Made,,,,,5.0,,,,,,,,,,,,,,
43,PT07M57.00S,2021-12-07T02:15:38.3Z,1,REGULAR,2pt,Jump Shot,[],1629013,91.01511169513797,25.735294117647058,1610612756,10,14,2021-12-07T02:16:41Z,430000,-121.0,32.0,1,right,MISS L. Shamet 12' fadeaway Shot,[1629013],1610612756.0,PHX,fadeaway,,,Shamet,L. Shamet,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M55.00S,2021-12-07T02:15:40.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,10,14,2021-12-07T02:15:44Z,440000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
45,PT07M46.00S,2021-12-07T02:15:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.440867279894875,45.09803921568628,1610612759,10,16,2021-12-07T02:15:56Z,450000,25.0,17.0,1,left,K. Johnson cutting Layup (4 PTS) (D. White 1 AST),"[1629640, 1628401]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,3.01,Made,,,,,4.0,D. White,1628401.0,1.0,,,,,,,,,,,
47,PT07M31.00S,2021-12-07T02:16:04.3Z,1,REGULAR,3pt,Jump Shot,[],1629013,66.96780551905388,56.86274509803921,1610612756,10,16,2021-12-07T02:16:13Z,470000,34.0,258.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M29.00S,2021-12-07T02:16:06.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,10,16,2021-12-07T02:16:13Z,480000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
49,PT07M22.00S,2021-12-07T02:16:13.2Z,1,REGULAR,3pt,Jump Shot,[],203926,33.590670170827856,41.66666666666667,1610612759,10,16,2021-12-07T02:16:19Z,490000,42.0,263.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M18.00S,2021-12-07T02:16:17.2Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,10,16,2021-12-07T02:16:19Z,500000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
51,PT07M11.00S,2021-12-07T02:16:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,85.89027595269383,48.77450980392157,1610612756,12,16,2021-12-07T02:16:32Z,510000,-6.0,80.0,1,right,D. Ayton 8' floating Jump Shot (8 PTS) (L. Shamet 2 AST),"[1629028, 1629013]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,8.03,Made,,,,,8.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,
53,PT06M54.00S,2021-12-07T02:16:40.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,17.296320630749015,74.01960784313727,1610612759,12,16,2021-12-07T02:16:45Z,530000,-120.0,110.0,1,left,MISS D. Murray 16' fadeaway Shot,[1627749],1610612759.0,SAS,fadeaway,,,Murray,D. Murray,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M52.00S,2021-12-07T02:16:42.4Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,12,16,2021-12-07T02:16:45Z,540000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
55,PT06M51.00S,2021-12-07T02:16:45.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,30.436925098554536,24.019607843137255,1610612759,12,16,2021-12-07T02:16:52Z,550000,130.0,234.0,1,left,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2021-12-07T02:16:48.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,12,16,2021-12-07T02:16:48Z,560000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,
57,PT06M48.00S,2021-12-07T02:16:57.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,12,16,2021-12-07T02:17:01Z,570000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M48.00S,2021-12-07T02:19:27.9Z,1,REGULAR,substitution,out,[],203926,,,1610612756,12,16,2021-12-07T02:19:42Z,580000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2021-12-07T02:19:27.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612756,12,16,2021-12-07T02:19:42Z,590000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2021-12-07T02:19:27.9Z,1,REGULAR,substitution,in,[],1627854,,,1610612756,12,16,2021-12-07T02:19:42Z,600000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2021-12-07T02:19:27.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612756,12,16,2021-12-07T02:19:42Z,610000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M34.00S,2021-12-07T02:20:21.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,12,16,2021-12-07T02:20:21Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2021-12-07T02:20:41.0Z,1,REGULAR,foul,offensive,[],1629028,,,1610612756,12,16,2021-12-07T02:20:49Z,630000,,,0,,D. Ayton offensive FOUL (1 PF),"[1629028, 1627751]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,203593.0,1.0,0.0,Poeltl,1627751.0,,,,,,
65,PT06M26.00S,2021-12-07T02:20:41.0Z,1,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,12,16,2021-12-07T02:20:41Z,650000,,,0,,D. Ayton offensive foul TURNOVER (2 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,203593.0,,,,,2.0,,,,,
66,PT06M16.00S,2021-12-07T02:21:00.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629022,16.507884362680684,54.65686274509803,1610612759,12,16,2021-12-07T02:21:10Z,660000,-23.0,103.0,1,left,MISS L. Walker IV 10' driving floating Shot,[1629022],1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,10.53,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2021-12-07T02:21:05.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,12,16,2021-12-07T02:21:05Z,670000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2021-12-07T02:21:08.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,12,16,2021-12-07T02:21:08Z,680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M04.00S,2021-12-07T02:21:26.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627854,14.011169513797633,75.0,1610612759,12,16,2021-12-07T02:21:31Z,690000,-125.0,79.0,1,left,MISS B. Forbes 14' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,14.8,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M03.00S,2021-12-07T02:21:27.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,12,16,2021-12-07T02:21:31Z,700000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
71,PT05M53.00S,2021-12-07T02:21:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],101108,89.56964520367937,35.53921568627451,1610612756,12,16,2021-12-07T02:22:29Z,710000,-72.0,46.0,1,right,MISS C. Paul 8' driving finger roll Layup - blocked,"[101108, 1627751]",1610612756.0,PHX,driving finger roll,,,Paul,C. Paul,,,,,8.54,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
72,PT05M53.00S,2021-12-07T02:21:38.1Z,1,REGULAR,block,,[],1627751,,,1610612756,12,16,2021-12-07T02:21:41Z,720000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2021-12-07T02:21:41.1Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612756,12,16,2021-12-07T02:21:42Z,730000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
74,PT05M48.00S,2021-12-07T02:21:43.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,78.53153745072274,29.166666666666668,1610612756,12,16,2021-12-07T02:21:48Z,740000,-104.0,149.0,1,right,MISS D. Ayton 18' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,18.21,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2021-12-07T02:21:46.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,12,16,2021-12-07T02:21:48Z,750000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
76,PT05M37.00S,2021-12-07T02:21:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,15.325229960578188,45.34313725490196,1610612759,12,18,2021-12-07T02:21:59Z,760000,23.0,92.0,1,left,J. Poeltl 9' floating Jump Shot (6 PTS) (D. Murray 4 AST),"[1627751, 1627749]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,9.45,Made,,,,,6.0,D. Murray,1627749.0,4.0,,,,,,,,,,,
78,PT05M23.00S,2021-12-07T02:22:11.2Z,1,REGULAR,foul,offensive,[],203109,,,1610612756,12,18,2021-12-07T02:22:18Z,780000,,,0,,J. Crowder offensive FOUL (1 PF),"[203109, 1627751]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,202058.0,1.0,0.0,Poeltl,1627751.0,,,,,,
80,PT05M23.00S,2021-12-07T02:22:11.2Z,1,REGULAR,turnover,offensive foul,[],203109,,,1610612756,12,18,2021-12-07T02:22:11Z,800000,,,0,,J. Crowder offensive foul TURNOVER (1 TO),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,202058.0,,,,,1.0,,,,,
81,PT05M23.00S,2021-12-07T02:22:21.2Z,1,REGULAR,substitution,out,[],1629013,,,1610612759,12,18,2021-12-07T02:22:31Z,810000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2021-12-07T02:22:21.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,12,18,2021-12-07T02:22:31Z,820000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2021-12-07T02:22:21.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612759,12,18,2021-12-07T02:22:31Z,830000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2021-12-07T02:22:21.2Z,1,REGULAR,substitution,in,[],201152,,,1610612759,12,18,2021-12-07T02:22:31Z,840000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M23.00S,2021-12-07T02:22:41.3Z,1,REGULAR,substitution,out,[],203109,,,1610612759,12,18,2021-12-07T02:22:43Z,850000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2021-12-07T02:22:41.3Z,1,REGULAR,substitution,in,[],1629661,,,1610612759,12,18,2021-12-07T02:22:43Z,860000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M08.00S,2021-12-07T02:22:55.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201152,13.091327201051248,58.82352941176471,1610612759,12,18,2021-12-07T02:24:06Z,870000,-44.0,71.0,1,left,MISS T. Young 8' turnaround Hook,[201152],1610612759.0,SAS,turnaround,,,Young,T. Young,,,,,8.32,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M08.00S,2021-12-07T02:22:55.0Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,12,18,2021-12-07T02:24:06Z,880000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
89,PT05M00.00S,2021-12-07T02:23:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,91.5407358738502,55.63725490196079,1610612756,14,18,2021-12-07T02:23:09Z,890000,28.0,27.0,1,right,C. Johnson cutting Layup (2 PTS) (C. Paul 3 AST),"[1629661, 101108]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,3.9,Made,,,,,2.0,C. Paul,101108.0,3.0,,,,,,,,,,,
91,PT04M43.00S,2021-12-07T02:23:19.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,30.305519053876477,26.96078431372549,1610612759,14,21,2021-12-07T02:23:25Z,910000,115.0,232.0,1,left,D. Murray 25' 3PT  (6 PTS) (T. Young 1 AST),"[1627749, 201152]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.94,Made,,,,,6.0,T. Young,201152.0,1.0,,,,,,,,,,,
93,PT04M28.00S,2021-12-07T02:23:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629661,66.04796320630749,46.81372549019608,1610612756,14,21,2021-12-07T02:23:39Z,930000,-16.0,267.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
