actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M42.00S,2021-12-01T03:19:38.8Z,1,REGULAR,substitution,in,[],1626166,,,1610612744,22,17,2021-12-01T03:35:46Z,893437,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M42.00S,2021-12-01T03:19:38.8Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,22,17,2021-12-01T03:35:46Z,896093,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M42.00S,2021-12-01T03:19:38.8Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,22,17,2021-12-01T03:35:46Z,897421,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M28.00S,2021-12-01T03:20:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,12.565703022339028,50.0,1610612744,22,17,2021-12-01T03:33:06Z,898750,0.0,66.0,1,left,MISS A. Wiggins 6' turnaround Shot,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M26.00S,2021-12-01T03:20:22.8Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,22,17,2021-12-01T03:33:06Z,899375,,,0,,D. Green REBOUND (Off:2 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,95.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
114,PT04M26.00S,2021-12-01T03:20:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,6.652431011826544,49.26470588235294,1610612744,22,17,2021-12-01T03:33:39Z,899687,4.0,10.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
115,PT04M24.00S,2021-12-01T03:20:32.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,17,2021-12-01T03:33:39Z,899843,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,
195,PT04M24.00S,2021-12-01T03:20:35.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,22,17,2021-12-01T03:37:04Z,919921,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2021-12-01T03:20:39.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,6.258212877792378,96.07843137254902,1610612744,22,20,2021-12-01T03:34:08Z,940000,-230.0,6.0,1,left,J. Poole 3PT  (8 PTS) (O. Porter Jr. 1 AST),"[1629673, 203490]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.05,Made,,,,,8.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,
99,PT04M01.00S,2021-12-01T03:20:57.1Z,1,REGULAR,3pt,Jump Shot,[],1629013,81.8166885676741,94.85294117647058,1610612756,22,20,2021-12-01T03:21:10Z,960000,224.0,118.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M58.00S,2021-12-01T03:21:00.5Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,22,20,2021-12-01T03:21:00Z,970000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT03M45.00S,2021-12-01T03:21:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,15.456636005256241,51.9607843137255,1610612744,22,22,2021-12-01T03:21:20Z,980000,-10.0,93.0,1,left,J. Poole 9' driving floating Jump Shot (10 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,9.33,Made,,,,,10.0,D. Green,203110.0,5.0,,,,,,,,,,,
105,PT03M31.00S,2021-12-01T03:21:27.2Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612756,22,22,2021-12-01T03:21:31Z,1000000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1627780]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,
106,PT03M31.00S,2021-12-01T03:21:27.2Z,1,REGULAR,steal,,[],1627780,,,1610612744,22,22,2021-12-01T03:21:29Z,1010000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M27.00S,2021-12-01T03:21:31.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,32.670827858081466,49.754901960784316,1610612744,22,25,2021-12-01T03:25:51Z,1020000,1.0,255.0,1,left,J. Poole 25' 3PT running pullup (13 PTS) (G. Payton II 1 AST),"[1629673, 1627780]",1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,25.46,Made,,,,,13.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,
109,PT03M27.00S,2021-12-01T03:21:37.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,22,25,2021-12-01T03:21:37Z,1040000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2021-12-01T03:23:27.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,22,25,2021-12-01T03:24:33Z,1050000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2021-12-01T03:23:27.8Z,1,REGULAR,substitution,in,[],201580,,,1610612756,22,25,2021-12-01T03:24:33Z,1060000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M15.00S,2021-12-01T03:25:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,69.72733245729303,71.07843137254902,1610612756,22,25,2021-12-01T03:25:23Z,1070000,105.0,232.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M11.00S,2021-12-01T03:25:10.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,22,25,2021-12-01T03:25:10Z,1080000,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,112.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
116,PT02M58.00S,2021-12-01T03:25:23.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,32.670827858081466,53.431372549019606,1610612744,22,28,2021-12-01T03:25:28Z,1090000,-17.0,255.0,1,left,J. Poole 25' 3PT  (16 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.52,Made,,,,,16.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,
118,PT02M41.00S,2021-12-01T03:25:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,92.32917214191852,47.05882352941176,1610612756,24,28,2021-12-01T03:26:51Z,1110000,-15.0,20.0,1,right,L. Shamet driving reverse Layup (2 PTS) (C. Johnson 1 AST),"[1629013, 1629661]",1610612756.0,PHX,driving reverse,,,Shamet,L. Shamet,,,,,2.45,Made,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,
120,PT02M29.00S,2021-12-01T03:25:52.4Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612744,24,28,2021-12-01T03:26:04Z,1130000,,,0,,J. Poole traveling TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,,
121,PT02M24.00S,2021-12-01T03:26:09.0Z,1,REGULAR,turnover,lost ball,[],1626166,,,1610612756,24,28,2021-12-01T03:26:22Z,1140000,,,0,,C. Payne lost ball TURNOVER (2 TO),"[1626166, 203952]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,2.0,Wiggins,203952.0,
123,PT02M24.00S,2021-12-01T03:26:09.0Z,1,REGULAR,steal,,[],203952,,,1610612744,24,28,2021-12-01T03:26:22Z,1145000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M20.00S,2021-12-01T03:26:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,8.492115637319317,46.32352941176471,1610612744,24,30,2021-12-01T03:26:29Z,1150000,18.0,27.0,1,left,A. Wiggins running Layup (4 PTS),[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,3.29,Made,,,,,4.0,,,,,,,,,,,,,,
124,PT02M04.00S,2021-12-01T03:26:28.4Z,1,REGULAR,2pt,Jump Shot,[],201580,93.51182654402102,65.93137254901961,1610612756,26,30,2021-12-01T03:28:03Z,1160000,80.0,8.0,1,right,J. McGee 8' turnaround fadeaway Jump Shot (2 PTS) (C. Payne 1 AST),"[201580, 1626166]",1610612756.0,PHX,turnaround fadeaway,,,McGee,J. McGee,,,,,8.02,Made,,,,,2.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
125,PT01M50.00S,2021-12-01T03:26:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,10.988830486202366,39.705882352941174,1610612744,26,32,2021-12-01T03:28:31Z,1170000,51.0,51.0,1,left,A. Wiggins 7' driving finger roll Layup (6 PTS),[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,7.23,Made,,,,,6.0,,,,,,,,,,,,,,
126,PT01M37.00S,2021-12-01T03:26:59.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,26,32,2021-12-01T03:26:59Z,1180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,26,32,2021-12-01T03:27:18Z,1190000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,out,[],1629673,,,1610612756,26,32,2021-12-01T03:27:18Z,1200000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,out,[],203952,,,1610612756,26,32,2021-12-01T03:27:18Z,1210000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,out,[],203110,,,1610612756,26,32,2021-12-01T03:27:18Z,1220000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,in,[],1628969,,,1610612756,26,32,2021-12-01T03:27:18Z,1230000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,in,[],202357,,,1610612756,26,32,2021-12-01T03:27:18Z,1240000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,in,[],1629308,,,1610612756,26,32,2021-12-01T03:27:18Z,1250000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M37.00S,2021-12-01T03:27:00.6Z,1,REGULAR,substitution,in,[],201939,,,1610612756,26,32,2021-12-01T03:27:18Z,1260000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M37.00S,2021-12-01T03:27:31.8Z,1,REGULAR,foul,personal,['1freethrow'],1627780,,,1610612756,26,32,2021-12-01T03:29:11Z,1270000,,,0,,G. Payton II away-from-play personal FOUL (1 PF) (Shamet 1 FT),"[1627780, 1629013]",1610612744.0,GSW,away-from-play,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Shamet,1629013.0,,,,
144,PT01M37.00S,2021-12-01T03:28:04.9Z,1,REGULAR,freethrow,1 of 1,[],1629013,,,1610612756,27,32,2021-12-01T03:29:24Z,1285000,,,0,,L. Shamet away-from-play Free Throw 1 of 1 (3 PTS),[1629013],1610612756.0,PHX,away-from-play,,,Shamet,L. Shamet,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
138,PT01M25.00S,2021-12-01T03:28:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,90.88370565045992,44.11764705882353,1610612756,29,32,2021-12-01T03:28:59Z,1290000,-29.0,33.0,1,right,J. McGee Layup (4 PTS) (C. Payne 2 AST),"[201580, 1626166]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,4.43,Made,,,,,4.0,C. Payne,1626166.0,2.0,,,,,,,,,,,
140,PT01M07.00S,2021-12-01T03:28:56.6Z,1,REGULAR,3pt,Jump Shot,[],203490,20.844283837056505,94.11764705882352,1610612744,29,35,2021-12-01T03:29:02Z,1310000,-221.0,143.0,1,left,O. Porter Jr. 26' 3PT  (3 PTS) (J. Toscano-Anderson 1 AST),"[203490, 1629308]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.31,Made,,,,,3.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,
142,PT00M48.90S,2021-12-01T03:29:16.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201580,89.43823915900131,60.29411764705882,1610612756,31,35,2021-12-01T03:30:58Z,1330000,51.0,47.0,1,right,J. McGee 6' bank Hook (6 PTS) (C. Payne 3 AST),"[201580, 1626166]",1610612756.0,PHX,bank,,,McGee,J. McGee,,,,,6.96,Made,,,,,6.0,C. Payne,1626166.0,3.0,,,,,,,,,,,
146,PT00M34.60S,2021-12-01T03:29:31.0Z,1,REGULAR,3pt,Jump Shot,[],201939,32.40801576872536,7.598039215686274,1610612744,31,35,2021-12-01T03:31:26Z,1360000,212.0,252.0,1,left,MISS S. Curry 32' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,32.94,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M34.60S,2021-12-01T03:29:31.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,31,35,2021-12-01T03:29:41Z,1370000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,
148,PT00M34.30S,2021-12-01T03:29:36.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,31,35,2021-12-01T03:29:36Z,1380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M26.50S,2021-12-01T03:29:52.8Z,1,REGULAR,3pt,Jump Shot,[],1629013,85.23324572930355,94.6078431372549,1610612756,31,35,2021-12-01T03:29:57Z,1390000,223.0,86.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M23.90S,2021-12-01T03:29:55.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,31,35,2021-12-01T03:29:57Z,1400000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
151,PT00M06.40S,2021-12-01T03:30:13.0Z,1,REGULAR,3pt,Jump Shot,[],203490,25.04927726675427,13.725490196078432,1610612744,31,35,2021-12-01T03:30:20Z,1410000,181.0,183.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M03.90S,2021-12-01T03:30:17.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,31,35,2021-12-01T03:30:17Z,1420000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,
153,PT00M03.90S,2021-12-01T03:30:18.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,31,35,2021-12-01T03:30:18Z,1430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,out,[],203490,,,1610612756,31,35,2021-12-01T03:30:42Z,1440000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,out,[],202357,,,1610612756,31,35,2021-12-01T03:30:42Z,1450000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,out,[],201939,,,1610612756,31,35,2021-12-01T03:30:42Z,1460000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,in,[],203952,,,1610612756,31,35,2021-12-01T03:30:42Z,1470000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,in,[],1626172,,,1610612756,31,35,2021-12-01T03:30:42Z,1480000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M03.90S,2021-12-01T03:30:23.8Z,1,REGULAR,substitution,in,[],1630228,,,1610612756,31,35,2021-12-01T03:30:42Z,1490000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.80S,2021-12-01T03:30:53.2Z,1,REGULAR,turnover,bad pass,[],201580,,,1610612756,31,35,2021-12-01T03:30:59Z,1500000,,,0,,J. McGee bad pass TURNOVER (1 TO),"[201580, 1629308]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,1.0,Toscano-Anderson,1629308.0,
161,PT00M00.80S,2021-12-01T03:30:53.2Z,1,REGULAR,steal,,[],1629308,,,1610612744,31,35,2021-12-01T03:30:54Z,1510000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-12-01T03:31:03.4Z,1,REGULAR,period,end,[],0,,,1610612744,31,35,2021-12-01T03:31:03Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,out,['startperiod'],1626166,,,1610612744,31,35,2021-12-01T03:34:20Z,1530000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,31,35,2021-12-01T03:34:20Z,1540000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,31,35,2021-12-01T03:34:20Z,1550000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,31,35,2021-12-01T03:34:20Z,1560000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,31,35,2021-12-01T03:34:20Z,1570000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612744,31,35,2021-12-01T03:34:20Z,1580000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,31,35,2021-12-01T03:34:20Z,1590000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,31,35,2021-12-01T03:34:20Z,1600000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,in,['startperiod'],1629185,,,1610612744,31,35,2021-12-01T03:34:20Z,1610000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-01T03:33:25.9Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,31,35,2021-12-01T03:34:20Z,1620000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-12-01T03:34:33.1Z,2,REGULAR,period,start,[],0,,,1610612744,31,35,2021-12-01T03:34:33Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M47.00S,2021-12-01T03:34:47.1Z,2,REGULAR,turnover,out-of-bounds,[],1629308,,,1610612744,31,35,2021-12-01T03:37:55Z,1640000,,,0,,J. Toscano-Anderson bad pass out-of-bounds TURNOVER (1 TO),[1629308],1610612744.0,GSW,bad pass,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,,
175,PT11M36.00S,2021-12-01T03:35:02.5Z,2,REGULAR,turnover,lost ball,[],1628969,,,1610612756,31,35,2021-12-01T03:35:07Z,1650000,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 201939]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0,
176,PT11M36.00S,2021-12-01T03:35:02.5Z,2,REGULAR,steal,,[],201939,,,1610612744,31,35,2021-12-01T03:35:04Z,1660000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M29.00S,2021-12-01T03:35:09.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201939,17.95335085413929,71.56862745098039,1610612744,31,37,2021-12-01T03:35:13Z,1670000,-108.0,116.0,1,left,S. Curry 15' step back Jump Shot (5 PTS) (C. Chiozza 1 AST),"[201939, 1629185]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,15.86,Made,,,,,5.0,C. Chiozza,1629185.0,1.0,,,,,,,,,,,
179,PT11M16.00S,2021-12-01T03:35:22.7Z,2,REGULAR,turnover,lost ball,[],201580,,,1610612756,31,37,2021-12-01T03:35:43Z,1690000,,,0,,J. McGee lost ball TURNOVER (2 TO),"[201580, 203490]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,203490.0,
180,PT11M16.00S,2021-12-01T03:35:22.7Z,2,REGULAR,steal,,[],203490,,,1610612744,31,37,2021-12-01T03:35:24Z,1700000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M16.00S,2021-12-01T03:35:28.4Z,2,REGULAR,foul,personal,[],201580,,,1610612744,31,37,2021-12-01T03:40:50Z,1710000,,,0,,J. McGee take personal FOUL (1 PF),"[201580, 203490]",1610612756.0,PHX,take,,,McGee,J. McGee,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Porter Jr.,203490.0,,,,
183,PT11M03.00S,2021-12-01T03:35:52.1Z,2,REGULAR,turnover,out-of-bounds,[],1629185,,,1610612744,31,37,2021-12-01T03:36:09Z,1730000,,,0,,C. Chiozza bad pass out-of-bounds TURNOVER (1 TO),[1629185],1610612744.0,GSW,bad pass,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,,
184,PT11M03.00S,2021-12-01T03:35:56.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,31,37,2021-12-01T03:35:56Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M03.00S,2021-12-01T03:35:57.5Z,2,REGULAR,substitution,out,[],201580,,,1610612756,31,37,2021-12-01T03:36:02Z,1750000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
