actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
13,PT11M22.00S,2021-11-03T02:06:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,88.78120893561103,57.35294117647059,1610612740,2,0,2021-11-03T02:06:28Z,130000,37.0,53.0,1,right,MISS J. Valanciunas 6' driving bank Shot,[202685],1610612740.0,NOP,driving bank,,,Valanciunas,J. Valanciunas,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M21.00S,2021-11-03T02:06:26.4Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,2,0,2021-11-03T02:06:28Z,140000,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,13.0,3.0,1.0,2.0,,,,,,,,,,,,,
15,PT11M11.00S,2021-11-03T02:06:37.1Z,1,REGULAR,turnover,bad pass,[],201580,,,1610612756,2,0,2021-11-03T02:06:41Z,150000,,,0,,J. McGee bad pass TURNOVER (1 TO),"[201580, 1629638]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0,,,,,,,,,
16,PT11M11.00S,2021-11-03T02:06:37.1Z,1,REGULAR,steal,,[],1629638,,,1610612740,2,0,2021-11-03T02:06:39Z,160000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT11M06.00S,2021-11-03T02:06:41.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,92.32917214191852,46.32352941176471,1610612740,2,2,2021-11-03T02:06:47Z,170000,-18.0,20.0,1,right,H. Jones running alley-oop DUNK (2 PTS) (J. Hart 1 AST),"[1630529, 1628404]",1610612740.0,NOP,running alley-oop,,,Jones,H. Jones,,,,,2.69,Made,,,,,,,2.0,,,,J. Hart,1628404.0,1.0,,,,,,
19,PT10M46.00S,2021-11-03T02:07:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,9.674770039421814,47.794117647058826,1610612756,4,2,2021-11-03T02:07:04Z,190000,11.0,38.0,1,left,J. McGee cutting Layup (4 PTS) (C. Paul 1 AST),"[201580, 101108]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,3.99,Made,,,,,,,4.0,,,,C. Paul,101108.0,1.0,,,,,,
21,PT10M37.00S,2021-11-03T02:07:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,87.72996057818659,41.66666666666667,1610612740,4,2,2021-11-03T02:07:13Z,210000,-42.0,63.0,1,right,MISS J. Hart 7' fadeaway Shot,[1628404],1610612740.0,NOP,fadeaway,,,Hart,J. Hart,,,,,7.54,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M36.00S,2021-11-03T02:07:11.1Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,4,2,2021-11-03T02:07:13Z,220000,,,0,,J. McGee REBOUND (Off:2 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,21.0,4.0,2.0,2.0,,,,,,,,,,,,,
23,PT10M32.00S,2021-11-03T02:07:16.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,31.35676741130092,69.36274509803921,1610612756,4,2,2021-11-03T02:07:22Z,230000,-97.0,242.0,1,left,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M29.00S,2021-11-03T02:07:19.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,4,2,2021-11-03T02:07:22Z,240000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT10M19.00S,2021-11-03T02:07:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,84.05059132720105,50.245098039215684,1610612740,4,4,2021-11-03T02:07:32Z,250000,1.0,97.0,1,right,H. Jones 9' driving floating Jump Shot (4 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,9.74,Made,,,,,,,4.0,,,,J. Valanciunas,202685.0,1.0,,,,,,
27,PT09M53.00S,2021-11-03T02:07:55.0Z,1,REGULAR,2pt,Jump Shot,[],203109,17.559132720105126,66.42156862745098,1610612756,6,4,2021-11-03T02:07:58Z,270000,-82.0,113.0,1,left,J. Crowder 13' driving bank Jump Shot (2 PTS),[203109],1610612756.0,PHX,driving bank,,,Crowder,J. Crowder,,,,,13.94,Made,,,,,,,2.0,,,,,,,,,,,,
28,PT09M39.00S,2021-11-03T02:08:07.7Z,1,REGULAR,3pt,Jump Shot,[],202685,74.32654402102497,86.76470588235294,1610612740,6,7,2021-11-03T02:08:11Z,280000,184.0,189.0,1,right,J. Valanciunas 26' 3PT  (3 PTS) (H. Jones 1 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,26.35,Made,,,,,,,3.0,,,,H. Jones,1630529.0,1.0,,,,,,
30,PT09M25.00S,2021-11-03T02:08:22.5Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,6,7,2021-11-03T02:08:25Z,300000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1628984]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,1.0,Graham,1628984.0,,,,,,,,,
31,PT09M25.00S,2021-11-03T02:08:22.5Z,1,REGULAR,steal,,[],1628984,,,1610612740,6,7,2021-11-03T02:08:24Z,310000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M18.00S,2021-11-03T02:08:29.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630529,77.21747700394218,19.362745098039216,1610612740,6,7,2021-11-03T02:08:34Z,320000,-153.0,162.0,1,right,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.27,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2021-11-03T02:08:32.5Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,6,7,2021-11-03T02:08:34Z,330000,,,0,,J. Valanciunas REBOUND (Off:1 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,
34,PT09M13.00S,2021-11-03T02:08:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,92.32917214191852,49.50980392156863,1610612740,6,9,2021-11-03T02:08:38Z,340000,-2.0,20.0,1,right,J. Valanciunas putback Layup (5 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,1.98,Made,,,,,,,5.0,,,,,,,,,,,,
35,PT09M00.00S,2021-11-03T02:08:46.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,11.383048620236531,22.54901960784314,1610612756,8,9,2021-11-03T02:08:51Z,350000,137.0,55.0,1,left,D. Booker 14' pullup Jump Shot (2 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.77,Made,,,,,,,2.0,,,,C. Paul,101108.0,2.0,,,,,,
37,PT08M46.00S,2021-11-03T02:09:01.2Z,1,REGULAR,3pt,Jump Shot,[],1628404,92.19776609724047,2.941176470588235,1610612740,8,12,2021-11-03T02:09:04Z,370000,-235.0,21.0,1,right,J. Hart 3PT  (3 PTS) (D. Graham 1 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,23.62,Made,,,,,,,3.0,,,,D. Graham,1628984.0,1.0,,,,,,
39,PT08M21.00S,2021-11-03T02:09:27.1Z,1,REGULAR,3pt,Jump Shot,[],203109,29.911300919842315,74.50980392156863,1610612756,11,12,2021-11-03T02:09:31Z,390000,-123.0,229.0,1,left,J. Crowder 25' 3PT  (5 PTS) (C. Paul 3 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.94,Made,,,,,,,5.0,,,,C. Paul,101108.0,3.0,,,,,,
41,PT07M57.00S,2021-11-03T02:09:50.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,75.77201051248358,87.00980392156863,1610612740,11,12,2021-11-03T02:09:54Z,410000,185.0,175.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M55.00S,2021-11-03T02:09:52.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,11,12,2021-11-03T02:09:54Z,420000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,
43,PT07M42.00S,2021-11-03T02:10:06.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203109,7.440867279894875,53.67647058823529,1610612756,13,12,2021-11-03T02:10:10Z,430000,-18.0,17.0,1,left,J. Crowder driving DUNK (7 PTS) (C. Paul 4 AST),"[203109, 101108]",1610612756.0,PHX,driving,,,Crowder,J. Crowder,,,,,2.53,Made,,,,,,,7.0,,,,C. Paul,101108.0,4.0,,,,,,
45,PT07M28.00S,2021-11-03T02:10:19.2Z,1,REGULAR,3pt,Jump Shot,[],1628984,74.06373193166885,82.1078431372549,1610612740,13,15,2021-11-03T02:10:22Z,450000,161.0,191.0,1,right,D. Graham 24' 3PT  (3 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.97,Made,,,,,,,3.0,,,,,,,,,,,,
48,PT07M11.00S,2021-11-03T02:10:36.8Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,13,15,2021-11-03T02:10:41Z,460000,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1630529]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,,,,,
49,PT07M11.00S,2021-11-03T02:10:36.8Z,1,REGULAR,steal,,[],1630529,,,1610612740,13,15,2021-11-03T02:10:38Z,470000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M06.00S,2021-11-03T02:10:42.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,93.24901445466492,2.941176470588235,1610612740,13,15,2021-11-03T02:10:47Z,480000,-235.0,11.0,1,right,MISS N. Alexander-Walker running 3PT,[1629638],1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M02.00S,2021-11-03T02:10:46.1Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,13,15,2021-11-03T02:10:47Z,490000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,
52,PT06M56.00S,2021-11-03T02:10:51.1Z,1,REGULAR,turnover,lost ball,[],101108,,,1610612756,13,15,2021-11-03T02:10:54Z,500000,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1628984]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,1.0,Graham,1628984.0,,,,,,,,,
53,PT06M56.00S,2021-11-03T02:10:51.1Z,1,REGULAR,steal,,[],1628984,,,1610612740,13,15,2021-11-03T02:10:52Z,510000,,,0,,D. Graham STEAL (2 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M53.00S,2021-11-03T02:10:55.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628984,92.06636005256242,51.71568627450981,1610612740,13,17,2021-11-03T03:07:33Z,520000,9.0,22.0,1,right,D. Graham running finger roll Layup (5 PTS),[1628984],1610612740.0,NOP,running finger roll,,,Graham,D. Graham,,,,,2.37,Made,,,,,,,5.0,,,,,,,,,,,,
55,PT06M53.00S,2021-11-03T02:11:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,17,2021-11-03T02:11:00Z,530000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M53.00S,2021-11-03T02:13:15.1Z,1,REGULAR,substitution,out,[],201580,,,1610612756,13,17,2021-11-03T02:14:01Z,540000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2021-11-03T02:13:15.1Z,1,REGULAR,substitution,in,[],1626163,,,1610612756,13,17,2021-11-03T02:14:01Z,550000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M42.00S,2021-11-03T02:14:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.046649145860711,51.9607843137255,1610612756,15,17,2021-11-03T02:14:30Z,560000,-10.0,14.0,1,left,M. Bridges cutting Layup (2 PTS) (C. Paul 5 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,1.68,Made,,,,,,,2.0,,,,C. Paul,101108.0,5.0,,,,,,
60,PT06M29.00S,2021-11-03T02:14:40.2Z,1,REGULAR,2pt,Jump Shot,[],1628984,75.24638633377135,42.64705882352941,1610612740,15,17,2021-11-03T02:14:44Z,580000,-37.0,180.0,1,right,MISS D. Graham 18' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2021-11-03T02:14:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,15,17,2021-11-03T02:14:44Z,590000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,
62,PT06M28.00S,2021-11-03T02:14:48.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,15,17,2021-11-03T02:14:48Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2021-11-03T02:15:08.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,85.89027595269383,51.225490196078425,1610612740,15,19,2021-11-03T02:15:12Z,610000,6.0,80.0,1,right,J. Valanciunas 8' Hook (7 PTS) (N. Alexander-Walker 1 AST),"[202685, 1629638]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,8.03,Made,,,,,,,7.0,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,
65,PT06M07.00S,2021-11-03T02:15:20.5Z,1,REGULAR,2pt,Jump Shot,[],1628969,24.26084099868594,34.31372549019608,1610612756,15,19,2021-11-03T02:15:23Z,630000,78.0,176.0,1,left,MISS M. Bridges 19' step back Shot,[1628969],1610612756.0,PHX,step back,,,Bridges,M. Bridges,,,,,19.23,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M05.00S,2021-11-03T02:15:22.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,15,19,2021-11-03T02:15:23Z,640000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,65.0,2.0,1.0,1.0,,,,,,,,,,,,,
67,PT05M57.00S,2021-11-03T02:15:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628404,71.17279894875165,16.666666666666664,1610612740,15,22,2021-11-03T02:15:34Z,650000,-167.0,218.0,1,right,J. Hart 27' 3PT  (6 PTS) (D. Graham 2 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,27.48,Made,,,,,,,6.0,,,,D. Graham,1628984.0,2.0,,,,,,
69,PT05M34.00S,2021-11-03T02:15:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626163,7.178055190538765,52.69607843137255,1610612756,17,22,2021-11-03T02:15:57Z,670000,-13.0,15.0,1,left,F. Kaminsky cutting Layup (2 PTS) (C. Paul 6 AST),"[1626163, 101108]",1610612756.0,PHX,cutting,,,Kaminsky,F. Kaminsky,,,,,2.02,Made,,,,,,,2.0,,,,C. Paul,101108.0,6.0,,,,,,
71,PT05M13.00S,2021-11-03T02:16:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,88.91261498028909,48.77450980392157,1610612740,17,24,2021-11-03T02:16:18Z,690000,-6.0,52.0,1,right,J. Valanciunas cutting Layup (9 PTS) (D. Graham 3 AST),"[202685, 1628984]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,5.21,Made,,,,,,,9.0,,,,D. Graham,1628984.0,3.0,,,,,,
73,PT04M54.00S,2021-11-03T02:16:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,20.18725361366623,50.73529411764706,1610612756,17,24,2021-11-03T02:16:40Z,710000,-4.0,137.0,1,left,MISS C. Paul 13' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,,
74,PT04M53.00S,2021-11-03T02:16:34.3Z,1,REGULAR,rebound,offensive,[],1626163,,,1610612756,17,24,2021-11-03T02:16:40Z,720000,,,0,,F. Kaminsky REBOUND (Off:1 Def:0),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,
75,PT04M48.00S,2021-11-03T02:16:40.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,29.517082785808146,75.24509803921569,1610612756,17,24,2021-11-03T02:16:43Z,730000,-126.0,225.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M45.00S,2021-11-03T02:16:43.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,17,24,2021-11-03T02:16:43Z,740000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,
77,PT04M29.00S,2021-11-03T02:16:59.2Z,1,REGULAR,3pt,Jump Shot,[],1628984,71.96123521681997,79.90196078431373,1610612740,17,27,2021-11-03T02:17:03Z,750000,150.0,211.0,1,right,D. Graham 25' 3PT pullup (8 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.87,Made,,,,,,,8.0,,,,,,,,,,,,
78,PT04M17.00S,2021-11-03T02:17:10.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.459264126149804,54.65686274509803,1610612756,20,27,2021-11-03T02:17:14Z,760000,-23.0,262.0,1,left,D. Booker 26' 3PT pullup (5 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,26.3,Made,,,,,,,5.0,,,,C. Paul,101108.0,7.0,,,,,,
80,PT04M09.00S,2021-11-03T02:17:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,89.43823915900131,60.29411764705882,1610612740,20,27,2021-11-03T02:21:15Z,780000,51.0,47.0,1,right,MISS J. Hart 6' running finger roll Layup - blocked,"[1628404, 101108]",1610612740.0,NOP,running finger roll,,,Hart,J. Hart,,,,,6.96,Missed,Paul,101108.0,,,,,,,,,,,,,,,,,
84,PT04M09.00S,2021-11-03T02:17:21.3Z,1,REGULAR,block,,[],101108,,,1610612740,20,27,2021-11-03T02:17:36Z,785000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M07.00S,2021-11-03T02:17:23.3Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612740,20,27,2021-11-03T02:21:15Z,790000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,
100,PT04M06.00S,2021-11-03T02:17:27.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,70.77858081471747,18.627450980392158,1610612740,20,27,2021-11-03T02:18:21Z,795000,-157.0,222.0,1,right,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2021-11-03T02:17:27.1Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,20,27,2021-11-03T03:29:35Z,797500,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,
82,PT03M55.00S,2021-11-03T02:17:33.0Z,1,REGULAR,2pt,Jump Shot,[],101108,11.12023653088042,28.186274509803923,1610612756,20,27,2021-11-03T03:07:55Z,800000,109.0,52.0,1,left,MISS C. Paul 12' driving floating bank Shot,[101108],1610612756.0,PHX,driving floating bank,,,Paul,C. Paul,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
83,PT03M53.00S,2021-11-03T02:17:35.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,20,27,2021-11-03T02:17:39Z,810000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,82.0,4.0,3.0,1.0,,,,,,,,,,,,,
86,PT03M53.00S,2021-11-03T02:17:43.5Z,1,REGULAR,foul,personal,[],101108,,,1610612740,20,27,2021-11-03T02:17:51Z,830000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 202685]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Valanciunas,202685.0,
88,PT03M53.00S,2021-11-03T02:17:53.6Z,1,REGULAR,substitution,out,[],101108,,,1610612740,20,27,2021-11-03T02:18:10Z,850000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
