actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M56.00S,2021-12-17T02:11:41.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,90.09526938239159,95.58823529411765,1610612756,0,0,2021-12-17T02:11:44Z,150000,228.0,41.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2021-12-17T02:11:43.0Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612764,0,0,2021-12-17T02:11:44Z,160000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M46.00S,2021-12-17T02:11:51.4Z,1,REGULAR,3pt,Jump Shot,[],203078,30.56833114323259,67.40196078431373,1610612764,0,0,2021-12-17T02:11:54Z,170000,-87.0,235.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2021-12-17T02:11:54.4Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,0,2021-12-17T02:11:54Z,180000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M35.00S,2021-12-17T02:12:01.5Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,0,0,2021-12-17T02:12:04Z,190000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1628988]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,1.0,Holiday,1628988.0,,,,,,,,,,,
20,PT10M35.00S,2021-12-17T02:12:01.5Z,1,REGULAR,steal,,[],1628988,,,1610612764,0,0,2021-12-17T02:12:03Z,200000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M27.00S,2021-12-17T02:12:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,30.042706964520367,20.833333333333336,1610612764,0,3,2021-12-17T02:12:14Z,210000,146.0,230.0,1,left,A. Holiday 27' 3PT  (3 PTS) (B. Beal 1 AST),"[1628988, 203078]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,27.22,Made,,,,,,,,3.0,B. Beal,203078.0,1.0,,,,,,,
23,PT10M06.00S,2021-12-17T02:12:30.4Z,1,REGULAR,3pt,Jump Shot,[],203109,79.31997371879106,91.91176470588235,1610612756,0,3,2021-12-17T02:12:34Z,230000,210.0,142.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2021-12-17T02:12:33.4Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,0,3,2021-12-17T02:12:34Z,240000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M51.00S,2021-12-17T02:12:45.0Z,1,REGULAR,2pt,Jump Shot,[],1628988,10.200394218134035,30.392156862745097,1610612764,0,5,2021-12-17T02:12:47Z,250000,98.0,43.0,1,left,A. Holiday 10' driving floating Jump Shot (5 PTS) (D. Gafford 1 AST),"[1628988, 1629655]",1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,10.72,Made,,,,,,,,5.0,D. Gafford,1629655.0,1.0,,,,,,,
27,PT09M38.00S,2021-12-17T02:12:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.46057818659659,50.245098039215684,1610612756,2,5,2021-12-17T02:13:05Z,270000,1.0,18.0,1,right,M. Bridges reverse Layup (2 PTS) (C. Paul 1 AST),"[1628969, 101108]",1610612756.0,PHX,reverse,,,Bridges,M. Bridges,,,,,1.84,Made,,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,
29,PT09M38.00S,2021-12-17T02:13:02.9Z,1,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612756,2,5,2021-12-17T02:13:28Z,290000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Bridges 1 FT),"[1628988, 1628969]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Bridges,1628969.0,,
31,PT09M38.00S,2021-12-17T02:13:32.2Z,1,REGULAR,freethrow,1 of 1,[],1628969,,,1610612756,3,5,2021-12-17T02:13:32Z,310000,,,0,,M. Bridges Free Throw 1 of 1 (3 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
32,PT09M24.00S,2021-12-17T02:13:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,12.959921156373195,51.9607843137255,1610612764,3,5,2021-12-17T02:13:52Z,320000,-10.0,69.0,1,left,MISS A. Holiday 7' floating Shot,[1628988],1610612764.0,WAS,floating,,,Holiday,A. Holiday,,,,,7.0,Missed,,,,,,,,,,,,,,,,,,
33,PT09M22.00S,2021-12-17T02:13:50.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,3,5,2021-12-17T02:13:52Z,330000,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M10.00S,2021-12-17T02:14:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612756,3,5,2021-12-17T02:14:21Z,340000,,,0,,A. Holiday shooting personal FOUL (2 PF) (Ayton 2 FT),"[1628988, 1629028]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Ayton,1629028.0,,
36,PT09M10.00S,2021-12-17T02:14:29.6Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,4,5,2021-12-17T02:14:29Z,360000,,,0,,D. Ayton Free Throw 1 of 2 (1 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
37,PT09M10.00S,2021-12-17T02:14:44.1Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,5,5,2021-12-17T02:14:44Z,370000,,,0,,D. Ayton Free Throw 2 of 2 (2 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
38,PT08M47.00S,2021-12-17T02:15:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,10.463206307490145,51.225490196078425,1610612764,5,5,2021-12-17T02:15:13Z,380000,-6.0,46.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,
39,PT08M44.00S,2021-12-17T02:15:12.1Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,5,5,2021-12-17T02:15:13Z,390000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT08M44.00S,2021-12-17T02:15:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,8.14717477003942,48.06219362745098,1610612764,5,5,2021-12-17T02:16:16Z,400000,10.0,24.0,1,left,MISS D. Gafford tip Layup,[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
46,PT08M42.00S,2021-12-17T02:15:15.6Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,5,5,2021-12-17T02:16:16Z,405000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,45.0,3.0,1.0,2.0,,,,,,,,,,,,,,
41,PT08M37.00S,2021-12-17T02:15:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203078,17.559132720105126,39.950980392156865,1610612764,5,7,2021-12-17T02:16:02Z,410000,50.0,113.0,1,left,B. Beal 12' Jump Shot (2 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,12.33,Made,,,,,,,,2.0,,,,,,,,,,
42,PT08M26.00S,2021-12-17T02:15:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.5473061760841,51.470588235294116,1610612756,7,7,2021-12-17T02:15:33Z,420000,7.0,74.0,1,right,D. Ayton 7' turnaround Jump Shot (4 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.44,Made,,,,,,,,4.0,M. Bridges,1628969.0,1.0,,,,,,,
44,PT08M12.00S,2021-12-17T02:15:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,14.011169513797633,43.872549019607845,1610612764,7,9,2021-12-17T02:15:46Z,440000,31.0,79.0,1,left,B. Beal 8' driving floating Jump Shot (4 PTS) (D. Gafford 2 AST),"[203078, 1629655]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,8.49,Made,,,,,,,,4.0,D. Gafford,1629655.0,2.0,,,,,,,
47,PT07M54.00S,2021-12-17T02:16:04.6Z,1,REGULAR,foul,personal,[],1628988,,,1610612756,7,9,2021-12-17T02:16:11Z,450000,,,0,,A. Holiday personal FOUL (3 PF),"[1628988, 101108]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Paul,101108.0,,
49,PT07M54.00S,2021-12-17T02:16:14.1Z,1,REGULAR,substitution,out,[],1628988,,,1610612756,7,9,2021-12-17T02:16:20Z,470000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M54.00S,2021-12-17T02:16:14.1Z,1,REGULAR,substitution,in,[],203526,,,1610612756,7,9,2021-12-17T02:16:20Z,480000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M54.00S,2021-12-17T02:16:37.5Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612756,7,9,2021-12-17T02:16:37Z,490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2021-12-17T02:17:32.5Z,1,REGULAR,2pt,Jump Shot,[],101108,79.45137976346912,50.49019607843137,1610612756,9,9,2021-12-17T02:17:36Z,500000,2.0,141.0,1,right,C. Paul 14' pullup Jump Shot (2 PTS) (D. Ayton 1 AST),"[101108, 1629028]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.07,Made,,,,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,,,
55,PT07M32.00S,2021-12-17T02:17:49.3Z,1,REGULAR,2pt,Jump Shot,[],203526,9.937582128777924,32.59803921568628,1610612764,9,11,2021-12-17T02:17:56Z,520000,87.0,41.0,1,left,R. Neto 9' driving floating Jump Shot (2 PTS),[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,9.61,Made,,,,,,,,2.0,,,,,,,,,,
56,PT07M20.00S,2021-12-17T02:18:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,91.01511169513797,51.9607843137255,1610612756,11,11,2021-12-17T02:18:06Z,530000,10.0,32.0,1,right,M. Bridges driving reverse Layup (5 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,3.35,Made,,,,,,,,5.0,C. Paul,101108.0,2.0,,,,,,,
59,PT07M05.00S,2021-12-17T02:18:17.9Z,1,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,11,11,2021-12-17T02:18:26Z,550000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (1 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,1.0,,,,,,,203591.0,,,,,,
60,PT06M52.00S,2021-12-17T02:18:35.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,82.9993429697766,45.34313725490196,1610612756,11,11,2021-12-17T02:18:41Z,560000,-23.0,107.0,1,right,MISS M. Bridges 10' turnaround fadeaway Shot,[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,10.98,Missed,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2021-12-17T02:18:40.8Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,11,11,2021-12-17T02:18:41Z,570000,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,60.0,4.0,2.0,2.0,,,,,,,,,,,,,,
62,PT06M41.00S,2021-12-17T02:18:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203526,9.280551905387648,44.36274509803921,1610612764,11,11,2021-12-17T02:18:50Z,580000,28.0,35.0,1,left,MISS R. Neto running Layup,[203526],1610612764.0,WAS,running,,,Neto,R. Neto,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2021-12-17T02:18:48.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,11,11,2021-12-17T02:18:50Z,590000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M29.00S,2021-12-17T02:18:58.5Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,11,11,2021-12-17T02:19:02Z,600000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 203526]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,2.0,Neto,203526.0,,,,,,,,,,,
65,PT06M29.00S,2021-12-17T02:18:58.5Z,1,REGULAR,steal,,[],203526,,,1610612764,11,11,2021-12-17T02:19:00Z,610000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2021-12-17T02:19:03.3Z,1,REGULAR,foul,personal,[],101108,,,1610612764,11,11,2021-12-17T02:19:38Z,620000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 203526]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Neto,203526.0,,
68,PT06M29.00S,2021-12-17T02:19:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,11,2021-12-17T02:19:18Z,640000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2021-12-17T02:21:32.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,11,11,2021-12-17T02:22:01Z,650000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2021-12-17T02:21:32.8Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,11,11,2021-12-17T02:22:01Z,660000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2021-12-17T02:22:28.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203484,21.895532194480946,73.52941176470588,1610612764,11,13,2021-12-17T02:22:32Z,670000,-118.0,153.0,1,left,K. Caldwell-Pope 19' Jump Shot (2 PTS) (B. Beal 2 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.32,Made,,,,,,,,2.0,B. Beal,203078.0,2.0,,,,,,,
73,PT05M58.00S,2021-12-17T02:22:45.0Z,1,REGULAR,3pt,Jump Shot,[],203109,67.7562417871222,35.294117647058826,1610612756,14,13,2021-12-17T02:22:49Z,690000,-74.0,251.0,1,right,J. Crowder 26' 3PT  (3 PTS) (D. Ayton 2 AST),"[203109, 1629028]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.12,Made,,,,,,,,3.0,D. Ayton,1629028.0,2.0,,,,,,,
75,PT05M45.00S,2021-12-17T02:23:01.5Z,1,REGULAR,foul,personal,[],1628969,,,1610612764,14,13,2021-12-17T02:23:11Z,710000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629655]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gafford,1629655.0,,
77,PT05M45.00S,2021-12-17T02:23:10.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,14,13,2021-12-17T02:23:15Z,730000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2021-12-17T02:23:10.1Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,14,13,2021-12-17T02:23:15Z,740000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M39.00S,2021-12-17T02:23:29.1Z,1,REGULAR,turnover,bad pass,[],1626149,,,1610612764,14,13,2021-12-17T02:23:35Z,750000,,,0,,M. Harrell bad pass TURNOVER (1 TO),"[1626149, 101108]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,1.0,Paul,101108.0,,,,,,,,,,,
80,PT05M39.00S,2021-12-17T02:23:29.1Z,1,REGULAR,steal,,[],101108,,,1610612756,14,13,2021-12-17T02:23:30Z,760000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2021-12-17T02:23:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,92.9862023653088,61.029411764705884,1610612756,14,13,2021-12-17T02:23:40Z,770000,55.0,13.0,1,right,MISS M. Bridges running Layup,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,
82,PT05M32.00S,2021-12-17T02:23:35.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,14,13,2021-12-17T02:23:35Z,780000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M29.00S,2021-12-17T02:23:40.8Z,1,REGULAR,turnover,out-of-bounds,[],203484,,,1610612764,14,13,2021-12-17T02:23:45Z,790000,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612764.0,WAS,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,1.0,,,,,,,202027.0,,,,,,
84,PT05M15.00S,2021-12-17T02:24:03.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],101108,79.31997371879106,63.48039215686274,1610612756,16,13,2021-12-17T02:24:07Z,800000,67.0,142.0,1,right,C. Paul 15' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.71,Made,,,,,,,,4.0,,,,,,,,,,
85,PT05M05.00S,2021-12-17T02:24:15.1Z,1,REGULAR,foul,personal,[],1629013,,,1610612764,16,13,2021-12-17T02:24:51Z,810000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 203526]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Neto,203526.0,,
87,PT05M05.00S,2021-12-17T02:24:21.7Z,1,REGULAR,substitution,out,[],203484,,,1610612764,16,13,2021-12-17T02:24:27Z,830000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M05.00S,2021-12-17T02:24:21.7Z,1,REGULAR,substitution,in,[],202722,,,1610612764,16,13,2021-12-17T02:24:27Z,840000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M55.00S,2021-12-17T02:24:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,11.12023653088042,43.38235294117647,1610612764,16,13,2021-12-17T02:24:54Z,850000,33.0,52.0,1,left,MISS B. Beal 6' driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,6.16,Missed,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2021-12-17T02:24:49.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,16,13,2021-12-17T02:24:49Z,860000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,89.0,3.0,2.0,1.0,,,,,,,,,,,,,,
91,PT04M50.00S,2021-12-17T02:24:52.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101108,68.9388961892247,31.862745098039213,1610612756,16,13,2021-12-17T02:25:00Z,870000,-91.0,239.0,1,right,MISS C. Paul 25' running pullup 3PT,[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
92,PT04M47.00S,2021-12-17T02:24:55.7Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,16,13,2021-12-17T02:25:00Z,880000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M38.00S,2021-12-17T02:25:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.652431011826544,60.5392156862745,1610612764,16,15,2021-12-17T02:25:07Z,890000,-53.0,10.0,1,left,B. Beal cutting Layup (6 PTS) (M. Harrell 1 AST),"[203078, 1626149]",1610612764.0,WAS,cutting,,,Beal,B. Beal,,,,,5.36,Made,,,,,,,,6.0,M. Harrell,1626149.0,1.0,,,,,,,
