actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M36.00S,2022-03-03T03:17:13.7Z,1,REGULAR,foul,personal,[],1629013,,,1610612757,4,0,2022-03-03T03:17:43Z,170000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1629604]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Elleby,1629604.0,,
19,PT10M24.00S,2022-03-03T03:17:42.0Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612757,4,0,2022-03-03T03:17:45Z,190000,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 203109]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1.0,Crowder,203109.0,,,,,,,
20,PT10M24.00S,2022-03-03T03:17:42.0Z,1,REGULAR,steal,,[],203109,,,1610612756,4,0,2022-03-03T03:17:44Z,200000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M16.00S,2022-03-03T03:17:50.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,94.82588699080158,66.17647058823529,1610612756,4,0,2022-03-03T03:17:54Z,210000,81.0,-4.0,1,right,MISS D. Ayton 8' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.1,Missed,,,,,,,,,,,,,,,,,,
22,PT10M12.00S,2022-03-03T03:17:54.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,4,0,2022-03-03T03:17:54Z,220000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M05.00S,2022-03-03T03:18:00.8Z,1,REGULAR,3pt,Jump Shot,[],1628404,27.54599211563732,82.59803921568627,1610612757,4,0,2022-03-03T03:18:05Z,230000,-163.0,206.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2022-03-03T03:18:04.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,4,0,2022-03-03T03:18:05Z,240000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
25,PT09M49.00S,2022-03-03T03:18:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,89.83245729303549,39.705882352941174,1610612756,6,0,2022-03-03T03:18:23Z,250000,-51.0,43.0,1,right,J. Crowder 6' driving floating Jump Shot (2 PTS) (C. Payne 3 AST),"[203109, 1626166]",1610612756.0,PHX,driving floating,,,Crowder,J. Crowder,,,,,6.72,Made,2.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
27,PT09M49.00S,2022-03-03T03:18:25.0Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612756,6,0,2022-03-03T03:18:32Z,270000,,,0,,J. Hart shooting personal FOUL (1 PF) (Crowder 1 FT),"[1628404, 203109]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Crowder,203109.0,,
29,PT09M49.00S,2022-03-03T03:18:53.8Z,1,REGULAR,freethrow,1 of 1,[],203109,,,1610612756,6,0,2022-03-03T03:18:56Z,290000,,,0,,MISS J. Crowder Free Throw 1 of 1,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2022-03-03T03:18:55.8Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,6,0,2022-03-03T03:18:56Z,300000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M42.00S,2022-03-03T03:18:59.8Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612757,6,0,2022-03-03T03:19:11Z,310000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628969]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,,
32,PT09M42.00S,2022-03-03T03:18:59.8Z,1,REGULAR,steal,,[],1628969,,,1610612756,6,0,2022-03-03T03:19:01Z,320000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M35.00S,2022-03-03T03:19:06.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626166,66.70499342969777,50.245098039215684,1610612756,6,0,2022-03-03T03:19:18Z,330000,1.0,260.0,1,right,MISS C. Payne 26' running 3PT,[1626166],1610612756.0,PHX,running,,,Payne,C. Payne,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
34,PT09M31.00S,2022-03-03T03:19:10.5Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,6,0,2022-03-03T03:19:10Z,340000,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,33.0,3.0,3.0,0.0,,,,,,,,,,
35,PT09M21.00S,2022-03-03T03:19:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,7.440867279894875,44.11764705882353,1610612757,6,0,2022-03-03T03:19:33Z,350000,29.0,17.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,3.42,Missed,,,,,,,,,,,,,,,,,,
36,PT09M21.00S,2022-03-03T03:19:20.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,6,0,2022-03-03T03:19:33Z,360000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,
37,PT09M21.00S,2022-03-03T03:19:26.3Z,1,REGULAR,foul,personal,[],1629013,,,1610612757,6,0,2022-03-03T03:19:49Z,370000,,,0,,L. Shamet loose ball personal FOUL (2 PF),"[1629013, 1629604]",1610612756.0,PHX,loose ball,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Elleby,1629604.0,,
39,PT09M21.00S,2022-03-03T03:19:40.1Z,1,REGULAR,substitution,out,[],1629013,,,1610612757,6,0,2022-03-03T03:19:44Z,390000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M21.00S,2022-03-03T03:19:40.1Z,1,REGULAR,substitution,in,[],1629661,,,1610612757,6,0,2022-03-03T03:19:44Z,400000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M15.00S,2022-03-03T03:19:53.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,31.09395532194481,79.16666666666666,1610612757,6,0,2022-03-03T03:19:57Z,410000,-146.0,240.0,1,left,MISS C. Elleby 28' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,
42,PT09M12.00S,2022-03-03T03:19:56.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,6,0,2022-03-03T03:19:57Z,420000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,41.0,3.0,3.0,0.0,,,,,,,,,,
43,PT08M57.00S,2022-03-03T03:20:11.9Z,1,REGULAR,3pt,Jump Shot,[],1628969,65.1281208935611,49.50980392156863,1610612756,6,0,2022-03-03T03:20:16Z,430000,-2.0,275.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,
44,PT08M54.00S,2022-03-03T03:20:14.9Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,6,0,2022-03-03T03:20:16Z,440000,,,0,,D. Eubanks REBOUND (Off:0 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,43.0,4.0,4.0,0.0,,,,,,,,,,
45,PT08M44.00S,2022-03-03T03:20:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,34.37910643889619,40.44117647058824,1610612757,6,3,2022-03-03T03:20:28Z,450000,48.0,271.0,1,left,A. Simons 27' 3PT  (3 PTS) (J. Hart 1 AST),"[1629014, 1628404]",1610612757.0,POR,,,,Simons,A. Simons,,,,,27.49,Made,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
47,PT08M29.00S,2022-03-03T03:20:39.5Z,1,REGULAR,2pt,Jump Shot,[],1626166,77.21747700394218,68.38235294117648,1610612756,6,3,2022-03-03T03:20:43Z,470000,92.0,162.0,1,right,MISS C. Payne 18' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,18.6,Missed,,,,,,,,,,,,,,,,,,
48,PT08M26.00S,2022-03-03T03:20:42.5Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,6,3,2022-03-03T03:20:43Z,480000,,,0,,D. Eubanks REBOUND (Off:0 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,47.0,5.0,5.0,0.0,,,,,,,,,,
49,PT08M16.00S,2022-03-03T03:20:53.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.835085413929041,49.26470588235294,1610612757,6,5,2022-03-03T03:20:56Z,490000,4.0,21.0,1,left,D. Eubanks cutting DUNK (2 PTS) (J. Hart 2 AST),"[1629234, 1628404]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,2.14,Made,2.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
51,PT07M57.00S,2022-03-03T03:21:11.0Z,1,REGULAR,2pt,Jump Shot,[],1629028,77.34888304862024,50.0,1610612756,8,5,2022-03-03T03:21:14Z,510000,0.0,160.0,1,right,D. Ayton 16' Jump Shot (2 PTS) (J. Crowder 1 AST),"[1629028, 203109]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,16.04,Made,2.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,
53,PT07M42.00S,2022-03-03T03:21:26.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,33.196452036793694,61.029411764705884,1610612757,8,8,2022-03-03T03:21:30Z,530000,-55.0,260.0,1,left,A. Simons 26' 3PT pullup (6 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.53,Made,6.0,,,,,,,,,,,,,,,,,
54,PT07M29.00S,2022-03-03T03:21:38.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,89.17542706964521,96.81372549019608,1610612756,11,8,2022-03-03T03:21:45Z,540000,234.0,49.0,1,right,M. Bridges 3PT  (5 PTS) (C. Payne 4 AST),"[1628969, 1626166]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.92,Made,5.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,
56,PT07M13.00S,2022-03-03T03:21:56.2Z,1,REGULAR,2pt,Jump Shot,[],1629014,27.808804204993432,53.18627450980392,1610612757,11,10,2022-03-03T03:22:00Z,560000,-16.0,209.0,1,left,A. Simons 20' step back Jump Shot (8 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,20.95,Made,8.0,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2022-03-03T03:22:07.4Z,1,REGULAR,3pt,Jump Shot,[],1626166,81.553876478318,96.07843137254902,1610612756,14,10,2022-03-03T03:22:11Z,570000,230.0,121.0,1,right,C. Payne 26' 3PT step back (3 PTS),[1626166],1610612756.0,PHX,step back,,,Payne,C. Payne,,,,,26.02,Made,3.0,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2022-03-03T03:22:24.5Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,14,10,2022-03-03T03:22:29Z,580000,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1629661]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,,,,,,
59,PT06M44.00S,2022-03-03T03:22:24.5Z,1,REGULAR,steal,,[],1629661,,,1610612756,14,10,2022-03-03T03:24:41Z,590000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2022-03-03T03:22:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,92.59198423127464,49.754901960784316,1610612756,16,10,2022-03-03T03:22:36Z,600000,-1.0,17.0,1,right,C. Johnson running Layup (2 PTS) (C. Payne 5 AST),"[1629661, 1626166]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,1.71,Made,2.0,C. Payne,1626166.0,5.0,,,,,,,,,,,,,,
62,PT06M40.00S,2022-03-03T03:22:33.0Z,1,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612756,16,10,2022-03-03T03:22:53Z,620000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629234, 1629661]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Johnson,1629661.0,,
64,PT06M40.00S,2022-03-03T03:22:51.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,16,10,2022-03-03T03:24:41Z,640000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2022-03-03T03:26:02.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629661,,,1610612756,17,10,2022-03-03T03:26:02Z,650000,,,0,,C. Johnson Free Throw 1 of 1 (3 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2022-03-03T03:26:21.5Z,1,REGULAR,3pt,Jump Shot,[],1630190,29.25427069645204,80.14705882352942,1610612757,17,10,2022-03-03T03:27:31Z,660000,-151.0,222.0,1,left,MISS E. Hughes 26' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
67,PT06M21.00S,2022-03-03T03:26:25.1Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,17,10,2022-03-03T03:26:25Z,670000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT06M06.00S,2022-03-03T03:26:40.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,90.88370565045992,69.36274509803921,1610612756,17,10,2022-03-03T03:27:37Z,680000,97.0,33.0,1,right,MISS D. Ayton 10' driving floating Shot,[1629028],1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,10.23,Missed,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2022-03-03T03:26:48.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,17,10,2022-03-03T03:29:35Z,690000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
72,PT05M51.00S,2022-03-03T03:26:57.0Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612757,17,10,2022-03-03T03:27:04Z,720000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Elleby 2 FT),"[1629661, 1629604]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Elleby,1629604.0,,
74,PT05M51.00S,2022-03-03T03:27:23.6Z,1,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,17,10,2022-03-03T03:27:23Z,740000,,,0,,MISS C. Elleby Free Throw 1 of 2,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT05M51.00S,2022-03-03T03:27:23.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,17,10,2022-03-03T03:27:23Z,750000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,
76,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,out,[],1626166,,,1610612757,17,10,2022-03-03T03:27:37Z,760000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,17,10,2022-03-03T03:27:37Z,770000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,out,[],1629234,,,1610612757,17,10,2022-03-03T03:27:37Z,780000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612757,17,10,2022-03-03T03:27:37Z,790000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,17,10,2022-03-03T03:27:37Z,800000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2022-03-03T03:27:25.1Z,1,REGULAR,substitution,in,[],203463,,,1610612757,17,10,2022-03-03T03:27:37Z,810000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2022-03-03T03:27:51.6Z,1,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,17,11,2022-03-03T03:27:51Z,820000,,,0,,C. Elleby Free Throw 2 of 2 (1 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
85,PT05M24.00S,2022-03-03T03:28:20.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,82.60512483574244,50.0,1610612756,19,11,2022-03-03T03:30:15Z,850000,0.0,111.0,1,right,D. Ayton 11' Hook (4 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,11.1,Made,4.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
87,PT05M14.00S,2022-03-03T03:28:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,27.020367936925098,85.7843137254902,1610612757,19,14,2022-03-03T03:28:36Z,870000,-179.0,201.0,1,left,A. Simons 26' 3PT pullup (11 PTS) (T. Watford 1 AST),"[1629014, 1630570]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.95,Made,11.0,T. Watford,1630570.0,1.0,,,,,,,,,,,,,,
89,PT04M58.00S,2022-03-03T03:28:47.2Z,1,REGULAR,turnover,bad pass,[],1628988,,,1610612756,19,14,2022-03-03T03:28:51Z,890000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 203463]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,1.0,McLemore,203463.0,,,,,,,
90,PT04M58.00S,2022-03-03T03:28:47.2Z,1,REGULAR,steal,,[],203463,,,1610612757,19,14,2022-03-03T03:28:49Z,900000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M53.00S,2022-03-03T03:28:52.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630190,29.122864651773984,83.33333333333334,1610612757,19,17,2022-03-03T03:28:57Z,910000,-167.0,221.0,1,left,E. Hughes 27' 3PT running pullup (3 PTS) (A. Simons 1 AST),"[1630190, 1629014]",1610612757.0,POR,running pullup,,,Hughes,E. Hughes,,,,,27.71,Made,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
93,PT04M42.00S,2022-03-03T03:29:03.2Z,1,REGULAR,turnover,bad pass,[],1628988,,,1610612756,19,17,2022-03-03T03:29:07Z,930000,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1629014]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,2.0,Simons,1629014.0,,,,,,,
94,PT04M42.00S,2022-03-03T03:29:03.2Z,1,REGULAR,steal,,[],1629014,,,1610612757,19,17,2022-03-03T03:29:06Z,940000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M37.00S,2022-03-03T03:29:08.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630190,11.908672798948752,96.32352941176471,1610612757,19,17,2022-03-03T03:29:17Z,950000,-232.0,59.0,1,left,MISS E. Hughes running 3PT,[1630190],1610612757.0,POR,running,,,Hughes,E. Hughes,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
96,PT04M28.00S,2022-03-03T03:29:16.8Z,1,REGULAR,rebound,offensive,[],1629604,,,1610612757,19,17,2022-03-03T03:29:16Z,960000,,,0,,C. Elleby REBOUND (Off:1 Def:0),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,,
