actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-07T03:02:47.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-07T03:02:47Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-01-07T03:02:51.2Z,1,REGULAR,jumpball,recovered,[],1629661,,,1610612756,0,0,2022-01-07T03:02:51Z,40000,,,0,,Jump Ball J. Smith vs. S. Ibaka: Tip to C. Johnson,"[1629661, 1630188, 201586]",1610612756.0,PHX,startperiod,C. Johnson,1629661.0,Johnson,C. Johnson,Smith,1630188.0,Ibaka,201586.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-01-07T03:03:03.8Z,1,REGULAR,2pt,Jump Shot,[],1630188,11.777266754270697,30.88235294117647,1610612756,0,0,2022-01-07T03:03:11Z,70000,96.0,58.0,1,left,MISS J. Smith 11' driving floating Shot,[1630188],1610612756.0,PHX,driving floating,,,Smith,J. Smith,,,,,11.19,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2022-01-07T03:03:06.8Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,0,0,2022-01-07T03:03:11Z,80000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M18.00S,2022-01-07T03:03:28.2Z,1,REGULAR,2pt,Jump Shot,[],202704,79.71419185282524,71.32352941176471,1610612746,0,0,2022-01-07T03:04:21Z,90000,107.0,138.0,1,right,MISS R. Jackson 17' Jump Shot,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2022-01-07T03:03:31.2Z,1,REGULAR,rebound,offensive,[],201586,,,1610612746,0,0,2022-01-07T03:04:25Z,100000,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
11,PT11M13.00S,2022-01-07T03:03:34.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202694,81.8166885676741,17.647058823529413,1610612746,0,0,2022-01-07T03:03:39Z,110000,-162.0,118.0,1,right,MISS M. Morris Sr. 20' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,20.05,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2022-01-07T03:03:37.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,0,0,2022-01-07T03:03:39Z,120000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M05.00S,2022-01-07T03:03:41.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,28.597240473061763,17.401960784313726,1610612756,0,0,2022-01-07T03:03:52Z,130000,163.0,216.0,1,left,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2022-01-07T03:03:44.7Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,0,0,2022-01-07T03:03:52Z,140000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
15,PT10M54.00S,2022-01-07T03:03:53.1Z,1,REGULAR,2pt,Jump Shot,[],202339,75.3777923784494,50.49019607843137,1610612746,0,0,2022-01-07T03:03:56Z,150000,2.0,179.0,1,right,MISS E. Bledsoe 17' pullup Shot,[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,17.89,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2022-01-07T03:03:56.1Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,0,0,2022-01-07T03:03:56Z,160000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
17,PT10M48.00S,2022-01-07T03:03:59.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,15.193823915900131,24.509803921568626,1610612756,0,0,2022-01-07T03:04:09Z,170000,127.0,90.0,1,left,MISS D. Booker 15' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.62,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M45.00S,2022-01-07T03:04:02.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,0,0,2022-01-07T03:04:09Z,180000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M40.00S,2022-01-07T03:04:06.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202704,88.91261498028909,43.13725490196079,1610612746,0,2,2022-01-07T03:07:12Z,190000,-34.0,52.0,1,right,R. Jackson 6' driving floating Jump Shot (2 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,6.2,Made,,,,,2.0,,,,,,,,,,,,,,
20,PT10M25.00S,2022-01-07T03:04:21.8Z,1,REGULAR,2pt,Jump Shot,[],1629661,21.76412614980289,52.20588235294118,1610612756,2,2,2022-01-07T03:04:28Z,200000,-11.0,152.0,1,left,C. Johnson 15' pullup Jump Shot (2 PTS),[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,15.25,Made,,,,,2.0,,,,,,,,,,,,,,
21,PT10M08.00S,2022-01-07T03:04:37.8Z,1,REGULAR,2pt,Jump Shot,[],201586,73.14388961892247,56.86274509803921,1610612746,2,4,2022-01-07T03:04:42Z,210000,34.0,200.0,1,right,S. Ibaka 20' Jump Shot (2 PTS) (T. Mann 1 AST),"[201586, 1629611]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,20.28,Made,,,,,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,
23,PT09M58.00S,2022-01-07T03:04:49.2Z,1,REGULAR,3pt,Jump Shot,[],1630188,30.699737187910642,73.0392156862745,1610612756,5,4,2022-01-07T03:04:53Z,230000,-115.0,236.0,1,left,J. Smith 26' 3PT  (3 PTS) (C. Paul 1 AST),"[1630188, 101108]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,26.27,Made,,,,,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,
25,PT09M38.00S,2022-01-07T03:05:07.9Z,1,REGULAR,2pt,Jump Shot,[],202694,94.69448094612353,78.67647058823529,1610612746,5,6,2022-01-07T03:05:11Z,250000,143.0,-3.0,1,right,M. Morris Sr. 14' pullup Jump Shot (2 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,14.34,Made,,,,,2.0,,,,,,,,,,,,,,
26,PT09M28.00S,2022-01-07T03:05:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,6.1268068331143235,63.48039215686274,1610612756,7,6,2022-01-07T03:05:25Z,260000,-67.0,5.0,1,left,C. Paul 6' turnaround fadeaway Jump Shot (2 PTS),[101108],1610612756.0,PHX,turnaround fadeaway,,,Paul,C. Paul,,,,,6.76,Made,,,,,2.0,,,,,,,,,,,,,,
27,PT09M06.00S,2022-01-07T03:05:40.4Z,1,REGULAR,3pt,Jump Shot,[],202339,67.36202365308804,32.59803921568628,1610612746,7,6,2022-01-07T03:05:44Z,270000,-87.0,254.0,1,right,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M04.00S,2022-01-07T03:05:42.4Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,7,6,2022-01-07T03:05:44Z,280000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT08M51.00S,2022-01-07T03:05:55.0Z,1,REGULAR,2pt,Jump Shot,[],101108,22.026938239159,30.392156862745097,1610612756,7,6,2022-01-07T03:06:02Z,290000,98.0,155.0,1,left,MISS C. Paul 18' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,18.3,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M49.00S,2022-01-07T03:05:57.0Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,7,6,2022-01-07T03:06:21Z,300000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT08M35.00S,2022-01-07T03:06:12.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,91.93495400788436,54.166666666666664,1610612746,7,8,2022-01-07T03:06:17Z,310000,21.0,23.0,1,right,R. Jackson cutting DUNK (4 PTS) (S. Ibaka 1 AST),"[202704, 201586]",1610612746.0,LAC,cutting,,,Jackson,R. Jackson,,,,,3.12,Made,,,,,4.0,S. Ibaka,201586.0,1.0,,,,,,,,,,,
33,PT08M09.00S,2022-01-07T03:06:37.3Z,1,REGULAR,2pt,Jump Shot,[],1630188,21.50131406044678,31.372549019607842,1610612756,7,8,2022-01-07T03:06:42Z,330000,93.0,150.0,1,left,MISS J. Smith 17' Jump Shot,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,17.62,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M07.00S,2022-01-07T03:06:39.3Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,7,8,2022-01-07T03:06:42Z,340000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
35,PT07M58.00S,2022-01-07T03:06:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201586,87.59855453350855,55.63725490196079,1610612746,7,10,2022-01-07T03:06:56Z,350000,28.0,64.0,1,right,S. Ibaka 7' cutting Layup (4 PTS) (R. Jackson 1 AST),"[201586, 202704]",1610612746.0,LAC,cutting,,,Ibaka,S. Ibaka,,,,,7.0,Made,,,,,4.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
37,PT07M43.00S,2022-01-07T03:07:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,10.5946123521682,51.71568627450981,1610612756,7,10,2022-01-07T03:07:09Z,370000,-9.0,47.0,1,left,MISS D. Booker driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
38,PT07M40.00S,2022-01-07T03:07:07.3Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,7,10,2022-01-07T03:07:09Z,380000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
39,PT07M33.00S,2022-01-07T03:07:13.2Z,1,REGULAR,3pt,Jump Shot,[],201586,64.20827858081472,49.01960784313725,1610612746,7,10,2022-01-07T03:07:18Z,390000,-5.0,284.0,1,right,MISS S. Ibaka 28' 3PT,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M30.00S,2022-01-07T03:07:16.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,7,10,2022-01-07T03:07:18Z,400000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
41,PT07M26.00S,2022-01-07T03:07:20.8Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,7,10,2022-01-07T03:07:25Z,410000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629611]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1.0,Mann,1629611.0,,,,,,,,
42,PT07M26.00S,2022-01-07T03:07:20.8Z,1,REGULAR,steal,,[],1629611,,,1610612746,7,10,2022-01-07T03:07:22Z,420000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M20.00S,2022-01-07T03:07:27.2Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202694,88.64980289093299,52.20588235294118,1610612746,7,12,2022-01-07T03:12:20Z,430000,11.0,54.0,1,right,M. Morris Sr. turnaround Hook (4 PTS) (T. Mann 2 AST),"[202694, 1629611]",1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,5.53,Made,,,,,4.0,T. Mann,1629611.0,2.0,,,,,,,,,,,
45,PT07M04.00S,2022-01-07T03:07:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.873193166885677,41.42156862745098,1610612756,7,12,2022-01-07T03:07:46Z,450000,43.0,125.0,1,left,MISS D. Booker 13' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M02.00S,2022-01-07T03:07:44.0Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,7,12,2022-01-07T03:07:46Z,460000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
47,PT06M55.00S,2022-01-07T03:07:51.1Z,1,REGULAR,3pt,Jump Shot,[],202694,65.25952693823915,40.19607843137255,1610612746,7,12,2022-01-07T03:07:58Z,470000,-49.0,274.0,1,right,MISS M. Morris Sr. 27' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,27.84,Missed,,,,,,,,,,,,,,,,,,,
48,PT06M52.00S,2022-01-07T03:07:54.1Z,1,REGULAR,rebound,offensive,[],201586,,,1610612746,7,12,2022-01-07T03:07:58Z,480000,,,0,,S. Ibaka REBOUND (Off:2 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,47.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
49,PT06M51.00S,2022-01-07T03:07:55.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202704,76.2976346911958,91.17647058823529,1610612746,7,12,2022-01-07T03:08:00Z,490000,206.0,170.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
50,PT06M49.00S,2022-01-07T03:07:57.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,7,12,2022-01-07T03:08:00Z,500000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
51,PT06M38.00S,2022-01-07T03:08:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,12.171484888304862,40.68627450980392,1610612756,7,12,2022-01-07T03:08:13Z,510000,47.0,62.0,1,left,MISS C. Johnson 7' driving Layup,[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,7.75,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M37.00S,2022-01-07T03:08:09.9Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612756,7,12,2022-01-07T03:08:13Z,520000,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
53,PT06M35.00S,2022-01-07T03:08:12.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,33.722076215505915,46.81372549019608,1610612756,7,12,2022-01-07T03:08:18Z,530000,16.0,264.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M30.00S,2022-01-07T03:08:17.7Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,7,12,2022-01-07T03:08:18Z,540000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
55,PT06M23.00S,2022-01-07T03:08:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612746,7,12,2022-01-07T03:11:45Z,550000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629661, 202694]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Morris Sr.,202694.0,,,
57,PT06M23.00S,2022-01-07T03:08:42.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,7,12,2022-01-07T03:08:42Z,570000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M23.00S,2022-01-07T03:12:16.1Z,1,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,7,13,2022-01-07T03:12:16Z,580000,,,0,,M. Morris Sr. Free Throw 1 of 2 (5 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
59,PT06M23.00S,2022-01-07T03:12:41.8Z,1,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,7,14,2022-01-07T03:12:41Z,590000,,,0,,M. Morris Sr. Free Throw 2 of 2 (6 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
60,PT06M00.00S,2022-01-07T03:13:06.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,20.581471747700395,65.19607843137256,1610612756,7,14,2022-01-07T03:13:09Z,600000,-76.0,141.0,1,left,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.02,Missed,,,,,,,,,,,,,,,,,,,
61,PT05M58.00S,2022-01-07T03:13:08.0Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,7,14,2022-01-07T03:13:09Z,610000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,60.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
62,PT05M38.00S,2022-01-07T03:13:32.0Z,1,REGULAR,2pt,Jump Shot,[],201586,93.11760840998686,31.372549019607842,1610612746,7,14,2022-01-07T03:14:09Z,620000,-93.0,12.0,1,right,MISS S. Ibaka 9' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M37.00S,2022-01-07T03:13:33.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,7,14,2022-01-07T03:14:09Z,630000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
64,PT05M37.00S,2022-01-07T03:13:42.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,7,14,2022-01-07T03:13:47Z,640000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
65,PT05M26.00S,2022-01-07T03:13:54.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,28.465834428383708,81.37254901960785,1610612756,10,14,2022-01-07T03:13:58Z,650000,-157.0,215.0,1,left,C. Johnson 26' 3PT  (5 PTS) (C. Paul 2 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.62,Made,,,,,5.0,C. Paul,101108.0,2.0,,,,,,,,,,,
67,PT05M00.00S,2022-01-07T03:14:23.7Z,1,REGULAR,foul,offensive,[],202704,,,1610612746,10,14,2022-01-07T03:14:40Z,670000,,,0,,R. Jackson offensive FOUL (1 PF),"[202704, 1626164]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Booker,1626164.0,,,
69,PT05M00.00S,2022-01-07T03:14:23.7Z,1,REGULAR,turnover,offensive foul,[],202704,,,1610612746,10,14,2022-01-07T03:14:23Z,690000,,,0,,R. Jackson offensive foul TURNOVER (1 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1.0,,,2534.0,,,,,,,
70,PT05M00.00S,2022-01-07T03:14:31.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,10,14,2022-01-07T03:14:35Z,700000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
