actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-23T02:10:42.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-23T02:10:42Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-23T02:10:44.7Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2022-01-23T02:10:44Z,40000,,,0,,Jump Ball J. McGee vs. G. Bitadze: Tip to C. Paul,"[101108, 201580, 1629048]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,McGee,201580.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2022-01-23T02:10:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,89.83245729303549,44.6078431372549,1610612756,2,0,2022-01-23T02:11:18Z,70000,-27.0,43.0,1,right,J. McGee Layup (2 PTS) (C. Paul 1 AST),"[201580, 101108]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,5.09,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
9,PT11M20.00S,2022-01-23T02:11:21.6Z,1,REGULAR,2pt,Jump Shot,[],1626208,21.76412614980289,43.627450980392155,1610612754,2,0,2022-01-23T02:11:25Z,90000,32.0,152.0,1,left,MISS K. Sykes 15' pullup Shot,[1626208],1610612754.0,IND,pullup,,,Sykes,K. Sykes,,,,,15.54,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2022-01-23T02:11:24.6Z,1,REGULAR,rebound,offensive,[],203200,,,1610612754,2,0,2022-01-23T02:11:25Z,100000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,
11,PT11M14.00S,2022-01-23T02:11:27.2Z,1,REGULAR,foul,personal,['3freethrow'],1628969,,,1610612754,2,0,2022-01-23T02:11:42Z,110000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Holiday 3 FT),"[1628969, 203200]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1155.0,1.0,0.0,Holiday,203200.0,,,,,,
13,PT11M14.00S,2022-01-23T02:12:01.0Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],203200,,,1610612754,2,1,2022-01-23T02:12:37Z,130000,,,0,,J. Holiday Free Throw 1 of 3 (1 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2022-01-23T02:12:01.0Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],203200,,,1610612754,2,2,2022-01-23T02:12:37Z,140000,,,0,,J. Holiday Free Throw 2 of 3 (2 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
15,PT11M14.00S,2022-01-23T02:12:01.0Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],203200,,,1610612754,2,2,2022-01-23T02:12:37Z,150000,,,0,,MISS J. Holiday Free Throw 3 of 3,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
16,PT11M12.00S,2022-01-23T02:12:03.0Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,2,2,2022-01-23T02:12:37Z,160000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,
17,PT10M59.00S,2022-01-23T02:12:49.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,89.56964520367937,95.09803921568627,1610612756,2,2,2022-01-23T02:12:57Z,170000,225.0,46.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2022-01-23T02:12:53.2Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,2,2,2022-01-23T02:12:57Z,180000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M48.00S,2022-01-23T02:13:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628470,19.793035479632064,90.19607843137256,1610612754,2,2,2022-01-23T02:13:03Z,190000,-201.0,134.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M46.00S,2022-01-23T02:13:02.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,2,2,2022-01-23T02:13:03Z,200000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M32.00S,2022-01-23T02:13:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,91.67214191852825,48.03921568627451,1610612756,4,2,2022-01-23T02:13:20Z,210000,-10.0,26.0,1,right,M. Bridges driving finger roll Layup (2 PTS),[1628969],1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,2.76,Made,2.0,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2022-01-23T02:13:35.2Z,1,REGULAR,2pt,Jump Shot,[],1630537,22.552562417871222,70.58823529411765,1610612754,4,2,2022-01-23T02:13:39Z,220000,-103.0,159.0,1,left,MISS C. Duarte 18' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,,
