actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
24,PT10M12.00S,2022-02-26T02:13:01.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,4,6,2022-02-26T02:13:07Z,240000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,1204.0,,,,,
25,PT09M59.00S,2022-02-26T02:13:21.0Z,1,REGULAR,2pt,Jump Shot,[],1629028,11.12023653088042,66.42156862745098,1610612756,6,6,2022-02-26T02:13:23Z,250000,-82.0,52.0,1,left,D. Ayton 9' turnaround Jump Shot (4 PTS) (J. Crowder 2 AST),"[1629028, 203109]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,9.72,Made,4.0,J. Crowder,203109.0,2.0,,,,,,,,,,,,,,,
27,PT09M46.00S,2022-02-26T02:13:34.4Z,1,REGULAR,3pt,Jump Shot,[],203468,67.49342969776609,36.27450980392157,1610612740,6,6,2022-02-26T02:13:38Z,270000,-69.0,253.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2022-02-26T02:13:36.4Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,6,6,2022-02-26T02:13:38Z,280000,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,
29,PT09M30.00S,2022-02-26T02:13:50.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,74.45795006570303,83.08823529411765,1610612740,6,9,2022-02-26T02:13:54Z,290000,165.0,188.0,1,right,C. McCollum 25' 3PT step back (5 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,25.01,Made,5.0,,,,,,,,,,,,,,,,,,
30,PT09M16.00S,2022-02-26T02:14:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,9.937582128777924,52.69607843137255,1610612756,8,9,2022-02-26T02:14:07Z,300000,-13.0,41.0,1,left,D. Booker driving finger roll Layup (2 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,4.31,Made,2.0,,,,,,,,,,,,,,,,,,
31,PT08M55.00S,2022-02-26T02:14:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.5407358738502,43.38235294117647,1610612740,8,11,2022-02-26T02:14:28Z,310000,-33.0,27.0,1,right,J. Valanciunas Layup (2 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.27,Made,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,,
33,PT08M41.00S,2022-02-26T02:14:38.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,23.078186596583443,65.19607843137256,1610612756,8,11,2022-02-26T02:15:00Z,330000,-76.0,164.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M39.00S,2022-02-26T02:14:40.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,11,2022-02-26T02:14:43Z,340000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,
35,PT08M31.00S,2022-02-26T02:14:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612740,8,11,2022-02-26T02:14:57Z,350000,,,0,,D. Booker shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1626164, 202685]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Valanciunas,202685.0,
37,PT08M31.00S,2022-02-26T02:15:19.2Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,8,11,2022-02-26T02:15:38Z,370000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2022-02-26T02:15:19.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,8,11,2022-02-26T02:15:38Z,380000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,
39,PT08M31.00S,2022-02-26T02:15:19.2Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,8,11,2022-02-26T02:15:38Z,390000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2022-02-26T02:15:21.2Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,8,11,2022-02-26T02:15:38Z,400000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M19.00S,2022-02-26T02:15:51.0Z,1,REGULAR,foul,personal,[],1629637,,,1610612756,8,11,2022-02-26T02:15:58Z,410000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1629028]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Ayton,1629028.0,
43,PT08M14.00S,2022-02-26T02:16:10.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.276609724047304,68.62745098039215,1610612756,8,11,2022-02-26T02:16:13Z,430000,-93.0,251.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M12.00S,2022-02-26T02:16:12.7Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,8,11,2022-02-26T02:16:13Z,440000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,
45,PT08M01.00S,2022-02-26T02:16:23.6Z,1,REGULAR,turnover,lost ball,[],203468,,,1610612740,8,11,2022-02-26T02:16:27Z,450000,,,0,,C. McCollum lost ball TURNOVER (1 TO),"[203468, 1629028]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,
46,PT08M01.00S,2022-02-26T02:16:23.6Z,1,REGULAR,steal,,[],1629028,,,1610612756,8,11,2022-02-26T02:16:26Z,460000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2022-02-26T02:16:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612756,8,11,2022-02-26T02:16:51Z,470000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Booker 2 FT),"[1629637, 1626164]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Booker,1626164.0,
49,PT07M58.00S,2022-02-26T02:16:56.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,9,11,2022-02-26T02:16:56Z,490000,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2022-02-26T02:16:57.0Z,1,REGULAR,substitution,out,[],1629637,,,1610612756,9,11,2022-02-26T02:17:00Z,500000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M58.00S,2022-02-26T02:16:57.0Z,1,REGULAR,substitution,in,[],203503,,,1610612756,9,11,2022-02-26T02:17:00Z,510000,,,0,,SUB in: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M58.00S,2022-02-26T02:17:13.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,10,11,2022-02-26T02:17:13Z,520000,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2022-02-26T02:17:23.0Z,1,REGULAR,3pt,Jump Shot,[],202685,69.72733245729303,22.794117647058822,1610612740,10,11,2022-02-26T02:17:26Z,530000,-136.0,232.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M47.00S,2022-02-26T02:17:25.0Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,10,11,2022-02-26T02:17:26Z,540000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,
55,PT07M36.00S,2022-02-26T02:17:37.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.463206307490145,43.38235294117647,1610612756,12,11,2022-02-26T02:17:40Z,550000,33.0,46.0,1,left,D. Ayton Hook (6 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,5.66,Made,6.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,,
57,PT07M12.00S,2022-02-26T02:18:03.3Z,1,REGULAR,3pt,Jump Shot,[],203468,87.86136662286465,2.450980392156863,1610612740,12,11,2022-02-26T02:18:46Z,570000,-238.0,62.0,1,right,MISS C. McCollum 24' step back 3PT - blocked,"[203468, 1629028]",1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,24.56,Missed,,,,,,,,,Ayton,1629028.0,,,,,,,,,
58,PT07M12.00S,2022-02-26T02:18:03.3Z,1,REGULAR,block,,[],1629028,,,1610612740,12,11,2022-02-26T02:18:06Z,580000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M12.00S,2022-02-26T02:18:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,12,11,2022-02-26T02:20:15Z,590000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,
60,PT07M12.00S,2022-02-26T02:18:16.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,12,11,2022-02-26T02:19:09Z,600000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,
61,PT07M01.00S,2022-02-26T02:18:28.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,24.917871222076215,58.57843137254902,1610612756,14,11,2022-02-26T02:18:31Z,610000,-43.0,182.0,1,left,D. Booker 18' pullup Jump Shot (6 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.67,Made,6.0,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2022-02-26T02:18:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,90.88370565045992,40.68627450980392,1610612740,14,13,2022-02-26T02:19:36Z,620000,-47.0,33.0,1,right,B. Ingram driving Layup (6 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,5.72,Made,6.0,,,,,,,,,,,,,,,,,,
63,PT06M30.00S,2022-02-26T02:19:02.5Z,1,REGULAR,foul,personal,['2freethrow'],203503,,,1610612756,14,13,2022-02-26T02:22:22Z,630000,,,0,,T. Snell shooting personal FOUL (1 PF) (Crowder 2 FT),"[203503, 203109]",1610612740.0,NOP,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Crowder,203109.0,
65,PT06M30.00S,2022-02-26T02:19:16.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,14,13,2022-02-26T02:19:16Z,650000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M30.00S,2022-02-26T02:22:31.8Z,1,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,15,13,2022-02-26T02:22:31Z,660000,,,0,,J. Crowder Free Throw 1 of 2 (1 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2022-02-26T02:22:47.2Z,1,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,16,13,2022-02-26T02:22:47Z,670000,,,0,,J. Crowder Free Throw 2 of 2 (2 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
68,PT06M15.00S,2022-02-26T02:23:05.7Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612740,16,13,2022-02-26T02:23:12Z,680000,,,0,,M. Bridges shooting personal FOUL (1 PF) (McCollum 2 FT),"[1628969, 203468]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,McCollum,203468.0,
70,PT06M15.00S,2022-02-26T02:23:29.5Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,16,13,2022-02-26T02:23:29Z,700000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M15.00S,2022-02-26T02:23:29.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,16,13,2022-02-26T02:23:29Z,710000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,
72,PT06M15.00S,2022-02-26T02:23:44.3Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,16,14,2022-02-26T02:23:44Z,720000,,,0,,C. McCollum Free Throw 2 of 2 (6 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2022-02-26T02:24:02.5Z,1,REGULAR,3pt,Jump Shot,[],1629661,19.92444152431012,92.64705882352942,1610612756,16,14,2022-02-26T02:24:06Z,730000,-213.0,135.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M56.00S,2022-02-26T02:24:05.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,16,14,2022-02-26T02:24:06Z,740000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,,
75,PT05M47.00S,2022-02-26T02:24:13.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,82.60512483574244,81.61764705882352,1610612740,16,14,2022-02-26T02:25:05Z,750000,158.0,111.0,1,right,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,19.32,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2022-02-26T02:24:15.9Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,16,14,2022-02-26T02:24:18Z,760000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,75.0,3.0,3.0,0.0,,,,,,,,,,,
77,PT05M42.00S,2022-02-26T02:24:20.6Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612756,16,14,2022-02-26T02:24:30Z,770000,,,0,,H. Jones shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630529, 1628969]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Bridges,1628969.0,
79,PT05M42.00S,2022-02-26T02:24:48.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612756,17,14,2022-02-26T02:24:48Z,790000,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
80,PT05M42.00S,2022-02-26T02:24:48.6Z,1,REGULAR,substitution,out,[],1629661,,,1610612756,17,14,2022-02-26T02:24:52Z,800000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2022-02-26T02:24:48.6Z,1,REGULAR,substitution,in,[],203901,,,1610612756,17,14,2022-02-26T02:24:52Z,810000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2022-02-26T02:24:48.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612756,17,14,2022-02-26T02:25:08Z,820000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M40.00S,2022-02-26T02:24:50.0Z,1,REGULAR,rebound,defensive,[],203503,,,1610612740,17,14,2022-02-26T02:25:08Z,830000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,
84,PT05M19.00S,2022-02-26T02:25:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612740,17,14,2022-02-26T02:25:36Z,840000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629028, 1627742]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Ingram,1627742.0,
86,PT05M19.00S,2022-02-26T02:26:00.6Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,17,15,2022-02-26T02:26:00Z,860000,,,0,,B. Ingram Free Throw 1 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
87,PT05M19.00S,2022-02-26T02:26:19.0Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,17,16,2022-02-26T02:26:19Z,870000,,,0,,B. Ingram Free Throw 2 of 2 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
88,PT05M00.00S,2022-02-26T02:26:39.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612756,17,16,2022-02-26T02:26:49Z,880000,,,0,,H. Jones shooting personal FOUL (2 PF) (Crowder 2 FT),"[1630529, 203109]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Crowder,203109.0,
90,PT05M00.00S,2022-02-26T02:27:12.5Z,1,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,17,16,2022-02-26T02:27:12Z,900000,,,0,,MISS J. Crowder Free Throw 1 of 2,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
