actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
19,PT10M21.00S,2022-02-17T02:13:12.6Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,6,4,2022-02-17T02:13:12Z,190000,,,0,,D. Ayton Free Throw 1 of 2 (3 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
20,PT10M21.00S,2022-02-17T02:13:26.3Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,7,4,2022-02-17T02:13:26Z,200000,,,0,,D. Ayton Free Throw 2 of 2 (4 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
21,PT10M05.00S,2022-02-17T02:13:46.0Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612745,7,4,2022-02-17T02:13:56Z,210000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Tate 2 FT),"[203109, 1630256]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,202037.0,1.0,0.0,Tate,1630256.0,,,,,,,,,,
23,PT10M05.00S,2022-02-17T02:14:07.5Z,1,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,7,5,2022-02-17T02:14:07Z,230000,,,0,,J. Tate Free Throw 1 of 2 (3 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
24,PT10M05.00S,2022-02-17T02:14:22.1Z,1,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,7,6,2022-02-17T02:14:22Z,240000,,,0,,J. Tate Free Throw 2 of 2 (4 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2022-02-17T02:14:36.8Z,1,REGULAR,foul,personal,[],201569,,,1610612756,7,6,2022-02-17T02:15:05Z,250000,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 101108]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,1628487.0,1.0,0.0,Paul,101108.0,,,,,,,,,,
27,PT09M50.00S,2022-02-17T02:15:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626164,91.80354796320631,53.92156862745098,1610612756,9,6,2022-02-17T02:16:17Z,270000,20.0,25.0,1,right,D. Booker driving Layup (2 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,3.14,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT09M50.00S,2022-02-17T02:15:17.9Z,1,REGULAR,violation,defensive goaltending,[],1630578,,,1610612756,9,6,2022-02-17T02:16:23Z,280000,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,200834.0,,,,,,,,,,,,,,
29,PT09M35.00S,2022-02-17T02:15:35.1Z,1,REGULAR,foul,technical,['1freethrow'],203109,,,1610612745,9,6,2022-02-17T02:15:48Z,290000,,,0,,J. Crowder defensive-3-second technical FOUL (1 Tech),[203109],1610612756.0,PHX,defensive-3-second,,,Crowder,J. Crowder,,,,,,,,,,,200834.0,1.0,1.0,,,,,,,,,,,,
30,PT09M35.00S,2022-02-17T02:15:49.6Z,1,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,9,6,2022-02-17T02:15:49Z,300000,,,0,,MISS J. Green technical Free Throw 1 of 1,[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2022-02-17T02:15:49.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,9,6,2022-02-17T02:15:49Z,310000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,
32,PT09M27.00S,2022-02-17T02:16:08.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612745,9,6,2022-02-17T02:16:17Z,320000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Green 2 FT),"[1629028, 1630224]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,202037.0,1.0,0.0,Green,1630224.0,,,,,,,,,,
34,PT09M27.00S,2022-02-17T02:16:31.3Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,9,7,2022-02-17T02:16:31Z,340000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2022-02-17T02:16:43.6Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,9,8,2022-02-17T02:16:43Z,350000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT09M15.00S,2022-02-17T02:16:56.5Z,1,REGULAR,2pt,Jump Shot,[],1629028,93.24901445466492,77.20588235294117,1610612756,9,8,2022-02-17T02:17:02Z,360000,136.0,11.0,1,right,MISS D. Ayton 13' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,13.64,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M12.00S,2022-02-17T02:16:59.5Z,1,REGULAR,rebound,defensive,[],203471,,,1610612745,9,8,2022-02-17T02:17:02Z,370000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,
38,PT08M51.00S,2022-02-17T02:17:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,10.33180026281209,54.65686274509803,1610612745,9,8,2022-02-17T02:17:27Z,380000,-23.0,45.0,1,left,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.03,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2022-02-17T02:17:19.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,9,8,2022-02-17T02:18:05Z,390000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,
40,PT08M47.00S,2022-02-17T02:17:27.2Z,1,REGULAR,foul,personal,[],1630224,,,1610612756,9,8,2022-02-17T02:17:48Z,400000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1629028]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,202037.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,,
42,PT08M39.00S,2022-02-17T02:17:59.3Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,9,8,2022-02-17T02:18:04Z,420000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630578]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0,,,
43,PT08M39.00S,2022-02-17T02:17:59.3Z,1,REGULAR,steal,,[],1630578,,,1610612745,9,8,2022-02-17T02:18:01Z,430000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M35.00S,2022-02-17T02:18:03.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,8.229303547963205,51.71568627450981,1610612745,9,10,2022-02-17T02:18:46Z,440000,-9.0,25.0,1,left,J. Green running alley-oop DUNK (4 PTS) (D. Schroder 1 AST),"[1630224, 203471]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,2.63,Made,4.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,,
46,PT08M29.00S,2022-02-17T02:18:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.9862023653088,59.31372549019608,1610612756,9,10,2022-02-17T02:18:18Z,460000,47.0,13.0,1,right,MISS D. Booker Layup,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2022-02-17T02:18:10.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,9,10,2022-02-17T02:18:18Z,480000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,
49,PT08M23.00S,2022-02-17T02:18:36.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612756,9,10,2022-02-17T02:18:56Z,490000,,,0,,J. Green personal FOUL (2 PF) (Paul 2 FT),"[1630224, 101108]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,1628487.0,2.0,0.0,Paul,101108.0,,,,,,,,,,
51,PT08M23.00S,2022-02-17T02:19:00.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],101108,,,1610612756,10,10,2022-02-17T02:19:00Z,510000,,,0,,C. Paul Free Throw 1 of 2 (1 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
52,PT08M23.00S,2022-02-17T02:19:12.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],101108,,,1610612756,11,10,2022-02-17T02:19:12Z,520000,,,0,,C. Paul Free Throw 2 of 2 (2 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
53,PT08M14.00S,2022-02-17T02:19:23.1Z,1,REGULAR,3pt,Jump Shot,[],201569,36.35019710906702,48.28431372549019,1610612745,11,10,2022-02-17T02:19:27Z,530000,9.0,289.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,28.93,Missed,,,,,,,,,,,,,,,,,,,
54,PT08M10.00S,2022-02-17T02:19:27.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,11,10,2022-02-17T02:19:27Z,540000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,
55,PT07M58.00S,2022-02-17T02:19:38.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,82.60512483574244,79.65686274509804,1610612756,11,10,2022-02-17T02:19:43Z,550000,148.0,111.0,1,right,MISS D. Booker 18' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,18.52,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M55.00S,2022-02-17T02:19:41.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,11,10,2022-02-17T02:19:43Z,560000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,
57,PT07M48.00S,2022-02-17T02:19:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,8.360709592641262,50.98039215686274,1610612745,11,12,2022-02-17T02:19:53Z,570000,-5.0,26.0,1,left,J. Tate reverse Layup (6 PTS) (E. Gordon 1 AST),"[1630256, 201569]",1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,2.66,Made,6.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,,
59,PT07M36.00S,2022-02-17T02:20:03.9Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,11,12,2022-02-17T02:20:11Z,590000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,200834.0,,,,,,,,,1.0,,,,,
60,PT07M24.00S,2022-02-17T02:20:24.6Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,11,12,2022-02-17T02:20:34Z,600000,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 203109]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1.0,Crowder,203109.0,,,
61,PT07M24.00S,2022-02-17T02:20:24.6Z,1,REGULAR,steal,,[],203109,,,1610612756,11,12,2022-02-17T02:20:28Z,610000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M23.00S,2022-02-17T02:20:29.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612756,11,12,2022-02-17T02:20:40Z,620000,,,0,,J. Tate take personal FOUL (1 PF) (Crowder 2 FT),"[1630256, 203109]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,1628487.0,1.0,0.0,Crowder,203109.0,,,,,,,,,,
64,PT07M23.00S,2022-02-17T02:20:56.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203109,,,1610612756,12,12,2022-02-17T02:20:56Z,640000,,,0,,J. Crowder Free Throw 1 of 2 (4 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
65,PT07M23.00S,2022-02-17T02:21:15.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203109,,,1610612756,13,12,2022-02-17T02:21:15Z,650000,,,0,,J. Crowder Free Throw 2 of 2 (5 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
66,PT07M10.00S,2022-02-17T02:21:29.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,26.888961892247043,82.1078431372549,1610612745,13,15,2022-02-17T02:21:35Z,660000,-161.0,200.0,1,left,J. Green 25' 3PT  (7 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,25.67,Made,7.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,,
68,PT06M50.00S,2022-02-17T02:21:50.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,85.89027595269383,49.01960784313725,1610612756,15,15,2022-02-17T02:22:02Z,680000,-5.0,80.0,1,right,D. Ayton 8' turnaround Hook (6 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.02,Made,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,,
70,PT06M41.00S,2022-02-17T02:22:02.1Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612745,15,15,2022-02-17T02:22:24Z,700000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Schroder 2 FT),"[203109, 203471]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,1628487.0,2.0,1.0,Schroder,203471.0,,,,,,,,,,
72,PT06M41.00S,2022-02-17T02:22:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,15,15,2022-02-17T02:22:18Z,720000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M41.00S,2022-02-17T02:25:10.6Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612745,15,16,2022-02-17T02:25:10Z,730000,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
74,PT06M41.00S,2022-02-17T02:25:30.0Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612745,15,17,2022-02-17T02:25:30Z,740000,,,0,,D. Schroder Free Throw 2 of 2 (2 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
75,PT06M23.00S,2022-02-17T02:25:48.7Z,1,REGULAR,3pt,Jump Shot,[],101108,81.2910643889619,95.09803921568627,1610612756,15,17,2022-02-17T02:25:54Z,750000,225.0,123.0,1,right,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M19.00S,2022-02-17T02:25:52.7Z,1,REGULAR,rebound,offensive,[],203109,,,1610612756,15,17,2022-02-17T02:25:54Z,760000,,,0,,J. Crowder REBOUND (Off:1 Def:0),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,75.0,1.0,0.0,1.0,,,,,,
77,PT06M19.00S,2022-02-17T02:25:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,92.06636005256242,42.40196078431372,1610612756,15,17,2022-02-17T02:26:01Z,770000,-38.0,22.0,1,right,MISS J. Crowder putback Layup - blocked,"[203109, 1630578]",1610612756.0,PHX,putback,,,Crowder,J. Crowder,,,,,4.4,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0,
78,PT06M19.00S,2022-02-17T02:25:52.6Z,1,REGULAR,block,,[],1630578,,,1610612756,15,17,2022-02-17T02:25:55Z,780000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M19.00S,2022-02-17T02:25:52.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,15,17,2022-02-17T02:26:01Z,790000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,
80,PT06M09.00S,2022-02-17T02:26:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.046649145860711,57.107843137254896,1610612745,15,17,2022-02-17T02:26:11Z,800000,-36.0,14.0,1,left,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,,
81,PT06M07.00S,2022-02-17T02:26:03.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,15,17,2022-02-17T02:26:18Z,810000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,80.0,2.0,1.0,1.0,,,,,,
82,PT06M06.00S,2022-02-17T02:26:04.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,9.149145860709593,44.85294117647059,1610612745,15,19,2022-02-17T02:26:14Z,820000,26.0,34.0,1,left,A. Sengun tip Layup (2 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,4.22,Made,2.0,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2022-02-17T02:26:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,85.3646517739816,55.14705882352941,1610612756,15,19,2022-02-17T02:26:38Z,830000,26.0,85.0,1,right,MISS D. Ayton 8' floating Shot,[1629028],1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M47.00S,2022-02-17T02:26:24.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,15,19,2022-02-17T02:26:38Z,840000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,83.0,3.0,2.0,1.0,,,,,,
85,PT05M32.00S,2022-02-17T02:26:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630256,6.783837056504599,3.6764705882352944,1610612745,15,19,2022-02-17T02:26:42Z,850000,232.0,11.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M29.00S,2022-02-17T02:26:41.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,15,19,2022-02-17T02:26:42Z,860000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,
87,PT05M25.00S,2022-02-17T02:26:45.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,76.42904073587385,87.99019607843137,1610612756,15,19,2022-02-17T02:27:54Z,870000,190.0,169.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M22.00S,2022-02-17T02:26:48.3Z,1,REGULAR,rebound,defensive,[],203471,,,1610612745,15,19,2022-02-17T02:26:58Z,880000,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,,
89,PT05M10.00S,2022-02-17T02:27:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,8.754927726675426,57.35294117647059,1610612745,15,19,2022-02-17T02:28:57Z,890000,-37.0,30.0,1,left,MISS E. Gordon driving reverse Layup,[201569],1610612745.0,HOU,driving reverse,,,Gordon,E. Gordon,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2022-02-17T02:27:03.8Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,15,19,2022-02-17T02:28:57Z,900000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,89.0,2.0,1.0,1.0,,,,,,
91,PT05M08.00S,2022-02-17T02:27:05.4Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612745,15,19,2022-02-17T02:27:17Z,910000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Tate 2 FT),"[203109, 1630256]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,202037.0,3.0,1.0,Tate,1630256.0,,,,,,,,,,
93,PT05M08.00S,2022-02-17T02:27:27.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630256,,,1610612745,15,20,2022-02-17T02:27:27Z,930000,,,0,,J. Tate Free Throw 1 of 2 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
