actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
16,PT10M56.00S,2022-02-13T02:11:39.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.421156373193167,50.0,1610612756,0,3,2022-02-13T02:12:50Z,160000,0.0,158.0,1,left,MISS D. Booker 15' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,15.83,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M56.00S,2022-02-13T02:11:39.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,0,3,2022-02-13T02:12:50Z,170000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
18,PT10M45.00S,2022-02-13T02:11:52.3Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612753,0,3,2022-02-13T02:12:11Z,180000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1628969, 1628976]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,2715.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,
20,PT10M45.00S,2022-02-13T02:12:19.6Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,0,4,2022-02-13T02:12:56Z,200000,,,0,,W. Carter Jr. Free Throw 1 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
22,PT10M45.00S,2022-02-13T02:12:19.6Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,0,4,2022-02-13T02:12:56Z,220000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M42.00S,2022-02-13T02:12:22.6Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,4,2022-02-13T02:12:56Z,230000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT10M25.00S,2022-02-13T02:13:01.4Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612756,0,4,2022-02-13T02:13:11Z,240000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Booker 2 FT),"[1630591, 1626164]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,2715.0,1.0,0.0,Booker,1626164.0,,,,,,
26,PT10M25.00S,2022-02-13T02:13:19.9Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,1,4,2022-02-13T02:13:19Z,260000,,,0,,D. Booker Free Throw 1 of 2 (1 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
27,PT10M25.00S,2022-02-13T02:13:33.1Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,2,4,2022-02-13T02:13:33Z,270000,,,0,,D. Booker Free Throw 2 of 2 (2 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
28,PT10M13.00S,2022-02-13T02:13:46.9Z,1,REGULAR,2pt,Jump Shot,[],1630175,73.9323258869908,39.705882352941174,1610612753,2,4,2022-02-13T02:13:51Z,280000,-51.0,193.0,1,right,MISS C. Anthony 19' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,19.93,Missed,,,,,,,,,,,,,,,,,,,
29,PT10M11.00S,2022-02-13T02:13:48.9Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,2,4,2022-02-13T02:13:51Z,290000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT10M03.00S,2022-02-13T02:13:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.748357424441524,49.26470588235294,1610612756,4,4,2022-02-13T02:14:46Z,300000,4.0,77.0,1,left,D. Ayton 7' floating Jump Shot (2 PTS) (D. Booker 1 AST),"[1629028, 1626164]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,7.68,Made,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
32,PT09M53.00S,2022-02-13T02:14:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,87.59855453350855,94.11764705882352,1610612753,4,7,2022-02-13T02:14:12Z,320000,221.0,64.0,1,right,F. Wagner 3PT  (3 PTS) (J. Suggs 2 AST),"[1630532, 1630591]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.97,Made,,,,,3.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,
34,PT09M39.00S,2022-02-13T02:14:20.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.670827858081466,53.18627450980392,1610612756,4,7,2022-02-13T02:14:26Z,340000,-16.0,255.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M36.00S,2022-02-13T02:14:23.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,7,2022-02-13T02:14:26Z,350000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT09M20.00S,2022-02-13T02:14:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,69.33311432325887,27.696078431372552,1610612753,4,7,2022-02-13T02:14:43Z,360000,-112.0,236.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M18.00S,2022-02-13T02:14:41.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,4,7,2022-02-13T02:14:43Z,370000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT09M05.00S,2022-02-13T02:14:56.0Z,1,REGULAR,3pt,Jump Shot,[],1628969,6.652431011826544,96.56862745098039,1610612756,7,7,2022-02-13T02:15:00Z,380000,-233.0,10.0,1,left,M. Bridges 3PT  (3 PTS) (C. Paul 1 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.3,Made,,,,,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,
40,PT08M55.00S,2022-02-13T02:15:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630175,69.33311432325887,16.666666666666664,1610612753,7,7,2022-02-13T02:15:10Z,400000,-167.0,236.0,1,right,MISS C. Anthony 28' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,28.88,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M52.00S,2022-02-13T02:15:08.0Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,7,7,2022-02-13T02:15:10Z,410000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
42,PT08M47.00S,2022-02-13T02:15:13.1Z,1,REGULAR,2pt,Jump Shot,[],101108,20.97568988173456,60.29411764705882,1610612756,9,7,2022-02-13T02:15:28Z,420000,-51.0,145.0,1,left,C. Paul 15' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.36,Made,,,,,2.0,,,,,,,,,,,,,,
43,PT08M39.00S,2022-02-13T02:15:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.80354796320631,53.92156862745098,1610612753,9,9,2022-02-13T02:15:34Z,430000,20.0,25.0,1,right,J. Suggs driving reverse Layup (2 PTS),[1630591],1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,3.14,Made,,,,,2.0,,,,,,,,,,,,,,
44,PT08M25.00S,2022-02-13T02:15:34.7Z,1,REGULAR,3pt,Jump Shot,[],1626164,27.94021024967148,81.61764705882352,1610612756,9,9,2022-02-13T02:15:40Z,440000,-158.0,210.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2022-02-13T02:15:37.7Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,9,9,2022-02-13T02:15:40Z,450000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
46,PT08M12.00S,2022-02-13T02:15:50.3Z,1,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,9,9,2022-02-13T02:17:01Z,460000,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,2715.0,,,,,1.0,,,,,
47,PT07M55.00S,2022-02-13T02:16:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,7.178055190538765,47.30392156862745,1610612756,11,9,2022-02-13T02:16:19Z,470000,13.0,15.0,1,left,D. Ayton cutting Layup (4 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,2.02,Made,,,,,4.0,C. Paul,101108.0,2.0,,,,,,,,,,,
49,PT07M40.00S,2022-02-13T02:16:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,90.75229960578186,57.59803921568627,1610612753,11,11,2022-02-13T02:16:34Z,490000,38.0,34.0,1,right,J. Suggs driving Layup (4 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,5.13,Made,,,,,4.0,,,,,,,,,,,,,,
50,PT07M34.00S,2022-02-13T02:16:34.6Z,1,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,11,11,2022-02-13T02:16:44Z,500000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,,,,,,,,,,,2715.0,,,,,1.0,,,,,
51,PT07M25.00S,2022-02-13T02:16:53.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630591,77.21747700394218,62.254901960784316,1610612753,11,11,2022-02-13T02:16:58Z,510000,61.0,162.0,1,right,MISS J. Suggs 17' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,17.29,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2022-02-13T02:16:55.4Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,11,11,2022-02-13T02:16:58Z,520000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
62,PT07M02.00S,2022-02-13T02:17:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.590670170827863,53.431372549019606,1610612756,11,11,2022-02-13T02:20:28Z,525000,-17.0,28.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 1630591]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,3.31,Missed,,,,,,,,,,,,,,,Suggs,1630591.0,,,
63,PT07M02.00S,2022-02-13T02:17:11.3Z,1,REGULAR,block,,[],1630591,,,1610612756,11,11,2022-02-13T03:09:49Z,527500,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M01.00S,2022-02-13T02:17:12.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,11,11,2022-02-13T02:20:28Z,528750,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2022-02-13T02:17:29.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,11,11,2022-02-13T02:17:29Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M59.00S,2022-02-13T02:17:43.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,8.09789750328515,83.57843137254902,1610612756,11,11,2022-02-13T02:20:28Z,540000,-168.0,24.0,1,left,MISS D. Ayton 16' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,16.96,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M55.00S,2022-02-13T02:17:47.9Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,11,11,2022-02-13T02:18:34Z,550000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
56,PT06M52.00S,2022-02-13T02:17:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,81.68528252299606,50.73529411764706,1610612753,11,11,2022-02-13T02:21:53Z,560000,4.0,120.0,1,right,MISS C. Anthony 11' floating Shot,[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,11.98,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M49.00S,2022-02-13T02:17:53.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,11,11,2022-02-13T02:17:57Z,570000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
58,PT06M45.00S,2022-02-13T02:17:56.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,7.966491458607096,45.83333333333333,1610612756,13,11,2022-02-13T02:18:08Z,580000,21.0,22.0,1,left,M. Bridges alley-oop DUNK (5 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,alley-oop,,,Bridges,M. Bridges,,,,,3.06,Made,,,,,5.0,C. Paul,101108.0,3.0,,,,,,,,,,,
60,PT06M34.00S,2022-02-13T02:18:10.9Z,1,REGULAR,turnover,traveling,[],1630532,,,1610612753,13,11,2022-02-13T02:18:21Z,600000,,,0,,F. Wagner traveling TURNOVER (1 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,203591.0,,,,,1.0,,,,,
61,PT06M34.00S,2022-02-13T02:18:21.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,11,2022-02-13T02:18:21Z,610000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2022-02-13T02:20:24.4Z,1,REGULAR,substitution,out,[],1630175,,,1610612756,13,11,2022-02-13T02:21:03Z,620000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2022-02-13T02:20:24.4Z,1,REGULAR,substitution,in,[],203914,,,1610612756,13,11,2022-02-13T02:21:03Z,630000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M17.00S,2022-02-13T02:21:24.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203109,7.966491458607096,45.09803921568628,1610612756,15,11,2022-02-13T02:21:30Z,640000,25.0,22.0,1,left,J. Crowder driving finger roll Layup (2 PTS) (C. Paul 4 AST),"[203109, 101108]",1610612756.0,PHX,driving finger roll,,,Crowder,J. Crowder,,,,,3.32,Made,,,,,2.0,C. Paul,101108.0,4.0,,,,,,,,,,,
90,PT05M57.00S,2022-02-13T02:21:34.1Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,15,11,2022-02-13T02:25:00Z,655000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 101108]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,2.0,,,Paul,101108.0,
91,PT05M57.00S,2022-02-13T02:21:34.1Z,1,REGULAR,steal,,[],101108,,,1610612756,15,11,2022-02-13T02:25:00Z,657500,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2022-02-13T02:21:53.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,6.521024967148489,46.81372549019608,1610612756,17,11,2022-02-13T02:25:04Z,680000,16.0,9.0,1,left,D. Ayton cutting DUNK (6 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,1.82,Made,,,,,6.0,C. Paul,101108.0,5.0,,,,,,,,,,,
73,PT05M29.00S,2022-02-13T02:22:14.0Z,1,REGULAR,foul,personal,['2freethrow'],101108,,,1610612753,17,11,2022-02-13T02:40:35Z,700000,,,0,,C. Paul personal FOUL (1 PF) (Suggs 2 FT),"[101108, 1630591]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,203591.0,1.0,0.0,Suggs,1630591.0,,,,,,
75,PT05M29.00S,2022-02-13T02:22:42.2Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,17,12,2022-02-13T02:24:01Z,720000,,,0,,J. Suggs Free Throw 1 of 2 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
81,PT05M29.00S,2022-02-13T02:22:42.2Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,17,13,2022-02-13T02:24:01Z,725000,,,0,,J. Suggs Free Throw 2 of 2 (6 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
76,PT05M29.00S,2022-02-13T02:22:44.0Z,1,REGULAR,substitution,out,[],1628964,,,1610612756,17,13,2022-02-13T02:41:19Z,730000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M29.00S,2022-02-13T02:22:44.0Z,1,REGULAR,substitution,in,[],1629643,,,1610612756,17,13,2022-02-13T02:41:19Z,740000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M17.00S,2022-02-13T02:23:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612756,17,13,2022-02-13T02:46:30Z,750000,,,0,,C. Okeke personal FOUL (1 PF) (Crowder 2 FT),"[1629643, 203109]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,2005.0,1.0,0.0,Crowder,203109.0,,,,,,
80,PT05M17.00S,2022-02-13T02:23:45.3Z,1,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,18,13,2022-02-13T02:23:45Z,770000,,,0,,J. Crowder Free Throw 1 of 2 (3 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
82,PT05M17.00S,2022-02-13T02:24:02.8Z,1,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,19,13,2022-02-13T02:24:02Z,780000,,,0,,J. Crowder Free Throw 2 of 2 (4 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
84,PT05M03.00S,2022-02-13T02:24:29.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,19,13,2022-02-13T02:24:29Z,800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M03.00S,2022-02-13T02:24:30.5Z,1,REGULAR,substitution,out,[],203109,,,1610612753,19,13,2022-02-13T02:24:36Z,810000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M03.00S,2022-02-13T02:24:30.5Z,1,REGULAR,substitution,in,[],1629661,,,1610612753,19,13,2022-02-13T02:24:36Z,820000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2022-02-13T02:24:39.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,84.44480946123521,1.9607843137254901,1610612753,19,16,2022-02-13T02:24:44Z,830000,-240.0,94.0,1,right,J. Suggs 25' 3PT  (9 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.78,Made,,,,,9.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
89,PT04M44.00S,2022-02-13T02:24:57.2Z,1,REGULAR,foul,personal,[],1630591,,,1610612756,19,16,2022-02-13T02:25:09Z,850000,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 101108]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,2715.0,2.0,0.0,Paul,101108.0,,,,,,
93,PT04M44.00S,2022-02-13T02:25:07.4Z,1,REGULAR,substitution,out,[],1630591,,,1610612756,19,16,2022-02-13T02:25:13Z,870000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M44.00S,2022-02-13T02:25:07.4Z,1,REGULAR,substitution,in,[],1630175,,,1610612756,19,16,2022-02-13T02:25:13Z,880000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2022-02-13T02:25:26.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,15.982260183968464,44.36274509803921,1610612756,19,16,2022-02-13T02:25:51Z,890000,28.0,98.0,1,left,MISS D. Booker 10' floating Shot,[1626164],1610612756.0,PHX,floating,,,Booker,D. Booker,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
