actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
32,PT09M38.00S,2021-12-28T02:13:18.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,16.343626806833115,52.450980392156865,1610612763,4,6,2021-12-28T02:13:23Z,320000,-12.0,101.0,1,left,D. Bane 10' fadeaway Jump Shot (4 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,10.18,Made,,,,,4.0,S. Adams,203500.0,2.0,,,,,,,,,,,
34,PT09M23.00S,2021-12-28T02:13:33.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,67.85479632063075,36.51960784313726,1610612756,4,6,2021-12-28T02:19:09Z,340000,-67.0,250.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M21.00S,2021-12-28T02:13:35.5Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,4,6,2021-12-28T02:13:37Z,350000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
36,PT09M08.00S,2021-12-28T02:13:48.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,16.869250985545335,55.14705882352941,1610612763,4,8,2021-12-28T02:19:47Z,360000,-26.0,106.0,1,left,J. Jackson Jr. 10' turnaround Hook (4 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,10.92,Made,,,,,4.0,,,,,,,,,,,,,,
37,PT08M59.00S,2021-12-28T02:13:57.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,92.55913272010513,75.98039215686275,1610612756,6,8,2021-12-28T02:14:03Z,370000,130.0,17.0,1,right,D. Booker 13' fadeaway Jump Shot (2 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,13.11,Made,,,,,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,
39,PT08M45.00S,2021-12-28T02:14:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,15.423784494086718,56.372549019607845,1610612763,6,10,2021-12-28T02:14:16Z,390000,-32.0,92.0,1,left,D. Bane 9' driving floating Jump Shot (6 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,9.78,Made,,,,,6.0,S. Adams,203500.0,3.0,,,,,,,,,,,
41,PT08M34.00S,2021-12-28T02:14:23.2Z,1,REGULAR,2pt,Jump Shot,[],201580,78.36727989487517,58.57843137254902,1610612756,6,10,2021-12-28T02:20:26Z,410000,43.0,151.0,1,right,MISS J. McGee 15' driving floating Shot,[201580],1610612756.0,PHX,driving floating,,,McGee,J. McGee,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M31.00S,2021-12-28T02:14:26.2Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,6,10,2021-12-28T02:14:34Z,420000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,41.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
43,PT08M19.00S,2021-12-28T02:14:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.750985545335084,48.0392156862745,1610612763,6,12,2021-12-28T02:14:44Z,430000,10.0,11.0,1,left,S. Adams reverse Layup (2 PTS),[203500],1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,1.47,Made,,,,,2.0,,,,,,,,,,,,,,
44,PT08M08.00S,2021-12-28T02:14:48.7Z,1,REGULAR,turnover,lost ball,[],201580,,,1610612756,6,12,2021-12-28T02:14:52Z,440000,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 1629630]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,1.0,Morant,1629630.0,,,,,,
45,PT08M08.00S,2021-12-28T02:14:48.7Z,1,REGULAR,steal,,[],1629630,,,1610612763,6,12,2021-12-28T02:14:50Z,450000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M00.00S,2021-12-28T02:14:56.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,28.43298291721419,19.85294117647058,1610612763,6,12,2021-12-28T02:15:02Z,460000,151.0,215.0,1,left,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M57.00S,2021-12-28T02:14:59.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,6,12,2021-12-28T02:15:02Z,470000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
48,PT07M36.00S,2021-12-28T02:15:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629661,71.13994743758212,76.7156862745098,1610612756,6,12,2021-12-28T02:15:24Z,480000,134.0,219.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2021-12-28T02:15:23.2Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,6,12,2021-12-28T02:15:24Z,490000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT07M23.00S,2021-12-28T02:15:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.869250985545335,50.49019607843137,1610612763,6,12,2021-12-28T02:15:38Z,500000,-2.0,106.0,1,left,MISS J. Morant 10' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M22.00S,2021-12-28T02:15:34.6Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,6,12,2021-12-28T02:15:38Z,510000,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,50.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
52,PT07M22.00S,2021-12-28T02:15:37.3Z,1,REGULAR,foul,personal,['2freethrow'],201580,,,1610612763,6,12,2021-12-28T02:15:49Z,520000,,,0,,J. McGee shooting personal FOUL (1 PF) (Adams 2 FT),"[201580, 203500]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Adams,203500.0,
54,PT07M22.00S,2021-12-28T02:16:02.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,6,13,2021-12-28T02:19:28Z,540000,,,0,,S. Adams Free Throw 1 of 2 (3 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
55,PT07M22.00S,2021-12-28T02:16:03.7Z,1,REGULAR,substitution,out,[],201580,,,1610612763,6,13,2021-12-28T02:16:08Z,550000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M22.00S,2021-12-28T02:16:03.7Z,1,REGULAR,substitution,in,[],1630188,,,1610612763,6,13,2021-12-28T02:16:08Z,560000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M22.00S,2021-12-28T02:16:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,6,13,2021-12-28T02:16:10Z,570000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2021-12-28T02:16:02.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,6,13,2021-12-28T02:19:28Z,580000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2021-12-28T02:16:04.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,6,13,2021-12-28T02:19:28Z,590000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
60,PT07M11.00S,2021-12-28T02:19:35.0Z,1,REGULAR,3pt,Jump Shot,[],1629661,71.27135348226018,78.67647058823529,1610612756,6,13,2021-12-28T02:19:40Z,600000,143.0,218.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M09.00S,2021-12-28T02:19:37.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,6,13,2021-12-28T02:19:40Z,610000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,60.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
62,PT07M02.00S,2021-12-28T02:19:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,10.561760840998687,59.55882352941176,1610612763,6,13,2021-12-28T02:22:29Z,620000,-48.0,47.0,1,left,MISS D. Bane 6' driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2021-12-28T02:19:49.1Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,6,13,2021-12-28T02:19:49Z,630000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
64,PT06M48.00S,2021-12-28T02:20:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,11.744415243101187,50.245098039215684,1610612763,6,13,2021-12-28T02:23:20Z,640000,-1.0,58.0,1,left,MISS J. Morant floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,5.79,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2021-12-28T02:20:01.6Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,6,13,2021-12-28T02:20:11Z,650000,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,64.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
66,PT06M45.00S,2021-12-28T02:20:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,10.298948751642584,54.90196078431372,1610612763,6,15,2021-12-28T02:23:47Z,660000,-25.0,44.0,1,left,S. Adams putback Layup (5 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,5.06,Made,,,,,5.0,,,,,,,,,,,,,,
67,PT06M45.00S,2021-12-28T02:20:07.8Z,1,REGULAR,foul,personal,['1freethrow'],101108,,,1610612763,6,15,2021-12-28T02:20:26Z,670000,,,0,,C. Paul shooting personal FOUL (1 PF) (Adams 1 FT),"[101108, 203500]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Adams,203500.0,
69,PT06M45.00S,2021-12-28T02:20:20.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,6,15,2021-12-28T02:20:27Z,690000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2021-12-28T02:20:20.4Z,1,REGULAR,substitution,in,[],203937,,,1610612763,6,15,2021-12-28T02:20:27Z,700000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2021-12-28T02:20:41.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203500,,,1610612763,6,15,2021-12-28T02:20:43Z,710000,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M43.00S,2021-12-28T02:20:43.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,6,15,2021-12-28T02:20:43Z,720000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
73,PT06M22.00S,2021-12-28T02:21:03.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.57884362680683,31.617647058823522,1610612756,6,15,2021-12-28T02:21:08Z,730000,-92.0,158.0,1,right,MISS D. Booker 18' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,18.3,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M20.00S,2021-12-28T02:21:05.6Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,6,15,2021-12-28T02:21:08Z,740000,,,0,,J. Konchar REBOUND (Off:1 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,73.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
75,PT06M17.00S,2021-12-28T02:21:11.2Z,1,REGULAR,foul,personal,[],1629661,,,1610612763,6,15,2021-12-28T02:21:22Z,750000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1629630]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Morant,1629630.0,
77,PT06M17.00S,2021-12-28T02:21:19.2Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,6,15,2021-12-28T02:21:23Z,770000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2021-12-28T02:21:19.2Z,1,REGULAR,substitution,in,[],1629681,,,1610612763,6,15,2021-12-28T02:21:23Z,780000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M11.00S,2021-12-28T02:21:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.379106438896187,39.950980392156865,1610612763,6,17,2021-12-28T02:21:44Z,790000,50.0,36.0,1,left,J. Morant 6' driving Layup (2 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,6.16,Made,,,,,2.0,,,,,,,,,,,,,,
80,PT06M00.00S,2021-12-28T02:21:51.8Z,1,REGULAR,2pt,Jump Shot,[],101108,82.83508541392904,74.50980392156863,1610612756,6,17,2021-12-28T02:21:57Z,800000,123.0,109.0,1,right,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2021-12-28T02:21:53.8Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,6,17,2021-12-28T02:21:57Z,810000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
82,PT05M52.00S,2021-12-28T02:21:59.7Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612763,6,17,2021-12-28T02:22:46Z,820000,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1626164]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,
83,PT05M52.00S,2021-12-28T02:21:59.7Z,1,REGULAR,steal,,[],1626164,,,1610612756,6,17,2021-12-28T02:22:01Z,830000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M51.00S,2021-12-28T02:22:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612756,6,17,2021-12-28T02:23:55Z,840000,,,0,,D. Bane clear-path personal FOUL (1 PF) (Booker 2 FT),"[1630217, 1626164]",1610612763.0,MEM,clear-path,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Booker,1626164.0,
86,PT05M51.00S,2021-12-28T02:22:12.8Z,1,REGULAR,substitution,out,[],1629661,,,1610612756,6,17,2021-12-28T02:22:16Z,860000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M51.00S,2021-12-28T02:22:12.8Z,1,REGULAR,substitution,in,[],201580,,,1610612756,6,17,2021-12-28T02:22:16Z,870000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M51.00S,2021-12-28T02:22:26.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612756,6,17,2021-12-28T02:23:26Z,880000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,Clear Path - Overturn Call
