actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT03M57.00S,2022-03-19T02:23:53.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,10.200394218134035,94.85294117647058,1610612756,22,21,2022-03-19T02:23:58Z,890000,-224.0,43.0,1,left,T. Craig 3PT  (5 PTS) (D. Booker 1 AST),"[1628470, 1626164]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,22.85,Made,,,,,,,,5.0,D. Booker,1626164.0,1.0,,,,,,,
94,PT03M34.00S,2022-03-19T02:24:16.6Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,22,21,2022-03-19T02:24:19Z,910000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1628470]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,,,,,
95,PT03M34.00S,2022-03-19T02:24:16.6Z,1,REGULAR,steal,,[],1628470,,,1610612756,22,21,2022-03-19T02:24:18Z,920000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M29.00S,2022-03-19T02:24:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,5.469776609724048,50.98039215686274,1610612756,24,21,2022-03-19T02:24:28Z,930000,-5.0,-1.0,1,left,T. Craig running Layup (7 PTS),[1628470],1610612756.0,PHX,running,,,Craig,T. Craig,,,,,0.5,Made,,,,,,,,7.0,,,,,,,,,,
97,PT03M09.00S,2022-03-19T02:24:47.5Z,1,REGULAR,turnover,3-second-violation,[],202684,,,1610612741,24,21,2022-03-19T02:24:59Z,940000,,,0,,T. Thompson 3-second-violation TURNOVER (1 TO),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,1.0,,,,,,,1199.0,,,,,,
98,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,out,[],1626166,,,1610612756,24,21,2022-03-19T02:25:15Z,950000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,24,21,2022-03-19T02:25:15Z,960000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,24,21,2022-03-19T02:25:15Z,970000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,in,[],203901,,,1610612756,24,21,2022-03-19T02:25:15Z,980000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,in,[],201580,,,1610612756,24,21,2022-03-19T02:25:15Z,990000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M09.00S,2022-03-19T02:24:55.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,24,21,2022-03-19T02:25:15Z,1000000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M54.00S,2022-03-19T02:25:09.6Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,24,21,2022-03-19T02:31:17Z,1005000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 202684]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,1.0,Thompson,202684.0,,,,,,,,,,,
135,PT02M54.00S,2022-03-19T02:25:09.6Z,1,REGULAR,steal,,[],202684,,,1610612741,24,21,2022-03-19T02:31:17Z,1007500,,,0,,T. Thompson STEAL (1 STL),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M44.00S,2022-03-19T02:25:32.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630245,69.99014454664915,24.509803921568626,1610612741,24,21,2022-03-19T02:31:22Z,1030000,-127.0,230.0,1,right,MISS A. Dosunmu 26' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
107,PT02M42.00S,2022-03-19T02:25:34.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,24,21,2022-03-19T02:25:34Z,1040000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT02M39.00S,2022-03-19T02:25:38.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,29.38567674113009,73.0392156862745,1610612756,24,21,2022-03-19T02:25:43Z,1050000,-115.0,224.0,1,left,MISS D. Booker 25' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
109,PT02M38.00S,2022-03-19T02:25:39.8Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,24,21,2022-03-19T02:25:39Z,1060000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,108.0,2.0,1.0,1.0,,,,,,,,,,,,,,
110,PT02M36.00S,2022-03-19T02:25:41.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,4.944152431011826,79.41176470588235,1610612756,24,21,2022-03-19T02:25:45Z,1070000,-147.0,-6.0,1,left,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,
111,PT02M36.00S,2022-03-19T02:25:41.3Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,24,21,2022-03-19T02:25:45Z,1080000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT02M35.00S,2022-03-19T02:25:49.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,21,2022-03-19T02:25:49Z,1090000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,out,[],1628470,,,1610612741,24,21,2022-03-19T02:28:28Z,1100000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,out,[],203897,,,1610612741,24,21,2022-03-19T02:28:28Z,1110000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,24,21,2022-03-19T02:28:28Z,1120000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,24,21,2022-03-19T02:28:28Z,1130000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,in,[],1628969,,,1610612741,24,21,2022-03-19T02:28:28Z,1140000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,24,21,2022-03-19T02:28:28Z,1150000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,24,21,2022-03-19T02:28:28Z,1160000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2022-03-19T02:28:08.1Z,1,REGULAR,substitution,in,[],201942,,,1610612741,24,21,2022-03-19T02:28:28Z,1170000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M19.00S,2022-03-19T02:28:54.0Z,1,REGULAR,2pt,Jump Shot,[],201942,75.64060446780552,55.392156862745104,1610612741,24,23,2022-03-19T02:28:58Z,1180000,27.0,176.0,1,right,D. DeRozan 17' Jump Shot (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,17.86,Made,,,,,,,,4.0,,,,,,,,,,
122,PT01M59.00S,2022-03-19T02:29:15.2Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,24,23,2022-03-19T02:29:22Z,1190000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,1.0,,,,,,,1179.0,,,,,,
123,PT01M42.00S,2022-03-19T02:29:38.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,75.50919842312747,40.19607843137255,1610612741,24,25,2022-03-19T02:29:42Z,1200000,-49.0,178.0,1,right,D. DeRozan 18' turnaround Jump Shot (6 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,18.43,Made,,,,,,,,6.0,,,,,,,,,,
124,PT01M30.00S,2022-03-19T02:29:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.258212877792378,47.794117647058826,1610612756,26,25,2022-03-19T02:29:54Z,1210000,11.0,6.0,1,left,M. Bridges cutting Layup (2 PTS) (E. Payton 1 AST),"[1628969, 203901]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,1.27,Made,,,,,,,,2.0,E. Payton,203901.0,1.0,,,,,,,
126,PT01M07.00S,2022-03-19T02:30:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,81.94809461235218,41.42156862745098,1610612741,26,25,2022-03-19T02:30:18Z,1230000,-43.0,117.0,1,right,MISS T. Thompson 12' driving floating Shot,[202684],1610612741.0,CHI,driving floating,,,Thompson,T. Thompson,,,,,12.48,Missed,,,,,,,,,,,,,,,,,,
127,PT01M06.00S,2022-03-19T02:30:14.9Z,1,REGULAR,rebound,offensive,[],202684,,,1610612741,26,25,2022-03-19T02:30:18Z,1240000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,,,
128,PT01M03.00S,2022-03-19T02:30:18.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,92.9862023653088,48.77450980392157,1610612741,26,27,2022-03-19T02:30:23Z,1250000,-6.0,13.0,1,right,T. Thompson putback DUNK (4 PTS),[202684],1610612741.0,CHI,putback,,,Thompson,T. Thompson,,,,,1.47,Made,,,,,,,,4.0,,,,,,,,,,
129,PT00M52.60S,2022-03-19T02:30:29.4Z,1,REGULAR,2pt,Jump Shot,[],1628969,24.78646517739816,61.029411764705884,1610612756,28,27,2022-03-19T02:31:25Z,1260000,-55.0,180.0,1,left,M. Bridges 18' pullup Jump Shot (4 PTS) (E. Payton 2 AST),"[1628969, 203901]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,18.87,Made,,,,,,,,4.0,E. Payton,203901.0,2.0,,,,,,,
131,PT00M52.60S,2022-03-19T02:30:51.2Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612741,28,27,2022-03-19T02:30:51Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M37.90S,2022-03-19T02:31:12.1Z,1,REGULAR,2pt,Jump Shot,[],201942,81.553876478318,24.509803921568626,1610612741,28,27,2022-03-19T02:31:20Z,1290000,-127.0,121.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.57,Missed,,,,,,,,,,,,,,,,,,
133,PT00M35.20S,2022-03-19T02:31:14.9Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612756,28,27,2022-03-19T02:31:14Z,1300000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT00M32.50S,2022-03-19T02:31:20.9Z,1,REGULAR,foul,offensive,[],1629013,,,1610612756,28,27,2022-03-19T02:31:29Z,1310000,,,0,,L. Shamet offensive FOUL (1 PF),"[1629013, 1627936]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Caruso,1627936.0,,
138,PT00M32.50S,2022-03-19T02:31:20.9Z,1,REGULAR,turnover,offensive foul,[],1629013,,,1610612756,28,27,2022-03-19T02:31:20Z,1330000,,,0,,L. Shamet offensive foul TURNOVER (1 TO),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,1.0,,,,,,,1199.0,,,,,,
139,PT00M32.50S,2022-03-19T02:31:33.0Z,1,REGULAR,substitution,out,[],202684,,,1610612741,28,27,2022-03-19T02:31:36Z,1340000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M32.50S,2022-03-19T02:31:33.0Z,1,REGULAR,substitution,in,[],202696,,,1610612741,28,27,2022-03-19T02:31:36Z,1350000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M24.20S,2022-03-19T02:32:04.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,86.81011826544021,45.588235294117645,1610612741,28,27,2022-03-19T02:32:07Z,1360000,-22.0,71.0,1,right,MISS N. Vucevic 7' turnaround Hook - blocked,"[202696, 201580]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,7.48,Missed,,,,,,,,,,,,,,,,,McGee,201580.0
142,PT00M24.20S,2022-03-19T02:32:04.5Z,1,REGULAR,block,,[],201580,,,1610612741,28,27,2022-03-19T02:32:06Z,1370000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M21.90S,2022-03-19T02:32:06.8Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,28,27,2022-03-19T02:32:06Z,1380000,,,0,,N. Vucevic REBOUND (Off:2 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,141.0,2.0,0.0,2.0,,,,,,,,,,,,,,
144,PT00M17.50S,2022-03-19T02:32:11.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,90.09526938239159,18.137254901960784,1610612741,28,27,2022-03-19T02:32:15Z,1390000,-159.0,41.0,1,right,MISS A. Caruso 16' turnaround fadeaway Shot,[1627936],1610612741.0,CHI,turnaround fadeaway,,,Caruso,A. Caruso,,,,,16.44,Missed,,,,,,,,,,,,,,,,,,
145,PT00M15.10S,2022-03-19T02:32:13.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,28,27,2022-03-19T02:32:13Z,1400000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M01.10S,2022-03-19T02:32:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.799605781865965,61.029411764705884,1610612756,30,27,2022-03-19T02:32:30Z,1410000,-55.0,87.0,1,left,D. Booker 10' pullup Jump Shot (13 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,10.26,Made,,,,,,,,13.0,,,,,,,,,,
147,PT00M00.00S,2022-03-19T02:32:35.7Z,1,REGULAR,period,end,[],0,,,1610612741,30,27,2022-03-19T02:32:35Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-19T02:34:53.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612741,30,27,2022-03-19T02:35:05Z,1430000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-19T02:34:53.9Z,2,REGULAR,substitution,out,['startperiod'],203901,,,1610612741,30,27,2022-03-19T02:35:05Z,1440000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-19T02:34:53.9Z,2,REGULAR,substitution,in,['startperiod'],1628470,,,1610612741,30,27,2022-03-19T02:35:05Z,1450000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-19T02:34:53.9Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612741,30,27,2022-03-19T02:35:05Z,1460000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-19T02:35:12.6Z,2,REGULAR,period,start,[],0,,,1610612756,30,27,2022-03-19T02:35:12Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M38.00S,2022-03-19T02:35:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,7.5722733245729295,46.568627450980394,1610612756,32,27,2022-03-19T02:35:38Z,1480000,17.0,19.0,1,left,C. Payne driving floating Jump Shot (4 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,2.54,Made,,,,,,,,4.0,,,,,,,,,,
154,PT11M19.00S,2022-03-19T02:35:52.1Z,2,REGULAR,3pt,Jump Shot,[],1627936,91.14651773981603,96.32352941176471,1610612741,32,27,2022-03-19T02:35:56Z,1490000,232.0,31.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,
155,PT11M16.00S,2022-03-19T02:35:55.1Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,32,27,2022-03-19T02:35:56Z,1500000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT10M58.00S,2022-03-19T02:36:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628969,9.017739816031538,3.9215686274509802,1610612756,32,27,2022-03-19T02:36:17Z,1510000,230.0,32.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
157,PT10M56.00S,2022-03-19T02:36:15.5Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,32,27,2022-03-19T02:36:17Z,1520000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT10M44.00S,2022-03-19T02:36:26.8Z,2,REGULAR,3pt,Jump Shot,[],1627936,93.11760840998686,4.166666666666666,1610612741,32,27,2022-03-19T02:36:30Z,1530000,-229.0,12.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
159,PT10M43.00S,2022-03-19T02:36:27.8Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,32,27,2022-03-19T02:36:30Z,1540000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,,,,
160,PT10M29.00S,2022-03-19T02:36:46.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,32,27,2022-03-19T02:36:46Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M25.00S,2022-03-19T02:37:05.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,8.09789750328515,41.911764705882355,1610612756,34,27,2022-03-19T02:37:08Z,1560000,40.0,24.0,1,left,J. McGee driving Hook (2 PTS) (C. Payne 3 AST),"[201580, 1626166]",1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,4.68,Made,,,,,,,,2.0,C. Payne,1626166.0,3.0,,,,,,,
163,PT10M07.00S,2022-03-19T02:37:22.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.86136662286465,46.568627450980394,1610612741,34,27,2022-03-19T02:37:25Z,1580000,-17.0,62.0,1,right,MISS N. Vucevic 6' bank Hook,[202696],1610612741.0,CHI,bank,,,Vucevic,N. Vucevic,,,,,6.4,Missed,,,,,,,,,,,,,,,,,,
164,PT10M06.00S,2022-03-19T02:37:23.2Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,34,27,2022-03-19T02:37:25Z,1590000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT09M59.00S,2022-03-19T02:37:30.6Z,2,REGULAR,3pt,Jump Shot,[],1626166,30.699737187910642,22.058823529411764,1610612756,34,27,2022-03-19T02:37:33Z,1600000,140.0,236.0,1,left,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
166,PT09M57.00S,2022-03-19T02:37:32.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,27,2022-03-19T02:37:33Z,1610000,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,165.0,3.0,1.0,2.0,,,,,,,,,,,,,,
167,PT09M45.00S,2022-03-19T02:37:45.0Z,2,REGULAR,3pt,Jump Shot,[],1627884,80.3712220762155,6.862745098039216,1610612741,34,27,2022-03-19T02:37:47Z,1620000,-216.0,132.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
168,PT09M44.00S,2022-03-19T02:37:46.0Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,34,27,2022-03-19T02:37:47Z,1630000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,167.0,3.0,3.0,0.0,,,,,,,,,,,,,,
169,PT09M32.00S,2022-03-19T02:38:01.6Z,2,REGULAR,turnover,discontinued dribble,[],1628470,,,1610612756,34,27,2022-03-19T02:38:19Z,1640000,,,0,,T. Craig discontinued dribble TURNOVER (1 TO),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,1.0,,,,,,,202007.0,,,,,,
170,PT09M32.00S,2022-03-19T02:38:13.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,27,2022-03-19T02:38:13Z,1650000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M32.00S,2022-03-19T02:40:22.0Z,2,REGULAR,substitution,out,[],1628969,,,1610612741,34,27,2022-03-19T02:40:35Z,1660000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M32.00S,2022-03-19T02:40:22.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,34,27,2022-03-19T02:40:35Z,1670000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M32.00S,2022-03-19T02:40:22.0Z,2,REGULAR,substitution,in,[],1630688,,,1610612741,34,27,2022-03-19T02:40:35Z,1680000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M32.00S,2022-03-19T02:40:22.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,34,27,2022-03-19T02:40:35Z,1690000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M16.00S,2022-03-19T02:41:16.8Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612741,34,27,2022-03-19T02:41:22Z,1700000,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1630688]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,1.0,Wainright,1630688.0,,,,,,,,,,,
176,PT09M16.00S,2022-03-19T02:41:16.8Z,2,REGULAR,steal,,[],1630688,,,1610612756,34,27,2022-03-19T02:41:18Z,1710000,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M11.00S,2022-03-19T02:41:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,11.645860709592641,51.470588235294116,1610612756,34,27,2022-03-19T02:41:28Z,1720000,-7.0,57.0,1,left,MISS L. Shamet running Layup,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,5.75,Missed,,,,,,,,,,,,,,,,,,
