actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT04M34.00S,2022-02-16T03:16:02.6Z,1,REGULAR,3pt,Jump Shot,[],1626164,28.07161629434954,75.0,1610612756,14,18,2022-02-16T03:46:19Z,860000,-125.0,211.0,1,left,D. Booker 24' 3PT pullup (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,24.56,Made,,,,,,,7.0,,,,,,,,,,,
91,PT04M07.00S,2022-02-16T03:16:29.5Z,1,REGULAR,3pt,Jump Shot,[],201587,80.89684625492772,92.15686274509804,1610612746,14,21,2022-02-16T03:16:32Z,870000,211.0,127.0,1,right,N. Batum 24' 3PT  (8 PTS) (I. Zubac 2 AST),"[201587, 1627826]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.62,Made,,,,,,,8.0,I. Zubac,1627826.0,2.0,,,,,,,,
93,PT03M47.00S,2022-02-16T03:16:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.931011826544022,47.30392156862745,1610612756,16,21,2022-02-16T03:16:52Z,890000,13.0,88.0,1,left,D. Booker 8' driving floating Jump Shot (9 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,8.89,Made,,,,,,,9.0,M. Bridges,1628969.0,2.0,,,,,,,,
95,PT03M44.00S,2022-02-16T03:16:57.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,16,21,2022-02-16T03:16:57Z,910000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,out,[],101108,,,1610612746,16,21,2022-02-16T03:20:19Z,920000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612746,16,21,2022-02-16T03:20:19Z,930000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,out,[],203109,,,1610612746,16,21,2022-02-16T03:20:19Z,940000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,out,[],202704,,,1610612746,16,21,2022-02-16T03:20:19Z,950000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,out,[],201587,,,1610612746,16,21,2022-02-16T03:20:19Z,960000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,in,[],203901,,,1610612746,16,21,2022-02-16T03:20:19Z,970000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,in,[],201580,,,1610612746,16,21,2022-02-16T03:20:19Z,980000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,in,[],1629661,,,1610612746,16,21,2022-02-16T03:20:19Z,990000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,16,21,2022-02-16T03:20:19Z,1000000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2022-02-16T03:19:23.4Z,1,REGULAR,substitution,in,[],202694,,,1610612746,16,21,2022-02-16T03:20:19Z,1010000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M20.00S,2022-02-16T03:20:50.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,16,21,2022-02-16T03:21:02Z,1020000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,
110,PT03M12.00S,2022-02-16T03:21:15.4Z,1,REGULAR,foul,offensive,[],201580,,,1610612756,16,21,2022-02-16T03:21:25Z,1030000,,,0,,J. McGee offensive FOUL (1 PF),"[201580, 1629599]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,203593.0,,,,,,,,1.0,0.0,Coffey,1629599.0,,
112,PT03M12.00S,2022-02-16T03:21:15.4Z,1,REGULAR,turnover,offensive foul,[],201580,,,1610612756,16,21,2022-02-16T03:21:15Z,1050000,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,203593.0,1.0,,,,,,,,,,,,
113,PT02M58.00S,2022-02-16T03:21:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627826,89.70105124835742,56.372549019607845,1610612746,16,21,2022-02-16T03:21:44Z,1060000,32.0,44.0,1,right,MISS I. Zubac turnaround bank Shot,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,5.46,Missed,,,,,,,,,,,,,,,,,,
114,PT02M56.00S,2022-02-16T03:21:42.0Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,16,21,2022-02-16T03:21:44Z,1070000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M49.00S,2022-02-16T03:21:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,7.30946123521682,44.36274509803921,1610612756,16,21,2022-02-16T03:21:51Z,1080000,28.0,16.0,1,left,MISS J. McGee alley-oop Layup,[201580],1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2022-02-16T03:21:49.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,21,2022-02-16T03:21:51Z,1090000,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,115.0,8.0,6.0,2.0,,,,,,,,,,,,,,
117,PT02M35.00S,2022-02-16T03:22:03.4Z,1,REGULAR,3pt,Jump Shot,[],1629599,72.48685939553219,79.41176470588235,1610612746,16,21,2022-02-16T03:22:09Z,1100000,147.0,206.0,1,right,MISS A. Coffey 25' pullup 3PT,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
118,PT02M32.00S,2022-02-16T03:22:06.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,16,21,2022-02-16T03:22:09Z,1110000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,,,
119,PT02M18.00S,2022-02-16T03:22:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,7.30946123521682,51.71568627450981,1610612756,16,21,2022-02-16T03:28:38Z,1120000,-9.0,16.0,1,left,MISS M. Bridges fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,1.83,Missed,,,,,,,,,,,,,,,,,,
120,PT02M15.00S,2022-02-16T03:22:23.4Z,1,REGULAR,rebound,offensive,[],203901,,,1610612756,16,21,2022-02-16T03:26:06Z,1130000,,,0,,E. Payton REBOUND (Off:1 Def:0),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,,
121,PT02M13.00S,2022-02-16T03:22:25.4Z,1,REGULAR,turnover,bad pass,[],203901,,,1610612756,16,21,2022-02-16T03:24:24Z,1140000,,,0,,E. Payton bad pass TURNOVER (1 TO),"[203901, 202694]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,1.0,,,,,,,,,,,Morris Sr.,202694.0
122,PT02M13.00S,2022-02-16T03:22:25.4Z,1,REGULAR,steal,,[],202694,,,1610612746,16,21,2022-02-16T04:01:35Z,1150000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M08.00S,2022-02-16T03:22:30.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629599,90.62089356110381,94.85294117647058,1610612746,16,21,2022-02-16T03:22:35Z,1160000,224.0,36.0,1,right,MISS A. Coffey running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,
124,PT02M03.00S,2022-02-16T03:22:35.2Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,16,21,2022-02-16T03:22:35Z,1170000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT02M00.00S,2022-02-16T03:22:39.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201580,7.046649145860711,51.71568627450981,1610612756,18,21,2022-02-16T03:30:26Z,1180000,-9.0,14.0,1,left,J. McGee running alley-oop Layup (2 PTS) (C. Johnson 1 AST),"[201580, 1629661]",1610612756.0,PHX,running alley-oop,,,McGee,J. McGee,,,,,1.62,Made,,,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,
127,PT01M38.00S,2022-02-16T03:23:01.1Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.17279894875165,23.774509803921568,1610612746,18,24,2022-02-16T03:23:06Z,1200000,-131.0,218.0,1,right,L. Kennard 25' 3PT pullup (3 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,25.48,Made,,,,,,,3.0,,,,,,,,,,,
128,PT01M20.00S,2022-02-16T03:23:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629661,16.507884362680684,94.6078431372549,1610612756,18,24,2022-02-16T03:23:21Z,1210000,-223.0,103.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
129,PT01M19.00S,2022-02-16T03:23:19.1Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,18,24,2022-02-16T03:23:21Z,1220000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT01M08.00S,2022-02-16T03:23:31.1Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612746,18,24,2022-02-16T03:23:34Z,1230000,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1626164]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,1.0,,,,,,,,,,,Booker,1626164.0
131,PT01M08.00S,2022-02-16T03:23:31.1Z,1,REGULAR,steal,,[],1626164,,,1610612756,18,24,2022-02-16T03:23:32Z,1240000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M02.00S,2022-02-16T03:23:36.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,20.97568988173456,41.42156862745098,1610612756,20,24,2022-02-16T03:23:42Z,1250000,43.0,145.0,1,left,D. Booker 15' running pullup Jump Shot (11 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,15.09,Made,,,,,,,11.0,,,,,,,,,,,
133,PT00M44.60S,2022-02-16T03:23:55.7Z,1,REGULAR,2pt,Jump Shot,[],202694,86.5473061760841,25.735294117647058,1610612746,20,26,2022-02-16T03:32:56Z,1260000,-121.0,74.0,1,right,M. Morris Sr. 14' Jump Shot (2 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,14.21,Made,,,,,,,2.0,,,,,,,,,,,
136,PT00M30.90S,2022-02-16T03:24:12.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,14.4053876478318,69.11764705882352,1610612756,22,26,2022-02-16T03:46:35Z,1280000,-96.0,83.0,1,left,D. Booker 12' step back Jump Shot (13 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,12.65,Made,,,,,,,13.0,,,,,,,,,,,
137,PT00M06.50S,2022-02-16T03:24:39.8Z,1,REGULAR,2pt,Jump Shot,[],202694,92.00476346911958,89.48376225490196,1610612746,22,26,2022-02-16T03:34:32Z,1290000,197.0,23.0,1,right,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,
138,PT00M05.10S,2022-02-16T03:24:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,22,26,2022-02-16T03:25:41Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,
186,PT00M05.10S,2022-02-16T03:24:43.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,22,26,2022-02-16T03:34:17Z,1305000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M05.10S,2022-02-16T03:24:48.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612746,22,26,2022-02-16T03:24:56Z,1310000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M05.10S,2022-02-16T03:24:48.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,22,26,2022-02-16T03:24:56Z,1320000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M05.10S,2022-02-16T03:24:48.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612746,22,26,2022-02-16T03:24:56Z,1330000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M05.10S,2022-02-16T03:24:48.1Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,22,26,2022-02-16T03:24:56Z,1340000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M02.20S,2022-02-16T03:25:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,72.88107752956637,16.666666666666664,1610612746,22,26,2022-02-16T03:25:12Z,1350000,-167.0,202.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
144,PT00M02.20S,2022-02-16T03:25:08.5Z,1,REGULAR,rebound,defensive,[],203901,,,1610612756,22,26,2022-02-16T03:25:12Z,1360000,,,0,,E. Payton REBOUND (Off:1 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,143.0,2.0,1.0,1.0,,,,,,,,,,,,,,
145,PT00M00.00S,2022-02-16T03:25:12.9Z,1,REGULAR,period,end,[],0,,,1610612756,22,26,2022-02-16T03:25:12Z,1370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-16T03:27:50.9Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,22,26,2022-02-16T03:28:38Z,1380000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-16T03:27:50.9Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612756,22,26,2022-02-16T03:28:38Z,1390000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-16T03:27:50.9Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612756,22,26,2022-02-16T03:28:38Z,1400000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-16T03:27:50.9Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612756,22,26,2022-02-16T03:28:38Z,1410000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-16T03:28:50.1Z,2,REGULAR,period,start,[],0,,,1610612756,22,26,2022-02-16T03:28:50Z,1420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M44.00S,2022-02-16T03:29:05.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,6.652431011826544,50.245098039215684,1610612756,24,26,2022-02-16T03:29:09Z,1430000,-1.0,10.0,1,left,J. McGee alley-oop DUNK (4 PTS) (A. Holiday 1 AST),"[201580, 1628988]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,1.01,Made,,,,,,,4.0,A. Holiday,1628988.0,1.0,,,,,,,,
153,PT11M20.00S,2022-02-16T03:29:28.8Z,2,REGULAR,2pt,Jump Shot,[],202694,91.01511169513797,79.90196078431373,1610612746,24,28,2022-02-16T03:29:32Z,1450000,150.0,32.0,1,right,M. Morris Sr. 15' pullup Jump Shot (4 PTS) (A. Coffey 2 AST),"[202694, 1629599]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,15.29,Made,,,,,,,4.0,A. Coffey,1629599.0,2.0,,,,,,,,
155,PT11M08.00S,2022-02-16T03:29:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,11.251642575558476,45.34313725490196,1610612756,26,28,2022-02-16T03:35:37Z,1470000,23.0,53.0,1,left,J. McGee floating Jump Shot (6 PTS) (E. Payton 1 AST),"[201580, 203901]",1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,5.82,Made,,,,,,,6.0,E. Payton,203901.0,1.0,,,,,,,,
158,PT10M46.00S,2022-02-16T03:30:02.6Z,2,REGULAR,3pt,Jump Shot,[],202694,72.88107752956637,18.38235294117647,1610612746,26,31,2022-02-16T03:30:05Z,1490000,-158.0,202.0,1,right,M. Morris Sr. 25' 3PT  (7 PTS) (R. Jackson 5 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.68,Made,,,,,,,7.0,R. Jackson,202704.0,5.0,,,,,,,,
160,PT10M29.00S,2022-02-16T03:30:19.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,6.258212877792378,48.529411764705884,1610612756,26,31,2022-02-16T03:30:23Z,1510000,7.0,6.0,1,left,MISS J. McGee driving bank Hook,[201580],1610612756.0,PHX,driving bank,,,McGee,J. McGee,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,
161,PT10M28.00S,2022-02-16T03:30:20.9Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,26,31,2022-02-16T03:30:23Z,1520000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT10M23.00S,2022-02-16T03:30:25.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,91.14651773981603,4.901960784313726,1610612746,26,31,2022-02-16T03:30:33Z,1530000,-225.0,31.0,1,right,MISS A. Coffey running 3PT,[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,
163,PT10M20.00S,2022-02-16T03:30:28.9Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,26,31,2022-02-16T03:30:33Z,1540000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT10M14.00S,2022-02-16T03:30:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628988,27.54599211563732,76.47058823529412,1610612756,29,31,2022-02-16T03:30:40Z,1550000,-132.0,206.0,1,left,A. Holiday 24' 3PT pullup (3 PTS) (E. Payton 2 AST),"[1628988, 203901]",1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,24.52,Made,,,,,,,3.0,E. Payton,203901.0,2.0,,,,,,,,
166,PT10M04.00S,2022-02-16T03:30:46.6Z,2,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,29,31,2022-02-16T03:30:52Z,1570000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,,,,,,,203593.0,1.0,,,,,,,,,,,,
167,PT10M04.00S,2022-02-16T03:30:52.3Z,2,REGULAR,substitution,out,[],1629599,,,1610612756,29,31,2022-02-16T03:30:58Z,1580000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M04.00S,2022-02-16T03:30:52.3Z,2,REGULAR,substitution,in,[],203496,,,1610612756,29,31,2022-02-16T03:30:58Z,1590000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M52.00S,2022-02-16T03:31:15.5Z,2,REGULAR,turnover,bad pass,[],203901,,,1610612756,29,31,2022-02-16T03:31:18Z,1600000,,,0,,E. Payton bad pass TURNOVER (2 TO),"[203901, 203496]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,2.0,,,,,,,,,,,Covington,203496.0
170,PT09M52.00S,2022-02-16T03:31:15.5Z,2,REGULAR,steal,,[],203496,,,1610612746,29,31,2022-02-16T03:31:17Z,1610000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M48.00S,2022-02-16T03:31:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612746,29,31,2022-02-16T03:31:33Z,1620000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1628988, 1628392]",1610612756.0,PHX,shooting,,,Holiday,A. Holiday,,,,,,,,,,,203593.0,,,,,,,,1.0,0.0,Hartenstein,1628392.0,,
173,PT09M48.00S,2022-02-16T03:31:57.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628392,,,1610612746,29,31,2022-02-16T03:32:28Z,1640000,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,
174,PT09M48.00S,2022-02-16T03:31:57.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,29,31,2022-02-16T03:32:28Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,
175,PT09M48.00S,2022-02-16T03:31:57.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628392,,,1610612746,29,31,2022-02-16T03:32:28Z,1660000,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT09M44.00S,2022-02-16T03:32:01.5Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,29,31,2022-02-16T03:32:28Z,1670000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT09M32.00S,2022-02-16T03:32:27.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,10.726018396846255,41.17647058823529,1610612756,31,31,2022-02-16T03:32:34Z,1680000,44.0,48.0,1,left,J. McGee 6' turnaround Hook (8 PTS) (C. Johnson 2 AST),"[201580, 1629661]",1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,6.54,Made,,,,,,,8.0,C. Johnson,1629661.0,2.0,,,,,,,,
179,PT09M18.00S,2022-02-16T03:32:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.25558475689881,58.82352941176471,1610612746,31,31,2022-02-16T03:32:46Z,1700000,44.0,58.0,1,right,MISS R. Jackson 7' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,7.28,Missed,,,,,,,,,,,,,,,,,,
180,PT09M18.00S,2022-02-16T03:32:43.5Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612746,31,31,2022-02-16T03:32:43Z,1710000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
181,PT09M18.00S,2022-02-16T03:32:46.8Z,2,REGULAR,foul,personal,[],1629661,,,1610612746,31,31,2022-02-16T03:32:52Z,1720000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1628392]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Hartenstein,1628392.0,,
183,PT09M09.00S,2022-02-16T03:33:11.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202694,80.1084099868594,47.549019607843135,1610612746,31,33,2022-02-16T03:33:13Z,1740000,-12.0,134.0,1,right,M. Morris Sr. 13' pullup Jump Shot (9 PTS) (I. Hartenstein 1 AST),"[202694, 1628392]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,13.51,Made,,,,,,,9.0,I. Hartenstein,1628392.0,1.0,,,,,,,,
