actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M26.00S,2021-11-11T02:13:37.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,94.1688567674113,51.225490196078425,1610612756,4,4,2021-11-11T02:13:40Z,160000,6.0,2.0,1,right,J. McGee cutting DUNK (2 PTS) (J. Crowder 1 AST),"[201580, 203109]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,0.65,Made,2.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,,
19,PT10M14.00S,2021-11-11T02:13:49.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,30.962549277266753,29.411764705882355,1610612757,4,4,2021-11-11T02:20:04Z,180000,103.0,239.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2021-11-11T02:13:53.1Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,4,4,2021-11-11T02:13:57Z,190000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M01.00S,2021-11-11T02:14:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,94.03745072273325,50.98039215686274,1610612756,4,4,2021-11-11T02:14:06Z,200000,5.0,4.0,1,right,MISS J. McGee cutting Layup,[201580],1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M59.00S,2021-11-11T02:14:04.5Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,4,4,2021-11-11T02:14:06Z,210000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,
23,PT09M51.00S,2021-11-11T02:14:12.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,9.149145860709593,50.245098039215684,1610612757,4,6,2021-11-11T02:14:22Z,220000,-1.0,34.0,1,left,J. Nurkic Hook (2 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,3.35,Made,2.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,,
25,PT09M44.00S,2021-11-11T02:14:22.4Z,1,REGULAR,foul,personal,[],203496,,,1610612756,4,6,2021-11-11T02:14:25Z,240000,,,0,,R. Covington personal FOUL (1 PF),"[203496, 1626164]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,200832.0,1.0,0.0,Booker,1626164.0,,,,,,
27,PT09M42.00S,2021-11-11T02:14:42.8Z,1,REGULAR,foul,personal,[],1626181,,,1610612756,4,6,2021-11-11T02:14:50Z,260000,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 101108]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,203591.0,1.0,0.0,Paul,101108.0,,,,,,
29,PT09M37.00S,2021-11-11T02:15:00.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,70.90998685939553,77.20588235294117,1610612756,4,6,2021-11-11T02:15:06Z,280000,136.0,221.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M32.00S,2021-11-11T02:15:05.9Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,6,2021-11-11T02:15:06Z,290000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M29.00S,2021-11-11T02:15:11.3Z,1,REGULAR,foul,personal,[],201580,,,1610612757,4,6,2021-11-11T02:15:16Z,300000,,,0,,J. McGee personal FOUL (1 PF),"[201580, 203081]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,1363.0,1.0,0.0,Lillard,203081.0,,,,,,
33,PT09M20.00S,2021-11-11T02:15:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,6.521024967148489,50.245098039215684,1610612757,4,8,2021-11-11T02:15:39Z,320000,-1.0,9.0,1,left,D. Lillard driving floating Jump Shot (4 PTS) (J. Nurkic 1 AST),"[203081, 203994]",1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,0.89,Made,4.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,,
35,PT09M05.00S,2021-11-11T02:15:50.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,91.80354796320631,72.05882352941177,1610612756,4,8,2021-11-11T02:15:55Z,340000,110.0,25.0,1,right,MISS D. Booker 11' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,11.3,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M03.00S,2021-11-11T02:15:52.5Z,1,REGULAR,rebound,defensive,[],203468,,,1610612757,4,8,2021-11-11T02:15:52Z,350000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
42,PT08M55.00S,2021-11-11T02:16:00.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,15.850854139290407,40.931372549019606,1610612757,4,8,2021-11-11T02:22:42Z,370000,45.0,96.0,1,left,MISS J. Nurkic 10' floating Shot,[203994],1610612757.0,POR,floating,,,Nurkic,J. Nurkic,,,,,10.66,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M52.00S,2021-11-11T02:16:03.7Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,4,8,2021-11-11T02:16:05Z,380000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,
44,PT08M47.00S,2021-11-11T02:16:07.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101108,68.15045992115637,60.29411764705882,1610612756,4,8,2021-11-11T02:16:12Z,390000,51.0,247.0,1,right,MISS C. Paul 25' running pullup 3PT,[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M46.00S,2021-11-11T02:16:08.9Z,1,REGULAR,rebound,defensive,[],203468,,,1610612757,4,8,2021-11-11T02:16:12Z,400000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,
46,PT08M34.00S,2021-11-11T02:16:24.0Z,1,REGULAR,foul,personal,[],101108,,,1610612757,4,8,2021-11-11T02:16:31Z,410000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 203081]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,200832.0,1.0,0.0,Lillard,203081.0,,,,,,
48,PT08M28.00S,2021-11-11T02:16:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.783837056504599,50.98039215686274,1610612757,4,10,2021-11-11T02:24:05Z,430000,-5.0,11.0,1,left,N. Powell driving Layup (2 PTS) (J. Nurkic 2 AST),"[1626181, 203994]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,1.23,Made,2.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,,,,,
50,PT08M13.00S,2021-11-11T02:17:01.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,71.17279894875165,23.03921568627451,1610612756,4,10,2021-11-11T02:17:04Z,450000,-135.0,218.0,1,right,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M12.00S,2021-11-11T02:17:02.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,10,2021-11-11T02:17:04Z,460000,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,
52,PT08M00.00S,2021-11-11T02:17:14.3Z,1,REGULAR,3pt,Jump Shot,[],203081,30.831143232588698,71.07843137254902,1610612757,4,10,2021-11-11T02:17:19Z,470000,-105.0,237.0,1,left,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M59.00S,2021-11-11T02:17:16.4Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,4,10,2021-11-11T02:17:16Z,480000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,
54,PT07M53.00S,2021-11-11T02:17:21.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,78.9257555847569,89.70588235294117,1610612756,4,10,2021-11-11T02:25:35Z,490000,199.0,146.0,1,right,MISS M. Bridges 24' running 3PT,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M52.00S,2021-11-11T02:17:22.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,4,10,2021-11-11T02:17:24Z,500000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,,,,
56,PT07M47.00S,2021-11-11T02:17:28.1Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612757,4,10,2021-11-11T02:17:31Z,510000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1626164]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,,
57,PT07M47.00S,2021-11-11T02:17:28.1Z,1,REGULAR,steal,,[],1626164,,,1610612756,4,10,2021-11-11T02:17:30Z,520000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2021-11-11T02:17:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,91.80354796320631,49.01960784313725,1610612756,6,10,2021-11-11T02:17:38Z,530000,-5.0,25.0,1,right,M. Bridges cutting Layup (4 PTS) (D. Booker 1 AST),"[1628969, 1626164]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,2.5,Made,4.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,,
60,PT07M29.00S,2021-11-11T02:18:11.3Z,1,REGULAR,jumpball,recovered,[],203496,,,1610612757,6,10,2021-11-11T02:18:11Z,550000,,,0,,Jump Ball N. Powell vs. D. Booker: Tip to R. Covington,"[203496, 1626181, 1626164]",1610612757.0,POR,heldball,R. Covington,203496.0,Covington,R. Covington,Powell,1626181.0,Booker,1626164.0,,,,,,,,,,,,,,,,,,,,,
63,PT07M17.00S,2021-11-11T02:18:27.1Z,1,REGULAR,violation,kicked ball,[],101108,,,1610612757,6,10,2021-11-11T02:18:41Z,580000,,,0,,C. Paul kicked ball VIOLATION,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,203591.0,,,,,,,,,,
64,PT07M11.00S,2021-11-11T02:18:44.7Z,1,REGULAR,3pt,Jump Shot,[],203468,31.750985545335087,64.2156862745098,1610612757,6,10,2021-11-11T02:18:48Z,590000,-71.0,246.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
65,PT07M08.00S,2021-11-11T02:18:47.7Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,6,10,2021-11-11T02:18:48Z,600000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,
66,PT06M59.00S,2021-11-11T02:18:56.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,88.25558475689881,20.833333333333336,1610612756,8,10,2021-11-11T02:18:59Z,610000,-146.0,58.0,1,right,D. Booker 15' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.69,Made,2.0,,,,,,,,,,,,,,,,,,
67,PT06M43.00S,2021-11-11T02:19:12.0Z,1,REGULAR,2pt,Jump Shot,[],203468,12.697109067017081,21.813725490196077,1610612757,8,12,2021-11-11T02:19:15Z,620000,141.0,67.0,1,left,C. McCollum 15' pullup Jump Shot (2 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,15.6,Made,2.0,,,,,,,,,,,,,,,,,,
68,PT06M25.00S,2021-11-11T02:19:29.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,71.17279894875165,86.27450980392157,1610612756,11,12,2021-11-11T02:19:35Z,630000,181.0,218.0,1,right,D. Booker 28' 3PT  (5 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,28.4,Made,5.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
70,PT06M11.00S,2021-11-11T02:19:44.4Z,1,REGULAR,2pt,Jump Shot,[],203081,21.76412614980289,68.38235294117648,1610612757,11,14,2021-11-11T02:19:47Z,650000,-92.0,152.0,1,left,D. Lillard 17' step back Jump Shot (6 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,17.77,Made,6.0,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2021-11-11T02:19:58.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,14,2021-11-11T02:19:58Z,660000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,out,[],201580,,,1610612756,11,14,2021-11-11T02:23:04Z,670000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,out,[],203468,,,1610612756,11,14,2021-11-11T02:23:04Z,680000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,out,[],203994,,,1610612756,11,14,2021-11-11T02:23:04Z,690000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,in,[],1626163,,,1610612756,11,14,2021-11-11T02:23:04Z,700000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612756,11,14,2021-11-11T02:23:04Z,710000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2021-11-11T02:22:20.0Z,1,REGULAR,substitution,in,[],203469,,,1610612756,11,14,2021-11-11T02:23:04Z,720000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2021-11-11T02:23:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626163,89.96386333771353,45.34313725490196,1610612756,13,14,2021-11-11T02:23:14Z,730000,-23.0,42.0,1,right,F. Kaminsky floating Jump Shot (2 PTS) (M. Bridges 1 AST),"[1626163, 1628969]",1610612756.0,PHX,floating,,,Kaminsky,F. Kaminsky,,,,,4.79,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,,
80,PT05M46.00S,2021-11-11T02:23:23.8Z,1,REGULAR,foul,personal,[],1628969,,,1610612757,13,14,2021-11-11T02:23:35Z,750000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 203081]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,203591.0,1.0,0.0,Lillard,203081.0,,,,,,
82,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,out,[],101108,,,1610612757,13,14,2021-11-11T02:23:52Z,770000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,out,[],203109,,,1610612757,13,14,2021-11-11T02:23:52Z,780000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,out,[],1626181,,,1610612757,13,14,2021-11-11T02:23:52Z,790000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,out,[],203496,,,1610612757,13,14,2021-11-11T02:23:52Z,800000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,in,[],1629661,,,1610612757,13,14,2021-11-11T02:23:52Z,810000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,in,[],1626166,,,1610612757,13,14,2021-11-11T02:23:52Z,820000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,in,[],1629642,,,1610612757,13,14,2021-11-11T02:23:52Z,830000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M46.00S,2021-11-11T02:23:32.6Z,1,REGULAR,substitution,in,[],1626204,,,1610612757,13,14,2021-11-11T02:23:52Z,840000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M34.00S,2021-11-11T02:24:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,10.988830486202366,50.0,1610612757,13,14,2021-11-11T02:24:10Z,850000,0.0,51.0,1,left,MISS C. Zeller driving bank Shot,[203469],1610612757.0,POR,driving bank,,,Zeller,C. Zeller,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M33.00S,2021-11-11T02:24:08.4Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,13,14,2021-11-11T02:24:10Z,860000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,
92,PT05M29.00S,2021-11-11T02:24:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,71.96123521681997,81.61764705882352,1610612756,13,14,2021-11-11T02:31:43Z,870000,158.0,211.0,1,right,MISS C. Johnson 26' pullup 3PT,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
93,PT05M26.00S,2021-11-11T02:24:16.3Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,13,14,2021-11-11T02:24:17Z,880000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT05M18.00S,2021-11-11T02:24:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,46.32352941176471,1610612757,13,14,2021-11-11T02:33:04Z,890000,18.0,4.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M17.00S,2021-11-11T02:24:24.4Z,1,REGULAR,rebound,offensive,[],203469,,,1610612757,13,14,2021-11-11T02:33:04Z,900000,,,0,,C. Zeller REBOUND (Off:1 Def:0),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,,
96,PT05M13.00S,2021-11-11T02:24:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,6.783837056504599,48.77450980392157,1610612757,13,16,2021-11-11T02:24:40Z,910000,6.0,11.0,1,left,L. Nance Jr. cutting Layup (2 PTS) (D. Lillard 3 AST),"[1626204, 203081]",1610612757.0,POR,cutting,,,Nance Jr.,L. Nance Jr.,,,,,1.28,Made,2.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,,
98,PT04M56.00S,2021-11-11T02:24:46.7Z,1,REGULAR,3pt,Jump Shot,[],1626166,77.61169513797634,89.95098039215686,1610612756,13,16,2021-11-11T02:24:49Z,930000,200.0,158.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M54.00S,2021-11-11T02:24:48.7Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,13,16,2021-11-11T02:24:49Z,940000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,
