actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-31T01:10:49.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-31T01:10:49Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-01-31T01:10:53.3Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2022-01-31T01:10:53Z,40000,,,0,,Jump Ball B. Biyombo vs. D. Eubanks: Tip to C. Paul,"[101108, 202687, 1629234]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Biyombo,202687.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-01-31T01:11:05.4Z,1,REGULAR,3pt,Jump Shot,[],1629661,71.17279894875165,78.92156862745098,1610612756,0,0,2022-01-31T01:11:10Z,70000,145.0,218.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-01-31T01:11:08.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,0,0,2022-01-31T01:11:10Z,80000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2022-01-31T01:11:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.042706964520367,79.65686274509804,1610612759,0,0,2022-01-31T01:11:31Z,90000,-148.0,230.0,1,left,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2022-01-31T01:11:30.8Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,0,0,2022-01-31T01:11:31Z,100000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M07.00S,2022-01-31T01:11:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,85.75886990801577,49.01960784313725,1610612756,0,0,2022-01-31T01:11:46Z,110000,-5.0,81.0,1,right,MISS B. Biyombo 8' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2022-01-31T01:11:43.8Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,0,0,2022-01-31T01:11:43Z,120000,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
13,PT11M03.00S,2022-01-31T01:11:45.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202687,87.72996057818659,57.35294117647059,1610612756,2,0,2022-01-31T01:11:55Z,130000,37.0,63.0,1,right,B. Biyombo 7' turnaround Hook (2 PTS),[202687],1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,7.28,Made,,,,,2.0,,,,,,,,,,,,,,
14,PT10M50.00S,2022-01-31T01:11:58.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,6.1268068331143235,2.450980392156863,1610612759,2,0,2022-01-31T01:12:03Z,140000,238.0,5.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2022-01-31T01:12:01.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,2,0,2022-01-31T01:12:03Z,150000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
16,PT10M39.00S,2022-01-31T01:12:09.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,64.20827858081472,49.754901960784316,1610612756,2,0,2022-01-31T01:12:13Z,160000,-1.0,284.0,1,right,MISS D. Booker 28' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2022-01-31T01:12:12.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,2,0,2022-01-31T01:12:13Z,170000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
18,PT10M27.00S,2022-01-31T01:12:22.1Z,1,REGULAR,2pt,Jump Shot,[],203926,22.552562417871222,27.205882352941174,1610612759,2,2,2022-01-31T01:12:25Z,180000,114.0,159.0,1,left,D. McDermott 19' pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[203926, 1630200]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,19.61,Made,,,,,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
19,PT10M07.00S,2022-01-31T01:12:41.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,91.93495400788436,77.45098039215686,1610612756,2,2,2022-01-31T01:12:46Z,190000,137.0,23.0,1,right,MISS D. Booker 13' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,13.93,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M05.00S,2022-01-31T01:12:43.6Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,2,2,2022-01-31T01:12:46Z,200000,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,19.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
21,PT09M59.00S,2022-01-31T01:12:50.3Z,1,REGULAR,3pt,Jump Shot,[],203926,33.459264126149804,50.49019607843137,1610612759,2,5,2022-01-31T01:12:57Z,210000,-2.0,262.0,1,left,D. McDermott 26' 3PT pullup (5 PTS) (T. Jones 2 AST),"[203926, 1630200]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,26.2,Made,,,,,5.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
24,PT09M43.00S,2022-01-31T01:13:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,95.0886990801577,46.32352941176471,1610612756,4,5,2022-01-31T01:13:10Z,230000,-18.0,-6.0,1,right,M. Bridges cutting Layup (2 PTS) (C. Paul 1 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,1.94,Made,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,
26,PT09M32.00S,2022-01-31T01:13:16.7Z,1,REGULAR,2pt,Jump Shot,[],1629234,26.888961892247043,49.754901960784316,1610612759,4,5,2022-01-31T01:13:22Z,250000,1.0,200.0,1,left,MISS D. Eubanks 20' pullup Shot,[1629234],1610612759.0,SAS,pullup,,,Eubanks,D. Eubanks,,,,,20.03,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2022-01-31T01:13:19.7Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,4,5,2022-01-31T01:13:22Z,260000,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
28,PT09M25.00S,2022-01-31T01:13:24.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,73.27529566360053,11.519607843137255,1610612756,7,5,2022-01-31T01:13:29Z,270000,-192.0,199.0,1,right,D. Booker 27' 3PT running (3 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,27.66,Made,,,,,3.0,C. Paul,101108.0,2.0,,,,,,,,,,,
30,PT09M05.00S,2022-01-31T01:13:43.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,22.683968462549277,24.754901960784316,1610612759,7,5,2022-01-31T01:14:04Z,290000,126.0,161.0,1,left,MISS D. Vassell 20' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M01.00S,2022-01-31T01:13:47.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612756,7,5,2022-01-31T01:13:48Z,300000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT08M55.00S,2022-01-31T01:13:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,86.67871222076215,97.05882352941177,1610612756,7,5,2022-01-31T01:13:57Z,310000,235.0,73.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M52.00S,2022-01-31T01:13:56.8Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,5,2022-01-31T01:13:57Z,320000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT08M43.00S,2022-01-31T01:14:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.389618922470433,51.9607843137255,1610612759,7,7,2022-01-31T01:14:38Z,330000,-10.0,8.0,1,left,T. Jones driving Layup (2 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,1.24,Made,,,,,2.0,,,,,,,,,,,,,,
35,PT08M29.00S,2022-01-31T01:14:19.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,93.24901445466492,51.71568627450981,1610612756,7,7,2022-01-31T01:14:22Z,340000,9.0,11.0,1,right,MISS B. Biyombo bank Hook,[202687],1610612756.0,PHX,bank,,,Biyombo,B. Biyombo,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M27.00S,2022-01-31T01:14:21.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,7,2022-01-31T01:14:22Z,350000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
37,PT08M23.00S,2022-01-31T01:14:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,5.732588699080158,48.77450980392157,1610612759,7,9,2022-01-31T01:14:30Z,360000,6.0,1.0,1,left,T. Jones running Layup (4 PTS) (D. Vassell 1 AST),"[1630200, 1630170]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,0.63,Made,,,,,4.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
38,PT08M12.00S,2022-01-31T01:14:40.7Z,1,REGULAR,foul,personal,[],1630200,,,1610612756,7,9,2022-01-31T01:15:27Z,370000,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 101108]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,1201.0,1.0,0.0,Paul,101108.0,,,,,,
41,PT08M11.00S,2022-01-31T01:14:54.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,93.51182654402102,73.52941176470588,1610612756,7,9,2022-01-31T01:20:08Z,390000,118.0,8.0,1,right,MISS D. Booker 11' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.79,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M09.00S,2022-01-31T01:14:56.9Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,7,9,2022-01-31T01:20:08Z,400000,,,0,,B. Biyombo REBOUND (Off:2 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,41.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
44,PT08M09.00S,2022-01-31T01:15:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202687,92.59198423127464,45.83333333333333,1610612756,7,9,2022-01-31T01:20:23Z,420000,-21.0,17.0,1,right,MISS B. Biyombo tip Layup,[202687],1610612756.0,PHX,tip,,,Biyombo,B. Biyombo,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2022-01-31T01:15:01.5Z,1,REGULAR,rebound,offensive,[],202687,,,1610612756,7,9,2022-01-31T01:20:23Z,430000,,,0,,B. Biyombo REBOUND (Off:3 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,44.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
46,PT08M05.00S,2022-01-31T01:15:12.9Z,1,REGULAR,foul,personal,['2freethrow'],203926,,,1610612756,7,9,2022-01-31T01:15:24Z,440000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Biyombo 2 FT),"[203926, 202687]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,,,,,1201.0,1.0,0.0,Biyombo,202687.0,,,,,,
48,PT08M05.00S,2022-01-31T01:15:33.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202687,,,1610612756,7,9,2022-01-31T01:15:33Z,460000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M05.00S,2022-01-31T01:15:33.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,7,9,2022-01-31T01:15:33Z,470000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
