actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M32.00S,2023-02-08T00:42:38.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,4,0,2023-02-08T00:42:40Z,170000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M25.00S,2023-02-08T00:42:45.4Z,1,REGULAR,3pt,Jump Shot,[],1629631,31.488173455978973,55.63725490196079,1610612737,4,0,2023-02-08T00:42:50Z,180000,False,-28.0,243.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.51,Missed,,,,,,,,,,,,,,,,,,
19,PT10M20.00S,2023-02-08T00:42:50.4Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,4,0,2023-02-08T00:42:50Z,190000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT10M05.00S,2023-02-08T00:43:03.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,76.5604467805519,28.186274509803923,1610612740,4,0,2023-02-08T00:43:16Z,200000,False,-109.0,168.0,1,right,MISS B. Ingram 20' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,20.01,Missed,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2023-02-08T00:43:07.9Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,4,0,2023-02-08T00:43:16Z,210000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Left Center,,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,
22,PT10M01.00S,2023-02-08T00:43:09.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,6,0,2023-02-08T00:43:09Z,220000,False,0.0,0.0,1,right,J. Valanciunas putback Layup (2 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M43.00S,2023-02-08T00:43:29.3Z,1,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612737,6,0,2023-02-08T00:43:46Z,230000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Collins 2 FT),"[1630530, 1628381]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Collins,1628381.0,,,,,,,,
25,PT09M43.00S,2023-02-08T00:43:56.9Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,6,1,2023-02-08T00:43:56Z,250000,False,,,0,,J. Collins Free Throw 1 of 2 (1 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT09M43.00S,2023-02-08T00:44:13.2Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,6,2,2023-02-08T00:44:13Z,260000,False,,,0,,J. Collins Free Throw 2 of 2 (2 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M32.00S,2023-02-08T00:44:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.77463863337714,46.568627450980394,1610612740,8,2,2023-02-08T00:44:30Z,270000,False,-17.0,6.0,1,right,C. McCollum driving finger roll Layup (2 PTS),[203468],1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M18.00S,2023-02-08T00:44:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,9.149145860709593,59.31372549019608,1610612737,8,2,2023-02-08T00:44:43Z,280000,False,-47.0,34.0,1,left,MISS D. Murray driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
29,PT09M16.00S,2023-02-08T00:44:41.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,2,2023-02-08T00:44:43Z,290000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,28.0,3.0,2.0,1.0,,,,,,,,,,,,,
30,PT09M12.00S,2023-02-08T00:44:46.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,91.67214191852825,3.6764705882352944,1610612740,11,2,2023-02-08T00:45:29Z,300000,False,-232.0,26.0,1,right,T. Murphy III 3PT running (3 PTS) (B. Ingram 1 AST),"[1630530, 1627742]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.3,Made,3.0,,,,,,,,,,B. Ingram,1627742.0,1.0,,,,,
32,PT09M04.00S,2023-02-08T00:44:58.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,11,2,2023-02-08T00:44:58Z,320000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M54.00S,2023-02-08T00:48:00.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,4.812746386333772,58.08823529411765,1610612737,11,2,2023-02-08T00:48:11Z,330000,False,-40.0,-7.0,1,left,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2023-02-08T00:48:02.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,11,2,2023-02-08T00:48:11Z,340000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT08M46.00S,2023-02-08T00:48:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,92.06636005256242,46.32352941176471,1610612740,11,2,2023-02-08T00:49:22Z,350000,False,-18.0,22.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
36,PT08M44.00S,2023-02-08T00:48:10.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,2,2023-02-08T00:48:10Z,360000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,
37,PT08M28.00S,2023-02-08T00:48:26.7Z,1,REGULAR,2pt,Jump Shot,[],1629631,8.229303547963205,66.17647058823529,1610612737,11,2,2023-02-08T00:48:32Z,370000,False,-81.0,25.0,1,left,MISS D. Hunter 8' fadeaway Shot,[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,8.46,Missed,,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2023-02-08T00:48:26.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,11,2,2023-02-08T00:48:32Z,380000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,37.0,,,,,,,,,,,,,,,,
39,PT08M28.00S,2023-02-08T00:48:31.3Z,1,REGULAR,foul,personal,[],203991,,,1610612740,11,2,2023-02-08T00:48:48Z,390000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 202685]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202058.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,
41,PT08M18.00S,2023-02-08T00:49:00.4Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612740,11,2,2023-02-08T00:49:18Z,410000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Jones 2 FT),"[1629027, 1630529]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,1628951.0,1.0,0.0,Jones,1630529.0,,,,,,,,
43,PT08M18.00S,2023-02-08T00:49:21.7Z,1,REGULAR,foul,technical,['1freethrow'],1629027,,,1610612740,11,2,2023-02-08T00:49:33Z,430000,False,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,1628951.0,1.0,1.0,,,,,,,,,,
44,PT08M18.00S,2023-02-08T00:49:34.6Z,1,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,11,2,2023-02-08T00:49:34Z,440000,False,,,0,,MISS H. Jones technical Free Throw 1 of 1,[1630529],1610612740.0,NOP,technical,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2023-02-08T00:49:34.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,11,2,2023-02-08T00:49:34Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
46,PT08M18.00S,2023-02-08T00:49:57.5Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,11,2,2023-02-08T00:49:57Z,460000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M18.00S,2023-02-08T00:49:57.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,11,2,2023-02-08T00:49:57Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,
48,PT08M18.00S,2023-02-08T00:50:13.7Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,12,2,2023-02-08T00:50:13Z,480000,False,,,0,,H. Jones Free Throw 2 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
49,PT08M08.00S,2023-02-08T00:50:24.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,8.754927726675426,97.30392156862744,1610612737,12,5,2023-02-08T00:50:30Z,490000,False,-237.0,30.0,1,left,D. Murray 3PT  (3 PTS) (T. Young 1 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.84,Made,3.0,,,,,,,,,,T. Young,1629027.0,1.0,,,,,
51,PT07M50.00S,2023-02-08T00:50:42.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,93.11760840998686,3.9215686274509802,1610612740,12,5,2023-02-08T00:50:48Z,510000,False,-230.0,12.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2023-02-08T00:50:47.6Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,12,5,2023-02-08T00:50:48Z,520000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,
53,PT07M41.00S,2023-02-08T00:50:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.258212877792378,46.568627450980394,1610612737,12,7,2023-02-08T00:50:59Z,530000,False,17.0,6.0,1,left,C. Capela alley-oop Layup (2 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.83,Made,2.0,,,,,,,,,,T. Young,1629027.0,2.0,,,,,
55,PT07M41.00S,2023-02-08T00:50:57.6Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612737,12,7,2023-02-08T00:51:07Z,550000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Capela 1 FT),"[1630529, 203991]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,1.0,0.0,Capela,203991.0,,,,,,,,
57,PT07M41.00S,2023-02-08T00:51:12.5Z,1,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,12,8,2023-02-08T00:51:12Z,570000,False,,,0,,C. Capela Free Throw 1 of 1 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2023-02-08T00:51:33.4Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,12,8,2023-02-08T00:51:39Z,580000,False,,,0,,B. Ingram step out-of-bounds TURNOVER (1 TO),[1627742],1610612740.0,NOP,step,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,,,,,,1628951.0,,,,,,,,1.0,,,,
59,PT07M14.00S,2023-02-08T00:51:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,7.966491458607096,46.568627450980394,1610612737,12,10,2023-02-08T00:52:15Z,590000,False,17.0,22.0,1,left,C. Capela cutting finger roll Layup (5 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,cutting finger roll,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.82,Made,5.0,,,,,,,,,,T. Young,1629027.0,3.0,,,,,
61,PT06M52.00S,2023-02-08T00:52:08.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.38042049934296,50.245098039215684,1610612740,14,10,2023-02-08T00:52:56Z,610000,False,1.0,10.0,1,right,J. Valanciunas DUNK (4 PTS) (T. Murphy III 1 AST),"[202685, 1630530]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,T. Murphy III,1630530.0,1.0,,,,,
63,PT06M32.00S,2023-02-08T00:52:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629631,4.02431011826544,95.58823529411765,1610612737,14,10,2023-02-08T00:52:35Z,630000,False,-228.0,-15.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
64,PT06M28.00S,2023-02-08T00:52:31.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,14,10,2023-02-08T00:52:35Z,640000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,63.0,4.0,3.0,1.0,,,,,,,,,,,,,
65,PT06M24.00S,2023-02-08T00:52:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627742,93.24901445466492,51.470588235294116,1610612740,16,10,2023-02-08T00:52:55Z,650000,False,7.0,11.0,1,right,B. Ingram driving Layup (6 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.33,Made,6.0,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2023-02-08T00:52:43.1Z,1,REGULAR,violation,defensive goaltending,[],203991,,,1610612740,16,10,2023-02-08T00:52:55Z,660000,False,,,0,,C. Capela defensive goaltending VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
67,PT06M13.00S,2023-02-08T00:52:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,4.944152431011826,53.92156862745098,1610612737,16,12,2023-02-08T00:53:04Z,670000,False,-20.0,-6.0,1,left,J. Collins driving Layup (4 PTS) (D. Murray 1 AST),"[1628381, 1627749]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.05,Made,4.0,,,,,,,,,,D. Murray,1627749.0,1.0,,,,,
69,PT06M09.00S,2023-02-08T00:53:03.4Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,16,12,2023-02-08T00:53:08Z,690000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1629631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Hunter,1629631.0,,
70,PT06M09.00S,2023-02-08T00:53:03.4Z,1,REGULAR,steal,,[],1629631,,,1610612737,16,12,2023-02-08T00:53:05Z,700000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2023-02-08T00:53:10.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,6.1268068331143235,49.754901960784316,1610612737,16,14,2023-02-08T00:53:15Z,710000,False,1.0,5.0,1,left,C. Capela cutting DUNK (7 PTS) (J. Collins 1 AST),"[203991, 1628381]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.52,Made,7.0,,,,,,,,,,J. Collins,1628381.0,1.0,,,,,
73,PT05M42.00S,2023-02-08T00:53:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,87.59855453350855,43.872549019607845,1610612740,18,14,2023-02-08T00:53:32Z,730000,False,-31.0,64.0,1,right,J. Valanciunas 7' turnaround fadeaway Jump Shot (6 PTS) (C. McCollum 2 AST),"[202685, 203468]",1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,6.0,,,,,,,,,,C. McCollum,203468.0,2.0,,,,,
75,PT05M34.00S,2023-02-08T00:53:41.5Z,1,REGULAR,violation,kicked ball,[],202685,,,1610612737,18,14,2023-02-08T00:53:47Z,750000,False,,,0,,J. Valanciunas kicked ball VIOLATION,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,
76,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,out,[],202685,,,1610612737,18,14,2023-02-08T00:53:55Z,760000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,out,[],203468,,,1610612737,18,14,2023-02-08T00:53:55Z,770000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,18,14,2023-02-08T00:53:55Z,780000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612737,18,14,2023-02-08T00:53:55Z,790000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612737,18,14,2023-02-08T00:53:55Z,800000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2023-02-08T00:53:45.4Z,1,REGULAR,substitution,in,[],203992,,,1610612737,18,14,2023-02-08T00:53:55Z,810000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2023-02-08T00:54:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.469776609724048,46.568627450980394,1610612737,18,16,2023-02-08T00:54:13Z,820000,False,17.0,-1.0,1,left,D. Murray driving Layup (5 PTS) (D. Hunter 1 AST),"[1627749, 1629631]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.72,Made,5.0,,,,,,,,,,D. Hunter,1629631.0,1.0,,,,,
84,PT05M11.00S,2023-02-08T00:54:25.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,69.59592641261499,79.90196078431373,1610612740,18,16,2023-02-08T00:54:30Z,840000,False,150.0,233.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
85,PT05M08.00S,2023-02-08T00:54:28.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,18,16,2023-02-08T00:54:30Z,850000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,
