actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-26T01:10:30.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-26T01:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-01-26T01:10:34.8Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612750,0,0,2023-01-26T01:10:34Z,40000,False,,,0,,Jump Ball R. Gobert vs. J. Valanciunas: Tip to D. Russell,"[1626156, 203497, 202685]",1610612750.0,MIN,startperiod,D. Russell,1626156.0,Russell,D. Russell,Gobert,203497.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-01-26T01:10:45.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203937,5.469776609724048,49.50980392156863,1610612750,0,2,2023-01-26T01:10:51Z,70000,False,2.0,-1.0,1,left,K. Anderson cutting DUNK (2 PTS) (R. Gobert 1 AST),"[203937, 203497]",1610612750.0,MIN,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.27,Made,2.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-01-26T01:11:02.4Z,1,REGULAR,3pt,Jump Shot,[],203468,73.40670170827858,15.931372549019606,1610612740,3,2,2023-01-26T01:11:12Z,90000,False,-170.0,197.0,1,right,C. McCollum 26' 3PT  (3 PTS) (B. Ingram 1 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.08,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
11,PT11M11.00S,2023-01-26T01:11:17.7Z,1,REGULAR,3pt,Jump Shot,[],1626156,23.47240473061761,87.99019607843137,1610612750,3,2,2023-01-26T01:11:24Z,110000,False,-190.0,168.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2023-01-26T01:11:20.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,3,2,2023-01-26T01:11:24Z,120000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M52.00S,2023-01-26T01:11:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,92.32917214191852,58.333333333333336,1610612740,5,2,2023-01-26T01:11:41Z,130000,False,42.0,20.0,1,right,J. Valanciunas Jump Shot (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
15,PT10M41.00S,2023-01-26T01:11:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.469776609724048,56.86274509803921,1610612750,5,2,2023-01-26T01:11:53Z,150000,False,-34.0,-1.0,1,left,MISS D. Russell driving Layup - blocked,"[1626156, 1630530]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,Murphy III,1630530.0,,,,,,,,
16,PT10M41.00S,2023-01-26T01:11:49.2Z,1,REGULAR,block,,[],1630530,,,1610612750,5,2,2023-01-26T01:11:52Z,160000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M41.00S,2023-01-26T01:11:49.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,5,2,2023-01-26T01:11:53Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,15.0,,,,,,,,,,,,,
