actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
185,PT10M36.00S,2022-10-23T23:41:04.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,5.469776609724048,50.73529411764706,1610612740,28,29,2022-10-23T23:43:23Z,1840000,-4.0,-1.0,1,left,Z. Williamson running DUNK (6 PTS) (D. Graham 1 AST),"[1629627, 1628984]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.39,Made,6.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,
187,PT10M12.00S,2022-10-23T23:41:27.7Z,2,REGULAR,3pt,Jump Shot,[],200752,95.87713534822602,97.79411764705883,1610612762,28,29,2022-10-23T23:41:32Z,1860000,239.0,-14.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Right Corner 3,24+ Right,23.94,Missed,,,,,,,,,,,,,,,,,,
188,PT10M09.00S,2022-10-23T23:41:30.7Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,28,29,2022-10-23T23:41:32Z,1870000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,
189,PT09M53.00S,2022-10-23T23:41:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,54.65686274509803,1610612740,30,29,2022-10-23T23:41:56Z,1880000,-23.0,4.0,1,left,Z. Williamson cutting Layup (8 PTS) (L. Nance Jr. 2 AST),"[1629627, 1626204]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.36,Made,8.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,,,,,
191,PT09M31.00S,2022-10-23T23:42:08.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,92.32917214191852,96.81372549019608,1610612762,30,29,2022-10-23T23:42:14Z,1900000,234.0,20.0,1,right,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
192,PT09M28.00S,2022-10-23T23:42:11.9Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,30,29,2022-10-23T23:42:14Z,1910000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Right Corner 3,24+ Right,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT09M22.00S,2022-10-23T23:42:18.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630530,5.601182654402102,9.068627450980392,1610612740,32,29,2022-10-23T23:42:29Z,1920000,205.0,0.0,1,left,T. Murphy III 20' Jump Shot (4 PTS) (C. McCollum 3 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right,20.47,Made,4.0,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,
195,PT09M22.00S,2022-10-23T23:42:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,32,29,2022-10-23T23:43:03Z,1940000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M22.00S,2022-10-23T23:44:54.5Z,2,REGULAR,substitution,out,[],200752,,,1610612762,32,29,2022-10-23T23:45:10Z,1950000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M22.00S,2022-10-23T23:44:54.5Z,2,REGULAR,substitution,in,[],203482,,,1610612762,32,29,2022-10-23T23:45:10Z,1960000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M16.00S,2022-10-23T23:45:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.03745072273325,51.470588235294116,1610612762,32,31,2022-10-23T23:45:36Z,1970000,7.0,4.0,1,right,K. Olynyk driving Layup (2 PTS),[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,,,,,,,,,,,,,,,,,
199,PT09M16.00S,2022-10-23T23:45:32.0Z,2,REGULAR,foul,personal,['1freethrow'],1628984,,,1610612762,32,31,2022-10-23T23:45:43Z,1980000,,,0,,D. Graham shooting personal FOUL (1 PF) (Olynyk 1 FT),"[1628984, 203482]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Olynyk,203482.0,,
201,PT09M16.00S,2022-10-23T23:45:45.4Z,2,REGULAR,freethrow,1 of 1,[],203482,,,1610612762,32,32,2022-10-23T23:45:45Z,2000000,,,0,,K. Olynyk Free Throw 1 of 1 (3 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
202,PT09M04.00S,2022-10-23T23:45:58.8Z,2,REGULAR,3pt,Jump Shot,[],1626204,4.5499342969776615,96.32352941176471,1610612740,32,32,2022-10-23T23:46:04Z,2010000,-232.0,-10.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
203,PT09M01.00S,2022-10-23T23:46:01.8Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,32,32,2022-10-23T23:46:04Z,2020000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,
204,PT08M51.00S,2022-10-23T23:46:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,87.07293035479631,49.50980392156863,1610612762,32,32,2022-10-23T23:47:57Z,2030000,-2.0,69.0,1,right,MISS M. Conley 6' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
205,PT08M45.00S,2022-10-23T23:46:17.8Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,32,32,2022-10-23T23:46:19Z,2040000,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,,
206,PT08M44.00S,2022-10-23T23:46:17.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,32.013797634691194,45.588235294117645,1610612740,35,32,2022-10-23T23:49:16Z,2050000,22.0,248.0,1,left,D. Graham 24' 3PT running pullup (3 PTS),[1628984],1610612740.0,NOP,running pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,24.94,Made,3.0,,,,,,,,,,,,,,,,,
207,PT08M27.00S,2022-10-23T23:46:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,84.57621550591328,43.872549019607845,1610612762,35,32,2022-10-23T23:46:49Z,2060000,-31.0,92.0,1,right,MISS K. Olynyk 9' fadeaway Shot,[203482],1610612762.0,UTA,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
208,PT08M23.00S,2022-10-23T23:46:47.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,35,32,2022-10-23T23:46:49Z,2070000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,
209,PT08M20.00S,2022-10-23T23:46:50.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,5.206964520367937,50.245098039215684,1610612740,37,32,2022-10-23T23:46:58Z,2080000,-1.0,-4.0,1,left,Z. Williamson alley-oop DUNK (10 PTS) (C. McCollum 4 AST),"[1629627, 203468]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.38,Made,10.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,
211,PT08M03.00S,2022-10-23T23:47:07.3Z,2,REGULAR,3pt,Jump Shot,[],1629659,66.17936925098554,39.21568627450981,1610612762,37,35,2022-10-23T23:47:14Z,2100000,-54.0,265.0,1,right,T. Horton-Tucker 27' 3PT step back (5 PTS) (M. Conley 3 AST),"[1629659, 201144]",1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,27.08,Made,5.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
213,PT07M47.00S,2022-10-23T23:47:22.3Z,2,REGULAR,3pt,Jump Shot,[],203468,28.597240473061763,27.696078431372552,1610612740,40,35,2022-10-23T23:51:21Z,2120000,112.0,216.0,1,left,C. McCollum 24' 3PT pullup (9 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.33,Made,9.0,,,,,,,,,,,,,,,,,
214,PT07M29.00S,2022-10-23T23:47:48.5Z,2,REGULAR,foul,personal,[],1630530,,,1610612762,40,35,2022-10-23T23:47:55Z,2130000,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 203482]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Olynyk,203482.0,,
216,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,out,[],1629627,,,1610612762,40,35,2022-10-23T23:48:02Z,2150000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,out,[],1626204,,,1610612762,40,35,2022-10-23T23:48:02Z,2160000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,40,35,2022-10-23T23:48:02Z,2170000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,in,[],1629637,,,1610612762,40,35,2022-10-23T23:48:02Z,2180000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,in,[],202685,,,1610612762,40,35,2022-10-23T23:48:02Z,2190000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2022-10-23T23:47:53.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,40,35,2022-10-23T23:48:02Z,2200000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M25.00S,2022-10-23T23:48:13.9Z,2,REGULAR,3pt,Jump Shot,[],201144,72.61826544021025,79.65686274509804,1610612762,40,35,2022-10-23T23:52:52Z,2210000,148.0,205.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
223,PT07M23.00S,2022-10-23T23:48:18.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,40,35,2022-10-23T23:48:18Z,2220000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,222.0,,,,,,,,,,,,,
225,PT07M03.00S,2022-10-23T23:48:45.5Z,2,REGULAR,turnover,bad pass,[],1630530,,,1610612740,40,35,2022-10-23T23:48:55Z,2240000,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1629020]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,
226,PT07M03.00S,2022-10-23T23:48:45.5Z,2,REGULAR,steal,,[],1629020,,,1610612762,40,35,2022-10-23T23:59:47Z,2250000,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
227,PT06M55.00S,2022-10-23T23:48:53.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,93.38042049934296,50.0,1610612762,40,37,2022-10-23T23:49:26Z,2260000,0.0,10.0,1,right,J. Vanderbilt cutting DUNK (5 PTS) (K. Olynyk 1 AST),"[1629020, 203482]",1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.97,Made,5.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
229,PT06M55.00S,2022-10-23T23:49:06.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,40,37,2022-10-23T23:49:06Z,2280000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,out,[],1627736,,,1610612740,40,37,2022-10-23T23:51:53Z,2290000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,out,[],1629020,,,1610612740,40,37,2022-10-23T23:51:53Z,2300000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,out,[],201144,,,1610612740,40,37,2022-10-23T23:51:53Z,2310000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,in,[],203903,,,1610612740,40,37,2022-10-23T23:51:53Z,2320000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,in,[],1629012,,,1610612740,40,37,2022-10-23T23:51:53Z,2330000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M55.00S,2022-10-23T23:51:38.3Z,2,REGULAR,substitution,in,[],1631117,,,1610612740,40,37,2022-10-23T23:51:53Z,2340000,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M39.00S,2022-10-23T23:52:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,16.245072273324574,50.49019607843137,1610612740,40,37,2022-10-23T23:52:15Z,2350000,-2.0,100.0,1,left,MISS D. Graham 10' pullup Shot - blocked,"[1628984, 1631117]",1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,10.02,Missed,,,,,,,,,,,,,,,,,Kessler,1631117.0
237,PT06M39.00S,2022-10-23T23:52:08.0Z,2,REGULAR,block,,[],1631117,,,1610612740,40,37,2022-10-23T23:52:10Z,2360000,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
238,PT06M36.00S,2022-10-23T23:52:11.0Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,40,37,2022-10-23T23:52:15Z,2370000,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,236.0,2.0,1.0,1.0,,,,,,,,,,
240,PT06M33.00S,2022-10-23T23:52:15.9Z,2,REGULAR,3pt,Jump Shot,[],203903,77.34888304862024,11.029411764705882,1610612762,40,37,2022-10-23T23:52:29Z,2390000,-195.0,160.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
241,PT06M33.00S,2022-10-23T23:52:15.9Z,2,REGULAR,rebound,offensive,[],1629012,,,1610612762,40,37,2022-10-23T23:52:29Z,2400000,,,0,,C. Sexton REBOUND (Off:2 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,
242,PT06M33.00S,2022-10-23T23:52:30.0Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612762,40,37,2022-10-23T23:52:40Z,2410000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Sexton 2 FT),"[203468, 1629012]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626300.0,2.0,0.0,Sexton,1629012.0,,
244,PT06M33.00S,2022-10-23T23:52:42.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612762,40,38,2022-10-23T23:52:42Z,2430000,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
245,PT06M33.00S,2022-10-23T23:52:43.5Z,2,REGULAR,substitution,out,[],203468,,,1610612762,40,38,2022-10-23T23:52:52Z,2440000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2022-10-23T23:52:43.5Z,2,REGULAR,substitution,out,[],1630530,,,1610612762,40,38,2022-10-23T23:52:52Z,2450000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2022-10-23T23:52:43.5Z,2,REGULAR,substitution,in,[],1630529,,,1610612762,40,38,2022-10-23T23:52:52Z,2460000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M33.00S,2022-10-23T23:52:43.5Z,2,REGULAR,substitution,in,[],1627742,,,1610612762,40,38,2022-10-23T23:52:52Z,2470000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M33.00S,2022-10-23T23:52:54.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612762,40,39,2022-10-23T23:52:54Z,2480000,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
250,PT06M22.00S,2022-10-23T23:53:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.601182654402102,53.67647058823529,1610612740,42,39,2022-10-23T23:53:13Z,2490000,-18.0,0.0,1,left,H. Jones driving Layup (2 PTS) (D. Graham 2 AST),"[1630529, 1628984]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,
252,PT06M13.00S,2022-10-23T23:53:22.7Z,2,REGULAR,foul,personal,[],1630529,,,1610612762,42,39,2022-10-23T23:53:33Z,2510000,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 203903]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Clarkson,203903.0,,
255,PT05M57.00S,2022-10-23T23:54:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.24901445466492,46.32352941176471,1610612762,42,41,2022-10-23T23:54:11Z,2540000,-18.0,11.0,1,right,C. Sexton cutting finger roll Layup (4 PTS) (K. Olynyk 2 AST),"[1629012, 203482]",1610612762.0,UTA,cutting finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
257,PT05M45.00S,2022-10-23T23:54:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629637,21.369908015768726,9.313725490196079,1610612740,42,41,2022-10-23T23:54:23Z,2560000,203.0,148.0,1,left,MISS J. Hayes 25' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
258,PT05M44.00S,2022-10-23T23:54:18.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,42,41,2022-10-23T23:54:23Z,2570000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,257.0,,,,,,,,,,,,,
260,PT05M44.00S,2022-10-23T23:54:31.5Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,42,41,2022-10-23T23:54:36Z,2590000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M44.00S,2022-10-23T23:54:31.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612740,42,41,2022-10-23T23:54:36Z,2600000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M36.00S,2022-10-23T23:54:52.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630529,9.806176084099869,58.08823529411765,1610612740,42,41,2022-10-23T23:54:57Z,2610000,-40.0,40.0,1,left,MISS H. Jones driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
263,PT05M34.00S,2022-10-23T23:54:54.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,42,41,2022-10-23T23:54:57Z,2620000,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,262.0,5.0,3.0,2.0,,,,,,,,,,
264,PT05M29.00S,2022-10-23T23:55:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612762,42,41,2022-10-23T23:55:19Z,2630000,,,0,,J. Hayes personal FOUL (1 PF) (Markkanen 2 FT),"[1629637, 1628374]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Markkanen,1628374.0,,
266,PT05M29.00S,2022-10-23T23:55:24.8Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,42,42,2022-10-23T23:55:24Z,2650000,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
267,PT05M29.00S,2022-10-23T23:55:39.8Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,42,43,2022-10-23T23:55:39Z,2660000,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
268,PT05M12.00S,2022-10-23T23:55:59.1Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,42,43,2022-10-23T23:56:05Z,2670000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1629012]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Sexton,1629012.0,,,,,,,
269,PT05M12.00S,2022-10-23T23:55:59.1Z,2,REGULAR,steal,,[],1629012,,,1610612762,42,43,2022-10-23T23:56:02Z,2680000,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M03.00S,2022-10-23T23:56:08.0Z,2,REGULAR,2pt,Layup,['fromturnover'],1631117,70.90998685939553,46.81372549019608,1610612762,42,43,2022-10-24T03:32:00Z,2700000,-16.0,221.0,1,right,MISS W. Kessler 22' driving Layup - blocked,"[1631117, 1628984]",1610612762.0,UTA,driving,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,22.15,Missed,,,,,,,,,,,,,,,,,Graham,1628984.0
272,PT05M03.00S,2022-10-23T23:56:08.0Z,2,REGULAR,block,,[],1628984,,,1610612762,42,43,2022-10-23T23:56:15Z,2710000,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
273,PT05M02.00S,2022-10-23T23:56:09.0Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,42,43,2022-10-24T00:10:47Z,2720000,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,
