actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M36.00S,2022-12-31T01:43:19.4Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,2,6,2022-12-31T01:43:19Z,210000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (2 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
22,PT10M21.00S,2022-12-31T01:43:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.469776609724048,46.568627450980394,1610612755,2,8,2022-12-31T01:43:45Z,220000,False,17.0,-1.0,1,left,J. Embiid cutting Layup (4 PTS) (J. Harden 3 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.72,,,,,J. Harden,201935.0,3.0,,,,,
24,PT10M07.00S,2022-12-31T01:44:16.5Z,1,REGULAR,3pt,Jump Shot,[],203468,67.62483574244416,63.48039215686274,1610612740,2,8,2022-12-31T01:44:22Z,240000,False,67.0,252.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.07,,,,,,,,,,,,
25,PT10M01.00S,2022-12-31T01:44:22.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,8,2022-12-31T01:44:22Z,250000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M57.00S,2022-12-31T01:44:25.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200782,5.863994743758213,4.166666666666666,1610612755,2,8,2022-12-31T01:44:32Z,260000,False,229.0,3.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.92,,,,,,,,,,,,
27,PT09M53.00S,2022-12-31T01:44:29.2Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,2,8,2022-12-31T01:44:29Z,270000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,
28,PT09M49.00S,2022-12-31T01:44:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.863994743758213,44.36274509803921,1610612755,2,8,2022-12-31T01:45:05Z,280000,False,28.0,3.0,1,left,MISS J. Embiid Layup - blocked,"[203954, 202685]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,Valanciunas,202685.0,,,
29,PT09M49.00S,2022-12-31T01:44:35.3Z,1,REGULAR,block,,[],202685,,,1610612755,2,8,2022-12-31T01:44:38Z,290000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M48.00S,2022-12-31T01:44:36.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,2,8,2022-12-31T01:45:28Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,28.0,,,,,,,,,,,
32,PT09M43.00S,2022-12-31T01:44:53.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203954,20.71287779237845,36.51960784313725,1610612755,2,10,2022-12-31T01:44:58Z,320000,False,67.0,142.0,1,left,J. Embiid 15' pullup Jump Shot (6 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,,,Made,6.0,15.74,,,,,J. Harden,201935.0,4.0,,,,,
34,PT09M20.00S,2022-12-31T01:45:16.3Z,1,REGULAR,2pt,Jump Shot,[],203468,76.42904073587385,33.82352941176471,1610612740,2,10,2022-12-31T01:45:21Z,340000,False,-81.0,169.0,1,right,MISS C. McCollum 18' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,18.75,,,,,,,,,,,,
35,PT09M17.00S,2022-12-31T01:45:19.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,10,2022-12-31T01:45:21Z,350000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,34.0,3.0,2.0,1.0,,,,,,,,
36,PT09M14.00S,2022-12-31T01:45:22.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201935,28.203022339027594,79.16666666666666,1610612755,2,10,2022-12-31T01:45:28Z,360000,False,-146.0,213.0,1,left,MISS J. Harden 25' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.78,,,,,,,,,,,,
37,PT09M11.00S,2022-12-31T01:45:25.2Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,2,10,2022-12-31T01:45:28Z,370000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT08M55.00S,2022-12-31T01:45:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630230,78.9257555847569,92.15686274509804,1610612740,2,10,2022-12-31T01:45:46Z,380000,False,211.0,146.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.62,,,,,,,,,,,,
39,PT08M52.00S,2022-12-31T01:45:44.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,2,10,2022-12-31T01:45:46Z,390000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,
40,PT08M30.00S,2022-12-31T01:46:06.3Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612755,2,10,2022-12-31T01:46:12Z,400000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630230]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0
41,PT08M30.00S,2022-12-31T01:46:06.3Z,1,REGULAR,steal,,[],1630230,,,1610612740,2,10,2022-12-31T01:46:08Z,410000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M26.00S,2022-12-31T01:46:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,92.19776609724047,51.470588235294116,1610612740,4,10,2022-12-31T01:46:21Z,420000,False,7.0,21.0,1,right,T. Murphy III alley-oop Layup (2 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.21,,,,,N. Marshall,1630230.0,1.0,,,,,
44,PT08M07.00S,2022-12-31T01:46:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629001,33.459264126149804,50.245098039215684,1610612755,4,10,2022-12-31T01:46:34Z,440000,False,-1.0,262.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.2,,,,,,,,,,,,
45,PT08M04.00S,2022-12-31T01:46:32.1Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,4,10,2022-12-31T01:46:34Z,450000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
46,PT07M55.00S,2022-12-31T01:46:41.5Z,1,REGULAR,2pt,Jump Shot,[],1629627,92.46057818659659,31.127450980392158,1610612740,6,10,2022-12-31T01:46:45Z,460000,False,-94.0,18.0,1,right,Z. Williamson 9' turnaround Jump Shot (2 PTS),[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,9.62,,,,,,,,,,,,
47,PT07M41.00S,2022-12-31T01:47:01.6Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612755,6,10,2022-12-31T01:47:07Z,470000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Embiid 2 FT),"[203468, 203954]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
49,PT07M41.00S,2022-12-31T01:47:25.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,6,11,2022-12-31T01:47:25Z,490000,False,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
50,PT07M41.00S,2022-12-31T01:47:40.1Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,6,12,2022-12-31T01:47:40Z,500000,False,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
51,PT07M30.00S,2022-12-31T01:47:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,84.83902759526939,63.48039215686274,1610612740,6,12,2022-12-31T01:48:35Z,510000,False,67.0,90.0,1,right,MISS Z. Williamson 11' turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,11.24,,,,,,,,,,,,
52,PT07M28.00S,2022-12-31T01:47:55.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,6,12,2022-12-31T01:48:35Z,520000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,51.0,,,,,,,,,,,
54,PT07M16.00S,2022-12-31T01:48:13.8Z,1,REGULAR,3pt,Jump Shot,[],201935,22.815374507227332,87.99019607843137,1610612755,6,12,2022-12-31T01:48:22Z,540000,False,-190.0,162.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.97,,,,,,,,,,,,
55,PT07M12.00S,2022-12-31T01:48:17.8Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612755,6,12,2022-12-31T01:48:22Z,550000,False,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,
56,PT07M12.00S,2022-12-31T01:48:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,5.590000152587891,50.0,1610612755,6,14,2022-12-31T01:48:21Z,560000,False,0.0,0.0,1,left,D. Melton tip Layup (2 PTS),[1629001],1610612755.0,PHI,tip,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,0.0,,,,,,,,,,,,
57,PT07M12.00S,2022-12-31T01:48:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,6,14,2022-12-31T01:48:24Z,570000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M06.00S,2022-12-31T01:51:17.1Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612740,6,14,2022-12-31T01:51:21Z,580000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1629001]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
60,PT07M06.00S,2022-12-31T01:51:17.1Z,1,REGULAR,steal,,[],1629001,,,1610612755,6,14,2022-12-31T01:51:19Z,590000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
61,PT07M02.00S,2022-12-31T01:51:21.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203954,5.995400788436268,49.01960784313725,1610612755,6,16,2022-12-31T01:52:13Z,600000,False,5.0,4.0,1,left,J. Embiid running DUNK (10 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.63,,,,,J. Harden,201935.0,5.0,,,,,
63,PT06M42.00S,2022-12-31T01:51:46.6Z,1,REGULAR,2pt,Jump Shot,[],1630230,92.85479632063075,68.62745098039215,1610612740,6,16,2022-12-31T01:52:02Z,620000,False,93.0,15.0,1,right,MISS N. Marshall 9' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,Missed,,9.43,,,,,,,,,,,,
64,PT06M42.00S,2022-12-31T01:51:49.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,6,16,2022-12-31T01:51:49Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,63.0,,,,,,,,,,,
65,PT06M42.00S,2022-12-31T01:51:50.6Z,1,REGULAR,foul,personal,[],200782,,,1610612740,6,16,2022-12-31T01:51:59Z,640000,False,,,0,,P. Tucker loose ball personal FOUL (1 PF),"[200782, 202685]",1610612755.0,PHI,loose ball,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
67,PT06M36.00S,2022-12-31T01:52:10.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203468,84.44480946123521,73.0392156862745,1610612740,8,16,2022-12-31T01:52:14Z,660000,False,115.0,94.0,1,right,C. McCollum 14' pullup Jump Shot (2 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,14.85,,,,,,,,,,,,
68,PT06M14.00S,2022-12-31T01:52:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.258212877792378,46.81372549019608,1610612755,8,16,2022-12-31T01:52:36Z,670000,False,16.0,6.0,1,left,MISS T. Harris driving reverse Layup,[202699],1610612755.0,PHI,driving reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.71,,,,,,,,,,,,
69,PT06M11.00S,2022-12-31T01:52:36.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,8,16,2022-12-31T01:52:36Z,680000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,
70,PT06M05.00S,2022-12-31T01:52:46.7Z,1,REGULAR,foul,personal,[],1629001,,,1610612740,8,16,2022-12-31T01:52:55Z,690000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1629627]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Center,1628485.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
72,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,8,16,2022-12-31T01:53:11Z,710000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612740,8,16,2022-12-31T01:53:11Z,720000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,out,[],200782,,,1610612740,8,16,2022-12-31T01:53:11Z,730000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,in,[],1630700,,,1610612740,8,16,2022-12-31T01:53:11Z,740000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,8,16,2022-12-31T01:53:11Z,750000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2022-12-31T01:52:55.0Z,1,REGULAR,substitution,in,[],1629680,,,1610612740,8,16,2022-12-31T01:53:11Z,760000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2022-12-31T01:53:23.4Z,1,REGULAR,3pt,Jump Shot,[],203468,69.46452036793693,25.49019607843137,1610612740,11,16,2022-12-31T01:53:28Z,770000,False,-123.0,235.0,1,right,C. McCollum 26' 3PT pullup (5 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,26.46,,,,,,,,,,,,
79,PT05M43.00S,2022-12-31T01:53:40.2Z,1,REGULAR,3pt,Jump Shot,[],202699,27.020367936925098,79.16666666666666,1610612755,11,16,2022-12-31T01:53:44Z,780000,False,-146.0,201.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.87,,,,,,,,,,,,
80,PT05M40.00S,2022-12-31T01:53:43.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,11,16,2022-12-31T01:53:44Z,790000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,
81,PT05M33.00S,2022-12-31T01:53:50.9Z,1,REGULAR,3pt,Jump Shot,[],203468,77.34888304862024,86.51960784313727,1610612740,11,16,2022-12-31T01:53:55Z,800000,False,183.0,160.0,1,right,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.3,,,,,,,,,,,,
82,PT05M30.00S,2022-12-31T01:53:53.9Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,11,16,2022-12-31T01:53:55Z,810000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
83,PT05M21.00S,2022-12-31T01:54:04.3Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,11,16,2022-12-31T01:54:13Z,820000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,1151.0,,,,,,,,,,,,,,,,,1.0,,
84,PT05M21.00S,2022-12-31T01:54:11.0Z,1,REGULAR,substitution,out,[],201935,,,1610612740,11,16,2022-12-31T01:54:20Z,830000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M21.00S,2022-12-31T01:54:11.0Z,1,REGULAR,substitution,in,[],1630178,,,1610612740,11,16,2022-12-31T01:54:20Z,840000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
