actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M36.00S,2022-12-20T01:12:01.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,21.107095926412615,89.70588235294117,1610612740,6,2,2022-12-20T01:12:11Z,180000,False,-199.0,146.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,24.64,Missed,,,,,,,,,,,,,,,
19,PT10M36.00S,2022-12-20T01:12:01.3Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,6,2,2022-12-20T01:12:11Z,190000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,
20,PT10M26.00S,2022-12-20T01:12:12.2Z,1,REGULAR,3pt,Jump Shot,[],201950,79.45137976346912,4.901960784313726,1610612749,6,2,2022-12-20T01:13:04Z,200000,False,-225.0,141.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,26.58,Missed,,,,,,,,,,,,,,,
21,PT10M22.00S,2022-12-20T01:12:16.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,2,2022-12-20T01:12:16Z,210000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,
22,PT10M18.00S,2022-12-20T01:12:20.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203468,20.318659658344284,65.44117647058823,1610612740,6,2,2022-12-20T01:12:25Z,220000,False,-77.0,138.0,1,left,MISS C. McCollum 15' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,15.86,Missed,,,,,,,,,,,,,,,
23,PT10M15.00S,2022-12-20T01:12:23.0Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,6,2,2022-12-20T01:12:25Z,230000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,
24,PT10M09.00S,2022-12-20T01:12:29.2Z,1,REGULAR,3pt,Jump Shot,[],201572,77.08607095926413,10.049019607843137,1610612749,6,2,2022-12-20T01:12:33Z,240000,False,-200.0,163.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
25,PT10M06.00S,2022-12-20T01:12:32.2Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,6,2,2022-12-20T01:12:33Z,250000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,
26,PT09M59.00S,2022-12-20T01:12:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630529,26.231931668856767,19.852941176470587,1610612740,6,2,2022-12-20T01:12:46Z,260000,False,151.0,194.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,24.57,Missed,,,,,,,,,,,,,,,
27,PT09M53.00S,2022-12-20T01:12:45.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,6,2,2022-12-20T01:12:46Z,270000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,
28,PT09M47.00S,2022-12-20T01:12:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,89.30683311432325,51.225490196078425,1610612749,6,4,2022-12-20T01:12:55Z,280000,False,6.0,48.0,1,right,J. Holiday cutting Layup (4 PTS) (G. Allen 1 AST),"[201950, 1628960]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,4.84,Made,4.0,G. Allen,1628960.0,1.0,,,,,,,,,,,
30,PT09M29.00S,2022-12-20T01:13:08.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,5.338370565045992,42.15686274509804,1610612740,8,4,2022-12-20T01:13:15Z,300000,False,39.0,-2.0,1,left,J. Valanciunas driving bank Hook (8 PTS) (C. McCollum 2 AST),"[202685, 203468]",1610612740.0,NOP,driving bank,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,3.93,Made,8.0,C. McCollum,203468.0,2.0,,,,,,,,,,,
32,PT09M15.00S,2022-12-20T01:13:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612749,8,4,2022-12-20T01:13:36Z,320000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629627, 203507]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627519.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
34,PT09M15.00S,2022-12-20T01:13:58.3Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,5,2022-12-20T01:13:58Z,340000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
35,PT09M15.00S,2022-12-20T01:14:16.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,6,2022-12-20T01:14:16Z,350000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
36,PT08M57.00S,2022-12-20T01:14:34.6Z,1,REGULAR,2pt,Jump Shot,[],202685,4.812746386333772,68.62745098039215,1610612740,10,6,2022-12-20T01:14:43Z,360000,False,-93.0,-7.0,1,left,J. Valanciunas 9' Jump Shot (10 PTS) (C. McCollum 3 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,9.34,Made,10.0,C. McCollum,203468.0,3.0,,,,,,,,,,,
38,PT08M42.00S,2022-12-20T01:14:50.4Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612749,10,6,2022-12-20T01:31:41Z,380000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630529]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,1.0,Jones,1630529.0,,,,,,,,,,,,,,,,,
39,PT08M42.00S,2022-12-20T01:14:50.4Z,1,REGULAR,steal,,[],1630529,,,1610612740,10,6,2022-12-20T01:14:52Z,390000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2022-12-20T01:15:01.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202685,31.225361366622867,49.50980392156863,1610612740,10,6,2022-12-20T01:15:11Z,400000,False,2.0,241.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,24.1,Missed,,,,,,,,,,,,,,,
41,PT08M31.00S,2022-12-20T01:15:01.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,6,2022-12-20T01:15:19Z,410000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,40.0,1.0,1.0,0.0,,
42,PT08M21.00S,2022-12-20T01:15:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.1688567674113,44.11764705882353,1610612749,10,8,2022-12-20T01:16:36Z,420000,False,-29.0,2.0,1,right,G. Antetokounmpo driving Layup (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.95,Made,4.0,,,,,,,,,,,,,,
43,PT08M21.00S,2022-12-20T01:15:19.3Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612749,10,8,2022-12-20T01:15:29Z,430000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1630529, 203507]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
45,PT08M21.00S,2022-12-20T01:15:46.8Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,10,9,2022-12-20T01:15:46Z,450000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
46,PT08M14.00S,2022-12-20T01:15:58.6Z,1,REGULAR,foul,personal,[],1628960,,,1610612740,10,9,2022-12-20T01:16:29Z,460000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 203468]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,1146.0,1.0,0.0,McCollum,203468.0,,,,,,
48,PT08M12.00S,2022-12-20T01:16:24.1Z,1,REGULAR,foul,offensive,[],1630529,,,1610612740,10,9,2022-12-20T01:16:30Z,480000,False,,,0,,H. Jones off-the-ball offensive FOUL (2 PF),"[1630529, 1628960]",1610612740.0,NOP,off-the-ball,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1146.0,2.0,0.0,Allen,1628960.0,,,,,,
50,PT08M12.00S,2022-12-20T01:16:24.1Z,1,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,10,9,2022-12-20T01:16:24Z,500000,False,,,0,,H. Jones offensive foul TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,1146.0,,,,,,,,,,
51,PT08M12.00S,2022-12-20T01:16:37.3Z,1,REGULAR,substitution,out,[],1630529,,,1610612749,10,9,2022-12-20T01:16:46Z,510000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M12.00S,2022-12-20T01:16:37.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612749,10,9,2022-12-20T01:16:46Z,520000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M02.00S,2022-12-20T01:16:59.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630699,90.3580814717477,96.56862745098039,1610612749,10,12,2022-12-20T01:17:04Z,530000,False,233.0,38.0,1,right,M. Beauchamp 3PT  (3 PTS) (J. Holiday 1 AST),"[1630699, 201950]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,,23.59,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,
55,PT07M47.00S,2022-12-20T01:17:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630230,29.77989487516426,69.85294117647058,1610612740,10,12,2022-12-20T01:17:20Z,550000,False,-99.0,227.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,24.81,Missed,,,,,,,,,,,,,,,
56,PT07M43.00S,2022-12-20T01:17:18.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,10,12,2022-12-20T01:17:20Z,560000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,55.0,2.0,2.0,0.0,,
57,PT07M38.00S,2022-12-20T01:17:23.4Z,1,REGULAR,3pt,Jump Shot,[],1628960,69.20170827858082,14.460784313725492,1610612749,10,12,2022-12-20T01:17:30Z,570000,False,-178.0,237.0,1,right,MISS G. Allen 29' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,29.62,Missed,,,,,,,,,,,,,,,
58,PT07M35.00S,2022-12-20T01:17:27.2Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,10,12,2022-12-20T01:17:27Z,580000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,57.0,2.0,1.0,1.0,,
59,PT07M29.00S,2022-12-20T01:17:32.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,93.77463863337714,96.07843137254902,1610612749,10,12,2022-12-20T01:17:37Z,590000,False,230.0,6.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Right Corner 3,24+ Right,,,,23.05,Missed,,,,,,,,,,,,,,,
60,PT07M25.00S,2022-12-20T01:17:36.5Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,10,12,2022-12-20T01:17:37Z,600000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,
61,PT07M17.00S,2022-12-20T01:17:45.2Z,1,REGULAR,3pt,Jump Shot,[],202685,3.4986859395532193,94.85294117647058,1610612740,10,12,2022-12-20T01:17:52Z,610000,False,-224.0,-20.0,1,left,MISS J. Valanciunas 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,22.52,Missed,,,,,,,,,,,,,,,
62,PT07M14.00S,2022-12-20T01:17:48.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,12,2022-12-20T01:17:52Z,620000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,
63,PT07M07.00S,2022-12-20T01:17:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,54.166666666666664,1610612749,10,12,2022-12-20T01:18:00Z,630000,False,21.0,10.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.3,Missed,,,,,,,,,,,,,,,
64,PT07M02.00S,2022-12-20T01:17:59.9Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,10,12,2022-12-20T01:18:00Z,640000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,63.0,2.0,1.0,1.0,,
65,PT07M02.00S,2022-12-20T01:17:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,10,14,2022-12-20T01:17:59Z,650000,False,0.0,0.0,1,right,B. Lopez tip Layup (2 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
66,PT06M56.00S,2022-12-20T01:18:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.61695137976347,37.745098039215684,1610612740,10,14,2022-12-20T01:18:09Z,660000,False,61.0,75.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,,,,9.73,Missed,,,,,,,,,,,,,,,
67,PT06M54.00S,2022-12-20T01:18:07.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,14,2022-12-20T01:18:09Z,670000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,66.0,3.0,3.0,0.0,,
68,PT06M47.00S,2022-12-20T01:18:14.0Z,1,REGULAR,3pt,Jump Shot,[],1630699,92.19776609724047,4.166666666666666,1610612749,10,14,2022-12-20T01:18:18Z,680000,False,-229.0,21.0,1,right,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,,,,23.01,Missed,,,,,,,,,,,,,,,
69,PT06M45.00S,2022-12-20T01:18:16.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,10,14,2022-12-20T01:18:18Z,690000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,
70,PT06M34.00S,2022-12-20T01:18:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.732588699080158,45.588235294117645,1610612740,10,14,2022-12-20T01:20:12Z,700000,False,22.0,1.0,1,left,MISS Z. Williamson driving reverse Layup,[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
71,PT06M34.00S,2022-12-20T01:18:27.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,10,14,2022-12-20T01:19:11Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,70.0,,,,,
75,PT06M34.00S,2022-12-20T01:18:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,10,14,2022-12-20T01:18:50Z,750000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M34.00S,2022-12-20T01:20:57.0Z,1,REGULAR,substitution,out,[],1630699,,,1610612749,10,14,2022-12-20T01:21:12Z,760000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M34.00S,2022-12-20T01:20:57.0Z,1,REGULAR,substitution,out,[],201572,,,1610612749,10,14,2022-12-20T01:21:12Z,770000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M34.00S,2022-12-20T01:20:57.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,10,14,2022-12-20T01:21:12Z,780000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M34.00S,2022-12-20T01:20:57.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,10,14,2022-12-20T01:21:12Z,790000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M17.00S,2022-12-20T01:21:52.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,91.67214191852825,4.6568627450980395,1610612749,10,14,2022-12-20T01:21:57Z,800000,False,-227.0,26.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,22.82,Missed,,,,,,,,,,,,,,,
81,PT06M14.00S,2022-12-20T01:21:55.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,10,14,2022-12-20T01:21:57Z,810000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,80.0,3.0,3.0,0.0,,
82,PT06M07.00S,2022-12-20T01:22:02.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203468,6.389618922470433,48.03921568627451,1610612740,10,14,2022-12-20T01:22:10Z,820000,False,10.0,8.0,1,left,MISS C. McCollum driving DUNK,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1.24,Missed,,,,,,,,,,,,,,,
83,PT06M01.00S,2022-12-20T01:22:08.8Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,10,14,2022-12-20T01:22:08Z,830000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,82.0,4.0,3.0,1.0,,
84,PT06M01.00S,2022-12-20T01:22:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,12,14,2022-12-20T01:22:08Z,840000,False,0.0,0.0,1,left,J. Valanciunas putback Layup (12 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,0.0,Made,12.0,,,,,,,,,,,,,,
